SHH_alpha,0.3869
SHH_delta,0.1288
SHH_gamma,0.085
WNT_alpha,0.0691
WNT_beta,0.0631
G3_gamma,0.0616
G4_alpha,0.0536
SHH_beta,0.0494
G3_beta,0.0346
G3_alpha,0.0263
G4_beta,0.0227
G4_gamma,0.0189
