,RCMB38,COSMIC ID
cosmic_1480359,-0.3862899735375817,1480359
cosmic_910920,-0.386986495745926,910920
cosmic_1240160,-0.3871077269434155,1240160
cosmic_909257,-0.3874223929538844,909257
cosmic_908119,-0.3874743940661629,908119
cosmic_949161,-0.38749599944328605,949161
cosmic_949167,-0.3878303922682262,949167
cosmic_687452,-0.38803257572769057,687452
cosmic_1298349,-0.3884938202412625,1298349
cosmic_906848,-0.3889197017704429,906848
cosmic_949158,-0.38934591136112934,949158
cosmic_1240205,-0.3895524747830501,1240205
cosmic_949164,-0.3897440987140085,949164
cosmic_906794,-0.391025759372476,906794
cosmic_749713,-0.39121831418896846,749713
cosmic_1240149,-0.392062521985225,1240149
cosmic_924106,-0.39270947904068115,924106
cosmic_1480358,-0.392751585963795,1480358
cosmic_909776,-0.39290499098573034,909776
cosmic_907320,-0.39364223825492056,907320
cosmic_909248,-0.3938533451857211,909248
cosmic_1509074,-0.3941088504886187,1509074
cosmic_906820,-0.39412818846114445,906820
cosmic_1298356,-0.3944140119951479,1298356
cosmic_910931,-0.3944878657204038,910931
cosmic_949160,-0.39471950713511444,949160
cosmic_909711,-0.3949066453997571,909711
cosmic_1240131,-0.3952668098596754,1240131
cosmic_722058,-0.3954634171679383,722058
cosmic_1240209,-0.39557578712666075,1240209
cosmic_907176,-0.395656738578304,907176
cosmic_1524417,-0.39565702402462666,1524417
cosmic_905946,-0.3961441697169132,905946
cosmic_909718,-0.3962813533718688,909718
cosmic_724859,-0.39647651918779275,724859
cosmic_1524414,-0.39672178871541086,1524414
cosmic_684062,-0.39718505872545756,684062
cosmic_905933,-0.3973574924933686,905933
cosmic_949163,-0.3974684845245707,949163
cosmic_905948,-0.3978192916091909,905948
cosmic_909723,-0.3987868362827933,909723
cosmic_687802,-0.4000328776837508,687802
cosmic_949162,-0.4005037950851456,949162
cosmic_1240216,-0.40093569472836954,1240216
cosmic_753563,-0.4009479629651609,753563
cosmic_908121,-0.4011421851880924,908121
cosmic_724828,-0.4013339175868079,724828
cosmic_910851,-0.40147581246641023,910851
cosmic_753555,-0.4016148138048347,753555
cosmic_1240199,-0.40215654507306636,1240199
cosmic_1299061,-0.40221040566176247,1299061
cosmic_907073,-0.40235006702084747,907073
cosmic_910569,-0.4023842845632317,910569
cosmic_909697,-0.40240843305951934,909697
cosmic_910566,-0.40256584022296776,910566
cosmic_1298223,-0.40260502123015307,1298223
cosmic_753556,-0.4028678990016219,753556
cosmic_906795,-0.4029293104095674,906795
cosmic_905955,-0.4029909935414638,905955
cosmic_949174,-0.40326050331540647,949174
cosmic_1479995,-0.4032789891252654,1479995
cosmic_905956,-0.40349305743362746,905956
cosmic_1240129,-0.4036631807504039,1240129
cosmic_906854,-0.4037327656692257,906854
cosmic_1298538,-0.4039053380728525,1298538
cosmic_908472,-0.4042426072608922,908472
cosmic_910688,-0.40525744371304234,910688
cosmic_909737,-0.4053374478812327,909737
cosmic_924108,-0.40534116303727047,924108
cosmic_907791,-0.4054553139326828,907791
cosmic_1330941,-0.4055741947540964,1330941
cosmic_684057,-0.4056091172730833,684057
cosmic_684681,-0.40571401635146936,684681
cosmic_909739,-0.40580168379986226,909739
cosmic_1480374,-0.4060038669839827,1480374
cosmic_1287381,-0.4060419685639804,1287381
cosmic_905978,-0.4062107264764276,905978
cosmic_908138,-0.4062112769256022,908138
cosmic_907055,-0.4062745563106201,907055
cosmic_907790,-0.40641616544625137,907790
cosmic_910900,-0.40685543180835304,910900
cosmic_1240156,-0.4069141957608111,1240156
cosmic_949090,-0.4069328153882236,949090
cosmic_906849,-0.40708191351123746,906849
cosmic_753621,-0.40715661130543185,753621
cosmic_1240141,-0.40718156695027313,1240141
cosmic_1299052,-0.4073365210092527,1299052
cosmic_749711,-0.40775680424998156,749711
cosmic_908125,-0.4080259924060172,908125
cosmic_907796,-0.4080383053344692,907796
cosmic_1480372,-0.4085250276094915,1480372
cosmic_724879,-0.4088135108627412,724879
cosmic_1327775,-0.4090267627934172,1327775
cosmic_907042,-0.4092911019692265,907042
cosmic_1240178,-0.4095427193472382,1240178
cosmic_924238,-0.4096703681312171,924238
cosmic_1290905,-0.4098287159755312,1290905
cosmic_753586,-0.41032683673822345,753586
cosmic_925340,-0.4103804177670673,925340
cosmic_946355,-0.41038867578006183,946355
cosmic_1240134,-0.41053360631200436,1240134
cosmic_683665,-0.4105804170887878,683665
cosmic_909716,-0.4106606570543319,909716
cosmic_949156,-0.4107997423653747,949156
cosmic_687568,-0.41108621715859556,687568
cosmic_1327765,-0.4113410015870868,1327765
cosmic_910545,-0.411414723932192,910545
cosmic_909780,-0.41145321159822834,909780
cosmic_924151,-0.41163538113454934,924151
cosmic_909730,-0.41192930751462237,909730
cosmic_905941,-0.4120634152460123,905941
cosmic_1240147,-0.41210809437650453,1240147
cosmic_1290730,-0.4122528079229906,1290730
cosmic_1503371,-0.4122826745394742,1503371
cosmic_724831,-0.41235017915881755,724831
cosmic_753572,-0.4123887730365219,753572
cosmic_908451,-0.4126116186395144,908451
cosmic_907785,-0.41278869464999196,907785
cosmic_1240174,-0.4128629713223951,1240174
cosmic_687820,-0.413152255830476,687820
cosmic_684059,-0.41331278089944345,684059
cosmic_946354,-0.4134238639469574,946354
cosmic_905972,-0.41355530983630334,905972
cosmic_907044,-0.4140623676146254,907044
cosmic_684072,-0.4142694005824812,684072
cosmic_684055,-0.4144137220325247,684055
cosmic_753615,-0.41453331808762567,753615
cosmic_907175,-0.41489511768210363,907175
cosmic_907312,-0.41504017796617804,907312
cosmic_910951,-0.415055829904264,910951
cosmic_905950,-0.41505693930456933,905950
cosmic_925338,-0.41531790179441264,925338
cosmic_949093,-0.41534773373842493,949093
cosmic_909717,-0.415570413009081,909717
cosmic_1240142,-0.4157828710555743,1240142
cosmic_687562,-0.4158664814379482,687562
cosmic_1299081,-0.41593492007715455,1299081
cosmic_1480362,-0.41608147324978834,1480362
cosmic_908152,-0.41640360888062167,908152
cosmic_1298154,-0.41646735863666423,1298154
cosmic_1298215,-0.4164801259907953,1298215
cosmic_907058,-0.4165586488328587,907058
cosmic_909784,-0.4165672052727715,909784
cosmic_724874,-0.41667472599515676,724874
cosmic_684052,-0.4167220676914203,684052
cosmic_909256,-0.4169040154238714,909256
cosmic_909769,-0.417040704422411,909769
cosmic_906815,-0.4170482464082072,906815
cosmic_1240124,-0.41735485432476,1240124
cosmic_909255,-0.41737170620011266,909255
cosmic_1524419,-0.41750201063489634,1524419
cosmic_908122,-0.4175300749540376,908122
cosmic_1240162,-0.41766201513721507,1240162
cosmic_910904,-0.41789485617946054,910904
cosmic_908459,-0.41819095506188575,908459
cosmic_1240132,-0.4183044293943483,1240132
cosmic_905960,-0.41838073456872227,905960
cosmic_971774,-0.4183951021660323,971774
cosmic_687814,-0.41841385375856627,687814
cosmic_906847,-0.4184635535999631,906847
cosmic_910701,-0.4185567325358275,910701
cosmic_925345,-0.4188079528301177,925345
cosmic_1240190,-0.4188531393212179,1240190
cosmic_905959,-0.41894552978032307,905959
cosmic_905975,-0.41895497882245514,905975
cosmic_713880,-0.41897166729538,713880
cosmic_753559,-0.41898489308691,753559
cosmic_687514,-0.41899347207267246,687514
cosmic_1240198,-0.4190185858790819,1240198
cosmic_1240158,-0.4193088830061458,1240158
cosmic_946370,-0.41937829550647654,946370
cosmic_1659818,-0.419490477659986,1659818
cosmic_1240206,-0.4195729550772291,1240206
cosmic_909771,-0.41964639263589704,909771
cosmic_1509073,-0.41971276154378023,1509073
cosmic_753533,-0.4199843914066835,753533
cosmic_753574,-0.42004081902995904,753574
cosmic_905954,-0.42007633326283594,905954
cosmic_1240169,-0.4201590259832468,1240169
cosmic_724812,-0.42023868643936624,724812
cosmic_998184,-0.4203833110297053,998184
cosmic_909976,-0.4204926069915462,909976
cosmic_1331040,-0.4208631248396274,1331040
cosmic_687777,-0.4209274547540472,687777
cosmic_906797,-0.4212040386955186,906797
cosmic_908126,-0.4212826710430566,908126
cosmic_1240125,-0.4213752850118787,1240125
cosmic_906861,-0.421378860237138,906861
cosmic_946353,-0.42145983765238343,946353
cosmic_908476,-0.4216944120378183,908476
cosmic_909701,-0.421765273607846,909701
cosmic_924248,-0.4217946445077496,924248
cosmic_909748,-0.4218491409357392,909748
cosmic_1290768,-0.42195090943810887,1290768
cosmic_1330942,-0.42195842610887063,1330942
cosmic_907287,-0.42198367120631064,907287
cosmic_749717,-0.4220926702120894,749717
cosmic_910706,-0.4222022746887651,910706
cosmic_1331039,-0.4222423240503066,1331039
cosmic_907000,-0.4222900484559366,907000
cosmic_909974,-0.4225393478327773,909974
cosmic_907171,-0.4227196220244025,907171
cosmic_1240200,-0.4227287274710732,1240200
cosmic_1480364,-0.42276969059706393,1480364
cosmic_907172,-0.42285221792542355,907172
cosmic_1524418,-0.4229451924991068,1524418
cosmic_906746,-0.4229871212471739,906746
cosmic_924107,-0.42301853016272145,924107
cosmic_1240172,-0.4231191409789871,1240172
cosmic_910695,-0.42314287615844454,910695
cosmic_905990,-0.4233285003429968,905990
cosmic_753566,-0.423379096304186,753566
cosmic_1290807,-0.42338545167666536,1290807
cosmic_1660034,-0.42340136588928146,1660034
cosmic_906827,-0.4234258913781117,906827
cosmic_1240144,-0.4234856441949053,1240144
cosmic_753536,-0.42365875002042386,753536
cosmic_753577,-0.4236803962637104,753577
cosmic_909747,-0.42372495283473177,909747
cosmic_1240196,-0.4237454519049233,1240196
cosmic_687800,-0.42381390654093154,687800
cosmic_1240197,-0.4238292649963122,1240197
cosmic_753623,-0.42406352217068194,753623
cosmic_907071,-0.42410691484886287,907071
cosmic_908471,-0.4241280442407619,908471
cosmic_905942,-0.42421806226315373,905942
cosmic_907059,-0.42429891971415196,907059
cosmic_906830,-0.42434255708030383,906830
cosmic_924110,-0.42438583767574495,924110
cosmic_1330987,-0.4248092528750135,1330987
cosmic_908145,-0.4248760274452865,908145
cosmic_910687,-0.42499292274072237,910687
cosmic_753531,-0.4252701730796042,753531
cosmic_1240150,-0.42527778693221374,1240150
cosmic_687459,-0.42532283270987026,687459
cosmic_909724,-0.42541165750756516,909724
cosmic_753608,-0.4255309887072646,753608
cosmic_906765,-0.425575561497918,906765
cosmic_907072,-0.42558888844893805,907072
cosmic_906824,-0.42561987793960043,906824
cosmic_907286,-0.4256741150253963,907286
cosmic_906804,-0.42568451855828465,906804
cosmic_909746,-0.4257431443945238,909746
cosmic_1295740,-0.4258691003376003,1295740
cosmic_907323,-0.4260000600528135,907323
cosmic_905983,-0.4260735263286694,905983
cosmic_910930,-0.42607458670811255,910930
cosmic_905958,-0.4261808064602551,905958
cosmic_749712,-0.42621182049212775,749712
cosmic_687596,-0.42628952393475367,687596
cosmic_906792,-0.4263385213862782,906792
cosmic_907280,-0.42639358579442804,907280
cosmic_907282,-0.4264597127404824,907282
cosmic_905952,-0.42666232167995555,905952
cosmic_753576,-0.4266781806683376,753576
cosmic_909727,-0.426681409936781,909727
cosmic_909260,-0.42684801380267384,909260
cosmic_905944,-0.4269078339833497,905944
cosmic_909249,-0.4269677059828678,909249
cosmic_687563,-0.42711391477386507,687563
cosmic_909250,-0.4272389478320415,909250
cosmic_1479988,-0.4273736969272109,1479988
cosmic_910952,-0.4274651121584479,910952
cosmic_905947,-0.42747467608172274,905947
cosmic_1480361,-0.4275590235584604,1480361
cosmic_909721,-0.42763214284089535,909721
cosmic_925339,-0.42766023141855414,925339
cosmic_909756,-0.4276848618688398,909756
cosmic_1240223,-0.42780316357068926,1240223
cosmic_930082,-0.42797866122573475,930082
cosmic_905985,-0.42811219110207127,905985
cosmic_908463,-0.42813527382101224,908463
cosmic_753581,-0.4282132088763185,753581
cosmic_753600,-0.42821835041586104,753600
cosmic_905991,-0.42823530735329224,905991
cosmic_1290907,-0.4282963245559769,1290907
cosmic_1503366,-0.42830801758944137,1503366
cosmic_753585,-0.4283602438876966,753585
cosmic_907273,-0.4284088502751385,907273
cosmic_924240,-0.4284905887444622,924240
cosmic_687819,-0.42870923537572597,687819
cosmic_907275,-0.4289019551420934,907275
cosmic_910916,-0.42903637830270863,910916
cosmic_908131,-0.4291277476141614,908131
cosmic_908473,-0.42915606362995445,908473
cosmic_906826,-0.4291816317184601,906826
cosmic_924250,-0.4293842800224722,924250
cosmic_946372,-0.42940487864618504,946372
cosmic_1659928,-0.42954572792326373,1659928
cosmic_907046,-0.42959595903165804,907046
cosmic_1303896,-0.42962484452045974,1303896
cosmic_907067,-0.42977070214477237,907067
cosmic_1659817,-0.42979316162465503,1659817
cosmic_906803,-0.42983855825723183,906803
cosmic_1298359,-0.4298545973786775,1298359
cosmic_907271,-0.4299023801138984,907271
cosmic_911905,-0.42994411272218613,911905
cosmic_924188,-0.4299781499910333,924188
cosmic_910554,-0.4299816495345066,910554
cosmic_687586,-0.43041160799526995,687586
cosmic_907062,-0.43045271776157834,907062
cosmic_1287706,-0.4304590240795276,1287706
cosmic_905986,-0.4305430826471558,905986
cosmic_909740,-0.4306495844859457,909740
cosmic_1240192,-0.430717539451478,1240192
cosmic_1297447,-0.43097899617737595,1297447
cosmic_907276,-0.4309860664483702,907276
cosmic_1290765,-0.43100942946943493,1290765
cosmic_687812,-0.43113478469545297,687812
cosmic_688058,-0.431296593598498,688058
cosmic_905949,-0.43153840226797324,905949
cosmic_749709,-0.43169139927443634,749709
cosmic_924102,-0.431717908509225,924102
cosmic_907786,-0.4317488974524384,907786
cosmic_908141,-0.4318661573599644,908141
cosmic_907799,-0.4320081688091693,907799
cosmic_1503362,-0.4320221683887865,1503362
cosmic_905935,-0.43203647027435,905935
cosmic_1330943,-0.43206520696572287,1330943
cosmic_1240168,-0.43219479229987867,1240168
cosmic_924186,-0.43247502275953553,924186
cosmic_724868,-0.4324970402415641,724868
cosmic_735784,-0.432596159425458,735784
cosmic_909755,-0.4326316056417904,909755
cosmic_905936,-0.43264444896501325,905936
cosmic_1240187,-0.43273241689478836,1240187
cosmic_909708,-0.43292994397970036,909708
cosmic_724878,-0.4329801611047552,724878
cosmic_910946,-0.4329807409898536,910946
cosmic_909699,-0.43300932874965187,909699
cosmic_909251,-0.4330925667617315,909251
cosmic_907269,-0.43309841029682966,907269
cosmic_753549,-0.4331408492919746,753549
cosmic_1298539,-0.4331808747751848,1298539
cosmic_1240201,-0.43324679938259814,1240201
cosmic_753570,-0.4333974470541867,753570
cosmic_683667,-0.43353496846086,683667
cosmic_1503363,-0.43357300891119605,1503363
cosmic_909757,-0.433608753301354,909757
cosmic_908449,-0.4336233025514841,908449
cosmic_905976,-0.4336416091993324,905976
cosmic_1240127,-0.43364883759953254,1240127
cosmic_753592,-0.43370162656973743,753592
cosmic_1503364,-0.4337886450133239,1503364
cosmic_1240202,-0.4338116108197356,1240202
cosmic_908482,-0.4339148312938972,908482
cosmic_907317,-0.43391585735737126,907317
cosmic_905984,-0.4339208110061275,905984
cosmic_905965,-0.4340267582624699,905965
cosmic_1298348,-0.4340641866321656,1298348
cosmic_910850,-0.4342155260261177,910850
cosmic_908465,-0.43433123913762894,908465
cosmic_909726,-0.4343483319370644,909726
cosmic_1330995,-0.4343801776415191,1330995
cosmic_909713,-0.4343954116562294,909713
cosmic_1290922,-0.43448120710151894,1290922
cosmic_1240136,-0.4345017155702569,1240136
cosmic_907272,-0.4345343506229376,907272
cosmic_753624,-0.4345456491763191,753624
cosmic_724838,-0.4346599245831624,724838
cosmic_998189,-0.434751542852001,998189
cosmic_909744,-0.43475522290207325,909744
cosmic_1303900,-0.4348359311410138,1303900
cosmic_1331036,-0.4350189697222503,1331036
cosmic_908148,-0.43504238465994544,908148
cosmic_949165,-0.4350974373147763,949165
cosmic_1290797,-0.4352723144993458,1290797
cosmic_1298347,-0.4352764499126272,1298347
cosmic_924187,-0.4352888424023506,924187
cosmic_722046,-0.43531115653621777,722046
cosmic_905937,-0.43534608975890343,905937
cosmic_910399,-0.43537654667532216,910399
cosmic_1327774,-0.4355155659022037,1327774
cosmic_908460,-0.4357949916067854,908460
cosmic_909759,-0.43584705505800286,909759
cosmic_906836,-0.4358940178368307,906836
cosmic_908151,-0.43596290183976366,908151
cosmic_749715,-0.43599318399992953,749715
cosmic_906865,-0.4361012554499552,906865
cosmic_1240179,-0.4361461727995548,1240179
cosmic_907391,-0.43619185953965856,907391
cosmic_1240151,-0.4363397417279793,1240151
cosmic_1290813,-0.43643301063199486,1290813
cosmic_910921,-0.43646423686021074,910921
cosmic_971777,-0.436492389746022,971777
cosmic_1323913,-0.43656621604284646,1323913
cosmic_1290810,-0.4366411086152887,1290810
cosmic_906841,-0.436705828011506,906841
cosmic_1659819,-0.4369704596408623,1659819
cosmic_906814,-0.43698599981498176,906814
cosmic_1298355,-0.43706204056431824,1298355
cosmic_1290771,-0.4370773868536527,1290771
cosmic_1290455,-0.4371556456713054,1290455
cosmic_910209,-0.43717097263231836,910209
cosmic_1240185,-0.4371932209066632,1240185
cosmic_949157,-0.4374057926170605,949157
cosmic_905974,-0.43749593273110216,905974
cosmic_1299059,-0.43751872738824243,1299059
cosmic_1240183,-0.43769566385605346,1240183
cosmic_1322218,-0.43777700384975204,1322218
cosmic_1298358,-0.43781038020662033,1298358
cosmic_1290795,-0.43806234753899786,1290795
cosmic_1290798,-0.43811726242247406,1290798
cosmic_908143,-0.438170915801689,908143
cosmic_907794,-0.4382061972108464,907794
cosmic_905963,-0.4382179114230851,905963
cosmic_687815,-0.4382835809691452,687815
cosmic_909722,-0.43831480454452826,909722
cosmic_910926,-0.4383330051217237,910926
cosmic_906793,-0.4383772618103778,906793
cosmic_1240128,-0.4386558211238095,1240128
cosmic_1299064,-0.4387164066302996,1299064
cosmic_909252,-0.4388028373865437,909252
cosmic_1290724,-0.43885787174030827,1290724
cosmic_687592,-0.438994884195615,687592
cosmic_753540,-0.43907152447574566,753540
cosmic_1299078,-0.43921867668888487,1299078
cosmic_687505,-0.4392452991208037,687505
cosmic_906863,-0.4392829153118109,906863
cosmic_749710,-0.4393700876627491,749710
cosmic_1503370,-0.4394046228887699,1503370
cosmic_1322224,-0.4394577859670849,1322224
cosmic_907289,-0.43948603738151376,907289
cosmic_909253,-0.4396923582125899,909253
cosmic_1330931,-0.4396969028879824,1330931
cosmic_909725,-0.4397034524193113,909725
cosmic_1240207,-0.43972217431263333,1240207
cosmic_924105,-0.43975358598548725,924105
cosmic_906805,-0.4397797773776245,906805
cosmic_722066,-0.4398005830847037,722066
cosmic_908130,-0.4398006806415667,908130
cosmic_687561,-0.4398089647571335,687561
cosmic_925346,-0.4399134458687047,925346
cosmic_905980,-0.4402020867925513,905980
cosmic_1298160,-0.4405186683568738,1298160
cosmic_909700,-0.4408165556216999,909700
cosmic_909709,-0.4408528876027294,909709
cosmic_907277,-0.44105371735146814,907277
cosmic_1298475,-0.44106440225572063,1298475
cosmic_907045,-0.44107959565580745,907045
cosmic_907064,-0.441100915872597,907064
cosmic_907321,-0.441169044442224,907321
cosmic_924104,-0.44117406467798503,924104
cosmic_1240123,-0.44121095199386823,1240123
cosmic_1240155,-0.44123921981344977,1240155
cosmic_1298145,-0.44126943208037256,1298145
cosmic_1298168,-0.4414915728061996,1298168
cosmic_1298531,-0.44153805123661216,1298531
cosmic_1298134,-0.44157292760527295,1298134
cosmic_905964,-0.44159756250558596,905964
cosmic_909773,-0.44175500488773256,909773
cosmic_906871,-0.4417866084662498,906871
cosmic_910911,-0.4418397898709007,910911
cosmic_1290769,-0.44184136841655286,1290769
cosmic_1298226,-0.4418711476311076,1298226
cosmic_1479987,-0.44196837273597267,1479987
cosmic_905981,-0.4419805390477526,905981
cosmic_946359,-0.44201584434862745,946359
cosmic_905982,-0.44208076107370176,905982
cosmic_1240173,-0.44208878649937583,1240173
cosmic_906801,-0.44223341783433184,906801
cosmic_910933,-0.44225369832245487,910933
cosmic_753622,-0.44226017233951265,753622
cosmic_1240153,-0.44242731080072123,1240153
cosmic_908136,-0.4424641730136492,908136
cosmic_687829,-0.44248330896311905,687829
cosmic_906856,-0.4425224500189372,906856
cosmic_908461,-0.44255516198236194,908461
cosmic_1290814,-0.4425678679678141,1290814
cosmic_1331045,-0.4425701054034862,1331045
cosmic_907788,-0.44268590918866313,907788
cosmic_905971,-0.44271798011634983,905971
cosmic_749716,-0.442818337538132,749716
cosmic_724863,-0.44296475359685283,724863
cosmic_1298362,-0.44297584980990434,1298362
cosmic_907173,-0.44301114897573185,907173
cosmic_907061,-0.44317193904558355,907061
cosmic_910927,-0.4431740350202185,910927
cosmic_910925,-0.44326074279193817,910925
cosmic_905968,-0.44332834911453883,905968
cosmic_907057,-0.4433703936991676,907057
cosmic_906852,-0.4434016067022825,906852
cosmic_1327773,-0.44345305995881307,1327773
cosmic_1290906,-0.4435725989116249,1290906
cosmic_753546,-0.443606866175196,753546
cosmic_724870,-0.44366321732846803,724870
cosmic_907047,-0.443966820110813,907047
cosmic_909774,-0.444008179330454,909774
cosmic_909754,-0.4440271963601128,909754
cosmic_1240140,-0.4440343306288042,1240140
cosmic_908455,-0.4440377517200889,908455
cosmic_906842,-0.44404279465741875,906842
cosmic_907789,-0.4440679193920991,907789
cosmic_1299080,-0.4440822496791784,1299080
cosmic_908123,-0.4441237137324493,908123
cosmic_1327771,-0.44413044647388794,1327771
cosmic_907069,-0.4441347037919826,907069
cosmic_910922,-0.44413769344745724,910922
cosmic_906843,-0.44422674241061194,906843
cosmic_906693,-0.4443008189092886,906693
cosmic_753562,-0.4443309149783906,753562
cosmic_906864,-0.444407031380996,906864
cosmic_909749,-0.4444640951332731,909749
cosmic_909728,-0.44456386333469716,909728
cosmic_906835,-0.44464513780285175,906835
cosmic_906862,-0.44483321285388594,906862
cosmic_1327766,-0.44502475844824013,1327766
cosmic_906696,-0.44502759021871313,906696
cosmic_949088,-0.44516760615815537,949088
cosmic_1303912,-0.4451852484117627,1303912
cosmic_1330950,-0.44519842763491674,1330950
cosmic_906791,-0.4452943501300459,906791
cosmic_910698,-0.445412663099376,910698
cosmic_910079,-0.4454713271729427,910079
cosmic_909977,-0.4455149286023043,909977
cosmic_1330983,-0.44556682801811115,1330983
cosmic_753610,-0.4455787056237534,753610
cosmic_905939,-0.44559139496116873,905939
cosmic_910934,-0.4458963710662992,910934
cosmic_1298146,-0.44612215211963685,1298146
cosmic_753538,-0.44614721900971693,753538
cosmic_907322,-0.4462280893232427,907322
