,RCMB38
NCIH1623,0.048996715751619506
NCIH1650,0.04882096653515647
MKN45,0.04870867703244989
WM2664,0.04829174180740519
HMCB,0.04777881961604541
KYSE410,0.047656212289058725
NCIH1792,0.04761206310371221
A172,0.04748607224390335
SNB75,0.04735436655211443
NCIH1666,0.04672876583448028
KURAMOCHI,0.046660962842349385
DETROIT562,0.046660682894838414
KMRC2,0.046406504527748686
SW1573,0.04530704224513718
VMCUB1,0.04499585825023255
UMUC1,0.04491301327994373
EPLC272H,0.0446136139545706
HEYA8,0.04399242172021284
OVCAR8,0.04394427464039833
NCIH520,0.043933147707213856
SW1116,0.04368573042038082
MELJUSO,0.04326029191016525
KMS11,0.04309861133850593
WM115,0.04220786278437899
NCIH747,0.04156451528093966
SNU182,0.04128945015577391
SKES1,0.04105440193802758
RH41,0.0408452176459202
CAL148,0.04050658750704567
WM88,0.0404165419033464
SKMEL3,0.04029438487057348
WM983B,0.04025815174745879
CAKI1,0.039851159052618663
OAW42,0.03984471499503583
HS683,0.039323955373483585
OE21,0.03926560064881203
CAL120,0.0391618402131343
ML1,0.038982897235834126
ECC12,0.03889778175135086
HT144,0.038356083459786486
NCIH1693,0.03823326610848748
CALU1,0.03808159218396001
YD38,0.03785751536986295
PECAPJ34CLONEC12,0.037788876501024166
NCIH841,0.03749143813997557
HOS,0.037098031487547915
NCIH2286,0.03662685729377102
MDST8,0.03641202567630261
SW579,0.0361480543996035
MDAMB361,0.03585964024331371
786O,0.03582972685691447
FADU,0.035267376910852466
RERFLCMS,0.03507273069836878
IPC298,0.03499608684293279
HCC95,0.03466071178223252
647V,0.0344771700549637
SKMEL5,0.03440009281168005
A2058,0.03408441513268835
VMRCRCW,0.033914788205265105
KLE,0.03306811685711979
SNU1077,0.03301725649356393
HUH28,0.03261874189356462
YD15,0.03258369807545397
NCIH1734,0.032436940866794335
NCIH1869,0.03234244898983156
TCCPAN2,0.032199269407048155
CAS1,0.031862289282432905
HUCCT1,0.03130050396576028
FTC238,0.030604588295420676
JIMT1,0.030246185090455395
MKN7,0.030079713645597746
EN,0.030073613399005713
RH30,0.02989678689344368
SKNAS,0.02875709572898091
TE617T,0.028608160445823365
HCC1171,0.02857671160689099
COLO741,0.028279427405661504
KMRC1,0.02813154228489118
U2OS,0.02798443366849511
EFE184,0.027975990423938633
SKMEL28,0.027966040304237712
HS936T,0.027730710291127437
KYSE180,0.0275307737393408
HS729,0.026733084253145214
NCIH2023,0.026236868610925407
NMCG1,0.02579219854554118
CHAGOK1,0.02566412368070949
ISHIKAWAHERAKLIO02ER,0.025625502095626793
A204,0.025562917329443012
A253,0.02544841050104108
SNU738,0.025377008976868662
HS294T,0.025274457272487786
OVCAR4,0.024753753346048946
SCC25,0.024515645557162055
A673,0.024500573050699376
SNU489,0.024445440279235387
YAPC,0.023768295375655182
LN229,0.02347021916676056
MSTO211H,0.023409310592751167
SJSA1,0.022786466488103067
RH18,0.022062409843683874
COLO829,0.021956163769776636
MFE319,0.021887941545495417
HSC3,0.021748156640308484
ONS76,0.021660285175877845
SKMEL24,0.021658248394390997
COV318,0.02159260763080059
OC314,0.02149878037634787
GOS3,0.021490111779852234
IGR1,0.02104193902883994
SW48,0.021041457209364272
SKNFI,0.021036368485869518
MEWO,0.020992039316039646
NCIH1395,0.02093200446249941
SNU423,0.020834307921905364
HCT116,0.020761259360078877
CAL54,0.020538421794904553
HCC1569,0.020242115000066212
NCIH647,0.0200649317169668
OVK18,0.019379707609055503
SKLU1,0.018199181497039446
PECAPJ41CLONED2,0.0179810863646873
HS852T,0.017804480002385777
BICR31,0.017356884335539457
SW1783,0.017298074685612105
NCIH1703,0.017211015820797527
MIAPACA2,0.01719554628215579
NCIH322,0.017139730020251796
OVSAHO,0.017043843626150728
JHH2,0.016741502607458297
CALU3,0.016456029843930076
ONCODG1,0.01638332852727044
SKMES1,0.01627988265727138
SNU899,0.01627389433934504
KMRC3,0.016195287791451882
A549,0.015964000547649744
HCC366,0.01591713922736614
SKNMC,0.015820470869930367
HCC1395,0.015627179117203297
HCC1143,0.015498309516739018
SNU81,0.015290710255311877
NCIH460,0.015242184631833248
IGR39,0.015186744160216613
HCC38,0.015075565008699682
PECAPJ49,0.014863603634626826
EFM192A,0.01458800458623529
SNU1214,0.014384083326160013
NCIH1568,0.014359326948230576
MPP89,0.014200718659141564
TUHR14TKB,0.013954264734073253
SNU1066,0.013908535197211958
A498,0.013803997183281147
SNU216,0.013768348270120623
A375,0.013763798035514876
PANC0327,0.01375887924204123
TM31,0.013582688058063976
HCC2279,0.013505490937234904
SKMEL31,0.013272048158256484
COLO800,0.01296408755205559
HS944T,0.012861084393154441
SNU46,0.012595812450562132
ACHN,0.012251054580783731
SNU410,0.01190200874583261
NCIH2122,0.011820264328020968
ECC10,0.011725906222564033
8505C,0.011446472207266856
HS839T,0.011312687263989344
PATU8988S,0.01099251132947211
CCFSTTG1,0.010842937182221788
OVTOKO,0.01018814089330661
RD,0.010126363508604411
C32,0.009897975640522392
HS940T,0.009583258677529597
BT474,0.009532717734587498
KALS1,0.009517550161402571
253J,0.00901816660567203
NCIH1573,0.008939699472320109
OV56,0.00888331520000401
SNUC5,0.00870776445044854
UACC62,0.0078048060491558175
42MGBA,0.007662656054763728
HS934T,0.007641874243895366
SNU1105,0.007431035265660747
C2BBE1,0.007083836724341703
MDAMB157,0.006888225479845115
HOP62,0.0068773194617302615
HMC18,0.0068481293100238995
SW1417,0.00665893298041831
SNU466,0.0064911402499572505
GB1,0.0056381417896484804
JHUEM3,0.005478815584867159
KP2,0.00512530549463961
KP4,0.004998436685624773
YKG1,0.004586696960474849
HS746T,0.004299212206235922
K029AX,0.004116438062156833
HCC44,0.0036920135810871555
JHOM1,0.00325852282851239
NCIH2172,0.0032238662100390406
MDAMB453,0.0028733904231524076
SNU387,0.0028361371101508458
639V,0.0028315387470521087
RKN,0.002485322750808924
SBC5,0.002004560743231578
SCABER,0.001930713267221988
GMS10,0.0017671476637794333
PC3,0.0014651165908859953
KG1C,0.0014167814372781098
HCC1588,0.0013480257440710536
JHOC5,0.0013363010934088425
HGC27,0.0011451494542507748
SH4,0.0008912259904274986
LU99,0.0008293513707946342
U87MG,0.0008246043823618693
HS688AT,0.0007892008527347196
SW1353,0.0006445275038703441
SW1271,0.0002187883727130782
BC3C,0.0001060256559707904
HCT15,-0.00038850854766941923
SNU201,-0.0010143123508955813
OV90,-0.0014348346515517805
NCIH1563,-0.0015330467435879574
MKN74,-0.0017309583516181462
HEL,-0.0017611797400775805
769P,-0.0019033581071683295
CAL51,-0.001927606050509596
YD8,-0.0021612706722179058
MKN1,-0.00251004062600501
NCIH2228,-0.0026162057512540437
HLF,-0.002738604013790789
GSS,-0.002828238168495204
LOXIMVI,-0.0031362552471424685
BICR6,-0.0033186083284702126
KPNYN,-0.0036109539567079152
GAMG,-0.0036245784379320767
CW2,-0.0036385137742788376
EKVX,-0.003850408084645731
SW1710,-0.004039440648434536
A101D,-0.004379283442131644
SKOV3,-0.0043947946876509774
HCC1195,-0.0047992516305286675
BICR56,-0.0052113852668002275
CALU6,-0.005501577542278462
TE1,-0.005995668094426386
SNU1041,-0.00607355090557538
HUPT4,-0.006170702529190362
CAKI2,-0.006572523563287505
KMH2,-0.0069049171779151566
MHHES1,-0.00710112865860826
NCIH2405,-0.00715260759212076
SKHEP1,-0.007598592654341355
BCPAP,-0.007792535195089946
SF295,-0.007879012498978445
ECGI10,-0.008078840965992878
KNS60,-0.008101474123633517
KNS81,-0.008193112662078653
RCC10RGB,-0.008350640277453256
SNU1272,-0.008551400628839188
HSC4,-0.009332057832567403
UACC257,-0.009624950063390836
CAL12T,-0.009803167988734271
DKMG,-0.009808462828790608
KU1919,-0.00993107043014386
NCIH1355,-0.010087547548265907
U251MG,-0.010117481537526653
KYSE70,-0.010547495937127513
NCIH650,-0.010821217688757148
SNU626,-0.01093550606945533
LMSU,-0.010970087126466532
NB1,-0.011059226183322246
NCIH2291,-0.011173266564769874
NCIH2085,-0.011193886837209474
SNU886,-0.01149330561044787
WM1799,-0.01196139263192433
HSC2,-0.011975651023278381
MG63,-0.012219429802493286
KNS42,-0.012244495552067188
AGS,-0.012304927741722102
CMLT1,-0.012488337672679687
HS822T,-0.012962497105793197
HCC1806,-0.012991364613407889
KMRC20,-0.013161113675184008
GI1,-0.013714096331880303
SKMEL30,-0.013843776900351708
RERFLCAI,-0.013992343144805235
SNU8,-0.014099165394646573
T24,-0.014218742945886195
LI7,-0.014269512907341304
NCIH1793,-0.014860507868357136
SNU478,-0.014947557580449883
MFE296,-0.015048903833227349
BFTC905,-0.015581552156924925
SNUC2A,-0.015645352121797136
JURKAT,-0.015801828692565363
MELHO,-0.01585488964097766
JHH1,-0.01591994624231481
CAL851,-0.01597915042138105
SW1990,-0.016092921263229722
KYSE520,-0.016115467050196286
BXPC3,-0.01630784582804928
M059K,-0.016364040571754727
CAMA1,-0.016371823160933052
HDMYZ,-0.016372103130018974
RERFLCAD1,-0.016538752404689796
NCIH28,-0.016784516261007226
SF126,-0.017746864351372623
RT4,-0.017772863425985143
PATU8988T,-0.01793913523424989
TE11,-0.017966983766618354
SNU668,-0.018104163917540998
FU97,-0.018144101149958767
T98G,-0.018242257124692757
CAL62,-0.018653403790605202
LCLC103H,-0.01868092693911923
SNUC4,-0.019127532304046575
HS578T,-0.019401790082817554
HELA,-0.019520519264141046
L33,-0.019664878362980844
HCC15,-0.020016487102319853
MCF7,-0.02026339649753266
NCIH2110,-0.020345579886356477
HT1197,-0.02074731402141116
MDAMB468,-0.021071229865809425
HS888T,-0.02113528249076041
HEC251,-0.021529447273354367
CAL29,-0.021811419474783007
OVISE,-0.021914235664628322
NCIH226,-0.022101218884981077
NCIH2030,-0.02231323829311373
PSN1,-0.022415147075453282
JHUEM7,-0.022449631901829838
HEPG2,-0.02269142404283387
MDAMB231,-0.02290686286265397
HEP3B217,-0.02341777941453184
HCC2108,-0.02390277511779934
KPL1,-0.024188521501492994
LUDLU1,-0.02431619883148595
HCC1500,-0.024526205321545706
JHUEM2,-0.02466736902571162
PANC1,-0.02508546318340622
SNU449,-0.025343516771515577
SU8686,-0.02570079147250006
HEC1B,-0.026194340740877363
RERFLCAD2,-0.026410513015110576
G401,-0.026420874824847
SKLMS1,-0.026614309413345145
CAPAN1,-0.02670673109639626
MALME3M,-0.02720224204771667
G402,-0.02733961276997789
HCC4006,-0.027537596067517534
HUH6,-0.027639839612780104
HCC202,-0.02798627232158878
MOLP8,-0.028241388678831355
BICR22,-0.028289494327491064
LXF289,-0.02845403262516453
TCCSUP,-0.029279950261933654
SNU840,-0.029494928978409277
TE9,-0.029581679421300914
HOP92,-0.030242930274148615
EFO21,-0.03036899229108231
253JBV,-0.03069491558251587
NCIH1944,-0.031272279594917504
PANC0504,-0.03138436113493391
SNU61,-0.03152116686506076
2313287,-0.031690616449298055
SCC4,-0.03216009263655178
GCT,-0.03221185633449262
HT29,-0.03268744472030837
SKUT1,-0.03373025088600189
SNU1076,-0.034189812017229565
PECAPJ15,-0.034415579265660044
HS895T,-0.03453703117845132
EFO27,-0.03539013515975996
HS766T,-0.03570860165373008
RL952,-0.035854418788251075
LS123,-0.036156917547252226
U118MG,-0.03616742322767466
BFTC909,-0.036343147813796314
KYSE510,-0.03701285493298696
CORL105,-0.03714053791030786
HDQP1,-0.03714303187120728
SNU761,-0.03717396030267857
SQ1,-0.03732219671062451
NCIH2126,-0.037371361883524024
RPMI7951,-0.03770124528750081
KMBC2,-0.03785553253165845
LN18,-0.03808377831658975
HT55,-0.03844033425843267
SNU1033,-0.038797833103752295
CL34,-0.03944346854953818
CJM,-0.03962355122668942
COLO678,-0.03975161301617506
JHH5,-0.040028025563205664
HCC1428,-0.04023718390043239
NCIH508,-0.04065265838350499
PLCPRF5,-0.04076555281137035
NUGC3,-0.04085676812337958
BT20,-0.04107709442278546
NCIH2009,-0.04132859356540875
PK45H,-0.041365983499967465
HUPT3,-0.04150010596247741
CFPAC1,-0.04171890839476294
MCAS,-0.04186480563547517
HCC1419,-0.042042503739442884
DANG,-0.0420795621779027
NCIH838,-0.04224046837121612
LCLC97TM1,-0.042661140473589876
CAL33,-0.04317720755394508
OE19,-0.04353855008376025
EBC1,-0.04431145070483182
PANC0403,-0.04432698443667223
LNCAPCLONEFGC,-0.0445328854447269
HCC827,-0.044533050559899395
PANC1005,-0.045076732625025095
KYSE140,-0.045172223350579355
UMUC3,-0.045450866635921044
HEC59,-0.045851479023836995
NCIH1373,-0.04615173513428091
MORCPR,-0.046407242811543625
HCC56,-0.04750790352670386
OSRC2,-0.04780591182934259
SKBR3,-0.04800644286246769
ACCMESO1,-0.04828339909595022
SNU245,-0.048290902813809856
MESSA,-0.0485783201265073
MDAMB415,-0.04872010142232571
HCC78,-0.04923633507214171
SW620,-0.04931181612175727
SW948,-0.049430423219783956
DLD1,-0.04958809541802496
HT1376,-0.05065190247471064
IGROV1,-0.05098088293986367
CAPAN2,-0.05101228931167797
LOVO,-0.051056341008968685
PC14,-0.05110521866889069
SNU869,-0.05136152829611941
RT112,-0.05149902941140466
TE5,-0.051557641557903676
LS411N,-0.05191022600028274
TYKNU,-0.05195875544047405
AU565,-0.05263039141547356
OUMS23,-0.052775792977049
NCIH2087,-0.05348677046961696
LS180,-0.05425105507021318
PANC0203,-0.05458349086091629
HUH1,-0.05483691675199445
JVM2,-0.05540336712489305
KYSE150,-0.05567229355487667
HEC1A,-0.055916832030577734
PATU8902,-0.056207317940946966
NCIH1915,-0.05623768789456407
PANC0813,-0.056334313432825495
TE15,-0.05659171776008687
ZR7530,-0.05662166002834622
LOUNH91,-0.05712646283551798
BHT101,-0.057826192141555266
COLO201,-0.058696492074711705
SNU213,-0.058933185012706384
JHH4,-0.059392047222358677
SH10TC,-0.05968899846759376
HPAC,-0.059841252669012295
NCIH1838,-0.05989777552934499
NCIH2452,-0.060419499920353406
TOV21G,-0.060630302236826646
BHY,-0.061292356968868096
SNU719,-0.061811505550322395
NCIH358,-0.06199019943210254
SNU1079,-0.062052802515939524
SNU601,-0.06226646877844468
HT1080,-0.06240152765570509
RKO,-0.062402837638249165
SCC9,-0.06259147358373976
KP3,-0.06260546059510241
PK1,-0.06266868941893887
NCIH1435,-0.06322979069726133
NCIH1339,-0.06339822362162538
HEC50B,-0.06402066821461963
SNU308,-0.0642703698569454
HT115,-0.06435720557363744
SNU1196,-0.06487964618931588
DV90,-0.06539587837427172
AM38,-0.06576773396549733
HCC1937,-0.06633310737173645
LAMA84,-0.06680827727486773
OCUM1,-0.06708852178510964
HPAFII,-0.06729731146959873
CCK81,-0.06774983528981175
HS611T,-0.06786535689482814
SNGM,-0.06811733833672023
KYM1,-0.06838130421271875
OE33,-0.06866556290812868
KASUMI2,-0.06948996964903588
CL11,-0.06963362035038759
ASPC1,-0.06978175855231095
KCL22,-0.07003950657118285
KYSE30,-0.07098781017875778
ALLSIL,-0.07415109366866722
IM95,-0.07532758055340212
MDAMB435S,-0.0756506182824683
COLO680N,-0.07697990695048057
LS1034,-0.07799059125296952
PK59,-0.07879039227644512
GSU,-0.0815837282175802
SKCO1,-0.08201264209071892
SNU407,-0.08394616067586451
HEC151,-0.08401872594796647
IALM,-0.08473199318760842
AN3CA,-0.0854862445864163
LS513,-0.08720420207197185
T84,-0.08773964893105561
JHUEM1,-0.08908878282207025
NCIN87,-0.08926226610040913
NCIH441,-0.0892911560193401
HEC265,-0.08941682857398398
KE39,-0.0899001847202163
T47D,-0.09136181360862203
RCM1,-0.09246306429613858
HEC6,-0.09275208730794826
NCIH2342,-0.09334045670326051
HCC2935,-0.09494446610949141
KM12,-0.09767820078686885
HEC108,-0.13232021813120554
