,RCMB38
HCC1806,-0.012991364613407889
GI1,-0.013714096331880303
HS739T,-0.013769884746908405
SKMEL30,-0.013843776900351708
RERFLCAI,-0.013992343144805235
P12ICHIKAWA,-0.014035974194031606
T24,-0.014218742945886195
COLO320,-0.014599958718289624
NCIH1793,-0.014860507868357136
MFE296,-0.015048903833227349
MEC1,-0.01534685855797283
SNUC2A,-0.015645352121797136
JURKAT,-0.015801828692565363
MELHO,-0.01585488964097766
CAL851,-0.01597915042138105
SW1990,-0.016092921263229722
KYSE520,-0.016115467050196286
BXPC3,-0.01630784582804928
CAMA1,-0.016371823160933052
HDMYZ,-0.016372103130018974
NCIH28,-0.016784516261007226
CI1,-0.017035160465399293
RPMI8402,-0.017687661131323286
BL70,-0.017740691022173582
SF126,-0.017746864351372623
RT4,-0.017772863425985143
SUPM2,-0.017930309894924553
TE11,-0.017966983766618354
FU97,-0.018144101149958767
T98G,-0.018242257124692757
MJ,-0.018642918001265184
LCLC103H,-0.01868092693911923
J82,-0.01895631683753813
HCC70,-0.019226581898029664
HS578T,-0.019401790082817554
L33,-0.019664878362980844
HCC15,-0.020016487102319853
MCF7,-0.02026339649753266
HT1197,-0.02074731402141116
MDAMB468,-0.021071229865809425
HEC251,-0.021529447273354367
HS840T,-0.02155860116256035
NCIH226,-0.022101218884981077
NCIH2030,-0.02231323829311373
PSN1,-0.022415147075453282
HEPG2,-0.02269142404283387
LP1,-0.023002374000302184
HEP3B217,-0.02341777941453184
SIGM5,-0.02387134257649111
LUDLU1,-0.02431619883148595
JHUEM2,-0.02466736902571162
SNU449,-0.025343516771515577
SU8686,-0.02570079147250006
P3HR1,-0.026062992568132385
HEC1B,-0.026194340740877363
G401,-0.026420874824847
SKLMS1,-0.026614309413345145
MALME3M,-0.02720224204771667
EFM19,-0.027268657599071964
G402,-0.02733961276997789
HCC4006,-0.027537596067517534
MOLP8,-0.028241388678831355
TCCSUP,-0.029279950261933654
TE9,-0.029581679421300914
SNU16,-0.02966860052828355
OPM2,-0.029836870180954263
EFO21,-0.03036899229108231
MDAMB175VII,-0.03068535057014352
NCIH1944,-0.031272279594917504
HUT78,-0.031811700477648294
GCT,-0.03221185633449262
SUPT1,-0.03264856375143299
HT29,-0.03268744472030837
HS895T,-0.03453703117845132
EFO27,-0.03539013515975996
DOHH2,-0.03565484785825462
HS766T,-0.03570860165373008
RL952,-0.035854418788251075
LS123,-0.036156917547252226
U118MG,-0.03616742322767466
BFTC909,-0.036343147813796314
REH,-0.0365228076177422
KYSE510,-0.03701285493298696
CORL105,-0.03714053791030786
HDQP1,-0.03714303187120728
SQ1,-0.03732219671062451
RPMI7951,-0.03770124528750081
TEN,-0.03776353295073296
KMBC2,-0.03785553253165845
LN18,-0.03808377831658975
KMM1,-0.039572097717124576
COLO678,-0.03975161301617506
JHH5,-0.040028025563205664
PLCPRF5,-0.04076555281137035
NUGC3,-0.04085676812337958
BT20,-0.04107709442278546
NCIH2009,-0.04132859356540875
PK45H,-0.041365983499967465
HUPT3,-0.04150010596247741
RAJI,-0.0417687603563365
MCAS,-0.04186480563547517
L428,-0.04240318552401303
SKMM2,-0.04293627871949248
OCIAML2,-0.04372004631932815
EBC1,-0.04431145070483182
PANC0403,-0.04432698443667223
HCC827,-0.044533050559899395
PANC1005,-0.045076732625025095
KYSE140,-0.045172223350579355
UMUC3,-0.045450866635921044
HEC59,-0.045851479023836995
NCIH1373,-0.04615173513428091
MORCPR,-0.046407242811543625
NCIH3255,-0.04690192866481906
KHM1B,-0.04719062218405411
U937,-0.04721888745676332
KE97,-0.04747575279195062
HCC56,-0.04750790352670386
SKBR3,-0.04800644286246769
MESSA,-0.0485783201265073
MDAMB415,-0.04872010142232571
HCC78,-0.04923633507214171
SW620,-0.04931181612175727
GCIY,-0.0499709179839956
PFEIFFER,-0.049980273765298296
HT1376,-0.05065190247471064
KU812,-0.050817487382893684
IGROV1,-0.05098088293986367
MONOMAC1,-0.05100275030958681
CAPAN2,-0.05101228931167797
PC14,-0.05110521866889069
RT112,-0.05149902941140466
TE5,-0.051557641557903676
LS411N,-0.05191022600028274
TYKNU,-0.05195875544047405
BDCM,-0.05218914888196044
AU565,-0.05263039141547356
GRANTA519,-0.052705999383552506
NCIH2087,-0.05348677046961696
L363,-0.054101541400064034
MOLT16,-0.054306490839265885
PANC0203,-0.05458349086091629
HUH1,-0.05483691675199445
KYSE150,-0.05567229355487667
HEC1A,-0.055916832030577734
PATU8902,-0.056207317940946966
NCIH1915,-0.05623768789456407
TE15,-0.05659171776008687
ZR7530,-0.05662166002834622
KARPAS299,-0.056689408083595565
LOUNH91,-0.05712646283551798
P31FUJ,-0.05740611878394467
MC116,-0.05765351627882452
COLO201,-0.058696492074711705
JHH4,-0.059392047222358677
TOLEDO,-0.05958238196354967
SH10TC,-0.05968899846759376
HPAC,-0.059841252669012295
NCIH2452,-0.060419499920353406
JM1,-0.06044713196338142
TOV21G,-0.060630302236826646
NCIH358,-0.06199019943210254
HT1080,-0.06240152765570509
RKO,-0.062402837638249165
SCC9,-0.06259147358373976
KP3,-0.06260546059510241
PK1,-0.06266868941893887
697,-0.0631776225260316
NCIH1339,-0.06339822362162538
DV90,-0.06539587837427172
OCUM1,-0.06708852178510964
HPAFII,-0.06729731146959873
CCK81,-0.06774983528981175
SNGM,-0.06811733833672023
KYM1,-0.06838130421271875
OE33,-0.06866556290812868
KG1,-0.06890334567561684
AMO1,-0.06921421717900496
KASUMI2,-0.06948996964903588
ASPC1,-0.06978175855231095
KCL22,-0.07003950657118285
SNU1,-0.07028088135510785
MINO,-0.07045394537416927
KYSE30,-0.07098781017875778
HH,-0.07110794554918771
SUDHL8,-0.07162559315178503
JVM3,-0.07205549231069286
KMS12BM,-0.07249504588613728
HT,-0.07413719905546247
ALLSIL,-0.07415109366866722
IM95,-0.07532758055340212
MDAMB435S,-0.0756506182824683
OCIAML5,-0.07566711062585942
PK59,-0.07879039227644512
KO52,-0.07909227954859019
SKCO1,-0.08201264209071892
HEC151,-0.08401872594796647
IALM,-0.08473199318760842
AN3CA,-0.0854862445864163
KARPAS422,-0.0857791485177001
LS513,-0.08720420207197185
T84,-0.08773964893105561
CORL23,-0.08797435430137499
NCIN87,-0.08926226610040913
NCIH441,-0.0892911560193401
HEC265,-0.08941682857398398
KE39,-0.0899001847202163
T47D,-0.09136181360862203
EB1,-0.0914953651868038
NCIH1975,-0.0922953240751634
HEC6,-0.09275208730794826
HCC2935,-0.09494446610949141
F36P,-0.12148281906540784
