,ICB984,COSMIC ID
cosmic_949167,-0.24181200944945355,949167
cosmic_924100,-0.24242085040936,924100
cosmic_684057,-0.24309088885999194,684057
cosmic_1240182,-0.24383156184694973,1240182
cosmic_724855,-0.24414935084148057,724855
cosmic_930299,-0.24418181623820667,930299
cosmic_907785,-0.24565515323400938,907785
cosmic_949164,-0.24592757026850126,949164
cosmic_910851,-0.24731581011892168,910851
cosmic_906812,-0.24893718556067063,906812
cosmic_949158,-0.24962136636075472,949158
cosmic_717431,-0.24994188932354414,717431
cosmic_910920,-0.25051574084120026,910920
cosmic_1240189,-0.2511051885969527,1240189
cosmic_687995,-0.2523812141226834,687995
cosmic_949160,-0.25319733429088626,949160
cosmic_949171,-0.2582583070204263,949171
cosmic_684059,-0.2585367373699538,684059
cosmic_906844,-0.2587467103911522,906844
cosmic_907320,-0.25998453236415414,907320
cosmic_925342,-0.26015192411143867,925342
cosmic_946360,-0.2627890328441143,946360
cosmic_949162,-0.26285684028951767,949162
cosmic_1240191,-0.26292941811335074,1240191
cosmic_1240134,-0.2631856610605894,1240134
cosmic_1524417,-0.263889711421305,1524417
cosmic_1298223,-0.2645863426382197,1298223
cosmic_753565,-0.2646052892523039,753565
cosmic_971773,-0.2656147151946624,971773
cosmic_906850,-0.26589668560042273,906850
cosmic_1298538,-0.26596425732039536,1298538
cosmic_909257,-0.26617390438319943,909257
cosmic_1298349,-0.2675367917081715,1298349
cosmic_1480372,-0.2679407216290681,1480372
cosmic_908138,-0.2683028116131879,908138
cosmic_1290810,-0.2683562948835653,1290810
cosmic_909718,-0.26860409602293545,909718
cosmic_908150,-0.2690113142412162,908150
cosmic_749713,-0.27016453747110464,749713
cosmic_905942,-0.2704624135358087,905942
cosmic_1240174,-0.2708993979711078,1240174
cosmic_907060,-0.2709788036513145,907060
cosmic_910569,-0.2713975097268344,910569
cosmic_949172,-0.27229986281441415,949172
cosmic_753555,-0.2725213047323969,753555
cosmic_1480359,-0.2728514912536181,1480359
cosmic_925338,-0.273091775715532,925338
cosmic_1240216,-0.27310273112483496,1240216
cosmic_949161,-0.27403988479848834,949161
cosmic_910942,-0.2741293399900619,910942
cosmic_684052,-0.27441316314695163,684052
cosmic_749711,-0.2744362594861783,749711
cosmic_684072,-0.27462853646330815,684072
cosmic_1240205,-0.2749865177970812,1240205
cosmic_1298222,-0.27539327412731734,1298222
cosmic_1509074,-0.2755908540782233,1509074
cosmic_905948,-0.27594450675704096,905948
cosmic_949163,-0.2763134433853909,949163
cosmic_753577,-0.27703435067121523,753577
cosmic_1240136,-0.2777048273272088,1240136
cosmic_753573,-0.2788591115231592,753573
cosmic_906794,-0.2790877755923555,906794
cosmic_907172,-0.279097326957544,907172
cosmic_713880,-0.2792333220067108,713880
cosmic_905991,-0.2793178640135133,905991
cosmic_749717,-0.27933052805385966,749717
cosmic_907055,-0.28003905818915786,907055
cosmic_1240190,-0.28172567312174407,1240190
cosmic_687448,-0.2820105413578773,687448
cosmic_906849,-0.2826467349305788,906849
cosmic_753556,-0.28409826645776537,753556
cosmic_909724,-0.28492970694942193,909724
cosmic_1299075,-0.2849654116879647,1299075
cosmic_724874,-0.28510616902949115,724874
cosmic_687802,-0.28518808655124184,687802
cosmic_908443,-0.2857898164475515,908443
cosmic_906815,-0.2857900934178848,906815
cosmic_1298350,-0.2859595581210504,1298350
cosmic_687452,-0.2860034325569009,687452
cosmic_949165,-0.2860741065913033,949165
cosmic_1659817,-0.2868559364690447,1659817
cosmic_949176,-0.28718506656516296,949176
cosmic_684681,-0.2874720518512111,684681
cosmic_1299070,-0.28792710068955263,1299070
cosmic_1240217,-0.2882535248867833,1240217
cosmic_1240192,-0.2883791144797963,1240192
cosmic_1524414,-0.28940715646579424,1524414
cosmic_908152,-0.2894683104974318,908152
cosmic_930082,-0.28978535363508967,930082
cosmic_909717,-0.28989505626684975,909717
cosmic_909264,-0.2899570314820729,909264
cosmic_908126,-0.2908469765617768,908126
cosmic_909723,-0.2909784509027659,909723
cosmic_906843,-0.29104150200136636,906843
cosmic_905935,-0.2910704485135372,905935
cosmic_724868,-0.2913369254546775,724868
cosmic_907058,-0.29176102486544675,907058
cosmic_908131,-0.29218808956335524,908131
cosmic_925345,-0.2922544438154121,925345
cosmic_687820,-0.2924013834895519,687820
cosmic_687800,-0.2925709082892138,687800
cosmic_687596,-0.2928599706985043,687596
cosmic_1240149,-0.29295183354080473,1240149
cosmic_905936,-0.2937881662901794,905936
cosmic_724879,-0.2938984233716597,724879
cosmic_1240172,-0.29423658649174617,1240172
cosmic_907068,-0.29444591322757946,907068
cosmic_910900,-0.29445196039792954,910900
cosmic_1298134,-0.29530151246433567,1298134
cosmic_1299052,-0.2953848415454731,1299052
cosmic_1240221,-0.2954733174922784,1240221
cosmic_724828,-0.29551257139813003,724828
cosmic_910931,-0.2958297539046307,910931
cosmic_907047,-0.2959315062136832,907047
cosmic_924108,-0.2963966967378469,924108
cosmic_908463,-0.29641212651977816,908463
cosmic_687787,-0.2965012716683301,687787
cosmic_724831,-0.29691895260435497,724831
cosmic_908472,-0.29701497357886975,908472
cosmic_749712,-0.29705069618329083,749712
cosmic_907790,-0.29708304212160674,907790
cosmic_753559,-0.29716264445892654,753559
cosmic_906820,-0.2974795830433525,906820
cosmic_1298359,-0.29770507536543706,1298359
cosmic_1299062,-0.2977065901300849,1299062
cosmic_1240141,-0.297795906594319,1240141
cosmic_722045,-0.2980330704356871,722045
cosmic_906818,-0.2982751722164989,906818
cosmic_946357,-0.2983981028712214,946357
cosmic_909739,-0.2984359860254816,909739
cosmic_1330985,-0.2986975112067752,1330985
cosmic_1240200,-0.29875060288807725,1240200
cosmic_753539,-0.2988093663254513,753539
cosmic_722058,-0.29919690569147417,722058
cosmic_909756,-0.29933232495451706,909756
cosmic_1240137,-0.2993358518003917,1240137
cosmic_906847,-0.2994342048811321,906847
cosmic_1240150,-0.2996998172330007,1240150
cosmic_905941,-0.30035651580857947,905941
cosmic_909740,-0.3004265785359154,909740
cosmic_907173,-0.3004311047878766,907173
cosmic_1290797,-0.3007162313793698,1290797
cosmic_753558,-0.30146092570367744,753558
cosmic_749710,-0.30151938488017094,749710
cosmic_749715,-0.301575338041836,749715
cosmic_949156,-0.30170593628158626,949156
cosmic_924105,-0.30202604092876156,924105
cosmic_1299050,-0.3023172380982405,1299050
cosmic_949090,-0.3024849066544662,949090
cosmic_687983,-0.30264099838294223,687983
cosmic_1240135,-0.3027979018055222,1240135
cosmic_906865,-0.3028626265841081,906865
cosmic_909759,-0.30326938598158304,909759
cosmic_905975,-0.30346374909468304,905975
cosmic_1299061,-0.303798221050396,1299061
cosmic_1299067,-0.3039640415896235,1299067
cosmic_735784,-0.3040262585943792,735784
cosmic_909256,-0.30460121605981894,909256
cosmic_907042,-0.30539524692040226,907042
cosmic_908121,-0.3055752955680411,908121
cosmic_906804,-0.3060516236724414,906804
cosmic_1240210,-0.3061659786921418,1240210
cosmic_753536,-0.30633786962572807,753536
cosmic_906827,-0.3063756242978269,906827
cosmic_905978,-0.30647817162745333,905978
cosmic_753533,-0.30722954823290916,753533
cosmic_1240178,-0.3074721443792695,1240178
cosmic_905934,-0.3078693541090593,905934
cosmic_1240209,-0.3080980278395968,1240209
cosmic_1298356,-0.30824337100755916,1298356
cosmic_946353,-0.3085517023071323,946353
cosmic_1240129,-0.30888433119423103,1240129
cosmic_946370,-0.3092803800213014,946370
cosmic_1299081,-0.309310866892888,1299081
cosmic_971777,-0.3095469430056075,971777
cosmic_687815,-0.3098730938795525,687815
cosmic_907312,-0.31002764704018493,907312
cosmic_753569,-0.31011984938045967,753569
cosmic_908125,-0.31014722518476645,908125
cosmic_1240198,-0.31037207380197684,1240198
cosmic_909727,-0.31066215116486096,909727
cosmic_949157,-0.3107693239219129,949157
cosmic_1240156,-0.31092683905056606,1240156
cosmic_1480358,-0.31115567223832713,1480358
cosmic_1298539,-0.3114228815598602,1298539
cosmic_1240206,-0.3114460691492069,1240206
cosmic_1298154,-0.31174654546866964,1298154
cosmic_910911,-0.31177568296062075,910911
cosmic_910904,-0.3117833465472289,910904
cosmic_906824,-0.31191451191271397,906824
cosmic_688058,-0.3119326040182339,688058
cosmic_905965,-0.31243535409430945,905965
cosmic_1290814,-0.3125256742239713,1290814
cosmic_905950,-0.3126249014753143,905950
cosmic_1240132,-0.3126551703278308,1240132
cosmic_946355,-0.31270736069819893,946355
cosmic_905963,-0.31294172959875377,905963
cosmic_946354,-0.3130340610482553,946354
cosmic_909737,-0.3131993775030018,909737
cosmic_910907,-0.31327531489833127,910907
cosmic_753621,-0.31370217152913893,753621
cosmic_683667,-0.31382841538349693,683667
cosmic_906848,-0.3138448662075238,906848
cosmic_905954,-0.3140388731008036,905954
cosmic_1240199,-0.3140888393661971,1240199
cosmic_1240187,-0.3140971812361385,1240187
cosmic_909755,-0.3141387880691314,909755
cosmic_1503371,-0.3141489743379614,1503371
cosmic_1287706,-0.3142423727671445,1287706
cosmic_753546,-0.31429645654150173,753546
cosmic_1240142,-0.3143421956883634,1240142
cosmic_910079,-0.31439169868033173,910079
cosmic_905977,-0.314743723185406,905977
cosmic_1298160,-0.3149344688723207,1298160
cosmic_905946,-0.3149884044323273,905946
cosmic_909725,-0.31500495340763274,909725
cosmic_724859,-0.31528851408435443,724859
cosmic_1480374,-0.31530557184035435,1480374
cosmic_753576,-0.3156787871529001,753576
cosmic_687821,-0.31589162994316555,687821
cosmic_905985,-0.3159282552394084,905985
cosmic_905986,-0.3159428303647202,905986
cosmic_910926,-0.315980816610114,910926
cosmic_1290812,-0.3160318200308968,1290812
cosmic_1240144,-0.3161931750658321,1240144
cosmic_905949,-0.31623696460858586,905949
cosmic_907050,-0.3163128032684867,907050
cosmic_908470,-0.3163827916589251,908470
cosmic_905976,-0.3166098741901893,905976
cosmic_1290730,-0.3166663721281467,1290730
cosmic_907059,-0.31670666512935447,907059
cosmic_907171,-0.31683397277381226,907171
cosmic_1480361,-0.31713897534718355,1480361
cosmic_906791,-0.31721974165347133,906791
cosmic_906861,-0.3175274990547416,906861
cosmic_687798,-0.3175793598258924,687798
cosmic_909776,-0.3179652449776911,909776
cosmic_1298215,-0.31810813337047145,1298215
cosmic_687505,-0.3181814939041158,687505
cosmic_1503361,-0.31834388846135175,1503361
cosmic_905972,-0.3184801350218525,905972
cosmic_907791,-0.31853395725327177,907791
cosmic_909977,-0.3186032865162644,909977
cosmic_907323,-0.31865867085096833,907323
cosmic_909721,-0.31876868895590055,909721
cosmic_908459,-0.3189312433992551,908459
cosmic_907318,-0.31907901018171725,907318
cosmic_1298219,-0.3191188413443824,1298219
cosmic_1503363,-0.3191209851050586,1503363
cosmic_906852,-0.3191613037068535,906852
cosmic_753572,-0.31920577918340737,753572
cosmic_1330993,-0.3192438329990191,1330993
cosmic_906841,-0.31943783811276844,906841
cosmic_910566,-0.31944651816178926,910566
cosmic_753579,-0.31959539727962283,753579
cosmic_1298226,-0.31963454698427796,1298226
cosmic_908148,-0.3197919421431552,908148
cosmic_909732,-0.32010319380592583,909732
cosmic_910853,-0.32053904609333805,910853
cosmic_908151,-0.32063457123657574,908151
cosmic_909250,-0.3206678581634149,909250
cosmic_906828,-0.3207044192747697,906828
cosmic_906803,-0.3207088701870781,906803
cosmic_1327775,-0.32072990542329044,1327775
cosmic_753585,-0.32092040240129055,753585
cosmic_753566,-0.3209376620981389,753566
cosmic_908462,-0.3210273265788006,908462
cosmic_910695,-0.32103151424602866,910695
cosmic_1479995,-0.3210456563677346,1479995
cosmic_1298169,-0.32105216478626064,1298169
cosmic_905956,-0.32140826430370883,905956
cosmic_907169,-0.3216069316058188,907169
cosmic_1290724,-0.32181265894833416,1290724
cosmic_1290807,-0.3220269719514901,1290807
cosmic_906837,-0.32211122606284637,906837
cosmic_925340,-0.3221315395035695,925340
cosmic_905968,-0.3223864059448451,905968
cosmic_1290922,-0.32258178258972087,1290922
cosmic_910916,-0.32275103027582713,910916
cosmic_906795,-0.32286243746845306,906795
cosmic_909729,-0.3228754928525666,909729
cosmic_905951,-0.32290555064948634,905951
cosmic_687514,-0.3231151956715786,687514
cosmic_909781,-0.3232614294697275,909781
cosmic_1240207,-0.3233833499265744,1240207
cosmic_909976,-0.32347359693867805,909976
cosmic_1240153,-0.3235077596825168,1240153
cosmic_1524418,-0.3235921974727274,1524418
cosmic_1290905,-0.32365963186744784,1290905
cosmic_946359,-0.32397385564399034,946359
cosmic_1290907,-0.32398069970245696,1290907
cosmic_1659928,-0.3241941023676856,1659928
cosmic_909716,-0.3245949572856005,909716
cosmic_924106,-0.32459711735224545,924106
cosmic_687459,-0.3246603275787385,687459
cosmic_908474,-0.3247498528009691,908474
cosmic_909728,-0.3247743703710061,909728
cosmic_909712,-0.3251622911918776,909712
cosmic_905971,-0.3253286275124306,905971
cosmic_1287381,-0.32573439978578017,1287381
cosmic_1240186,-0.3257385055443423,1240186
cosmic_1240125,-0.32588103697900145,1240125
cosmic_908455,-0.32590740975625443,908455
cosmic_753545,-0.32605230035324867,753545
cosmic_1290809,-0.326069793969297,1290809
cosmic_1524415,-0.32607850088227,1524415
cosmic_910779,-0.32614334175630455,910779
cosmic_753562,-0.3264022970922697,753562
cosmic_1298475,-0.32656697197919055,1298475
cosmic_909722,-0.32684710101926606,909722
cosmic_1299051,-0.3269219960315638,1299051
cosmic_724812,-0.3269432157016526,724812
cosmic_1240122,-0.3269950225693293,1240122
cosmic_906863,-0.3269999665246262,906863
cosmic_909713,-0.3271303613237342,909713
cosmic_1240185,-0.32714298594327285,1240185
cosmic_909708,-0.3272836799342869,909708
cosmic_753615,-0.327349327341817,753615
cosmic_687586,-0.3278159640210677,687586
cosmic_905957,-0.32781711201801844,905957
cosmic_908476,-0.3278614482791722,908476
cosmic_753586,-0.32793792519454296,753586
cosmic_910701,-0.3279809430904812,910701
cosmic_910921,-0.32803469554522474,910921
cosmic_1240162,-0.32809509870619963,1240162
cosmic_906821,-0.3282844529818925,906821
cosmic_911905,-0.32830541622469617,911905
cosmic_908471,-0.3291215887783956,908471
cosmic_687829,-0.32946159216653653,687829
cosmic_1298355,-0.32954768535897005,1298355
cosmic_949174,-0.329584411341247,949174
cosmic_1479987,-0.32961081160799566,1479987
cosmic_909711,-0.3298080435802087,909711
cosmic_1240128,-0.329873225243825,1240128
cosmic_1297447,-0.3299789367029987,1297447
cosmic_1524416,-0.33010769928848194,1524416
cosmic_687777,-0.33034323766996315,687777
cosmic_1299078,-0.3303580669974013,1299078
cosmic_1298348,-0.33053408503184484,1298348
cosmic_906797,-0.3305581104747387,906797
cosmic_908145,-0.33066927309812116,908145
cosmic_907062,-0.3306703725136518,907062
cosmic_907072,-0.3307580174925195,907072
cosmic_910927,-0.33082517775526993,910927
cosmic_1240123,-0.3308328976662363,1240123
cosmic_1290765,-0.33105508638458847,1290765
cosmic_908457,-0.33111459461547477,908457
cosmic_905990,-0.33151417821009915,905990
cosmic_687816,-0.33160654394639627,687816
cosmic_1290808,-0.33162843274416925,1290808
cosmic_1298151,-0.3316287266226644,1298151
cosmic_1524419,-0.3316318822388836,1524419
cosmic_971774,-0.33186327073825944,971774
cosmic_906868,-0.33196901899512765,906868
cosmic_924238,-0.33218748195158015,924238
cosmic_1480362,-0.33238247373751384,1480362
cosmic_1240127,-0.3326150405510968,1240127
cosmic_907073,-0.33269656852651763,907073
cosmic_908144,-0.33286892246815636,908144
cosmic_905937,-0.332899049386627,905937
cosmic_753574,-0.3331346453921839,753574
cosmic_908123,-0.3332229343758731,908123
cosmic_1240204,-0.33327410542760205,1240204
cosmic_909719,-0.33338844067212214,909719
cosmic_909754,-0.3334135024081616,909754
cosmic_1327766,-0.33355659230253687,1327766
cosmic_905962,-0.33357668772221194,905962
cosmic_905959,-0.33361561616111984,905959
cosmic_1240196,-0.33362320014050734,1240196
cosmic_909780,-0.33374965041279575,909780
cosmic_687812,-0.3338422640683211,687812
cosmic_907291,-0.3338672867893945,907291
cosmic_946372,-0.3339828329948011,946372
cosmic_1298168,-0.33406916794302977,1298168
cosmic_909249,-0.3341181980603034,909249
cosmic_909758,-0.33420521969223416,909758
cosmic_908473,-0.3342569465367502,908473
cosmic_907067,-0.33435945885993296,907067
cosmic_1240179,-0.3343702561377035,1240179
cosmic_925339,-0.334382520349286,925339
cosmic_1503362,-0.3343837551971132,1503362
cosmic_1480364,-0.3345004014558799,1480364
cosmic_753623,-0.33451434368753086,753623
cosmic_749716,-0.33453815614372046,749716
cosmic_905969,-0.3345852317883714,905969
cosmic_910948,-0.3346422163715422,910948
cosmic_909784,-0.33470991297619224,909784
cosmic_908451,-0.3348474772165841,908451
cosmic_907796,-0.3348668636994565,907796
cosmic_753600,-0.33488706751467767,753600
cosmic_753581,-0.33491541314036916,753581
cosmic_905944,-0.33498360881960315,905944
cosmic_909747,-0.3350640329997295,909747
cosmic_1299064,-0.335274851193983,1299064
cosmic_687819,-0.33541623780846974,687819
cosmic_1330948,-0.33550380401810814,1330948
cosmic_1659818,-0.33552344733868733,1659818
cosmic_753575,-0.3355565546437421,753575
cosmic_907053,-0.3355666819079225,907053
cosmic_724834,-0.3355731924781237,724834
cosmic_753548,-0.33557789455462733,753548
cosmic_924248,-0.3355966659350237,924248
cosmic_906696,-0.3359041033356732,906696
cosmic_753549,-0.3360340665820124,753549
cosmic_907286,-0.33627287518155236,907286
cosmic_906792,-0.33631973086815475,906792
cosmic_906807,-0.33632206394113967,906807
cosmic_905945,-0.33632536210252345,905945
cosmic_909248,-0.3365095648904577,909248
cosmic_906693,-0.33663027384110433,906693
cosmic_909769,-0.33685575531071127,909769
cosmic_907282,-0.33695106430614763,907282
cosmic_1298145,-0.3369610618594252,1298145
cosmic_924186,-0.3369767079271053,924186
cosmic_1509073,-0.33703780227352215,1509073
cosmic_753552,-0.3370437466946629,753552
cosmic_924187,-0.33715287567648033,924187
cosmic_909699,-0.3377370898819954,909699
cosmic_909746,-0.33787957879964187,909746
cosmic_905982,-0.3379332854670318,905982
cosmic_1240159,-0.3380710477020889,1240159
cosmic_946356,-0.3381115717014792,946356
cosmic_1479988,-0.3381303935687482,1479988
cosmic_907046,-0.33824344160525877,907046
cosmic_1327765,-0.338318485379379,1327765
cosmic_906817,-0.338548110872466,906817
cosmic_1298136,-0.33866220498259925,1298136
cosmic_1303900,-0.33871121947319816,1303900
cosmic_906793,-0.33872148492952886,906793
cosmic_1240197,-0.3392014250676693,1240197
cosmic_905983,-0.339400197045958,905983
cosmic_724878,-0.33949831064877645,724878
cosmic_724825,-0.33962796472630485,724825
cosmic_1290813,-0.3397535685042213,1290813
cosmic_1298362,-0.3397621867378821,1298362
cosmic_906746,-0.33994982401260326,906746
cosmic_1660034,-0.3401032212870641,1660034
cosmic_946369,-0.34012658346959995,946369
cosmic_905980,-0.3401296466880643,905980
cosmic_907287,-0.3405039906184703,907287
cosmic_907057,-0.3405315160332317,907057
cosmic_909744,-0.3407522311582446,909744
cosmic_1290725,-0.34083489896053915,1290725
cosmic_909263,-0.3411775093646355,909263
cosmic_908445,-0.34117986860779226,908445
cosmic_753538,-0.3413797457862189,753538
cosmic_906854,-0.3413872329030192,906854
cosmic_1299059,-0.3416620258491722,1299059
cosmic_1240139,-0.3417933102294619,1240139
cosmic_906814,-0.3418075031145114,906814
cosmic_907786,-0.34195433339390996,907786
cosmic_1240130,-0.3419652231013522,1240130
cosmic_909757,-0.3420812990466758,909757
cosmic_905974,-0.3422011392177885,905974
cosmic_910934,-0.34224667519678237,910934
cosmic_910946,-0.34228756898906076,910946
cosmic_905933,-0.3424272896647698,905933
cosmic_907000,-0.3424358188844487,907000
cosmic_1298352,-0.34244568580815105,1298352
cosmic_907289,-0.3424708717407569,907289
cosmic_687455,-0.34255183716519183,687455
cosmic_1331040,-0.34255937164833944,1331040
cosmic_910952,-0.34258435396134995,910952
cosmic_924250,-0.34272211146095233,924250
cosmic_1240220,-0.34283263157277816,1240220
cosmic_908128,-0.34288536075428855,908128
cosmic_925346,-0.3429113535012268,925346
cosmic_905970,-0.34302640168526016,905970
cosmic_724839,-0.34317921536011786,724839
cosmic_924102,-0.34323417345892204,924102
cosmic_687561,-0.3433453283298151,687561
cosmic_908122,-0.34337216447429225,908122
cosmic_907044,-0.34387371004279466,907044
cosmic_910554,-0.34400025709725984,910554
cosmic_907064,-0.34416470363025403,907064
cosmic_1480360,-0.3443113651682798,1480360
cosmic_908465,-0.34433221333926217,908465
cosmic_1247873,-0.3443507442710116,1247873
cosmic_924104,-0.3445125790447267,924104
cosmic_1298533,-0.34459745170090006,1298533
cosmic_1327769,-0.34467829527751753,1327769
cosmic_1240138,-0.3446958669865256,1240138
cosmic_753563,-0.34471747425934807,753563
cosmic_1479993,-0.3448562441716848,1479993
cosmic_909703,-0.3449607906041509,909703
cosmic_753624,-0.3450609198396341,753624
cosmic_1298157,-0.3452900134300162,1298157
cosmic_753584,-0.345391210742854,753584
cosmic_906869,-0.3454285775886068,906869
cosmic_1327771,-0.3457603711528243,1327771
cosmic_1330941,-0.3458035731655562,1330941
cosmic_753610,-0.3460945906218487,753610
cosmic_908475,-0.3461909628550111,908475
cosmic_1299080,-0.3463358764359316,1299080
cosmic_1298358,-0.3463962508111213,1298358
cosmic_909253,-0.3464813953834077,909253
cosmic_905964,-0.3465596715067295,905964
cosmic_909974,-0.3467780173576795,909974
cosmic_909751,-0.3474222888429707,909751
cosmic_910919,-0.3475118083985618,910919
cosmic_753535,-0.34778299343322033,753535
cosmic_910925,-0.34781762966609486,910925
cosmic_1479994,-0.3478929364792024,1479994
cosmic_688121,-0.34791756475239766,688121
cosmic_910698,-0.3479391613303389,910698
cosmic_909907,-0.34798150300461206,909907
cosmic_905979,-0.3481198226338174,905979
cosmic_749709,-0.3481654871904265,749709
cosmic_910935,-0.3483063806358463,910935
cosmic_1240169,-0.34862424796479746,1240169
cosmic_910852,-0.34870797694785727,910852
cosmic_1240201,-0.3488305563111017,1240201
cosmic_753531,-0.348851816720816,753531
cosmic_722046,-0.34889419404873995,722046
cosmic_909720,-0.3489158469139356,909720
cosmic_910936,-0.3489398814995519,910936
cosmic_924244,-0.34914315191051287,924244
cosmic_1298156,-0.3491467565650664,1298156
cosmic_687563,-0.34916261585354824,687563
cosmic_907045,-0.34939407509036363,907045
cosmic_753596,-0.3495088189162008,753596
cosmic_909745,-0.34954452230400995,909745
cosmic_1240168,-0.34958024203666915,1240168
cosmic_907317,-0.34966184082018786,907317
cosmic_753592,-0.3496800928761657,753592
cosmic_1240161,-0.34971824220346676,1240161
cosmic_908460,-0.3500129610785096,908460
cosmic_1240212,-0.35018234334110804,1240212
cosmic_906805,-0.3502705492147803,906805
cosmic_905981,-0.35030533987987733,905981
cosmic_1290768,-0.3503136489873448,1290768
cosmic_907792,-0.3505347237132409,907792
cosmic_907321,-0.3505578404739043,907321
cosmic_909255,-0.35070189557202996,909255
cosmic_1322224,-0.3507755848290306,1322224
cosmic_905955,-0.35080353990773644,905955
cosmic_1330950,-0.35085034150911065,1330950
cosmic_910687,-0.35090205348270076,910687
cosmic_1290769,-0.3509177000260996,1290769
cosmic_909698,-0.35095945884499496,909698
cosmic_724863,-0.3510851800006255,724863
cosmic_906855,-0.35116610990592045,906855
cosmic_908139,-0.3512323948999532,908139
cosmic_906826,-0.3512521869294593,906826
cosmic_908119,-0.3514337514324409,908119
cosmic_1503369,-0.35154000440621,1503369
cosmic_949093,-0.3516366394063856,949093
cosmic_910704,-0.35177908948633096,910704
cosmic_924247,-0.35189570092109096,924247
cosmic_1240160,-0.35205417569097974,1240160
cosmic_908130,-0.35211778916205316,908130
cosmic_907071,-0.3522314923148315,907071
cosmic_908146,-0.3522969544534787,908146
