G3_gamma,0.2723
G3_beta,0.1271
G3_alpha,0.1092
G4_alpha,0.0981
SHH_alpha,0.0895
WNT_alpha,0.0738
WNT_beta,0.0605
G4_gamma,0.0493
G4_beta,0.0371
SHH_delta,0.033
SHH_gamma,0.0323
SHH_beta,0.0178
