,RCMB24
CAKI2,0.09082401653704873
A673,0.09079516670984275
CAS1,0.09046509385019844
786O,0.0903235199746015
SKLU1,0.09004901306082817
A204,0.08951384475028773
RKN,0.08941252615028847
ISHIKAWAHERAKLIO02ER,0.08897701553395206
EFE184,0.08884881252614478
MKN45,0.08858035488884901
LN18,0.08810057264947482
RERFLCAI,0.08795660959926499
HDMYZ,0.08788176371063237
UACC257,0.08759318482939836
WM115,0.0875833150187576
HS683,0.08716173232735966
KMRC2,0.0865031242367233
CALU6,0.0862092373561199
HCT15,0.08568282437982294
LU99,0.08568249735124941
HCC1187,0.08523869547828881
NCIH2030,0.08448448296474984
RERFLCMS,0.08368287822742884
NCIH2085,0.08346188175902963
NCIH2452,0.0830065547392825
HCC4006,0.08138518920613923
CAMA1,0.08125775788700332
HMC18,0.08107750832247063
SKNFI,0.08089865305308139
COV318,0.08033034320457796
RVH421,0.0802839100221077
SKOV3,0.0800341157547456
HS746T,0.07997000515596603
MFE319,0.07915817481000086
MG63,0.07901978086122828
NCIH1666,0.07898552660002472
SKMEL5,0.07858199806659127
NCIH1573,0.07840230708143152
HS944T,0.07819564051315239
GCT,0.07803809260400524
MELHO,0.07775594401604716
BT474,0.07767929136675024
A253,0.07764438274252916
MCAS,0.07736839898357245
8MGBA,0.07713751674616759
KNS42,0.07704097257567918
UACC62,0.07695835500023238
HCC1395,0.0768950345671169
T24,0.07687282665367796
SW1990,0.07588493493803468
697,0.07564382287845171
NCIH2172,0.07558200391714173
COLO741,0.07534594611953879
MKN7,0.07529880701729572
SKLMS1,0.07495489235043731
TE11,0.07447538332672854
NCIH1869,0.07419722908786143
RPMI8402,0.07410684420371032
MDAMB175VII,0.07329505532019605
HS294T,0.07239257994916652
J82,0.07231867915298001
NCIH1793,0.07220032462510417
GMS10,0.07218821832531479
JURKAT,0.07190480365098426
SW1417,0.07178068414919613
OVTOKO,0.07159428871612565
HS939T,0.07149601355786618
HS895T,0.0712709318683302
T98G,0.07080151974969781
TE9,0.07059550643334929
EN,0.07004053699276357
SKNDZ,0.0697773775595316
PANC0327,0.06962428171526108
KYSE180,0.06928558915010782
LN229,0.06918748772361293
TCCSUP,0.06903940468017514
NCIH1650,0.06856155529159853
COLO320,0.068375300829699
LS411N,0.06834490346921512
SW1271,0.06810888411316866
NCIH2228,0.06712055005604795
OVSAHO,0.06685198492226897
ONCODG1,0.0667297314730879
IGROV1,0.06669317351779874
BFTC909,0.06623082034136975
OPM2,0.06621738862955165
SU8686,0.06616427872080846
TYKNU,0.06606496972818673
KYSE410,0.06589681653101606
MKN74,0.0657296114301434
L33,0.06481339553440078
ASPC1,0.06457569645109158
NCIH2122,0.06453790440011496
LOXIMVI,0.0643562197194852
HT1080,0.06435281297592434
COV504,0.06403166104960532
42MGBA,0.06340558799497073
MALME3M,0.06334404954791938
SKMES1,0.06299657285063022
NCIH647,0.06294539526478535
TE1,0.06293112582253849
RL952,0.0628720323221187
PK45H,0.06247805778953708
L428,0.06237033504981141
MESSA,0.0622020036825125
A2780,0.061968663665408895
IALM,0.06183679335148367
KP3,0.06170800482806457
KNS81,0.061391814306246933
RERFGC1B,0.060456246419392005
HCC1569,0.06040715814408355
SUPT1,0.06008038562331576
NUGC4,0.05964867081622089
SKMEL31,0.059545243490331586
WM1799,0.059502484042423316
DEL,0.059472222349532325
EFO27,0.059450261325467046
C32,0.05839210400446493
TOV21G,0.05807505734989931
HT144,0.05803687016692647
MDAMB157,0.05783347216129514
MC116,0.05775481653951233
NCIH226,0.05735872027804777
PANC1005,0.057351078647619284
HEL9217,0.05726799841543306
FU97,0.0567909442174156
CORL105,0.05659369596440235
CAL12T,0.05654749392728441
SCABER,0.056293873019346095
MDAMB453,0.05576955614419994
NCIH1355,0.055695653664167344
JHH7,0.05564503220270809
NCIH2009,0.05540396563355023
GRANTA519,0.0547230327389118
BCPAP,0.05462134260743773
TE5,0.054563665548127575
HCC1806,0.054229360405479675
MEWO,0.053416306155166404
SNGM,0.05296242015410885
REH,0.05255862300729242
HPAC,0.05213168823055387
SKNAS,0.05196386186617163
HLF,0.05152254805418914
COLO201,0.05079117358379243
SKMEL30,0.050780924243735905
BL70,0.05071817333835805
CALU3,0.05069483341647335
LCLC103H,0.05023184712217679
MDAMB468,0.05020612354976393
SNUC2A,0.05018387974199132
EBC1,0.04992129242653568
PSN1,0.04961009551374633
C2BBE1,0.048905635097184416
SUDHL8,0.04851675079423129
GI1,0.048446426067757745
LOUNH91,0.04837513234134806
KASUMI2,0.04814017892355594
HUPT4,0.047950018919905024
LS123,0.04788565109131469
SKMM2,0.04765112923210203
SF295,0.04726931529556989
OVMANA,0.04706914249580033
KP2,0.047054880232421985
CAL851,0.04669255276740516
A375,0.04623865264856286
NUGC3,0.04536038650571622
HPAFII,0.04515703283153089
HEPG2,0.04513407129355029
JHH6,0.04479212523023374
