,RCMB24
NCIH524,0.3085072141935865
DMS273,0.28921201760904264
NCIH1184,0.24506363578539672
HCC33,0.23624393622915482
NCIH1155,0.20032166368812318
NCIH1341,0.19639695871856847
DAOY,0.18803749973678585
5637,0.18276424722142529
COLO668,0.1822442251759268
TE10,0.1802058949982511
NCIH2029,0.17641013655142918
CORL95,0.17611227933380266
NCIH810,0.17496772861802712
NCIH446,0.1729234568447008
TE8,0.17236256487918114
DMS114,0.17119950529463904
DU145,0.17073166563036046
SF268,0.16958677660793445
CADOES1,0.16878409146667298
G292CLONEA141B1,0.16214361386966789
UBLC1,0.16146324718359306
NCIH2052,0.16056409277562472
SW579,0.16017976560237365
SW1463,0.15925657473465207
DMS454,0.15703583488240141
SNU878,0.15576074023743514
YD15,0.15412987307788967
FUOV1,0.15365129639678393
KMS11,0.15135372063582705
NCIH2286,0.15129009216475833
TE14,0.15079249902747377
IMR32,0.15051018958293144
CAOV3,0.1496345989862074
SW1573,0.1493596202645018
NCIH2196,0.1490968543291151
TE441T,0.14887173252039948
TT2609C02,0.14781454407401348
WM793,0.1474318378893994
SUIT2,0.14698334621148437
D283MED,0.1464691800829056
TE4,0.14621240918081704
DKMG,0.14513365810933157
BICR18,0.1447497408756629
TUHR4TKB,0.1441114101521719
KYSE450,0.14327471966306224
UMUC1,0.14318691165818992
LK2,0.14259899422831543
CAL78,0.14250644488725198
YH13,0.1422225486010742
U2OS,0.14110527325625724
BICR16,0.1407861711289399
KNS62,0.14034871032768864
OV7,0.13991632650290328
JL1,0.13817972736285553
SKMEL3,0.13793778570767484
SKES1,0.13612280782502745
MDAMB361,0.1355606184020566
JHOS2,0.13539830684663282
ZR751,0.135176045265692
NCIH1651,0.13515231316569032
SW48,0.13496054282193745
HOS,0.13420412103402546
22RV1,0.13399912834639813
NCIH23,0.13383260263678018
MKN1,0.1337088224335318
TCCPAN2,0.132812877745703
MDST8,0.13252613201311828
NCIH520,0.13251025971778144
ISTMES1,0.13164132814824447
HS940T,0.13111749891067398
T3M10,0.13076766257982006
NCIH661,0.13061618485979676
VMRCRCW,0.13025708124778002
DBTRG05MG,0.130048916465389
HCC1833,0.12936243839989262
SW1353,0.12902327596969312
WM2664,0.12804774517014939
IGR37,0.12771611695790486
FTC133,0.12763374626795793
SNU423,0.12752069909350003
HARA,0.12714239997486107
RH18,0.12698838984316166
YD38,0.12689741815520197
ACHN,0.12681116874711598
SBC5,0.12638846962556208
CHAGOK1,0.1259465053526124
HEYA8,0.1252069195341136
COLO792,0.12507178520561063
VMCUB1,0.12497761679055215
OAW42,0.12463917916320551
CCFSTTG1,0.12445262766552466
NCIH522,0.12369439414220228
ES2,0.12352439969640959
SIMA,0.12299131885095041
SW1088,0.12281999940050159
TM31,0.12257760575218367
SKMEL24,0.12219716659536253
HS822T,0.12214687967440456
NCIH2444,0.12207731012003475
NCIH211,0.12153038382214769
CAL120,0.12152433282396645
SKNSH,0.1207639153886763
MPP89,0.12060723085294742
A172,0.12017015673290853
GAMG,0.12007801487474824
NCIH1299,0.1198094126133338
PECAPJ34CLONEC12,0.11969827818865003
VCAP,0.11953962823948078
NCIH747,0.1193398140901204
ESS1,0.11933066651216064
GOS3,0.11932130416697588
SNU81,0.11931397943792613
HS839T,0.11888039411071129
WM88,0.11881553492576187
BEN,0.11835752882082677
SF126,0.1182677987621221
NH6,0.11803161615552236
MSTO211H,0.11780783624336992
SNU503,0.11776305525184774
DMS53,0.11728328518428259
SNU182,0.11711395677974258
NCIH2170,0.11664217817489057
NCIH727,0.11615573939417455
KLE,0.1161194410043982
HS688AT,0.11603871128818961
HCC1954,0.1157486190005522
BT549,0.11553836491554985
YD10B,0.1152885120584722
HS852T,0.11485520435684476
SKHEP1,0.11477918422218945
SNU738,0.11470242542541062
RH30,0.11443146774368831
SAOS2,0.11352336611744764
8505C,0.11310570479836189
TUHR10TKB,0.11288039522931882
SNU119,0.11268882751298515
U87MG,0.11234723546759738
NCIH1792,0.11203053116346556
SNU398,0.11202762875347318
EPLC272H,0.11177874959805088
COV644,0.1113064830483703
LUDLU1,0.11122129825771149
OC314,0.11106704332700597
HGC27,0.11049366273668411
JMSU1,0.10955475535984545
JHUEM3,0.10924393003350785
SCC25,0.10889089234777101
SNB75,0.10860909341840427
CW2,0.108397399676977
SNU626,0.1081904715446303
CAL27,0.1079096521375357
HS729,0.10748922829954309
ECC12,0.10730570298864452
VMRCRCZ,0.1071257077246993
KNS60,0.1067499708203588
COV434,0.10643772032367048
SNU201,0.10622953756038582
MHHNB11,0.1061228498582392
COV362,0.10608042300583786
NCIH1703,0.10597964431306402
GB1,0.10594896932164348
HUCCT1,0.10503205750592526
RD,0.1048826435776017
WM983B,0.10480682138014549
NCIH196,0.10449058659492802
TUHR14TKB,0.10443229954327626
HCC15,0.10432984525928166
SNU475,0.10405013175468192
NCIH1581,0.10377442752062091
SNU489,0.1030821772078253
HCT116,0.10299580041019152
QGP1,0.10266818036755586
SNU685,0.10244160963517347
KMRC1,0.10235781927146664
BICR6,0.10233126140991454
A549,0.10217802762385043
BC3C,0.10206804351398058
HS888T,0.10197090239759754
G361,0.10185175105089488
MOLP8,0.10131585478085398
HCC95,0.1011309453711171
HCC2279,0.10085046032017628
ML1,0.10077930685203326
RH41,0.1004731071733495
PC3,0.10014021639694015
HCC1143,0.10006866507297307
DETROIT562,0.09989504663350161
HCC44,0.09976801586401438
NCIH1563,0.0996171293713343
TE617T,0.09950385578024008
HELA,0.09939352243555526
SNU1105,0.0991835691304012
IGR39,0.0989176149956924
MIAPACA2,0.09854171315940127
PECAPJ49,0.09829503356602638
SJSA1,0.09821837794646518
KP4,0.0981917478567505
OE21,0.09786542116879485
OVCAR8,0.09742856292707819
OAW28,0.09740566778269412
SNU1272,0.0972318051503158
KPNSI9S,0.0966870857250884
SW1116,0.09615828735270472
NCIH460,0.09592141809578378
UMUC3,0.09586673406231294
NCIH1568,0.09557049134927949
EFM192A,0.09491018264355139
NMCG1,0.09441621282608097
NCIH2023,0.09412792001378574
CALU1,0.09408196828579825
KYSE70,0.09395868783969678
647V,0.09387701055186803
HS936T,0.09385016948435008
ECC10,0.09364586769786909
NCIH841,0.0934545780944915
IGR1,0.09345374265890638
