,MED1712
EBC1,0.03783812962653448
U118MG,0.03747953229186744
HEPG2,0.036984015729209965
NCIH650,0.035999415610435674
RT4,0.03567739203568576
WM1799,0.03565311149935081
RPMI8402,0.035399344087243954
SUPT1,0.035258371367839485
JHH2,0.03503524294468261
OPM2,0.034454783292737115
HPAFII,0.03381372763265521
JHH6,0.03380834877523695
HEC1A,0.03374467873301283
PANC0203,0.03357055363087119
MEG01,0.0332857850995951
U937,0.03301410522984526
L428,0.032568510610191885
COLO678,0.03148506960507404
HUPT3,0.031244557360098225
NCIH2009,0.0311129632392906
HPAC,0.031075796115021377
MFE296,0.031023712517470683
GRANTA519,0.030369588140826416
MALME3M,0.030143966021284236
P3HR1,0.029789052556577145
KMM1,0.029542265236845604
REH,0.029236516404119575
SIGM5,0.0286850096882267
GCIY,0.02864159606066009
KYSE150,0.028470488253844704
DEL,0.027279806181798066
PLCPRF5,0.02565605730598731
PC14,0.0253760557963033
NCIH358,0.025137944668373723
CCK81,0.02508827639334119
HT29,0.025074436746895745
KMBC2,0.024942107871710514
EFM19,0.024543759173776165
AU565,0.023811218864893867
SKBR3,0.023084839082056798
PANC0403,0.022783920350500465
AMO1,0.02270503221319234
CI1,0.022292435820902037
HEC1B,0.022228528757824745
TE5,0.02209813919472953
KP3,0.021738260979314146
G402,0.020966647308514306
NCIH2087,0.020600085730243325
HT1197,0.020046140901879998
HEP3B217,0.019848752661788472
KASUMI2,0.019825302347283247
DV90,0.01804251207306137
CORL23,0.017972013340726133
AN3CA,0.017951891565058924
SKMM2,0.01787685532485325
SKCO1,0.017673550601856026
HCC56,0.01725751018449203
HEC265,0.017050923973037924
MORCPR,0.016571195516675897
697,0.01645207606734076
SUDHL8,0.015505491247187444
RAJI,0.01474970053378163
KYSE30,0.014724562525096204
SCC9,0.014702936928120598
NCIH1339,0.014521215080716411
PK1,0.013992294340104598
HEC6,0.013949043741165311
L363,0.01363236318628326
TEN,0.013586902471974508
EFO21,0.01346961306849308
HEC59,0.013342486803219488
KCL22,0.013103987935787117
NCIH3255,0.012071734141574638
T47D,0.011375615133843957
NCIH1975,0.01126078413415265
MOLT16,0.010771344721351042
OCUM1,0.010156457272036071
DOHH2,0.010037886926077258
IM95,0.00926471929449401
PFEIFFER,0.009050145779548218
KYSE140,0.008955157740375502
KYM1,0.008614012119959819
SH10TC,0.008288692565824773
TE15,0.007839461489229801
HUH1,0.007029254184664809
COLO201,0.006787145790516335
HCC2935,0.006590523376116962
ALLSIL,0.006063191230668551
LS123,0.005842198067691186
TOLEDO,0.005453080060771108
OCIAML2,0.004998632805975412
JHH5,0.004523849257587349
BDCM,0.004278207214074913
KHM1B,0.0039386555333957764
P12ICHIKAWA,0.003392432026960746
HCC78,0.003234195292578717
SQ1,0.0030480736058820994
HUT78,0.0030040826832658553
KARPAS422,0.002231903427415565
MCF7,0.002001637603982358
T84,0.0018693196513721766
SNU1,0.0017637917065255343
KE97,0.001590855624225895
RKO,0.0006304914052117775
OE33,0.00041183598064055725
KO52,3.4164940745821773e-06
JHH4,-0.00027804532088060387
MDAMB415,-0.0010864362312363732
MJ,-0.001462569962118896
NCIH1944,-0.0016159478823653303
MONOMAC1,-0.003100580214731771
PK59,-0.004265321858458551
HT,-0.004491387037715822
KMS12BM,-0.004623537238994742
P31FUJ,-0.004625920760940099
MDAMB435S,-0.007823653270712732
HT1376,-0.00961821098567159
LS513,-0.00975592559092278
KU812,-0.010137481221152182
HH,-0.010980638600001619
OCIAML5,-0.011143238362655274
SUPM2,-0.01140815938153564
JVM3,-0.012963381667925305
KG1,-0.015227122455435295
HEC151,-0.01638771777985173
KE39,-0.017048709176023677
KARPAS299,-0.01822619896967257
NCIH1915,-0.02138759268782971
EB1,-0.023538579679482204
NCIH441,-0.023575653749075314
JM1,-0.02372152680083853
SW620,-0.025430650243408945
MINO,-0.03073088248741602
NCIN87,-0.03836818950058008
F36P,-0.0492165024975163
