,MED1712,COSMIC ID
cosmic_908459,-0.3732242999961918,908459
cosmic_910942,-0.3734669831696029,910942
cosmic_1240138,-0.37397440644489377,1240138
cosmic_907047,-0.3741266690394058,907047
cosmic_909975,-0.37424274381288675,909975
cosmic_688058,-0.3742579071966534,688058
cosmic_908443,-0.3744342434763695,908443
cosmic_1480372,-0.37461492936357726,1480372
cosmic_905935,-0.37545177604231467,905935
cosmic_1240174,-0.37551245312097853,1240174
cosmic_909721,-0.375548414790297,909721
cosmic_907796,-0.37565289660629386,907796
cosmic_930299,-0.3759405154912516,930299
cosmic_687983,-0.3761778236880778,687983
cosmic_909725,-0.3767265983136409,909725
cosmic_907067,-0.37695173983782704,907067
cosmic_1479992,-0.37695455823049717,1479992
cosmic_1290765,-0.3769764007455144,1290765
cosmic_687800,-0.3772416575409065,687800
cosmic_1479988,-0.37741288598978984,1479988
cosmic_906818,-0.37760675956259493,906818
cosmic_1240172,-0.37800814830289464,1240172
cosmic_909723,-0.37803201760676264,909723
cosmic_906841,-0.37809126366522183,906841
cosmic_907064,-0.37814607543093637,907064
cosmic_949090,-0.37846418282760386,949090
cosmic_907323,-0.37861524230244414,907323
cosmic_1299067,-0.3791600805767366,1299067
cosmic_687798,-0.3791987543071019,687798
cosmic_1287381,-0.37923568891643783,1287381
cosmic_907073,-0.3794098193336771,907073
cosmic_1298223,-0.3795245828614649,1298223
cosmic_753566,-0.37954067738389013,753566
cosmic_1479987,-0.3796804119694583,1479987
cosmic_1240190,-0.37970147041444785,1240190
cosmic_1240136,-0.38000698840848063,1240136
cosmic_687562,-0.3801619315132966,687562
cosmic_905991,-0.3805058585179199,905991
cosmic_930082,-0.38060454347065686,930082
cosmic_949088,-0.3806134207674351,949088
cosmic_724831,-0.38071052955294366,724831
cosmic_905955,-0.3807951036539766,905955
cosmic_1240132,-0.3809532684119507,1240132
cosmic_1299070,-0.38102237042529036,1299070
cosmic_753549,-0.3811747543048917,753549
cosmic_1479995,-0.38124007934941934,1479995
cosmic_924104,-0.38144061150831426,924104
cosmic_907171,-0.3814813039106069,907171
cosmic_1290814,-0.38153814175847217,1290814
cosmic_907059,-0.38164444124571884,907059
cosmic_910916,-0.3816516008992373,910916
cosmic_1298145,-0.3821138004099169,1298145
cosmic_910921,-0.3821950304439034,910921
cosmic_946377,-0.3823376799960226,946377
cosmic_1509074,-0.3826230331640719,1509074
cosmic_1240128,-0.3826976495890287,1240128
cosmic_949174,-0.3828077619855074,949174
cosmic_753579,-0.38291846668923507,753579
cosmic_905982,-0.3833637907567235,905982
cosmic_946372,-0.3835073820687198,946372
cosmic_908121,-0.38355295522363897,908121
cosmic_905985,-0.38365507899974954,905985
cosmic_907312,-0.3836745781370799,907312
cosmic_907271,-0.383694375452621,907271
cosmic_753569,-0.38370055357728633,753569
cosmic_906828,-0.38379073800565644,906828
cosmic_1503365,-0.3838501596262856,1503365
cosmic_749713,-0.3840803583838872,749713
cosmic_1240200,-0.38409013335478104,1240200
cosmic_1299081,-0.38424306835781696,1299081
cosmic_687459,-0.3847047531843684,687459
cosmic_905950,-0.3849756736012246,905950
cosmic_1299059,-0.38507244353181536,1299059
cosmic_924238,-0.38511976708251344,924238
cosmic_905984,-0.3853219131005267,905984
cosmic_909727,-0.38541513282026624,909727
cosmic_1240169,-0.3854186327489727,1240169
cosmic_906871,-0.38548824085046307,906871
cosmic_908452,-0.3858438789774751,908452
cosmic_909732,-0.38613062658823694,909732
cosmic_1290767,-0.3862538060302021,1290767
cosmic_753533,-0.3863734107953029,753533
cosmic_687821,-0.38662825287823016,687821
cosmic_905952,-0.3867098221275101,905952
cosmic_908145,-0.38677971975022307,908145
cosmic_998184,-0.3869767984621041,998184
cosmic_687596,-0.38724871631380303,687596
cosmic_906847,-0.3873231096462074,906847
cosmic_753572,-0.38743924350155173,753572
cosmic_1290725,-0.3875249824370798,1290725
cosmic_687568,-0.387591988823047,687568
cosmic_909257,-0.38772955620940747,909257
cosmic_753621,-0.38776655725697917,753621
cosmic_905951,-0.38783433449068516,905951
cosmic_906815,-0.3880324287363694,906815
cosmic_905960,-0.38806017728205555,905960
cosmic_1298533,-0.38816328399277344,1298533
cosmic_910849,-0.3885382846146004,910849
cosmic_907286,-0.38855479864574566,907286
cosmic_1479994,-0.3885594819502868,1479994
cosmic_906837,-0.38909840954932323,906837
cosmic_907790,-0.38912144382681674,907790
cosmic_910701,-0.3892228244936251,910701
cosmic_753586,-0.38928253101653515,753586
cosmic_906865,-0.38931403491066957,906865
cosmic_1327775,-0.389343229229226,1327775
cosmic_925346,-0.38959133414245767,925346
cosmic_1240192,-0.3895988050729734,1240192
cosmic_909784,-0.3896427844489769,909784
cosmic_687590,-0.38969011672047016,687590
cosmic_1298539,-0.3897194367219405,1298539
cosmic_1659818,-0.3903264200010343,1659818
cosmic_924106,-0.39048735217566843,924106
cosmic_907785,-0.39061284077087743,907785
cosmic_1290808,-0.390779813189811,1290808
cosmic_905941,-0.3908113146371383,905941
cosmic_910779,-0.3908279451997667,910779
cosmic_687816,-0.39114409494378477,687816
cosmic_909745,-0.3912911138777478,909745
cosmic_1240127,-0.3915205757077901,1240127
cosmic_909713,-0.3917383023391367,909713
cosmic_1327771,-0.39181655621966915,1327771
cosmic_753623,-0.3918537567561518,753623
cosmic_1240226,-0.3919319075528152,1240226
cosmic_1290809,-0.3923100685511264,1290809
cosmic_1247873,-0.39246329528781515,1247873
cosmic_1480360,-0.39252582588157775,1480360
cosmic_1240162,-0.3927542694480623,1240162
cosmic_908465,-0.3928264401837322,908465
cosmic_906839,-0.3928742578013094,906839
cosmic_905957,-0.39301603497453563,905957
cosmic_1240206,-0.3931534127469717,1240206
cosmic_1479993,-0.39316984684650086,1479993
cosmic_910946,-0.39343637756882943,910946
cosmic_1240185,-0.39343651884854625,1240185
cosmic_907062,-0.3936088130305511,907062
cosmic_1290922,-0.39378734885098704,1290922
cosmic_906696,-0.39427867670993405,906696
cosmic_908151,-0.3944864375725508,908151
cosmic_1240139,-0.3945524030200219,1240139
cosmic_909977,-0.3948184750319836,909977
cosmic_905970,-0.3949337691613133,905970
cosmic_687802,-0.39497011768535184,687802
cosmic_905963,-0.3950071499586166,905963
cosmic_908472,-0.39512716488264377,908472
cosmic_905948,-0.3951836554983579,905948
cosmic_906826,-0.3953366711420684,906826
cosmic_906844,-0.39538715228006144,906844
cosmic_687505,-0.3953956375231554,687505
cosmic_908148,-0.39548469042348977,908148
cosmic_687777,-0.3954871569310323,687777
cosmic_905936,-0.395494100274045,905936
cosmic_906821,-0.3955363154976562,906821
cosmic_907046,-0.395616122133174,907046
cosmic_905934,-0.39566292900321237,905934
cosmic_909754,-0.3956690732581535,909754
cosmic_907068,-0.39592070762215975,907068
cosmic_946367,-0.3959456664853493,946367
cosmic_925345,-0.39615754946393145,925345
cosmic_1240153,-0.39631832004854584,1240153
cosmic_1290724,-0.3964492817032319,1290724
cosmic_908463,-0.39653404542027226,908463
cosmic_906793,-0.39698981610186834,906793
cosmic_687592,-0.39706169490183096,687592
cosmic_949157,-0.39711668845872805,949157
cosmic_907791,-0.39737090908844813,907791
cosmic_1290795,-0.3976343941357073,1290795
cosmic_907000,-0.39765942232431545,907000
cosmic_908449,-0.39781744585828027,908449
cosmic_905956,-0.3979278016143755,905956
cosmic_909974,-0.39846709485366905,909974
cosmic_753554,-0.3984848551771504,753554
cosmic_909740,-0.39849343902704387,909740
cosmic_724859,-0.39858524735502676,724859
cosmic_1240218,-0.3986791418522566,1240218
cosmic_906824,-0.3987316032491118,906824
cosmic_910694,-0.3988881517020876,910694
cosmic_910544,-0.3989243643463607,910544
cosmic_713880,-0.3990546271657285,713880
cosmic_907277,-0.39923496481800386,907277
cosmic_906850,-0.3992923783199881,906850
cosmic_1290768,-0.39935804530228036,1290768
cosmic_1240170,-0.3994528836774464,1240170
cosmic_910943,-0.39949394107921193,910943
cosmic_949094,-0.3998180035508354,949094
cosmic_1240168,-0.3999818563024522,1240168
cosmic_1240215,-0.40012634920830714,1240215
cosmic_753546,-0.4004366263034132,753546
cosmic_1240186,-0.4004553545107461,1240186
cosmic_753600,-0.400622499084314,753600
cosmic_1299052,-0.40075804508876023,1299052
cosmic_753545,-0.4008006505562919,753545
cosmic_1298216,-0.4009002429114352,1298216
cosmic_1240221,-0.40091527726243975,1240221
cosmic_1240158,-0.4009205561033215,1240158
cosmic_1503361,-0.401075157791781,1503361
cosmic_749711,-0.4012005952741197,749711
cosmic_1240156,-0.4013072316041675,1240156
cosmic_1298475,-0.4013346973854697,1298475
cosmic_910401,-0.401588691668811,910401
cosmic_753563,-0.4016515765886741,753563
cosmic_971774,-0.40166316120327966,971774
cosmic_906864,-0.40170200124954647,906864
cosmic_1330950,-0.40182217546972454,1330950
cosmic_905990,-0.4019082005877209,905990
cosmic_910566,-0.4019352255397835,910566
cosmic_908127,-0.4021346490624757,908127
cosmic_910706,-0.40218539366361716,910706
cosmic_905942,-0.4021860098994178,905942
cosmic_724838,-0.4022303029285674,724838
cosmic_907311,-0.4023382197048945,907311
cosmic_906823,-0.40234745408616995,906823
cosmic_753595,-0.40244412529707607,753595
cosmic_1240151,-0.40248571228709323,1240151
cosmic_924108,-0.40260538728680395,924108
cosmic_910948,-0.40284293457513143,910948
cosmic_1299051,-0.40284857118611084,1299051
cosmic_724874,-0.40289749436347316,724874
cosmic_909724,-0.40309972338384226,909724
cosmic_905959,-0.40311615113980476,905959
cosmic_905968,-0.4031184952238626,905968
cosmic_724873,-0.4033033094282764,724873
cosmic_1299062,-0.4033060647429783,1299062
cosmic_906873,-0.40336904821669894,906873
cosmic_1659817,-0.4034273990999227,1659817
cosmic_1303897,-0.403531853275952,1303897
cosmic_946353,-0.40357994114521695,946353
cosmic_905975,-0.4036477747414775,905975
cosmic_908476,-0.403814053703129,908476
cosmic_946369,-0.4038809911831475,946369
cosmic_905965,-0.40394073128859137,905965
cosmic_910546,-0.40396956090480235,910546
cosmic_910907,-0.40410673666218727,910907
cosmic_1240204,-0.40413314258201616,1240204
cosmic_1480364,-0.40418420456751425,1480364
cosmic_909736,-0.4043018977950262,909736
cosmic_753581,-0.40448367490002907,753581
cosmic_906861,-0.4046031124874105,906861
cosmic_1240144,-0.4049708588338022,1240144
cosmic_1290797,-0.4051044650087981,1290797
cosmic_905978,-0.40519228307836586,905978
cosmic_1509073,-0.4053409505847715,1509073
cosmic_907053,-0.40536020783980736,907053
cosmic_753624,-0.4053718865353854,753624
cosmic_687586,-0.4054036422416334,687586
cosmic_906848,-0.40549451335939796,906848
cosmic_724839,-0.40558671602974944,724839
cosmic_753541,-0.4056292298729974,753541
cosmic_1298156,-0.40564904771012833,1298156
cosmic_909255,-0.4056883764238706,909255
cosmic_946373,-0.4057230938353955,946373
cosmic_907786,-0.4060254967473179,907786
cosmic_910903,-0.40604919201006323,910903
cosmic_907318,-0.4062063383751348,907318
cosmic_687819,-0.4062121758989962,687819
cosmic_909729,-0.4062690428649655,909729
cosmic_924102,-0.406473387633532,924102
cosmic_924151,-0.4064811096407631,924151
cosmic_924247,-0.40664694142812086,924247
cosmic_1331040,-0.4067536542863717,1331040
cosmic_906765,-0.4069277865539388,906765
cosmic_906830,-0.40722139501792565,906830
cosmic_1290905,-0.4074184482363264,1290905
cosmic_1240197,-0.4075256272215142,1240197
cosmic_1503364,-0.4075298700865482,1503364
cosmic_907057,-0.40768108153542726,907057
cosmic_687506,-0.4077443553709991,687506
cosmic_722046,-0.4077504345121446,722046
cosmic_1298348,-0.407895486852263,1298348
cosmic_905974,-0.4079775610642554,905974
cosmic_687514,-0.4080022498540951,687514
cosmic_906791,-0.40807712468991664,906791
cosmic_906813,-0.4081137162145917,906813
cosmic_908450,-0.40836923278743653,908450
cosmic_907072,-0.4084178556614831,907072
cosmic_1240183,-0.4085766152407748,1240183
cosmic_909250,-0.40858339665759946,909250
cosmic_909726,-0.408594789843069,909726
cosmic_909750,-0.40862091578088616,909750
cosmic_1240196,-0.40873572773040656,1240196
cosmic_1524416,-0.40882080932092896,1524416
cosmic_906872,-0.40887708132148387,906872
cosmic_906863,-0.4090073163776617,906863
cosmic_1297446,-0.4090771264416485,1297446
cosmic_1503362,-0.4091806406556696,1503362
cosmic_906803,-0.4091853526472893,906803
cosmic_1290812,-0.4093297056151554,1290812
cosmic_1330987,-0.4094774854872337,1330987
cosmic_1240208,-0.40964016690730787,1240208
cosmic_905969,-0.4097667180777244,905969
cosmic_908130,-0.4098474930044319,908130
cosmic_749709,-0.40985652957502605,749709
cosmic_1659928,-0.4099998172671476,1659928
cosmic_908473,-0.410157143098732,908473
cosmic_1240167,-0.4105213496588566,1240167
cosmic_749710,-0.41054285660037315,749710
cosmic_753578,-0.41063956503752086,753578
cosmic_949093,-0.4106694247316004,949093
cosmic_1240189,-0.4107845998724648,1240189
cosmic_906852,-0.41092177960738296,906852
cosmic_749715,-0.41096797769744575,749715
cosmic_905979,-0.41096962596197106,905979
cosmic_687815,-0.4109699891210385,687815
cosmic_905954,-0.4110190829037061,905954
cosmic_909780,-0.41110554287052886,909780
cosmic_908461,-0.41119704565114357,908461
cosmic_1240201,-0.4112074903858419,1240201
cosmic_910927,-0.41122765156242097,910927
cosmic_687457,-0.41125909430728974,687457
cosmic_906869,-0.4113573269914431,906869
cosmic_907044,-0.41149996126701194,907044
cosmic_906797,-0.41153015401566306,906797
cosmic_1240155,-0.4116058503809277,1240155
cosmic_906805,-0.4116555649991728,906805
cosmic_907270,-0.4116664941846242,907270
cosmic_910922,-0.4117682985010514,910922
cosmic_1298169,-0.41178793756379184,1298169
cosmic_1240187,-0.41182302634744206,1240187
cosmic_1503369,-0.41182331458012605,1503369
cosmic_909260,-0.41184748191351594,909260
cosmic_753552,-0.41191813760705603,753552
cosmic_925340,-0.4119959230780654,925340
cosmic_722045,-0.4120370833582982,722045
cosmic_910919,-0.41207475024711143,910919
cosmic_687563,-0.41222029999292464,687563
cosmic_909758,-0.41228223906891454,909758
cosmic_906817,-0.4123867604049599,906817
cosmic_909746,-0.4125240671368912,909746
cosmic_910703,-0.41262491627239534,910703
cosmic_1327765,-0.41265088129033445,1327765
cosmic_753531,-0.4127312967365491,753531
cosmic_1299078,-0.4127958065783351,1299078
cosmic_910688,-0.412822343275189,910688
cosmic_905977,-0.4128710292095997,905977
cosmic_1240145,-0.41293393008183327,1240145
cosmic_930083,-0.4129519532153783,930083
cosmic_753596,-0.4129841846121539,753596
cosmic_1330943,-0.4131244131877853,1330943
cosmic_909701,-0.41318303118587146,909701
cosmic_1240173,-0.4131987502556844,1240173
cosmic_1503366,-0.4132186184372643,1503366
cosmic_1290722,-0.4132406342475597,1290722
cosmic_1331048,-0.41330764511972623,1331048
cosmic_908123,-0.41340335801273087,908123
cosmic_908446,-0.41344141126874806,908446
cosmic_946356,-0.41345114634220514,946356
cosmic_1327773,-0.41397764587984076,1327773
cosmic_1240207,-0.4140172252376885,1240207
cosmic_1524419,-0.4140501559178751,1524419
cosmic_909697,-0.41416080260800914,909697
cosmic_1298537,-0.41431136213327435,1298537
cosmic_908122,-0.41435352958211186,908122
cosmic_1298215,-0.4145020746288228,1298215
cosmic_1240223,-0.4145930706549407,1240223
cosmic_753592,-0.41475354658485286,753592
cosmic_1240179,-0.41475802696281483,1240179
cosmic_907041,-0.414802487355523,907041
cosmic_908471,-0.41484400054213133,908471
cosmic_924244,-0.4151110130065429,924244
cosmic_910209,-0.4151612009554448,910209
cosmic_753610,-0.4151927182908215,753610
cosmic_1240124,-0.41527550367512195,1240124
cosmic_910926,-0.41534782246469093,910926
cosmic_907789,-0.4153649947057227,907789
cosmic_908124,-0.41574529443327507,908124
cosmic_1330948,-0.4157845719060727,1330948
cosmic_906854,-0.415832448225396,906854
cosmic_1240220,-0.416110316697146,1240220
cosmic_687455,-0.41617386317988986,687455
cosmic_910934,-0.4163271378027755,910934
cosmic_907279,-0.4163783275748072,907279
cosmic_905981,-0.41652838262843733,905981
cosmic_1298154,-0.41663880564649514,1298154
cosmic_683665,-0.4166449662033126,683665
cosmic_1298362,-0.41679920490382477,1298362
cosmic_1240122,-0.416885523730577,1240122
cosmic_753575,-0.4169311280057205,753575
cosmic_906999,-0.4169802985885246,906999
cosmic_907058,-0.4172130016275603,907058
cosmic_909755,-0.4172130357266506,909755
cosmic_1240160,-0.41731475989731026,1240160
cosmic_1299080,-0.41745527927047754,1299080
cosmic_1298141,-0.41749646946693353,1298141
cosmic_925347,-0.41751721493366417,925347
cosmic_906843,-0.4175624717117477,906843
cosmic_910936,-0.4175752850586363,910936
cosmic_908149,-0.4178464189023458,908149
cosmic_907169,-0.4178813080268739,907169
cosmic_724878,-0.41803551926320337,724878
cosmic_1240142,-0.4180546895301018,1240142
cosmic_1240161,-0.4182737537157801,1240161
cosmic_687814,-0.4183242542662451,687814
cosmic_1331039,-0.41842317795764145,1331039
cosmic_905967,-0.4184765119803778,905967
cosmic_687820,-0.41849214709713467,687820
cosmic_1240166,-0.41903211759422454,1240166
cosmic_1303896,-0.4190449887701643,1303896
cosmic_909708,-0.4190516489315148,909708
cosmic_909907,-0.4191030728390143,909907
cosmic_910915,-0.41910625915173927,910915
cosmic_905964,-0.4191421453660424,905964
cosmic_1298476,-0.41930752360591955,1298476
cosmic_1298226,-0.41935266050821807,1298226
cosmic_909769,-0.41938810943976446,909769
cosmic_930298,-0.4193901547596372,930298
cosmic_924240,-0.41958478986210107,924240
cosmic_1240157,-0.4198373471476346,1240157
cosmic_1303900,-0.4199958848888463,1303900
