,MED1911,COSMIC ID
cosmic_1480358,-0.42277142316680555,1480358
cosmic_1290810,-0.4228076413828601,1290810
cosmic_684052,-0.42284897721642956,684052
cosmic_910851,-0.4233473774224427,910851
cosmic_905965,-0.4236246239044631,905965
cosmic_753559,-0.423874896234413,753559
cosmic_949156,-0.42413490981971674,949156
cosmic_1240217,-0.42445892729578677,1240217
cosmic_971773,-0.42448712962604057,971773
cosmic_910566,-0.4255550337212,910566
cosmic_1503364,-0.4258279850559346,1503364
cosmic_724831,-0.42669681867710035,724831
cosmic_1524417,-0.4267343580614501,1524417
cosmic_907320,-0.426972236003152,907320
cosmic_949174,-0.42723871475778924,949174
cosmic_1479987,-0.428530223862575,1479987
cosmic_749710,-0.42889111727951146,749710
cosmic_753572,-0.4292973612900365,753572
cosmic_1240205,-0.4293653368326764,1240205
cosmic_1240172,-0.42959678174342325,1240172
cosmic_910853,-0.4308127956434219,910853
cosmic_909257,-0.43118504165609667,909257
cosmic_908150,-0.43148572511150124,908150
cosmic_713880,-0.43247251656273256,713880
cosmic_949090,-0.4327724463174781,949090
cosmic_1480374,-0.433118433197955,1480374
cosmic_1240209,-0.43313481108194174,1240209
cosmic_907275,-0.4334155286298268,907275
cosmic_1240166,-0.4336182970130934,1240166
cosmic_905952,-0.4337956407785726,905952
cosmic_907282,-0.43401612640871756,907282
cosmic_907073,-0.43424166139157055,907073
cosmic_722058,-0.43452595891963,722058
cosmic_946354,-0.43491305307166683,946354
cosmic_1240189,-0.4349494690388212,1240189
cosmic_905942,-0.4351672853243195,905942
cosmic_908119,-0.43529842117398415,908119
cosmic_907791,-0.43559453181437957,907791
cosmic_753556,-0.43562771075787693,753556
cosmic_905944,-0.4356299050926485,905944
cosmic_924110,-0.43565777415663426,924110
cosmic_930082,-0.43574621651417433,930082
cosmic_909716,-0.435770974435257,909716
cosmic_1240134,-0.4358412972949846,1240134
cosmic_1240191,-0.4358854986279331,1240191
cosmic_1240131,-0.4359366808649642,1240131
cosmic_906797,-0.4361306362021333,906797
cosmic_1479995,-0.4364254862109756,1479995
cosmic_724874,-0.43650695067004425,724874
cosmic_687459,-0.4365359613128352,687459
cosmic_1480361,-0.43662992722344796,1480361
cosmic_1298355,-0.436985554128964,1298355
cosmic_687800,-0.4373579961624711,687800
cosmic_908471,-0.43739982588179016,908471
cosmic_907044,-0.4375411818968456,907044
cosmic_905991,-0.43774298646712495,905991
cosmic_753536,-0.43842948941546656,753536
cosmic_909248,-0.4385938114537219,909248
cosmic_907042,-0.43867437123448133,907042
cosmic_905934,-0.438767989546929,905934
cosmic_724870,-0.4393021081024341,724870
cosmic_909724,-0.43945577367409877,909724
cosmic_908126,-0.4395491343835783,908126
cosmic_907323,-0.43956773838559937,907323
cosmic_907055,-0.43990646348365786,907055
cosmic_906824,-0.44006147374509963,906824
cosmic_908138,-0.44013502484271716,908138
cosmic_946358,-0.44023901497481666,946358
cosmic_753585,-0.44083843619066765,753585
cosmic_907060,-0.44115571205538,907060
cosmic_1479993,-0.4412183895305855,1479993
cosmic_749713,-0.44125980885666066,749713
cosmic_1299061,-0.44194970301066033,1299061
cosmic_1480364,-0.44208228473505967,1480364
cosmic_909727,-0.44223296336918383,909727
cosmic_907059,-0.44225800463877424,907059
cosmic_908459,-0.4424102299638273,908459
cosmic_907171,-0.44284325385637596,907171
cosmic_906821,-0.44293083109987563,906821
cosmic_906804,-0.4430969840380086,906804
cosmic_906843,-0.4431714222638022,906843
cosmic_907273,-0.443238122286018,907273
cosmic_907047,-0.4434067519830238,907047
cosmic_910931,-0.44352903965109786,910931
cosmic_753573,-0.4435388117023893,753573
cosmic_907272,-0.443652095944135,907272
cosmic_907785,-0.443700306769148,907785
cosmic_1298538,-0.4437440297029283,1298538
cosmic_753563,-0.44393964338141906,753563
cosmic_909776,-0.44429432015185,909776
cosmic_753615,-0.4443574956103214,753615
cosmic_1240201,-0.44439473466682156,1240201
cosmic_905936,-0.44450759388088373,905936
cosmic_684059,-0.4445439029604267,684059
cosmic_1298222,-0.44462084385915646,1298222
cosmic_924108,-0.44463934619496653,924108
cosmic_1303912,-0.4446542458468758,1303912
cosmic_749711,-0.4446676193697594,749711
cosmic_905935,-0.4446917725475986,905935
cosmic_906795,-0.44480466524319034,906795
cosmic_1330941,-0.44486104270722554,1330941
cosmic_749717,-0.445027970591043,749717
cosmic_908472,-0.44520810355818907,908472
cosmic_1509074,-0.44530331727542843,1509074
cosmic_1524414,-0.4455457342574878,1524414
cosmic_906794,-0.44562573748571993,906794
cosmic_1480372,-0.4457685922103256,1480372
cosmic_908121,-0.4462311033535041,908121
cosmic_1240192,-0.4465516158824271,1240192
cosmic_1240221,-0.4465831500441204,1240221
cosmic_908455,-0.44675420563374396,908455
cosmic_907072,-0.4468394192395255,907072
cosmic_910544,-0.44691292517829034,910544
cosmic_909742,-0.4469447528635954,909742
cosmic_1330985,-0.4470557842701566,1330985
cosmic_908122,-0.4470739958480289,908122
cosmic_1240149,-0.4470773469145476,1240149
cosmic_1240147,-0.4471851057103851,1240147
cosmic_1240156,-0.4473155473438339,1240156
cosmic_905956,-0.44740609479070687,905956
cosmic_1290905,-0.4474714554032372,1290905
cosmic_909737,-0.44782855310681735,909737
cosmic_907173,-0.4479520334769389,907173
cosmic_925348,-0.44796122649661935,925348
cosmic_907280,-0.44798593915782875,907280
cosmic_1240127,-0.4480354319420139,1240127
cosmic_1298223,-0.4481626673997015,1298223
cosmic_907066,-0.44849323256047835,907066
cosmic_905969,-0.4487304532216305,905969
cosmic_1299059,-0.448917926564822,1299059
cosmic_910922,-0.4491471098399262,910922
cosmic_905971,-0.44923612615515873,905971
cosmic_1299067,-0.4494334452046082,1299067
cosmic_909708,-0.44946604319346856,909708
cosmic_1240196,-0.4494670450373362,1240196
cosmic_1298215,-0.4494758837381052,1298215
cosmic_1240144,-0.44961795996252385,1240144
cosmic_909697,-0.4497118915283666,909697
cosmic_907796,-0.44976517561376694,907796
cosmic_909249,-0.4501376204789415,909249
cosmic_924111,-0.45027212645234016,924111
cosmic_905955,-0.45034938043269435,905955
cosmic_722046,-0.45046357082794675,722046
cosmic_724863,-0.45056863157587507,724863
cosmic_909769,-0.4508332794519214,909769
cosmic_925345,-0.4510021503046231,925345
cosmic_910779,-0.4511326142178149,910779
cosmic_1524419,-0.45113566374939246,1524419
cosmic_1330948,-0.45115251876050805,1330948
cosmic_1290907,-0.4511972172190588,1290907
cosmic_909739,-0.45123663998504043,909739
cosmic_687505,-0.45126390508460834,687505
cosmic_905941,-0.45131573308914436,905941
cosmic_753577,-0.4514431837729406,753577
cosmic_753531,-0.45149655047856574,753531
cosmic_687562,-0.451543425407499,687562
cosmic_1240142,-0.45171126457224386,1240142
cosmic_909748,-0.45171212891406926,909748
cosmic_909722,-0.45172086978565246,909722
cosmic_910549,-0.45174650592702836,910549
cosmic_924240,-0.4518239550727633,924240
cosmic_906693,-0.4519879386144086,906693
cosmic_753610,-0.45201916626485295,753610
cosmic_1298356,-0.4520222758550942,1298356
cosmic_905974,-0.4522859318084728,905974
cosmic_909757,-0.45242239573118975,909757
cosmic_907050,-0.4525898364214225,907050
cosmic_908151,-0.4525976770891337,908151
cosmic_907000,-0.45261143413143035,907000
cosmic_909756,-0.4528166571456951,909756
cosmic_1240190,-0.45285506613221294,1240190
cosmic_1240199,-0.4528693042635388,1240199
cosmic_910900,-0.4530496002301045,910900
cosmic_1298134,-0.45313702163756886,1298134
cosmic_907311,-0.4532281325425915,907311
cosmic_905964,-0.45340399188564307,905964
cosmic_687812,-0.4534857783497148,687812
cosmic_724879,-0.4538338724812373,724879
cosmic_908125,-0.4539811445214516,908125
cosmic_946355,-0.45399851664099666,946355
cosmic_1240136,-0.4540763271196313,1240136
cosmic_907071,-0.4541106144268739,907071
cosmic_905978,-0.4541163933546823,905978
cosmic_909717,-0.45412148386141715,909717
cosmic_909253,-0.45414680074670516,909253
cosmic_1240160,-0.4542571031572392,1240160
cosmic_924186,-0.4543385702716894,924186
cosmic_907058,-0.454581478175683,907058
cosmic_924105,-0.4547370056540196,924105
cosmic_1298145,-0.4548684967797398,1298145
cosmic_907318,-0.4549480250520618,907318
cosmic_905962,-0.4550814803925099,905962
cosmic_1240125,-0.4551208112666097,1240125
cosmic_1299062,-0.45523005838558234,1299062
cosmic_1298533,-0.4552625585268785,1298533
cosmic_905954,-0.45541001207171244,905954
cosmic_1503371,-0.4554655856470184,1503371
cosmic_1240135,-0.4554776593746038,1240135
cosmic_1240198,-0.45551983643097244,1240198
cosmic_1240122,-0.45555621022528936,1240122
cosmic_908130,-0.45559642914096793,908130
cosmic_687592,-0.45566900156421447,687592
cosmic_905970,-0.45568779669694587,905970
cosmic_910911,-0.45576663989114097,910911
cosmic_753600,-0.45597895965933916,753600
cosmic_924151,-0.4561186207095086,924151
cosmic_1298539,-0.45619086011653537,1298539
cosmic_910951,-0.45628777007528337,910951
cosmic_908474,-0.45628937889517235,908474
cosmic_909976,-0.45629059608017464,909976
cosmic_905946,-0.4563131688864619,905946
cosmic_1659928,-0.4563691711015492,1659928
cosmic_924248,-0.45638419729717067,924248
cosmic_907269,-0.4565776232064188,907269
cosmic_724868,-0.45661011796312584,724868
cosmic_908152,-0.4566216535521908,908152
cosmic_906818,-0.4566399899222838,906818
cosmic_909759,-0.45667316041531336,909759
cosmic_1287381,-0.45674126143796384,1287381
cosmic_753608,-0.4568486381349913,753608
cosmic_909711,-0.45685871814353685,909711
cosmic_910706,-0.4570467954121839,910706
cosmic_753586,-0.45742790881701284,753586
cosmic_1290797,-0.45744002688195246,1290797
cosmic_908147,-0.45763579520421416,908147
cosmic_1240132,-0.4577259306343271,1240132
cosmic_1298359,-0.45781638133056546,1298359
cosmic_910687,-0.4579225053443782,910687
cosmic_906865,-0.45793881392706204,906865
cosmic_905972,-0.45802370371406154,905972
cosmic_1240150,-0.45808988309951926,1240150
cosmic_906696,-0.4581410939066651,906696
cosmic_1240208,-0.45814558846318293,1240208
cosmic_1240185,-0.4582154661271396,1240185
cosmic_905950,-0.45831745771332727,905950
cosmic_906827,-0.4584388423217294,906827
cosmic_924247,-0.4584718829116012,924247
cosmic_905948,-0.45857766494329966,905948
cosmic_1240200,-0.458580406036713,1240200
cosmic_1331040,-0.45913109655430867,1331040
cosmic_753596,-0.45920694060074346,753596
cosmic_753621,-0.4592126458901989,753621
cosmic_910907,-0.4592817518643414,910907
cosmic_722066,-0.45929465678426473,722066
cosmic_909728,-0.4593671433535818,909728
cosmic_908443,-0.4593805272091025,908443
cosmic_907068,-0.4594988485191103,907068
cosmic_1322224,-0.45951932549740754,1322224
cosmic_946353,-0.4595277594198613,946353
cosmic_907176,-0.45983159590488515,907176
cosmic_925346,-0.4599642401286587,925346
cosmic_925338,-0.4599731865672843,925338
cosmic_684681,-0.4599774777115487,684681
cosmic_908462,-0.46006022961288473,908462
cosmic_908144,-0.46007971883016924,908144
cosmic_907053,-0.46022638461132875,907053
cosmic_687814,-0.46026537889257174,687814
cosmic_688058,-0.4603839234594881,688058
cosmic_949088,-0.4604937924344504,949088
cosmic_908149,-0.4605569063794918,908149
cosmic_908159,-0.46058046146963283,908159
cosmic_1297447,-0.4605907041325524,1297447
cosmic_753623,-0.46068497696862043,753623
cosmic_753533,-0.4607198723959162,753533
cosmic_1298353,-0.4607361679252121,1298353
cosmic_1331049,-0.4607406576043668,1331049
cosmic_1240155,-0.46091936976547104,1240155
cosmic_1330987,-0.46093879682138295,1330987
cosmic_753554,-0.46109041896549563,753554
cosmic_1290813,-0.4611510107177334,1290813
cosmic_1298156,-0.46126568992165756,1298156
cosmic_908143,-0.461270855394936,908143
cosmic_1240207,-0.4612854690832365,1240207
cosmic_1290725,-0.4613012056360608,1290725
cosmic_909719,-0.4613384104242716,909719
cosmic_683665,-0.4613400694076085,683665
cosmic_1503361,-0.4613682795076136,1503361
cosmic_1240139,-0.4613777114273573,1240139
cosmic_909250,-0.46140077259907203,909250
cosmic_1509073,-0.46142860725302526,1509073
cosmic_905980,-0.46152735417638757,905980
cosmic_910916,-0.46165324147781467,910916
cosmic_1298475,-0.46169838004390185,1298475
cosmic_1503363,-0.461868960143028,1503363
cosmic_905959,-0.4621213853911608,905959
cosmic_908482,-0.46217572046002814,908482
cosmic_905963,-0.46221674710672034,905963
cosmic_905989,-0.46228963893049074,905989
cosmic_1299078,-0.4625055169051634,1299078
cosmic_1240167,-0.4625398096426043,1240167
cosmic_910904,-0.46266726841191497,910904
cosmic_909747,-0.46277776718975827,909747
cosmic_910919,-0.46280881479631275,910919
cosmic_753558,-0.4628557671000766,753558
cosmic_949093,-0.462960942611794,949093
cosmic_1327775,-0.4630192410936723,1327775
cosmic_1298154,-0.4631965344958385,1298154
cosmic_1240158,-0.46326955880608817,1240158
cosmic_1524418,-0.4635237079413021,1524418
cosmic_909974,-0.4635922109984675,909974
cosmic_1290455,-0.46363127892426304,1290455
cosmic_1240174,-0.4637169833903304,1240174
cosmic_683667,-0.46372388910179635,683667
cosmic_917486,-0.46373122039823106,917486
cosmic_1247871,-0.4638099198023241,1247871
cosmic_910701,-0.46383208995087233,910701
cosmic_1240141,-0.4638358700495093,1240141
cosmic_1240130,-0.46394429612337473,1240130
cosmic_1240187,-0.46396548169721175,1240187
cosmic_971774,-0.46405123174839574,971774
cosmic_946372,-0.46419920043254936,946372
cosmic_906823,-0.4642069262794339,906823
cosmic_1240178,-0.46430100532371116,1240178
cosmic_1330943,-0.4643707030311983,1330943
cosmic_908457,-0.4643848716202,908457
cosmic_909251,-0.464398267719725,909251
cosmic_1330950,-0.46443717086076103,1330950
cosmic_1330942,-0.46445829728656784,1330942
cosmic_905933,-0.4644975624376691,905933
cosmic_905949,-0.4645813378043637,905949
cosmic_724839,-0.46467771908201233,724839
cosmic_687819,-0.46475761244769176,687819
cosmic_906841,-0.46487195859423824,906841
cosmic_687563,-0.4649179848859156,687563
cosmic_906831,-0.46492325954640584,906831
cosmic_905960,-0.46494951872883356,905960
cosmic_909720,-0.4649570065899645,909720
cosmic_753538,-0.4649616662355596,753538
cosmic_906861,-0.4650037263382864,906861
cosmic_906828,-0.4650061485204892,906828
cosmic_907175,-0.46506235768365883,907175
cosmic_1240223,-0.46506373465741985,1240223
cosmic_1290922,-0.4652055508938248,1290922
cosmic_907277,-0.4652586486491153,907277
cosmic_1659818,-0.4652797602491584,1659818
cosmic_687777,-0.4653594114430794,687777
cosmic_906805,-0.46541552393680813,906805
cosmic_930298,-0.46542677891037065,930298
cosmic_906765,-0.46543106795635275,906765
cosmic_910546,-0.4654686999120497,910546
cosmic_910688,-0.46567371368118027,910688
cosmic_907271,-0.46580885149324247,907271
cosmic_1660036,-0.4658641146715955,1660036
cosmic_907788,-0.46592949983506354,907788
cosmic_1331045,-0.4660105475953713,1331045
cosmic_909721,-0.46605552348670304,909721
cosmic_908131,-0.4660798893586777,908131
cosmic_910850,-0.46620220561176506,910850
cosmic_909780,-0.466212567042277,909780
cosmic_910921,-0.46629001101878864,910921
cosmic_753604,-0.46632760246020666,753604
cosmic_924244,-0.46637844053414523,924244
cosmic_753555,-0.4664399189231969,753555
cosmic_907067,-0.4664787045414738,907067
cosmic_687821,-0.4664901625531894,687821
cosmic_1290814,-0.46653590743309137,1290814
cosmic_749715,-0.46654386743005566,749715
cosmic_1298160,-0.4666471183660209,1298160
cosmic_907270,-0.46669242259045896,907270
cosmic_907062,-0.466700511917022,907062
cosmic_907312,-0.46679531290418125,907312
cosmic_724825,-0.4668289352148649,724825
cosmic_998184,-0.4669434470785471,998184
cosmic_1327765,-0.46695190122104996,1327765
cosmic_753561,-0.46699908376668126,753561
cosmic_907057,-0.46702108069278914,907057
cosmic_907285,-0.46724423405292415,907285
cosmic_1327771,-0.467394063556403,1327771
cosmic_1298146,-0.4674538837035948,1298146
cosmic_905977,-0.4674640308960494,905977
cosmic_1290771,-0.4675549909890233,1290771
cosmic_909256,-0.4675988046188644,909256
cosmic_906792,-0.46771080029685264,906792
cosmic_1503370,-0.46776097884460105,1503370
cosmic_910925,-0.4678969023310731,910925
cosmic_910926,-0.4679418454163584,910926
cosmic_687506,-0.46807611590048026,687506
cosmic_1240220,-0.46808219965931425,1240220
cosmic_906863,-0.468094532939407,906863
cosmic_687820,-0.4681074618176919,687820
cosmic_1298537,-0.46815512638736634,1298537
cosmic_905937,-0.468164698515324,905937
cosmic_908476,-0.4681835786731222,908476
cosmic_1524415,-0.46818375750394264,1524415
cosmic_910399,-0.4682093320000984,910399
cosmic_1240137,-0.46822938256534047,1240137
cosmic_905975,-0.4684407293882526,905975
cosmic_1240218,-0.46845627932263617,1240218
cosmic_905939,-0.4684979873177437,905939
cosmic_1240153,-0.46856550456597446,1240153
cosmic_1290795,-0.4686397499229492,1290795
cosmic_1503362,-0.46870372642473224,1503362
cosmic_910930,-0.46877065189354855,910930
cosmic_907065,-0.4688112570843243,907065
cosmic_1331033,-0.46882250709840473,1331033
cosmic_909255,-0.46904541196123434,909255
cosmic_907317,-0.4691492141692016,907317
cosmic_924238,-0.4691809618000834,924238
cosmic_1479991,-0.4693198398644601,1479991
cosmic_753575,-0.4693544269466329,753575
cosmic_1480360,-0.46949000381684936,1480360
cosmic_1479988,-0.46954986516884584,1479988
cosmic_753584,-0.46963088218628624,753584
cosmic_905951,-0.4696896355256726,905951
cosmic_1298169,-0.4697352780981483,1298169
cosmic_1331032,-0.4697449712630233,1331032
cosmic_1322218,-0.4697506024248306,1322218
cosmic_753583,-0.46976575406073157,753583
cosmic_1298531,-0.4698668599723697,1298531
cosmic_908444,-0.47003002417210327,908444
cosmic_905986,-0.4700738791337904,905986
cosmic_753624,-0.47050963996106143,753624
cosmic_906826,-0.4706280367233857,906826
cosmic_906793,-0.470708936236962,906793
cosmic_909723,-0.4707211114084027,909723
cosmic_908473,-0.47083143076363987,908473
cosmic_907289,-0.47085302476174457,907289
cosmic_753566,-0.47096956670877016,753566
cosmic_908451,-0.4710035261105643,908451
cosmic_1240212,-0.4711808046566174,1240212
cosmic_905958,-0.47126164570845647,905958
cosmic_906746,-0.4714228476087751,906746
cosmic_908145,-0.4714285291892478,908145
cosmic_905940,-0.4714620972685019,905940
cosmic_906854,-0.4715151248923007,906854
cosmic_753569,-0.47191567410787455,753569
cosmic_905984,-0.47191826272089554,905984
cosmic_1290767,-0.47194354852026243,1290767
cosmic_924102,-0.4720904579627039,924102
cosmic_910934,-0.47212852763489316,910934
cosmic_909726,-0.4721445822401612,909726
cosmic_749709,-0.4722159949507295,749709
cosmic_1240179,-0.4722802546980536,1240179
cosmic_1331037,-0.47261597557020885,1331037
cosmic_909977,-0.4728038644854369,909977
cosmic_687590,-0.47301788607137346,687590
cosmic_1290765,-0.47309994938094213,1290765
cosmic_1524416,-0.4731317970268303,1524416
cosmic_753541,-0.4732493435032127,753541
cosmic_1303900,-0.47332879949594386,1303900
cosmic_1330931,-0.4733731383065643,1330931
cosmic_753545,-0.4734121268050025,753545
cosmic_753549,-0.47362960947971755,753549
cosmic_908141,-0.4736568033211934,908141
cosmic_1303896,-0.47371087807432277,1303896
cosmic_1240162,-0.47374811423173735,1240162
cosmic_909744,-0.4738080236599783,909744
cosmic_909703,-0.4738081637209407,909703
cosmic_724812,-0.47381481771503864,724812
cosmic_907061,-0.4738846910599492,907061
cosmic_910936,-0.473903958848822,910936
cosmic_687596,-0.47393117344795427,687596
cosmic_910952,-0.47400146455922404,910952
cosmic_906864,-0.47403079303502693,906864
cosmic_910695,-0.4740627122214119,910695
cosmic_910905,-0.47409865337011603,910905
cosmic_1290769,-0.47417273725457126,1290769
cosmic_753579,-0.4743007890644156,753579
cosmic_1240186,-0.4743132712284988,1240186
cosmic_687568,-0.47433946061552773,687568
cosmic_907172,-0.47436274304902754,907172
cosmic_905957,-0.4744157089955626,905957
cosmic_906999,-0.47441815531361614,906999
cosmic_1299081,-0.47442107587165877,1299081
cosmic_1287706,-0.47446163034721994,1287706
cosmic_1323913,-0.4745067039333872,1323913
cosmic_687816,-0.4745114193746103,687816
cosmic_910554,-0.4745338725597597,910554
cosmic_907794,-0.4745402389283744,907794
cosmic_1240124,-0.47456812224315514,1240124
cosmic_949094,-0.4746929569213779,949094
cosmic_909771,-0.474707536592627,909771
cosmic_909749,-0.474775645664068,909749
cosmic_1503368,-0.4748258442363998,1503368
cosmic_907299,-0.4749291162597019,907299
cosmic_908445,-0.4749682481689213,908445
cosmic_1330993,-0.4751063476615138,1330993
cosmic_910927,-0.4751490778726164,910927
cosmic_1298526,-0.47518079213817555,1298526
cosmic_1327769,-0.4752484744597093,1327769
cosmic_687448,-0.4753080442053428,687448
cosmic_1290724,-0.47555280120579524,1290724
cosmic_908475,-0.4755884442175027,908475
cosmic_907298,-0.4756969243976364,907298
cosmic_908148,-0.4759673161011756,908148
cosmic_735784,-0.47599026381718124,735784
cosmic_1479994,-0.4761847750822603,1479994
cosmic_905982,-0.4762499515932683,905982
cosmic_910704,-0.4762540466299274,910704
cosmic_1297449,-0.47625645719739285,1297449
cosmic_1290722,-0.47625906067434615,1290722
cosmic_908452,-0.4762609721194289,908452
cosmic_910697,-0.4764057737241711,910697
cosmic_1298351,-0.47652564743437187,1298351
cosmic_909784,-0.47654852184394947,909784
cosmic_1327766,-0.47655780635921946,1327766
