,RCMB20
TE11,0.046385935558812874
LMSU,0.04597635166040832
NCIH647,0.04587661697278907
A673,0.0456626012744556
LXF289,0.04494359672833294
G402,0.044669753192351766
SF295,0.04451817764448681
SKMEL30,0.044363127228648554
LNCAPCLONEFGC,0.04394094201087181
MEWO,0.04390795985105509
HMCB,0.04381808956503442
PANC1,0.04367346722579888
MOLP8,0.04302955935960605
BXPC3,0.04276937731550852
SW948,0.04239114096227391
HEL,0.04235375432349875
MHHES1,0.04195923178861846
HT55,0.04195253720217346
HEC59,0.04183174800116584
HOP92,0.04173801161290937
BICR56,0.041644445392924216
ASPC1,0.04153664601295737
HEC251,0.040965370895971756
NCIH2291,0.04083828168784064
GOS3,0.040700228769209944
SKNAS,0.0404854868181086
HT1197,0.04045491339952876
NCIH508,0.04026512333140632
SNU886,0.040179649054631825
IGR1,0.03955840374503809
CAPAN2,0.03953966826415294
SNU478,0.03951942028553514
253J,0.039187850418137556
JHOC5,0.03911304612127986
SKMEL24,0.03903744227751735
SNU1272,0.0386816327791516
MALME3M,0.037909587671265677
HS944T,0.03785166532686063
HSC2,0.0377826203343236
ACCMESO1,0.0377820655408222
TM31,0.037766429868209654
K029AX,0.03775959449131343
RT112,0.03763670962552635
CAKI2,0.037453226177293464
HS822T,0.03737777014853401
AGS,0.037341571269309974
CAMA1,0.0372898157578396
CORL105,0.037177512936728524
LOUNH91,0.0368790275341178
HCC1937,0.036778863387081355
SNU1105,0.03607585948947259
NCIH1793,0.03591817164385894
KMH2,0.035842850225917135
HCC56,0.03581613828010757
KASUMI2,0.0355655215362938
CAL851,0.03542410535447933
NCIH1869,0.035324177588217286
A101D,0.035185943821904264
RPMI7951,0.03491231315919451
LOVO,0.03448204824610638
SNU245,0.034380333197735174
L33,0.03406171769953098
MCF7,0.03393569046632192
HS888T,0.03372367130144918
COLO680N,0.03365557922167232
HLF,0.03356598902981606
EBC1,0.033141557731775684
SKMEL31,0.03291797058744781
PECAPJ15,0.03280086788216992
CCK81,0.03241698937887001
HT29,0.03224462554312125
NUGC3,0.032086738000517
SW1710,0.03195360995475997
2313287,0.03186908777076289
PANC1005,0.03134974748089234
SKNMC,0.031217076594796438
NCIH2087,0.03098716550957842
PK45H,0.030851268494909673
SH4,0.030173069719100096
SNU1041,0.030158931646754313
SCABER,0.029993081075104962
SJSA1,0.029950341668763432
HT1080,0.02973374408173234
A2058,0.029729019373427427
SNUC5,0.02951113788853036
COLO678,0.029359488301533086
AN3CA,0.029206161721799843
769P,0.02915282375208763
AU565,0.02864413995149848
LS1034,0.028561075129872257
LS411N,0.028478325085134433
LS123,0.028149987134134406
MDAMB415,0.0279028923139755
OE19,0.027682449081485653
CAL29,0.027275156365332034
KMBC2,0.02700284625902846
CAL33,0.02677432136721404
PC14,0.026522326982381814
SNU1066,0.02630280066879486
MCAS,0.026233983867756484
KNS42,0.026080510589690877
HEC1A,0.02605229073026466
PANC0813,0.025987773941479966
RERFLCAI,0.02588495494062479
HS766T,0.025650791656914782
SCC4,0.025404819952515183
SNU387,0.02523469392708973
IALM,0.02497117794903372
NCIH28,0.024940500629619222
PANC0504,0.024721306407960254
SNGM,0.024529238227498387
HS839T,0.024417230438072427
PATU8902,0.02384329717938911
SNU449,0.02382225814467372
IGROV1,0.023554847291683185
JHH1,0.023319623023402763
TYKNU,0.023046399649761823
HPAC,0.023012031641014456
T47D,0.023006736072562824
KYSE150,0.022824724190376233
NCIH1373,0.022669628604332033
C32,0.02261062569372476
LN229,0.02234520388544673
RKO,0.022149631338509782
HEC1B,0.021901023256131674
JHUEM1,0.02167627663192875
KNS81,0.021462096122800308
OCUM1,0.02124855675113381
HUH6,0.021246565843409684
HS294T,0.021079411554823298
COLO800,0.020063007726552555
JHH5,0.019757621542059935
DV90,0.01968454379957317
HDQP1,0.019660312994653054
PK1,0.0194326104682203
CL11,0.0191678747162078
JHH2,0.019063004139028065
CL34,0.018983314890375993
GI1,0.018767175506423994
SNU1196,0.018763683898897758
RERFLCAD1,0.018630868335875163
PANC0203,0.01829275236402609
SNU1079,0.018210212226682832
U251MG,0.01751468690015067
HEP3B217,0.017437268680561478
SNU869,0.017391640887851438
LS180,0.017132824266536555
TOV21G,0.016422825331425268
SKBR3,0.016101475071957194
BHY,0.015659914340175347
NCIH838,0.01565009513539709
LAMA84,0.014717315803123574
HS852T,0.014703786548525133
KP3,0.01436227454338332
WM1799,0.0142455866942399
CJM,0.013655880311906933
COLO201,0.013056342538977195
HS746T,0.012982622000111155
NCIH1435,0.01293884227863777
LCLC97TM1,0.012694540113394746
TE15,0.012628020049218473
HT1376,0.012492008534626661
SNU1076,0.01241875420892908
TE9,0.012324844392695964
HS578T,0.012217268665378265
LOXIMVI,0.012111576162702236
KCL22,0.011941555188001234
HCC1428,0.01136192701702737
M059K,0.011114724212129405
BT20,0.01106468776906441
253JBV,0.010978199962521853
HS895T,0.010820201184685593
KMRC20,0.010491478556358427
OSRC2,0.009560928338049392
KYSE510,0.009433507309757743
RT4,0.009233282704970144
JVM2,0.007987274228250518
HUH1,0.007650450839030085
HSC4,0.007414934363625939
OE33,0.007365746271666823
TE5,0.0073607913310686
DLD1,0.007259174000238899
KYM1,0.007208307604880139
KE39,0.004864029197089488
NCIH1944,0.003963837493252966
ZR7530,0.0036637463373346804
OUMS23,0.0034878024606420544
CFPAC1,0.002797232478942031
RCM1,0.0023000332693985494
NCIH1838,0.0020184989725623276
SNU61,0.001679286268043826
HCC1500,0.001151859224023815
NCIH1915,0.0008983541408211639
SQ1,0.0006704218911560822
PANC0403,0.0005706209743555924
HPAFII,0.00023443841578107884
KYSE140,4.96941630688088e-05
SNU213,-0.00014355817598538497
BHT101,-0.0006998186091569814
U87MG,-0.0012794850179078646
NCIH2452,-0.001604336459792865
GSU,-0.0017472610125979283
NCIH2009,-0.0022764995797716976
NCIH2110,-0.0026097321756104585
HS611T,-0.004030990415111848
NCIH2126,-0.00422779075233926
AM38,-0.004355042462751839
HT115,-0.004522697515835908
SKLMS1,-0.0046310103537895
HEC6,-0.004884475305891151
HEC265,-0.005543935170362221
SKCO1,-0.005595580574003434
SNU601,-0.00751627165571653
JHH4,-0.007578328818226562
HCC202,-0.00990106870191756
T84,-0.010793838240479347
SNU308,-0.011363680787429664
HEC151,-0.011372427216029825
PK59,-0.011654727812833604
HCC1419,-0.013068950981474432
SNU407,-0.013785997335191025
SNU719,-0.014498004618834093
LS513,-0.014865676162856315
U118MG,-0.015959931415837333
MDAMB435S,-0.016476651086604947
KYSE30,-0.018766098430576535
NCIH2342,-0.02005166194688359
HEC108,-0.02023336884568639
NCIH358,-0.021008404454890318
ALLSIL,-0.022160998538682638
HCC2935,-0.024360486593974773
KM12,-0.025771096175180672
HCC78,-0.02588308237543404
SCC9,-0.02613990000392874
NCIH441,-0.027346558094477627
IM95,-0.03340174110091128
NCIN87,-0.040448075415568725
