G3_gamma,0.2091
G4_alpha,0.1205
SHH_alpha,0.115
G3_alpha,0.1033
G3_beta,0.0946
WNT_alpha,0.0682
WNT_beta,0.0673
G4_gamma,0.0568
G4_beta,0.0522
SHH_gamma,0.0483
SHH_delta,0.0411
SHH_beta,0.0236
