,RCMB18
SNU475,0.1204382370360926
GOS3,0.12041698284276918
HCC1395,0.12035139342482416
NCIH747,0.11987927453554134
SNU1214,0.11975873137983874
HS888T,0.11968223426291054
NCIH1734,0.11962404946830899
CAL54,0.11957440888462899
NCIH1395,0.11947943153186188
KURAMOCHI,0.11929087237466557
M059K,0.11922329953457741
ONS76,0.11842893707298684
A253,0.11836950755090257
HEC251,0.11835533822085964
KPNYN,0.11804610369030494
786O,0.1178641185867316
NCIH2405,0.11784108366380562
RERFLCMS,0.11755725268356303
TM31,0.11740403151242117
NCIH1568,0.11738494475383603
SF295,0.11734094983988619
KMRC1,0.11731442222613281
SNU626,0.11729321075947455
NCIH650,0.11727181720482645
HS934T,0.11726614422459379
SNB75,0.11724811080358497
NCIH1573,0.11688214947177544
COLO829,0.11649712691107914
SNU201,0.1163589570171027
SCC25,0.11603693439038348
BXPC3,0.1158423426225688
SKMEL5,0.1157668113694777
HLF,0.11574768471970157
NCIH322,0.11572543870069811
CAL51,0.11539485347417952
SNU1077,0.11520342792646338
HCC4006,0.11518077559824046
HCC1569,0.11515176786132704
HUPT4,0.114704866942519
NB1,0.11466392034323115
SKMEL30,0.11462931103099923
MDAMB468,0.11452285129087424
IGR39,0.11448735169734958
A673,0.11447445970182943
NCIH2291,0.11432655348220098
BICR6,0.11423275534522404
A2780,0.11399610192204426
YAPC,0.11366675334483589
COLO800,0.11337882732658026
SNU1272,0.11324470088765766
SNU668,0.11261355932572308
NCIH1563,0.11256605747083166
PECAPJ41CLONED2,0.11238373495403621
LN229,0.1121438186160032
CAL62,0.11182856950566063
HS294T,0.11149340217840872
IGROV1,0.11137632616146706
KNS81,0.11111102070642807
HOP62,0.11097883494454
HUCCT1,0.11084546045045914
BFTC909,0.11000061909987713
MKN74,0.10986236737519597
PATU8988S,0.10985836223360836
COV644,0.10981394119768773
CAL148,0.10980471911661799
SNU1041,0.10961891934603996
NCIH2228,0.10951182667282117
KNS60,0.10934445127526553
NCIH1623,0.10932295370610774
SW1710,0.10928023886968097
CALU6,0.10854694736341322
OVTOKO,0.10825775840474754
639V,0.1082502860817903
SU8686,0.10798032495871152
HS936T,0.10784344846871767
YD8,0.10772010200986366
TCCSUP,0.10756272146392477
SNU478,0.10754839700059994
SW1271,0.10749459341185079
SKMES1,0.10748315770227178
HCC366,0.10745884991365262
KYSE520,0.10734110001760316
T24,0.10723213452002153
ECC10,0.1071950203205805
SNU1076,0.10684471566467038
GMS10,0.10649421003235741
SW1990,0.1064205401750872
SKHEP1,0.10630407594314309
U87MG,0.1061724750399736
SNU738,0.10578248427971014
IGR1,0.10578169727740643
HCC44,0.10574554541095457
HS895T,0.1056668102258832
COLO741,0.10496592792098726
A101D,0.10483711704325456
NCIH2030,0.10473175106182922
EKVX,0.10449023484519972
BT474,0.10442663575931724
LN18,0.10419766076790338
PSN1,0.10381825640687639
SNU466,0.10369728528747997
HS746T,0.10362674315467532
UACC62,0.10345649766234301
HEL,0.10330305020762678
HMC18,0.10328548026397523
KYSE510,0.10311816573974461
LUDLU1,0.1030156014653023
KALS1,0.10274763900349601
JHUEM7,0.10252914343221178
EBC1,0.10233593103885281
TE1,0.10210118167580604
BCPAP,0.1020623577286264
SNUC4,0.10197347244959544
NMCG1,0.10178377956164261
MELHO,0.10178069150778063
647V,0.10167783746099732
RT4,0.10157419069101857
JHOM1,0.10145933418980613
BHY,0.10129175475563941
A2058,0.10111348328013134
NCIH2085,0.10021462027166082
EFM192A,0.100159859663585
SNU410,0.10012227480218568
SW1417,0.09927079175348634
2313287,0.099003288848127
LI7,0.09890584012515254
HT1080,0.0988359242704074
HEC1B,0.0985425901209212
LAMA84,0.09842841287664518
MFE296,0.09801660747946107
EN,0.09781480012264367
SNU8,0.09768487924671339
GI1,0.09702940681443893
MDAMB157,0.09698069092646107
HCC15,0.09684235280911727
TOV21G,0.09651574106759493
SKNMC,0.09634848071629619
CW2,0.09622998115386627
PANC0403,0.0959282053769258
KMRC20,0.09580796534103762
PANC1005,0.09480122578002079
L33,0.09458753451074174
BFTC905,0.09414003755456
CFPAC1,0.09386251465439722
PATU8988T,0.09383585294160447
PC14,0.09381937600570606
NCIH2087,0.09319417627847217
WM1799,0.09283874786135586
NCIH2172,0.09263548545391474
IALM,0.09231566559411074
NCIH226,0.09224735467186569
NCIH1355,0.09209416902374626
OVISE,0.09161515978242188
KP3,0.0910923245702901
HCC1500,0.09090354161402173
CAPAN1,0.09073660095613767
SNU719,0.09064240497565311
CAL29,0.0906113700189815
PANC0504,0.09055826432014218
SNU308,0.09048300471168677
HDQP1,0.08885593279225225
RPMI7951,0.08884786857596173
CJM,0.08879852502482809
HS578T,0.08814843611174385
CCK81,0.08813035884680542
TE15,0.08805064212880655
GAMG,0.08792147482950456
NCIH2009,0.08752885657939308
SNU1066,0.08736241894731914
U251MG,0.08704089268676123
HCC2108,0.08684443159528062
PK45H,0.08669933808357103
SNU1105,0.08620646191497852
PECAPJ15,0.08615382397797486
NCIH2452,0.08584642518474077
JURKAT,0.08544746837509917
NCIH2110,0.08522303485306645
PATU8902,0.08492745789639716
SNUC2A,0.08466066053303098
SH10TC,0.08465174598529845
KMBC2,0.084577462012883
HEP3B217,0.08453392997532999
GCT,0.08448106049273098
MALME3M,0.084479170247678
CL11,0.08401599308359733
SW1783,0.0834286540173305
C2BBE1,0.0832996913942161
RL952,0.083240836210483
HUPT3,0.08299194075478049
TYKNU,0.08273469873689265
SNU840,0.08236355664390825
OE19,0.08218463398301333
NCIH1339,0.08209989979280624
SW948,0.0819345440505146
PANC0203,0.0817957121760291
ZR7530,0.08173937985830478
SNU449,0.0817198130510402
RERFLCAI,0.08166008440342107
HOP92,0.08159611368527532
SKNAS,0.08124242792468302
SNU213,0.08121502980255954
KCL22,0.08024111414891845
EFO27,0.08022341580068709
SNU245,0.07978930640840468
LOVO,0.07969035587201037
RKO,0.07955309260937592
KP2,0.07953818176173622
HT55,0.07951438228050056
JHH4,0.07935027421745955
BICR22,0.07897247226393167
KYSE30,0.07876865746202104
LCLC103H,0.07873294585138702
MDAMB453,0.07847748052960027
G402,0.0784564712182212
SNU886,0.07831936112918692
AM38,0.07817400106654361
LMSU,0.07812886720200304
LCLC97TM1,0.07775397631889021
SW620,0.0777249273317257
CAPAN2,0.07769951856925436
G401,0.07766085589243486
SKMEL31,0.07760446118391016
SH4,0.0775532775079222
SNU61,0.07724152802710581
HT1197,0.07710032106584308
HEC1A,0.07705365860846139
HEPG2,0.07704761171955699
NCIH508,0.07683012344574267
NUGC3,0.07673083371501019
HT115,0.07648320297957067
COLO678,0.07612613667290508
FU97,0.07565137559709774
DANG,0.07554720578827398
TE9,0.07552588409959167
SCC4,0.07521582193657392
SCC9,0.073593795575483
SQ1,0.07317180113432806
U118MG,0.072835347292431
OUMS23,0.07193354431331207
CAL33,0.071481289746661
HS766T,0.0713424919634987
NCIH2126,0.07124225253100329
DLD1,0.07120462137508292
PANC0813,0.07110084025832669
SNU407,0.07083044120796324
HPAFII,0.07053495530969488
KYSE140,0.07029019013320523
LS411N,0.07024544155100282
HCC1419,0.06988967448221618
LXF289,0.06985588073539374
NCIH1793,0.06976791530229043
AGS,0.06957907407868397
LOUNH91,0.06930453286815152
HCC56,0.06896664199090968
HUH6,0.06870630908605446
CL34,0.06867993991897157
SKUT1,0.06818218517110122
NCIH1435,0.06743853216124973
KYSE150,0.06731048421971018
RERFLCAD1,0.06705168744411423
KASUMI2,0.06601317096565719
HCC1428,0.06595656283028357
JHUEM2,0.06583724067716298
PK1,0.06566650052085884
BHT101,0.06492203465804208
PANC1,0.06489080817311703
HT29,0.06461124427901249
DV90,0.06424646494385307
KPL1,0.06396683651356147
AU565,0.06392971296964654
RERFLCAD2,0.06387590161738785
LNCAPCLONEFGC,0.06375500968648311
MESSA,0.06373771440544757
HCC202,0.0636272408210707
NCIH358,0.06292843582842156
SNGM,0.06253242595351637
SKCO1,0.062371141689166285
NCIH1944,0.062126460407968036
SNU1196,0.06162818954208096
MCAS,0.0615779606186608
JHH2,0.06147968782483578
ACCMESO1,0.060732773775077964
CMLT1,0.0603397144921266
OE33,0.060309064481075376
SNU601,0.060154879446299575
SNU869,0.06002752528719168
RT112,0.05997197297082252
EFO21,0.05954501407248924
ALLSIL,0.05910619204365556
T47D,0.058984107444705815
CAMA1,0.05884906357396077
MORCPR,0.05741919295386729
HEC50B,0.05600623359896907
AN3CA,0.055418592475745675
SNU387,0.05523854169591554
HEC59,0.05523396445066649
OCUM1,0.055129379308901175
SKBR3,0.05457649912305622
NCIH1838,0.05450803964082567
RCM1,0.05403236105363587
NCIH1373,0.0538148972664257
HEC6,0.05312911281715296
PK59,0.05300532023595933
PLCPRF5,0.052558810913559934
COLO201,0.052197056702372124
CORL105,0.05108862608251145
HCC1937,0.04949312922767312
JVM2,0.04909108211295752
OV90,0.0490727276377756
JHH1,0.04891200438438564
LS123,0.04882211872509674
HT1376,0.04874437853014894
MCF7,0.04761526997797876
HCC827,0.04743957950682072
SNU1033,0.04697316926127867
MDAMB415,0.046119962574241835
MDAMB231,0.04589327238342538
KE39,0.04548827078488604
NCIH838,0.04468825835675518
SNU761,0.043969987990548666
BT20,0.04288699885929103
HCC2935,0.042496686790161796
ASPC1,0.042468891381848485
JHH5,0.042217110653113024
HEC265,0.042157827002598694
HS611T,0.0413959818827699
LS180,0.04130605185899314
NCIH2342,0.04092264738142268
HCC78,0.04041574304026669
T84,0.03957445719763831
HPAC,0.0379979059216532
COLO680N,0.03669782472926242
HEC108,0.03595967974451233
GSU,0.03563937231627515
KYM1,0.035090519570616305
LS513,0.032604890308025644
SNU1079,0.03164901212887605
OSRC2,0.031622494343960125
JHUEM1,0.030768029070681064
HEC151,0.030299986768751452
NCIH1915,0.028910180711076067
MDAMB435S,0.027996441327876546
TE5,0.027164735119634322
LS1034,0.027112097049806848
HUH1,0.02139911183454261
KM12,0.01888774961054178
NCIN87,0.017368415116737933
IM95,0.010970345052636256
NCIH441,0.0031547008655532483
