,RCMB18
IPC298,0.14072617383522082
NCIH1693,0.1403669772708072
NCIH28,0.14019671733347003
RD,0.13996802752970947
RKN,0.1398119670766382
CAL851,0.13928845462445438
ISTMES2,0.13909101505908938
HT144,0.13908519534279223
ZR751,0.13905002098039068
FADU,0.1389156159317094
KMS26,0.13874668957370126
JHOS4,0.1386235834142044
C32,0.138592246684697
KYSE70,0.13850688857776158
MKN45,0.1382814414706721
SF126,0.13817289689816784
MPP89,0.13752757339618515
MHHES1,0.13695736646874276
HCT116,0.13654835230983534
SKNBE2,0.13598230316771576
A204,0.13571818465220253
LU99,0.13559784727094876
MG63,0.13523929604734192
SW1088,0.13413114176649002
NCIH2023,0.13409137677988245
HS840T,0.13389606397018033
KYSE180,0.13383104533942472
COLO679,0.13375649504715412
NCIH1703,0.13368708890878186
OVCAR4,0.13364304880321204
8505C,0.13352936201430898
LP1,0.13330137788895063
KMS34,0.13299290416979012
PC3,0.13245915094064836
SJSA1,0.13101249806886836
SKLU1,0.13061306467608114
UACC812,0.13052413768052612
TE11,0.13039157489722256
SUDHL6,0.13007905151861246
GB1,0.12938144066998933
MOLP8,0.12923772936316827
MEWO,0.1287565214507054
K029AX,0.12838938066998096
YKG1,0.12835246434709657
HCC1806,0.12813731960707844
NCIH1650,0.12802521440493528
HDMYZ,0.12789285098086753
UMUC3,0.12762587966998548
HS683,0.12758634903476915
8MGBA,0.12682888610198118
MKN7,0.12669606060116795
HSC2,0.12648683298267444
COV504,0.12604236894858645
CAL12T,0.12603430527573098
NCIH1666,0.12596539944692897
NCIH647,0.12577189761954288
MIAPACA2,0.12510234965592334
HS944T,0.12505786562179094
PANC0327,0.12491229318126229
769P,0.12479975892846033
KARPAS620,0.12474945917650554
MFE319,0.12422012903943641
RERFGC1B,0.1241540868451853
SCABER,0.12408752464667354
NCIH2122,0.12390537614033882
CALU1,0.12359330600244452
UACC257,0.12348979317751581
SW900,0.12346704035060298
WM88,0.12313838586356231
DEL,0.1230897531955991
A375,0.12298792477757263
42MGBA,0.12297233783863386
KNS42,0.12296556060443045
SNU423,0.12278181151670167
HEL9217,0.12256064674604746
RVH421,0.12253601928339614
COV318,0.12246726964921763
SKLMS1,0.12237487469115134
HS852T,0.12072747359231914
A549,0.12058638796712633
SNU475,0.1204382370360926
HCC1395,0.12035139342482416
NCIH747,0.11987927453554134
SUDHL4,0.11986289699063328
KURAMOCHI,0.11929087237466557
OVMANA,0.11857124433947526
ONS76,0.11842893707298684
A253,0.11836950755090257
HEC251,0.11835533822085964
786O,0.1178641185867316
RERFLCMS,0.11755725268356303
NCIH1568,0.11738494475383603
SF295,0.11734094983988619
KMRC1,0.11731442222613281
NCIH650,0.11727181720482645
NCIH1573,0.11688214947177544
SCC25,0.11603693439038348
BXPC3,0.1158423426225688
SKMEL5,0.1157668113694777
HLF,0.11574768471970157
NCIH322,0.11572543870069811
HCC4006,0.11518077559824046
HCC1569,0.11515176786132704
HS229T,0.1148939883404399
HUPT4,0.114704866942519
SKMEL30,0.11462931103099923
MDAMB468,0.11452285129087424
IGR39,0.11448735169734958
A673,0.11447445970182943
A2780,0.11399610192204426
NCIH1563,0.11256605747083166
LN229,0.1121438186160032
SUDHL10,0.112128907319448
HS294T,0.11149340217840872
IGROV1,0.11137632616146706
SW780,0.11124299487679461
KNS81,0.11111102070642807
HUCCT1,0.11084546045045914
HS939T,0.11074351293605676
BFTC909,0.11000061909987713
MKN74,0.10986236737519597
NCIH2228,0.10951182667282117
KNS60,0.10934445127526553
CALU6,0.10854694736341322
SW480,0.10848842813709822
SNU16,0.10838065029483397
OVTOKO,0.10825775840474754
639V,0.1082502860817903
L428,0.10812376569574406
SU8686,0.10798032495871152
HS936T,0.10784344846871767
TCCSUP,0.10756272146392477
SW1271,0.10749459341185079
SKMES1,0.10748315770227178
KYSE520,0.10734110001760316
T24,0.10723213452002153
GMS10,0.10649421003235741
SW1990,0.1064205401750872
SKHEP1,0.10630407594314309
U87MG,0.1061724750399736
BL41,0.10590777791534516
RPMI8402,0.10581561029889269
HCC44,0.10574554541095457
HS895T,0.1056668102258832
HCC1187,0.10534135591733527
COLO741,0.10496592792098726
NCIH2030,0.10473175106182922
BT474,0.10442663575931724
HCC70,0.10434749176670427
GRANTA519,0.10434628623083936
LN18,0.10419766076790338
PSN1,0.10381825640687639
HS746T,0.10362674315467532
UACC62,0.10345649766234301
HMC18,0.10328548026397523
KYSE510,0.10311816573974461
LUDLU1,0.1030156014653023
KALS1,0.10274763900349601
JHH7,0.10269067372710455
EBC1,0.10233593103885281
REH,0.10221596172696736
TE1,0.10210118167580604
BCPAP,0.1020623577286264
MELHO,0.10178069150778063
RT4,0.10157419069101857
A2058,0.10111348328013134
MEG01,0.10032743653106209
NCIH2085,0.10021462027166082
SW1417,0.09927079175348634
SUPT1,0.09911236098551456
J82,0.09886833279174947
HT1080,0.0988359242704074
HEC1B,0.0985425901209212
NCIH1648,0.09852332830920503
MFE296,0.09801660747946107
EN,0.09781480012264367
DOHH2,0.0971495256331677
GI1,0.09702940681443893
MDAMB157,0.09698069092646107
HCC15,0.09684235280911727
TEN,0.09674313849836427
TOV21G,0.09651574106759493
PANC0403,0.0959282053769258
PANC1005,0.09480122578002079
L33,0.09458753451074174
SUPM2,0.0944739924762932
PC14,0.09381937600570606
COLO320,0.09345259298007506
OPM2,0.09331933108265812
NCIH2087,0.09319417627847217
MC116,0.09314135771903292
WM1799,0.09283874786135586
MEC1,0.09275144867676063
NCIH2172,0.09263548545391474
IALM,0.09231566559411074
NCIH226,0.09224735467186569
NCIH1355,0.09209416902374626
EM2,0.0914029648594474
KP3,0.0910923245702901
SKMM2,0.0902289293652003
NUGC4,0.08961904436598249
SUDHL8,0.08940063376698085
HDQP1,0.08885593279225225
RPMI7951,0.08884786857596173
HS578T,0.08814843611174385
CCK81,0.08813035884680542
TE15,0.08805064212880655
GAMG,0.08792147482950456
NCIH2009,0.08752885657939308
PK45H,0.08669933808357103
NCIH2452,0.08584642518474077
JURKAT,0.08544746837509917
U937,0.08531120035973921
PATU8902,0.08492745789639716
SNUC2A,0.08466066053303098
SH10TC,0.08465174598529845
KMBC2,0.084577462012883
HEP3B217,0.08453392997532999
GCT,0.08448106049273098
MALME3M,0.084479170247678
C2BBE1,0.0832996913942161
RL952,0.083240836210483
HUPT3,0.08299194075478049
TYKNU,0.08273469873689265
NCIH1339,0.08209989979280624
PANC0203,0.0817957121760291
ZR7530,0.08173937985830478
SNU449,0.0817198130510402
RERFLCAI,0.08166008440342107
KMS12BM,0.08156408487841937
SKNAS,0.08124242792468302
BL70,0.08047989620448628
KCL22,0.08024111414891845
EFO27,0.08022341580068709
RKO,0.07955309260937592
KP2,0.07953818176173622
JHH4,0.07935027421745955
MDAMB175VII,0.0789662438759413
GCIY,0.07881654565703124
KYSE30,0.07876865746202104
LCLC103H,0.07873294585138702
MDAMB453,0.07847748052960027
G402,0.0784564712182212
697,0.07782565629222785
SW620,0.0777249273317257
CAPAN2,0.07769951856925436
G401,0.07766085589243486
SKMEL31,0.07760446118391016
PFEIFFER,0.0773816271674802
HT1197,0.07710032106584308
HEC1A,0.07705365860846139
HEPG2,0.07704761171955699
CI1,0.07701750183384519
NUGC3,0.07673083371501019
COLO678,0.07612613667290508
FU97,0.07565137559709774
TOLEDO,0.07556883750048203
TE9,0.07552588409959167
SCC9,0.073593795575483
SQ1,0.07317180113432806
U118MG,0.072835347292431
HT,0.072823855247741
KHM1B,0.07226335070385656
MONOMAC1,0.07208737293299439
KU812,0.07208309106304926
OCIAML2,0.07190650945540786
HS766T,0.0713424919634987
HPAFII,0.07053495530969488
KYSE140,0.07029019013320523
LS411N,0.07024544155100282
NCIH1793,0.06976791530229043
LOUNH91,0.06930453286815152
HCC56,0.06896664199090968
P3HR1,0.06880351180926964
MINO,0.06868833310561326
AMO1,0.0677080602835542
KYSE150,0.06731048421971018
MJ,0.06612847896677074
KASUMI2,0.06601317096565719
JHUEM2,0.06583724067716298
PK1,0.06566650052085884
BDCM,0.06518474984816888
KARPAS422,0.06515257311195262
L363,0.06490538973959209
KE97,0.0646620059776915
HT29,0.06461124427901249
DV90,0.06424646494385307
AU565,0.06392971296964654
MESSA,0.06373771440544757
JM1,0.06335429368860725
OCIAML5,0.06327568286424307
NCIH358,0.06292843582842156
SNGM,0.06253242595351637
SKCO1,0.062371141689166285
NCIH1944,0.062126460407968036
MCAS,0.0615779606186608
JHH2,0.06147968782483578
NCIH3255,0.06080943053664525
OE33,0.060309064481075376
F36P,0.0601620186367914
P12ICHIKAWA,0.060147087542855734
RT112,0.05997197297082252
EFO21,0.05954501407248924
KO52,0.05947644612062054
ALLSIL,0.05910619204365556
T47D,0.058984107444705815
CAMA1,0.05884906357396077
RAJI,0.05817098366916328
HUT78,0.05805545750548268
MORCPR,0.05741919295386729
HH,0.056499573137248765
SNU1,0.056370177402790725
JHH6,0.055811330693561714
AN3CA,0.055418592475745675
SNU387,0.05523854169591554
HEC59,0.05523396445066649
OCUM1,0.055129379308901175
SKBR3,0.05457649912305622
NCIH1373,0.0538148972664257
SIGM5,0.05354154380880484
HEC6,0.05312911281715296
PK59,0.05300532023595933
PLCPRF5,0.052558810913559934
COLO201,0.052197056702372124
P31FUJ,0.05204892450461874
KARPAS299,0.05181574196727828
CORL105,0.05108862608251145
OV90,0.0490727276377756
LS123,0.04882211872509674
HT1376,0.04874437853014894
MOLT16,0.047856520348728934
MCF7,0.04761526997797876
HCC827,0.04743957950682072
MDAMB415,0.046119962574241835
KE39,0.04548827078488604
BT20,0.04288699885929103
HCC2935,0.042496686790161796
ASPC1,0.042468891381848485
EFM19,0.042227605686775055
JHH5,0.042217110653113024
HEC265,0.042157827002598694
KG1,0.04198846457295771
HCC78,0.04041574304026669
T84,0.03957445719763831
HPAC,0.0379979059216532
JVM3,0.0373376926892788
KYM1,0.035090519570616305
NCIH1975,0.03285005335371863
LS513,0.032604890308025644
EB1,0.031535813493134
HEC151,0.030299986768751452
NCIH1915,0.028910180711076067
MDAMB435S,0.027996441327876546
TE5,0.027164735119634322
HUH1,0.02139911183454261
NCIN87,0.017368415116737933
CORL23,0.016585483259708406
IM95,0.010970345052636256
NCIH441,0.0031547008655532483
