,MED2312,COSMIC ID
cosmic_753620,-0.3478432211814384,753620
cosmic_907072,-0.34812878408821735,907072
cosmic_906847,-0.3509861277973505,906847
cosmic_946360,-0.35346359495825797,946360
cosmic_1298349,-0.354661614928375,1298349
cosmic_724828,-0.3560001244150004,724828
cosmic_1240216,-0.3564673840982257,1240216
cosmic_1299070,-0.3568818708613082,1299070
cosmic_1298534,-0.35715275737435664,1298534
cosmic_949161,-0.35779693278691127,949161
cosmic_684072,-0.35820565235117247,684072
cosmic_906849,-0.3587758868532648,906849
cosmic_684059,-0.35933147288965434,684059
cosmic_1240191,-0.35957824450988596,1240191
cosmic_906875,-0.359839760231613,906875
cosmic_908481,-0.36282229097159346,908481
cosmic_908150,-0.364483016905718,908150
cosmic_908125,-0.3650765224007276,908125
cosmic_949174,-0.36686896288745874,949174
cosmic_909248,-0.36688904591031263,909248
cosmic_753563,-0.36695139314813346,753563
cosmic_930299,-0.3673730146232411,930299
cosmic_1331040,-0.36796967287042953,1331040
cosmic_949156,-0.36826622785777996,949156
cosmic_684057,-0.3687306769357327,684057
cosmic_910942,-0.3687478720048066,910942
cosmic_909716,-0.36910888852578333,909716
cosmic_907790,-0.3694012819359328,907790
cosmic_687802,-0.3695888909753323,687802
cosmic_1240178,-0.3703164784331139,1240178
cosmic_906820,-0.37034452522182226,906820
cosmic_753573,-0.37176162899235743,753573
cosmic_1240182,-0.3720696551235926,1240182
cosmic_949162,-0.37237932938999013,949162
cosmic_910853,-0.3726891111948989,910853
cosmic_909257,-0.37316346407145934,909257
cosmic_1287381,-0.3733314209803865,1287381
cosmic_909976,-0.37386357627038935,909976
cosmic_910687,-0.37425241469261206,910687
cosmic_908145,-0.37608465753145115,908145
cosmic_908458,-0.37628274613466695,908458
cosmic_687787,-0.37628361694886436,687787
cosmic_910566,-0.3769719635168773,910566
cosmic_906765,-0.37709934933541644,906765
cosmic_1247873,-0.37741257070642165,1247873
cosmic_722058,-0.3783227896995874,722058
cosmic_1327765,-0.37841646738552837,1327765
cosmic_946370,-0.3786934124556107,946370
cosmic_909264,-0.3788541685563984,909264
cosmic_949163,-0.379053200411084,949163
cosmic_1298350,-0.3807954740009655,1298350
cosmic_907319,-0.3810911580134054,907319
cosmic_1240129,-0.38190252535869806,1240129
cosmic_909776,-0.38255268795167235,909776
cosmic_1240174,-0.3826220619624288,1240174
cosmic_907322,-0.3830310051155781,907322
cosmic_910920,-0.3832686784617238,910920
cosmic_1299067,-0.38343641154624136,1299067
cosmic_1299075,-0.383846566526786,1299075
cosmic_1240160,-0.3840401030683139,1240160
cosmic_910900,-0.3842126163698005,910900
cosmic_749713,-0.3848097903033726,749713
cosmic_907791,-0.3848458714490466,907791
cosmic_910569,-0.38490300824148155,910569
cosmic_687798,-0.38519369194585323,687798
cosmic_907060,-0.38534704414603665,907060
cosmic_1240128,-0.3854143196108748,1240128
cosmic_1480361,-0.3858213365010063,1480361
cosmic_910919,-0.3860722884484632,910919
cosmic_908471,-0.38642546475705475,908471
cosmic_683665,-0.3864502603142155,683665
cosmic_909727,-0.3870987913375877,909727
cosmic_924187,-0.3886968278906854,924187
cosmic_909724,-0.3887746024362286,909724
cosmic_1240217,-0.38881573652693174,1240217
cosmic_724874,-0.38891976960938146,724874
cosmic_908449,-0.38899695058110445,908449
cosmic_907044,-0.38933760288898106,907044
cosmic_1659817,-0.3895968294193935,1659817
cosmic_907785,-0.38973401322847656,907785
cosmic_909697,-0.3899950117977772,909697
cosmic_724855,-0.39011093522239687,724855
cosmic_753565,-0.39045063374459743,753565
cosmic_949088,-0.3906980683570678,949088
cosmic_924186,-0.3908919778891911,924186
cosmic_1297447,-0.39116754175128154,1297447
cosmic_1299081,-0.3915176728003703,1299081
cosmic_1290767,-0.3917199140270497,1290767
cosmic_907042,-0.3917403880661622,907042
cosmic_905956,-0.39204114077889113,905956
cosmic_908443,-0.3923880745902742,908443
cosmic_949090,-0.39258151089058335,949090
cosmic_1240149,-0.39303613551077704,1240149
cosmic_906827,-0.3930361720700367,906827
cosmic_905948,-0.39315465536995947,905948
cosmic_1240199,-0.39343258640271367,1240199
cosmic_905984,-0.3934491928532019,905984
cosmic_909718,-0.3936646456149295,909718
cosmic_1240209,-0.39377709274581685,1240209
cosmic_906848,-0.3938537442127605,906848
cosmic_910545,-0.39403857599410463,910545
cosmic_908126,-0.3942527411942978,908126
cosmic_1298356,-0.39434958786757557,1298356
cosmic_713880,-0.3945590988396941,713880
cosmic_909739,-0.394583208143931,909739
cosmic_949165,-0.39471172684103356,949165
cosmic_753559,-0.3947988500710555,753559
cosmic_906818,-0.3948541392113189,906818
cosmic_724859,-0.39486632703467706,724859
cosmic_906854,-0.3953763608337218,906854
cosmic_910544,-0.3953901940970649,910544
cosmic_906812,-0.39561375769011403,906812
cosmic_906844,-0.3958447679112586,906844
cosmic_1240189,-0.39587571623896384,1240189
cosmic_1299078,-0.39604118479688166,1299078
cosmic_1240150,-0.39646533032436726,1240150
cosmic_910851,-0.3969044401111965,910851
cosmic_925340,-0.39729839637569186,925340
cosmic_909256,-0.3973014026130842,909256
cosmic_925345,-0.3976235077275064,925345
cosmic_908472,-0.39766616118791814,908472
cosmic_1480374,-0.39792959471921374,1480374
cosmic_687592,-0.3980135202405756,687592
cosmic_1509074,-0.39810189517139793,1509074
cosmic_1659818,-0.39813349509684287,1659818
cosmic_907269,-0.39853858691865407,907269
cosmic_1480359,-0.39900744161254875,1480359
cosmic_1240168,-0.39902857367586597,1240168
cosmic_907320,-0.3991078332147859,907320
cosmic_1322218,-0.3993105930053789,1322218
cosmic_908121,-0.39954540926019144,908121
cosmic_906815,-0.3996499258442437,906815
cosmic_907796,-0.4004497152338884,907796
cosmic_908159,-0.40046226324867634,908159
cosmic_1240156,-0.40062713599216837,1240156
cosmic_905964,-0.4006958714303292,905964
cosmic_724868,-0.40089115751878457,724868
cosmic_905965,-0.40111481113170755,905965
cosmic_1240139,-0.40111756169903273,1240139
cosmic_724879,-0.40125668103257,724879
cosmic_1290765,-0.40143768561991644,1290765
cosmic_1298538,-0.40175444342145944,1298538
cosmic_906795,-0.4018316702938905,906795
cosmic_1240142,-0.4018369809009368,1240142
cosmic_910548,-0.4023810096978073,910548
cosmic_687452,-0.4024724484305613,687452
cosmic_909784,-0.40286218344633634,909784
cosmic_905959,-0.4029980735668902,905959
cosmic_908147,-0.40319826032576966,908147
cosmic_749711,-0.4031995901000193,749711
cosmic_1240172,-0.40322509561548947,1240172
cosmic_1240169,-0.40373585866933664,1240169
cosmic_724831,-0.4037878927111449,724831
cosmic_905933,-0.4039223132750309,905933
cosmic_905942,-0.40395250879592637,905942
cosmic_910706,-0.4040213967491785,910706
cosmic_1290722,-0.4040526918410157,1290722
cosmic_683667,-0.4040769758025205,683667
cosmic_909701,-0.40423961338030223,909701
cosmic_1524419,-0.40434324222925555,1524419
cosmic_907055,-0.40518590367687135,907055
cosmic_909702,-0.40533168032639955,909702
cosmic_1240170,-0.4056311197169566,1240170
cosmic_1331039,-0.40566293655699115,1331039
cosmic_907789,-0.40587427796431674,907789
cosmic_906793,-0.40599783842626014,906793
cosmic_1524417,-0.40603471588633194,1524417
cosmic_1240200,-0.40606501097058245,1240200
cosmic_910946,-0.4062661112496298,910946
cosmic_1303900,-0.4063127586499028,1303900
cosmic_909255,-0.40641616886201387,909255
cosmic_1290795,-0.4066650506569004,1290795
cosmic_910951,-0.40678461468098154,910951
cosmic_905952,-0.40679700334400165,905952
cosmic_907280,-0.40706374167247045,907280
cosmic_907270,-0.4072226394219462,907270
cosmic_909251,-0.4072362238650773,909251
cosmic_1240226,-0.40765526186286066,1240226
cosmic_724838,-0.40772126879658577,724838
cosmic_905972,-0.4079532843829073,905972
cosmic_910931,-0.40803490905017364,910931
cosmic_908452,-0.40806279729609884,908452
cosmic_907058,-0.40822108053226214,907058
cosmic_908459,-0.4086716952680951,908459
cosmic_753549,-0.4086831549078751,753549
cosmic_907071,-0.4086962868899236,907071
cosmic_946354,-0.4088327099543162,946354
cosmic_909756,-0.4092157067702602,909756
cosmic_907275,-0.40922124277919447,907275
cosmic_906804,-0.4093559077869203,906804
cosmic_1330950,-0.4093791049318476,1330950
cosmic_1503371,-0.40958858385621805,1503371
cosmic_905951,-0.40970146973079563,905951
cosmic_687814,-0.4097511459922503,687814
cosmic_905983,-0.4100349729193614,905983
cosmic_1240131,-0.41023110916204997,1240131
cosmic_1290807,-0.41039867175119554,1290807
cosmic_687568,-0.4104850028624871,687568
cosmic_907282,-0.41058623867667154,907282
cosmic_910903,-0.41086944747016607,910903
cosmic_908463,-0.4111102617986565,908463
cosmic_907173,-0.41115130459075583,907173
cosmic_1480358,-0.4113185216643146,1480358
cosmic_909717,-0.41135961957655454,909717
cosmic_1290810,-0.4114645015162467,1290810
cosmic_908152,-0.4116090266478233,908152
cosmic_905950,-0.4116209604125345,905950
cosmic_1240192,-0.4123148461310994,1240192
cosmic_910934,-0.4123579516699593,910934
cosmic_687563,-0.41248810853080237,687563
cosmic_909737,-0.41249457522263655,909737
cosmic_684681,-0.41250720803286167,684681
cosmic_908144,-0.4125173883948993,908144
cosmic_909253,-0.41253698946456385,909253
cosmic_1303912,-0.41254583799929845,1303912
cosmic_909713,-0.4126028716308576,909713
cosmic_1327766,-0.4127365694310003,1327766
cosmic_924102,-0.41274702513898254,924102
cosmic_1298154,-0.41287549751428626,1298154
cosmic_908131,-0.41295310680079916,908131
cosmic_905946,-0.4130331752394164,905946
cosmic_1479995,-0.4134457855314637,1479995
cosmic_930083,-0.4137801414593535,930083
cosmic_905985,-0.4139068612870014,905985
cosmic_924110,-0.41395085089622086,924110
cosmic_1503363,-0.41408462460576645,1503363
cosmic_1331032,-0.414289228869684,1331032
cosmic_910688,-0.4144718957872698,910688
cosmic_724825,-0.4144771491094785,724825
cosmic_1327769,-0.41466295438714085,1327769
cosmic_906823,-0.4147553661937158,906823
cosmic_753610,-0.41488944388867693,753610
cosmic_1303897,-0.4150184654710218,1303897
cosmic_906846,-0.4150792986993249,906846
cosmic_909249,-0.4151482812534102,909249
cosmic_907787,-0.41516562265237383,907787
cosmic_1240132,-0.41522919887035065,1240132
cosmic_1331049,-0.4152599174263806,1331049
cosmic_753576,-0.41529540388391034,753576
cosmic_1295740,-0.4152977473455245,1295740
cosmic_749717,-0.41530615290381734,749717
cosmic_946355,-0.4154647197752529,946355
cosmic_946372,-0.41549863392083547,946372
cosmic_906794,-0.4158130802355135,906794
cosmic_1240220,-0.41583465609894904,1240220
cosmic_906872,-0.4159116251540889,906872
cosmic_909977,-0.4159457475216668,909977
cosmic_907067,-0.41599039796418436,907067
cosmic_925338,-0.4163830585516794,925338
cosmic_924239,-0.41651614198108977,924239
cosmic_1240205,-0.41666286477769404,1240205
cosmic_910705,-0.41672971868745257,910705
cosmic_907073,-0.4168447281473021,907073
cosmic_910209,-0.41696306080472423,910209
cosmic_1298223,-0.41705494757938943,1298223
cosmic_906835,-0.41711428078006774,906835
cosmic_908138,-0.417184163254574,908138
cosmic_924151,-0.417367698617806,924151
cosmic_1327775,-0.4174936277134081,1327775
cosmic_907290,-0.4175380850892322,907290
cosmic_908451,-0.41754937678030457,908451
cosmic_1290907,-0.41755448096034603,1290907
cosmic_753546,-0.4176555597516469,753546
cosmic_1298222,-0.4177196425222161,1298222
cosmic_1331045,-0.4178773526424295,1331045
cosmic_925339,-0.4178972792373745,925339
cosmic_905975,-0.41807114823207825,905975
cosmic_907311,-0.4182550547529859,907311
cosmic_910694,-0.41827566031430063,910694
cosmic_905986,-0.41830609964553167,905986
cosmic_687820,-0.41831694235405575,687820
cosmic_1240141,-0.41865836460503664,1240141
cosmic_905962,-0.4187042816196236,905962
cosmic_1240134,-0.4187942578096172,1240134
cosmic_1299080,-0.4188066269245078,1299080
cosmic_1240221,-0.4194143382610017,1240221
cosmic_908482,-0.4196517948472303,908482
cosmic_722066,-0.41970708174311716,722066
cosmic_909736,-0.4198070428310852,909736
cosmic_907271,-0.42008680948134675,907271
cosmic_753556,-0.42010006607665706,753556
cosmic_1299059,-0.42018099092673467,1299059
cosmic_753586,-0.4202271651980326,753586
cosmic_1330987,-0.42023427685545917,1330987
cosmic_908122,-0.4202937851729567,908122
cosmic_753533,-0.42035733920594825,753533
cosmic_909721,-0.4204184040004598,909721
cosmic_907053,-0.42052145580095485,907053
cosmic_906856,-0.4205399801424184,906856
cosmic_909722,-0.42068537740192663,909722
cosmic_907312,-0.42076133271148886,907312
cosmic_905982,-0.42077160074041253,905982
cosmic_908148,-0.4207998284079286,908148
cosmic_907175,-0.4208061899323049,907175
cosmic_1330983,-0.42080921095228035,1330983
cosmic_910703,-0.42090672509090393,910703
cosmic_905941,-0.4210947336521486,905941
cosmic_909703,-0.4211816404254502,909703
cosmic_924188,-0.42121309088263814,924188
cosmic_1240187,-0.4212374161957014,1240187
cosmic_1240147,-0.42144575236028364,1240147
cosmic_949153,-0.4214998583219972,949153
cosmic_907059,-0.4215450511685696,907059
cosmic_909742,-0.42163842283322006,909742
cosmic_907171,-0.42165681945573874,907171
cosmic_687590,-0.4216621080923979,687590
cosmic_1240158,-0.42187741190503314,1240158
cosmic_753585,-0.42193491249083287,753585
cosmic_905971,-0.42200810562704666,905971
cosmic_905974,-0.422125568727823,905974
cosmic_906791,-0.42220644138312413,906791
cosmic_753600,-0.4222368141613358,753600
cosmic_1297446,-0.42225209305757566,1297446
cosmic_1290813,-0.4223763663198165,1290813
cosmic_908130,-0.42240481838747596,908130
cosmic_1330943,-0.4227775402389737,1330943
cosmic_1298358,-0.42285120776162305,1298358
cosmic_907323,-0.42302199037023525,907323
cosmic_907047,-0.4230917071811847,907047
cosmic_907172,-0.4233603881420797,907172
cosmic_1290814,-0.42339205138269803,1290814
cosmic_905949,-0.4234005717505912,905949
cosmic_905991,-0.42354881774651226,905991
cosmic_905955,-0.4236083685115488,905955
cosmic_687505,-0.4236391108117431,687505
cosmic_971774,-0.42372840874319645,971774
cosmic_908143,-0.42375397846989915,908143
cosmic_924238,-0.4238792919102238,924238
cosmic_909725,-0.4238798128001236,909725
cosmic_1327774,-0.42389344225544995,1327774
cosmic_924248,-0.42393868026594594,924248
cosmic_1330941,-0.424055878958465,1330941
cosmic_1327773,-0.4244025607789879,1327773
cosmic_906871,-0.42440449864300317,906871
cosmic_925346,-0.42447078990074133,925346
cosmic_1240162,-0.4245276354969788,1240162
cosmic_687815,-0.424611839250995,687815
cosmic_924104,-0.4246559781653117,924104
cosmic_909260,-0.4246636842683239,909260
cosmic_905978,-0.42468055072508104,905978
cosmic_909905,-0.4249866647583076,909905
cosmic_1331050,-0.4250141910820154,1331050
cosmic_909726,-0.4250265231082391,909726
cosmic_910906,-0.4250572973991668,910906
cosmic_753577,-0.42516090422945746,753577
cosmic_905944,-0.4252590225834429,905944
cosmic_998184,-0.4253633591142628,998184
cosmic_1327771,-0.42537576678747685,1327771
cosmic_1240183,-0.4254021206453477,1240183
cosmic_908473,-0.42548273717206186,908473
cosmic_1299052,-0.4254879261947125,1299052
cosmic_906865,-0.42553337042539224,906865
cosmic_909759,-0.4256540198518132,909759
cosmic_1240151,-0.425695911810377,1240151
cosmic_908151,-0.4257425258056436,908151
cosmic_1240136,-0.42575729391977757,1240136
cosmic_909744,-0.42578306884889905,909744
cosmic_749710,-0.4258495885479942,749710
cosmic_910944,-0.42587779095078504,910944
cosmic_909252,-0.42589523280538416,909252
cosmic_909723,-0.42601693909833005,909723
cosmic_753555,-0.4260842820542486,753555
cosmic_910921,-0.4264006595606575,910921
cosmic_687588,-0.4266445029668546,687588
cosmic_1240185,-0.4266539582186231,1240185
cosmic_1240186,-0.42667095032699287,1240186
cosmic_907268,-0.4267435018772563,907268
cosmic_1240173,-0.42675007065969683,1240173
cosmic_907795,-0.4267609580584752,907795
cosmic_909785,-0.4268773646621798,909785
cosmic_1331035,-0.4269961598904557,1331035
cosmic_1298146,-0.42707254638544967,1298146
cosmic_907057,-0.4271828891923984,907057
cosmic_905954,-0.42727422868089504,905954
cosmic_687983,-0.42737431366525186,687983
cosmic_910904,-0.4274931309990033,910904
cosmic_1331033,-0.42751325109394706,1331033
cosmic_909712,-0.42753150930583694,909712
cosmic_910943,-0.4276266244731742,910943
cosmic_906861,-0.42766759588167513,906861
cosmic_906839,-0.42789295564362795,906839
cosmic_1240137,-0.4279274021023305,1240137
cosmic_1240135,-0.4279457352680221,1240135
cosmic_753536,-0.42799891632172565,753536
cosmic_1298533,-0.4280100708610498,1298533
cosmic_1240153,-0.4282357533424684,1240153
cosmic_753566,-0.42824440848934947,753566
cosmic_1287706,-0.4282482399538853,1287706
cosmic_908124,-0.42831809100896134,908124
cosmic_909757,-0.4283822647691191,909757
cosmic_946377,-0.4284062444621691,946377
cosmic_906837,-0.4284177902959553,906837
cosmic_906832,-0.4285772120765843,906832
cosmic_905935,-0.42897673610577125,905935
cosmic_910401,-0.4290105841264059,910401
cosmic_1331036,-0.4292203505095507,1331036
cosmic_687829,-0.4292367085680617,687829
cosmic_905958,-0.4292395122414405,905958
cosmic_1330935,-0.4293163964966937,1330935
cosmic_930082,-0.42937030953294114,930082
cosmic_687561,-0.42945259731948054,687561
cosmic_906805,-0.4296229689843174,906805
cosmic_908119,-0.4299035377695002,908119
cosmic_1240124,-0.42998930046299105,1240124
cosmic_907000,-0.4300490358588459,907000
cosmic_1298145,-0.4300975190689309,1298145
cosmic_907274,-0.4301919791871668,907274
cosmic_905990,-0.4301925957064796,905990
cosmic_906696,-0.43019483644837536,906696
cosmic_907050,-0.4303071074413912,907050
cosmic_1240190,-0.43039637496048755,1240190
cosmic_906792,-0.4306542771768462,906792
cosmic_1480364,-0.43091723323324904,1480364
cosmic_907277,-0.4309206009970743,907277
cosmic_910779,-0.43120122558833945,910779
cosmic_907783,-0.4312844528052934,907783
cosmic_687459,-0.4315430353380825,687459
cosmic_907169,-0.43161854950072703,907169
cosmic_1247871,-0.4316700081258566,1247871
cosmic_1240166,-0.4316877189164687,1240166
cosmic_907799,-0.4318408543250147,907799
cosmic_1524414,-0.4320254399877768,1524414
cosmic_909780,-0.43205206416687736,909780
cosmic_1298352,-0.4322832392507095,1298352
cosmic_753572,-0.4323727897292441,753572
cosmic_1290905,-0.43239368492258573,1290905
cosmic_924106,-0.4324122140606673,924106
cosmic_688058,-0.4324127860571815,688058
cosmic_1503370,-0.4324251744477843,1503370
cosmic_753579,-0.43244131007460584,753579
cosmic_1290730,-0.4325853975153239,1290730
cosmic_687562,-0.43263243618750274,687562
cosmic_1240206,-0.43265379477469496,1240206
cosmic_687819,-0.4327384423263863,687819
cosmic_908455,-0.43287051964330764,908455
cosmic_907786,-0.4329243610757509,907786
cosmic_1323913,-0.4329772206732532,1323913
cosmic_753615,-0.4329944386364694,753615
cosmic_1330985,-0.4330055294667337,1330985
cosmic_1480372,-0.433073138916816,1480372
cosmic_907051,-0.4330956010468112,907051
cosmic_910930,-0.433204262108813,910930
cosmic_753574,-0.4332156775437511,753574
cosmic_1298215,-0.4332954505611846,1298215
cosmic_1298353,-0.4333500054445861,1298353
cosmic_909732,-0.4333973857196648,909732
cosmic_905945,-0.433430374560428,905945
cosmic_1480362,-0.433523974015358,1480362
cosmic_906842,-0.4337527771060318,906842
cosmic_908146,-0.4338689957827936,908146
cosmic_753596,-0.4339363926500561,753596
cosmic_1479987,-0.43398329052336126,1479987
cosmic_906826,-0.43416405623495224,906826
cosmic_905940,-0.434319364325049,905940
cosmic_908127,-0.43433602616420414,908127
cosmic_910849,-0.4343699581121495,910849
cosmic_1298348,-0.434385728001794,1298348
cosmic_909699,-0.43445699664410126,909699
cosmic_1331031,-0.4345393563671535,1331031
cosmic_910927,-0.43462254660801036,910927
cosmic_1290455,-0.43494899559270567,1290455
cosmic_909700,-0.43498121065887374,909700
cosmic_1524415,-0.43521730445920725,1524415
cosmic_1524418,-0.43523328833266217,1524418
cosmic_1298529,-0.4352926454942604,1298529
cosmic_909262,-0.43529806801609766,909262
cosmic_1298539,-0.4353433014765153,1298539
cosmic_1290769,-0.4353727589097833,1290769
cosmic_907391,-0.435427961311587,907391
cosmic_905970,-0.435531360552626,905970
cosmic_687586,-0.43556093125333034,687586
cosmic_910546,-0.43561512223661425,910546
cosmic_1331048,-0.4356175112771323,1331048
cosmic_753612,-0.43578187666994267,753612
cosmic_909754,-0.43580991164615324,909754
cosmic_908476,-0.4359098086718345,908476
cosmic_908141,-0.4359199587420414,908141
cosmic_1659928,-0.43610213401340714,1659928
cosmic_908444,-0.4361376896123887,908444
cosmic_906841,-0.4362640596508954,906841
cosmic_907284,-0.43643437354974335,907284
cosmic_910850,-0.43657455715082605,910850
cosmic_1240222,-0.43659077709339295,1240222
cosmic_909719,-0.4365936445488704,909719
cosmic_1240125,-0.43664695809350235,1240125
cosmic_1297449,-0.43671270145976504,1297449
cosmic_906869,-0.43674184439068486,906869
cosmic_722046,-0.43682102663253336,722046
cosmic_753578,-0.43683550377469876,753578
cosmic_909747,-0.43686239716099734,909747
cosmic_1331038,-0.43690183608886013,1331038
cosmic_906824,-0.4369348272937495,906824
cosmic_910922,-0.4369707795557598,910922
cosmic_949094,-0.4370366417889254,949094
cosmic_908158,-0.4370933399689364,908158
cosmic_906798,-0.4371028707136808,906798
cosmic_910933,-0.43722433073458433,910933
cosmic_906852,-0.43722462074002655,906852
cosmic_907176,-0.43727583551037474,907176
cosmic_909781,-0.437508036405578,909781
cosmic_906838,-0.4376239514588448,906838
cosmic_1298365,-0.4377241510978248,1298365
cosmic_1240146,-0.4378666591266098,1240146
cosmic_907272,-0.4378984310039679,907272
cosmic_909750,-0.4380426022357073,909750
cosmic_1298134,-0.4381258867756939,1298134
cosmic_1330942,-0.4383378518453871,1330942
cosmic_1240202,-0.43842234170129124,1240202
cosmic_1298351,-0.4384684145454165,1298351
cosmic_1240223,-0.4387912929304803,1240223
cosmic_909769,-0.4388412080299929,909769
cosmic_1240138,-0.4390382096615694,1240138
cosmic_907313,-0.4390983747965058,907313
cosmic_909748,-0.439101935052198,909748
cosmic_749712,-0.4391053512485865,749712
cosmic_908475,-0.4391194740970093,908475
cosmic_908465,-0.4391574514970552,908465
cosmic_753569,-0.4394166798501055,753569
cosmic_906836,-0.43947510927170114,906836
cosmic_909740,-0.4395863974061859,909740
cosmic_905989,-0.43971341695382066,905989
cosmic_905977,-0.4397732278566868,905977
cosmic_906807,-0.4399775381814234,906807
cosmic_910781,-0.44002383939575873,910781
cosmic_1290797,-0.4400766722838202,1290797
cosmic_753562,-0.4401522297443669,753562
cosmic_1479994,-0.4402370694416839,1479994
cosmic_687821,-0.4403724912978164,687821
cosmic_687777,-0.4403762163281529,687777
cosmic_908132,-0.440400564554837,908132
cosmic_907045,-0.4404570872017586,907045
cosmic_1303896,-0.44052712981751435,1303896
cosmic_909263,-0.4406609097850346,909263
cosmic_1322224,-0.44071866502098844,1322224
cosmic_906999,-0.44083267634856965,906999
cosmic_908142,-0.4410848521657955,908142
cosmic_905960,-0.44116095992603255,905960
cosmic_905968,-0.44116172599994663,905968
cosmic_687448,-0.4411718020439162,687448
cosmic_906864,-0.44126584574476124,906864
cosmic_1509073,-0.44130805992996064,1509073
cosmic_1299061,-0.4413569689575549,1299061
