,MED2312
TE617T,0.10367530889709105
SNU503,0.103144081842947
NCIH1734,0.10280467531011522
KLE,0.10254883760244972
KMRC2,0.10196048252335027
MHHES1,0.10155269118756646
SW1088,0.10128813101145219
TE8,0.1010520973045509
LU99,0.1005305775336753
HCC1438,0.1003719001816958
SIMA,0.10036426556645865
TE14,0.0997652227480737
U2OS,0.09935139953854702
HS683,0.09893084195080759
A172,0.09890314616911884
SNU489,0.09884158739188088
HOS,0.09876023160157682
OVCAR8,0.09848299945715613
MDST8,0.09845914287668997
T3M10,0.09804926997869258
A673,0.09785763499877781
MELJUSO,0.0977227757282562
SNU475,0.09756316834366249
SAOS2,0.09639623969845959
KG1C,0.09630688142103104
HCC95,0.0961143842725037
HCC1954,0.09598088158493123
A375,0.094968500418239
8305C,0.09495489445266551
RH41,0.09463966926609371
BT549,0.09444469650726656
ESS1,0.09435403613160036
NCIH727,0.0935608358923907
OAW42,0.09330449960171812
UMUC3,0.0932036841850443
NCIH23,0.09306063960064828
SNU182,0.09238740158730901
COLO792,0.09214058018696412
RH18,0.09174884664643124
CAL120,0.09167330932543326
ISHIKAWAHERAKLIO02ER,0.09132633145870689
SKMEL28,0.09121200467290921
SKMEL24,0.09111322955553493
TCCPAN2,0.0910943801956321
ZR751,0.09091021165128248
NCIH1755,0.09066555590565925
QGP1,0.08927688677513113
HGC27,0.0890973843380797
OV7,0.08810730438013048
NCIH1693,0.08808438724669919
SNB75,0.08799110420914086
TE6,0.08795209543354167
SW48,0.08745306412757488
KMH2,0.08741162924263396
KYSE410,0.0872447981693502
HT144,0.08695425197122543
NCIH520,0.08693603089618451
NCIH1581,0.08675853421075483
NCIH522,0.08665549725633631
SF539,0.08656078891368028
WM2664,0.08655857775870993
HS852T,0.08618125822132872
RKN,0.0860532443675081
SNU201,0.08560647493069728
KYSE180,0.0854531414098817
LOXIMVI,0.08538411748718658
COV362,0.0852330402201875
UMUC1,0.0845624834497246
SW1573,0.08449475865063047
WM88,0.08446186388441018
TM31,0.0840971084470536
NCIH1792,0.0833704080764098
A204,0.08333945801316257
RMGI,0.08306757343280156
SNU81,0.08275550054239043
JHOC5,0.08238672410232405
COV318,0.08207631907548157
RD,0.08174783539196923
HUH28,0.08173470831505912
VMCUB1,0.08166328522630299
YD10B,0.08144393164514258
SBC5,0.0811894891308544
RH30,0.08115088410700229
253J,0.08050741524210951
TUHR10TKB,0.08046546305879787
COV644,0.08032047483067176
BICR16,0.0802435913877911
VMRCRCZ,0.07972011454186323
HMCB,0.07954182253283389
HCT116,0.07953767924676626
DKMG,0.07941133213593624
HS729,0.07854320355821029
MKN45,0.07840656225126046
MDAMB361,0.07834733661977757
WM983B,0.07827149375996764
CALU1,0.07792661162351452
COLO741,0.07764385006057822
NCIH2291,0.07751299755351283
SNU738,0.07730734288960876
ML1,0.07706646339716844
NCIH460,0.07595708099322254
MFE319,0.07587692160857025
VCAP,0.07566901356447289
DETROIT562,0.07532655519755618
YD15,0.07522906041819807
NCIH747,0.07495722153761354
OC314,0.07472301576776928
COLO829,0.0743020723888681
SW1353,0.07425362215514987
HEYA8,0.07391376295772595
SKMES1,0.07370728805443727
HS936T,0.07300442435842922
K029AX,0.07277897528281897
A498,0.07236504001196897
SKOV3,0.07232530622487919
KMRC1,0.0722664998990816
HS940T,0.07226504168265302
ACHN,0.07181250171922024
HS688AT,0.07181042350835641
JHUEM3,0.07142707836550238
CAS1,0.07138183618007
YKG1,0.07097973946059069
NCIH1666,0.0709768591279108
NCIH2023,0.07096557597063402
IGR39,0.07094872942050728
OVSAHO,0.07081250274573624
SNU46,0.07075085720603079
HCC1588,0.07057572000204379
OAW28,0.07025672766836365
NMCG1,0.06948092774727158
SKNMC,0.06912961398303766
LN229,0.06908171143855336
8MGBA,0.06899048995796114
ONCODG1,0.06886199094566751
OVCAR4,0.06868086809798159
COLO800,0.06846799589283545
SW1116,0.06799786795570945
HCC2279,0.06791836223556899
OE21,0.06791006562195243
HS746T,0.06748169453917911
FADU,0.06725335674988786
NCIH2286,0.06662373385553425
NCIH1869,0.06654936213929444
CAL148,0.06647733829140993
M059K,0.06643176662228743
HCC1395,0.06626563749365194
CAKI1,0.06621282316893351
NCIH2196,0.06596497379237334
NCIH1703,0.06593007288900835
NCIH841,0.06589019439453941
GI1,0.06584641546567982
MELHO,0.06562172394611976
NCIH647,0.06524904344877783
A549,0.06419320697495969
KURAMOCHI,0.0640489087257811
LI7,0.0638001176432832
NCIH650,0.06313668526679907
OVK18,0.0631343201559782
MEWO,0.06295174846383134
HDMYZ,0.06294250693905933
HLF,0.06277884371590242
TUHR14TKB,0.0627206339079459
CALU6,0.0625906704509251
HS944T,0.062202802258103686
HOP62,0.06212095469823068
MIAPACA2,0.06209401540387101
IGR1,0.06183397365842144
JHOM1,0.061406381617605116
CAKI2,0.061338996076884846
FTC238,0.06094172114482083
MPP89,0.060805285661528555
SNU119,0.060724151340895274
KMRC3,0.060595951470500266
HSC3,0.060456165747913126
CALU3,0.06024211654851669
SNUC5,0.06017411375277648
A2058,0.05994852888448734
SKHEP1,0.05972591835028263
MDAMB157,0.0596288523622148
CCFSTTG1,0.059565360171770304
GOS3,0.059438057419296794
SNU1077,0.05915134657049202
HCC1806,0.05895109352944411
42MGBA,0.05891699859515898
BT474,0.058642836987291155
HCC1569,0.05831489476351236
CHAGOK1,0.058239347866583864
HCC1143,0.05815789983399319
PECAPJ34CLONEC12,0.05763408055997926
G401,0.05760647850933643
HS839T,0.05689379271239593
8505C,0.0565596449226424
SNU216,0.056413770247668714
SW1271,0.0563356253784195
GSS,0.05594871451817297
HCC366,0.055728483330391036
A101D,0.055676323772132566
BCPAP,0.055658292217200186
HS934T,0.05529369080754354
EFE184,0.05526973065382664
C2BBE1,0.05496074445404093
KNS42,0.05457982865174772
786O,0.0544408556589954
NCIH1623,0.05434669428096267
647V,0.05381993157063307
HS294T,0.053626219374656586
CAL851,0.053584685869678794
769P,0.053565730371243236
ONS76,0.05335640787748738
KNS60,0.053012134790861545
NCIH2228,0.05287703817276443
UACC257,0.05282461954639788
PATU8988S,0.052791238163850396
SNU423,0.05267597561429092
KALS1,0.052634111340561444
C32,0.0523870488259842
RCC10RGB,0.052310418622660095
EPLC272H,0.051687861402696024
HCC4006,0.051558943137064155
HCT15,0.051368698679132865
RERFLCMS,0.05121237506136682
GB1,0.05075574949107953
LMSU,0.05070389908418302
PECAPJ49,0.05063724497339694
CAL51,0.05034163786073975
639V,0.05007368030033755
HUCCT1,0.04997325761987674
LN18,0.04970375089073315
NCIH1573,0.049304272379675274
SJSA1,0.04901673667345075
EKVX,0.04897604002721237
T98G,0.048875690414084995
SKNAS,0.048410263862190106
KPNYN,0.048283787256643354
MDAMB453,0.04821279547218565
NCIH1568,0.04812112098725358
MKN7,0.0480916974902857
IPC298,0.047951547261953574
U118MG,0.04777801199766652
U251MG,0.04758988465338234
KU1919,0.04754537828776891
NCIH28,0.04753749574255831
JIMT1,0.04730052876665359
SF295,0.04681548169734523
KP4,0.04646658528607985
NCIH2172,0.04646409459926279
HCC1195,0.04642171314977891
HEPG2,0.04635437546711854
HEL,0.046278546718979525
HEP3B217,0.04594910739347279
SKMEL31,0.04561106870440981
CAL12T,0.04493024702941755
KNS81,0.04483212517411862
HCC44,0.044579137422467496
CMLT1,0.04393477131812392
NCIH1395,0.04387039556397215
HS822T,0.04378237810680636
MG63,0.04344195110659834
HUPT4,0.04343602229248681
WM1799,0.04322473511608467
SKLU1,0.04322202565283263
UACC62,0.0431795360077164
PC3,0.04306022518789767
SW1710,0.04286003824861315
SNU8,0.042772776161093914
SKLMS1,0.04233979683753183
BXPC3,0.04227948100030115
KYSE70,0.04217839066702473
NCIH358,0.041976166952307645
IALM,0.0419361664125023
T24,0.04142237000876321
NCIH1563,0.041119409644816446
SNU466,0.04104360874412728
ECC10,0.04087412834853657
NCIH322,0.04075819260193993
MALME3M,0.040750999126303346
HMC18,0.04071534391107408
MOLP8,0.04069800636844157
SNU1272,0.040697096972939883
MKN1,0.04051765518537087
HELA,0.04046178507410905
NCIH2122,0.0402655566637489
BICR6,0.04026312516201632
BFTC905,0.03995877014913311
SNU626,0.039920687601513065
PANC0327,0.03989642665144828
BICR31,0.03985757251364218
SW1417,0.03971787110499977
U87MG,0.039712553556623814
CAMA1,0.039485887371343495
HT1080,0.03909381966702834
GMS10,0.03894740936085999
KMRC20,0.03862368991441197
JHH2,0.038594510429236416
SNU899,0.038456680740816145
CAL62,0.038454160459167525
SNU410,0.037485097153054786
EN,0.03736017674690992
PATU8988T,0.03673813215883155
OVTOKO,0.03656133582444027
SNU387,0.0361702620646058
SKMEL30,0.03609584186664883
YD8,0.03592644489582832
AGS,0.03567822265238681
KYSE520,0.03523988896745043
CAL54,0.035151449544985745
SF126,0.03504239151389617
SH4,0.03493030969736095
SW1783,0.03491395250801936
SCC25,0.034796479857162485
NCIH2085,0.03426767367738749
HEC251,0.03380359229975488
BC3C,0.03343382562776928
NCIH1650,0.033362344444512686
NCIH2030,0.03333088535556068
253JBV,0.033326747562282016
YAPC,0.03318510328679549
HCC2108,0.03288330700881038
MDAMB468,0.0326662929283574
PECAPJ41CLONED2,0.03244457804620014
KPL1,0.03241604497624976
SCABER,0.0313531642577209
LOUNH91,0.031310060348752715
JHUEM7,0.031162412795893636
NCIH2405,0.03102472899794618
HCC38,0.030773048087936506
HS888T,0.030690727473216797
HSC2,0.030623763050973377
BICR56,0.030601452284819853
HCC15,0.030438354783708346
SNUC4,0.030316395342290622
NCIH1793,0.02988167802199774
ECGI10,0.02972105823053162
SNU1105,0.029454593880775985
MCF7,0.02925569724972679
EFM192A,0.028980102935141087
EBC1,0.028298840064704366
SNU449,0.028296343766881556
PLCPRF5,0.028133195057867006
PSN1,0.0281291254427564
NCIH226,0.027802856281211763
A253,0.02779856684665467
MKN74,0.02740356538577951
SNU668,0.027372225298334375
HOP92,0.02700918598854934
JHH5,0.026887771479595403
NCIH1339,0.026823942078389743
TE11,0.026692858264137528
PANC0504,0.026647157321218473
MESSA,0.026407237834114035
TCCSUP,0.026169712837367645
BFTC909,0.02597178956917464
LUDLU1,0.02574325347640847
HS578T,0.025624451426500577
CFPAC1,0.02543152921642925
PANC0403,0.0253731264474493
G402,0.025252912181224628
JURKAT,0.02432224142693025
HS895T,0.024194943292796908
SH10TC,0.024062026190395942
BHT101,0.023559842846974974
LCLC97TM1,0.023502751543033076
NCIH1355,0.023243119150533544
HT55,0.023183366725366316
SNU1041,0.02316555244045547
KYM1,0.022614054406310747
MORCPR,0.02218317843953223
LCLC103H,0.022105519068619805
2313287,0.02209315423112804
LNCAPCLONEFGC,0.022070741095954534
GCT,0.021891277415777448
LOVO,0.02184646227165214
RERFLCAD2,0.021651584368062977
KCL22,0.021228995892769303
SW1990,0.020532016785558233
CW2,0.020220412146792377
MDAMB231,0.02009335691285056
SNU886,0.01953011629912228
NCIH2009,0.01929919966199653
EFO27,0.019055286698367625
OV56,0.01889149314540875
PK45H,0.018685614088963638
TE1,0.01866601829632789
CL11,0.018608140954747984
L33,0.01846629307993188
KMBC2,0.01799316137520219
SNUC2A,0.017448197550510715
AM38,0.017246218310818247
SNU1033,0.01564095590813087
KP3,0.015370490399586002
RERFLCAD1,0.01464640846148545
GAMG,0.0141723032238812
COLO678,0.013782900823870556
SNU840,0.013603993553640515
SCC4,0.012809300249258186
HT1197,0.012764737455048948
HCC1500,0.012723092716373896
SU8686,0.012360446830437102
NUGC3,0.012226758226433638
ACCMESO1,0.011948952786199991
NB1,0.011907306509849959
RERFLCAI,0.011219470442157159
SNU1076,0.011198056634293215
PANC1,0.010834990554691894
CAL29,0.010301558396792136
RPMI7951,0.00932327399806393
BICR22,0.008882582580313164
LXF289,0.008610351085166144
CAPAN2,0.008584855703231697
PC14,0.008535513471490468
CORL105,0.00813056099215422
SNU1214,0.007621030485618472
LS123,0.007577340215443215
DLD1,0.007245238489419842
MDAMB435S,0.0070434575961701605
HS611T,0.0069763054446005945
LAMA84,0.006783597724964776
TYKNU,0.004976420195434424
CAPAN1,0.00475978701881154
HCC78,0.00457972442857962
NCIH1373,0.0045024689514355665
SNU213,0.0040503264710000045
FU97,0.004048220710142973
OE19,0.00393177285778159
SNU478,0.003923154849641882
SKUT1,0.003716168770042896
SNU61,0.003631506577359644
HEC1B,0.0034882042682209337
JHH4,0.0032959507847270027
NCIH2452,0.0031398757037849434
HDQP1,0.002867437672208671
HCC2935,0.002401638334486321
OV90,0.002125428130289493
OVISE,0.002038711376955625
RL952,0.002005752985811925
HSC4,0.0019982529071529737
RT112,0.0017578872183615156
PATU8902,0.0016033637125083752
NCIH2126,0.0015586383962164774
HS766T,0.0014761771276731728
IGROV1,0.0014400159703668056
NCIH1944,0.0004578520570397348
PECAPJ15,0.00017039688568923545
JHUEM2,-4.747479434362029e-06
KYSE510,-0.0003183956370671879
SNU719,-0.0004396379976807473
NCIH508,-0.0005303612274892972
HCC202,-0.0012956447579272644
JVM2,-0.0015382092580872374
HCC56,-0.0015718967773190329
DANG,-0.0016996302955234767
SNU245,-0.0017488940537182663
HCC827,-0.0020485522027838448
NCIH1435,-0.002138923824258907
NCIH2110,-0.0021421624260257294
SNU761,-0.0022486747522321784
NCIH1838,-0.003375188440704759
HCC1419,-0.004129965563666417
HEC1A,-0.00417971661211534
CJM,-0.004190964883223636
NCIH2087,-0.004432260882132249
T47D,-0.004861240775933572
KP2,-0.005216653235240914
SQ1,-0.005332084555879587
AU565,-0.005363534818122131
BHY,-0.005388467565199686
SKBR3,-0.006323045532937743
COLO201,-0.006323919709824221
LS411N,-0.006949904545415308
KASUMI2,-0.007145772013120533
HEC59,-0.007717022757074085
KYSE30,-0.00846994420435621
HUH6,-0.008499746235884835
RKO,-0.008526072295653345
MDAMB415,-0.008631311786836912
SNU1079,-0.008784405711059649
ASPC1,-0.009030906731766196
SNU869,-0.009045242624461717
PANC0203,-0.009123268622850162
JHH1,-0.00913178296992956
KYSE150,-0.009584441835195691
PK1,-0.009813002511952766
SNGM,-0.009915022042182281
HCC1428,-0.010462686209647631
SW948,-0.010734907066834625
HEC50B,-0.011359840661851034
CCK81,-0.011695654787517861
TE9,-0.01181088098727141
HPAFII,-0.012280594584445732
TOV21G,-0.013104300943844259
SNU601,-0.01393981109659467
HCC1937,-0.014143185215983496
AN3CA,-0.014171466422596927
SKCO1,-0.014356690165721702
TE15,-0.014715119683700324
HT29,-0.014809461581444965
SNU308,-0.014978668815000222
PANC1005,-0.015911686051062784
HEC151,-0.015990767197133528
HUPT3,-0.016068959089960786
OE33,-0.016963047292549625
SNU1066,-0.017750038501037305
SW620,-0.018015824143920726
ALLSIL,-0.01815456528650204
HT1376,-0.019209510493074306
SCC9,-0.01926289196031074
SNU407,-0.019874544798393196
EFO21,-0.01997592765508423
OUMS23,-0.020259630193308356
OSRC2,-0.021221335958545147
RCM1,-0.021898505972254095
SNU1196,-0.02238387107809716
HT115,-0.022691498246649438
CL34,-0.022840435502286784
MCAS,-0.023168086293821267
RT4,-0.023294864791239402
HUH1,-0.023843177259789298
HPAC,-0.026479333882586165
BT20,-0.02755152915954438
DV90,-0.02792340016952538
CAL33,-0.02808619258114486
PANC0813,-0.029352885784261123
KYSE140,-0.030006163036393165
NCIH2342,-0.030819479299847994
GSU,-0.031150174893788646
OCUM1,-0.03175473670617654
TE5,-0.03190565985745637
HEC6,-0.03215456062389977
LS180,-0.03255676251971258
ZR7530,-0.032877624505255436
NCIH838,-0.033384718233845
T84,-0.034263949085566625
LS513,-0.03433543185492748
NCIH1915,-0.039185669625877495
MFE296,-0.0393755748718078
IM95,-0.03950444726733733
LS1034,-0.039584919335422464
HEC265,-0.040697320442470125
KE39,-0.04270061595318658
NCIH441,-0.04429364718379653
COLO680N,-0.044744976177301714
HEC108,-0.05222785412871341
PK59,-0.052545303679628265
KM12,-0.05663178183209972
JHUEM1,-0.0835275860484938
NCIN87,-0.10549844629410746
