SHH_alpha,0.348
SHH_delta,0.1143
SHH_gamma,0.1059
SHH_beta,0.0667
G4_alpha,0.0659
WNT_alpha,0.0617
G3_gamma,0.0599
WNT_beta,0.0508
G3_beta,0.0446
G3_alpha,0.0288
G4_gamma,0.0284
G4_beta,0.025
