,ICB1299,COSMIC ID
cosmic_1503362,-0.43948064691427546,1503362
cosmic_909250,-0.4396641351252831,909250
cosmic_907286,-0.43968026937794435,907286
cosmic_946373,-0.43993092167504794,946373
cosmic_909781,-0.44015104018191886,909781
cosmic_1295740,-0.44019746696017326,1295740
cosmic_907299,-0.44032659221752185,907299
cosmic_907313,-0.4403471784085188,907313
cosmic_946369,-0.4403517848862892,946369
cosmic_905961,-0.4404761226169009,905961
cosmic_906855,-0.4406161880972682,906855
cosmic_1299062,-0.44075465630103156,1299062
cosmic_910399,-0.4408376500252976,910399
cosmic_925339,-0.4408545398536662,925339
cosmic_1303896,-0.4410045765885665,1303896
cosmic_905984,-0.4411124756291893,905984
cosmic_1240144,-0.44115519980796125,1240144
cosmic_1303900,-0.44123995227044194,1303900
cosmic_1524414,-0.44125468194400125,1524414
cosmic_909743,-0.4413963525084273,909743
cosmic_949093,-0.44144596094537275,949093
cosmic_1298533,-0.441633239082777,1298533
cosmic_908444,-0.441636513517009,908444
cosmic_1299080,-0.4416583913839304,1299080
cosmic_753541,-0.44169457346135726,753541
cosmic_907046,-0.4417850470321045,907046
cosmic_1330983,-0.44181140946900027,1330983
cosmic_1240166,-0.4419898794720361,1240166
cosmic_906836,-0.4420693752427363,906836
cosmic_1503365,-0.4421185476426331,1503365
cosmic_749715,-0.44213056296737263,749715
cosmic_1240198,-0.4421570769962908,1240198
cosmic_905945,-0.44227686037085157,905945
cosmic_908462,-0.44231465016810295,908462
cosmic_1298169,-0.44238131743297987,1298169
cosmic_910911,-0.4423817816949875,910911
cosmic_687780,-0.44241318910064575,687780
cosmic_910781,-0.44247678800088813,910781
cosmic_905951,-0.4425021079122169,905951
cosmic_907789,-0.4425297678265183,907789
cosmic_909253,-0.44256395994113834,909253
cosmic_908451,-0.442606465314724,908451
cosmic_687820,-0.44290373182034404,687820
cosmic_1298529,-0.44297247687731023,1298529
cosmic_753623,-0.4429864847093408,753623
cosmic_908445,-0.4431217131457824,908445
cosmic_906837,-0.4431550334686222,906837
cosmic_924250,-0.44324115305250666,924250
cosmic_908142,-0.4433066082639235,908142
cosmic_1330931,-0.44332844668264054,1330931
cosmic_1330995,-0.44337254222595857,1330995
cosmic_1240220,-0.44349758760928304,1240220
cosmic_735784,-0.44358079442347453,735784
cosmic_907062,-0.4436864725699695,907062
cosmic_910702,-0.4437406877829228,910702
cosmic_907783,-0.44382659644123085,907783
cosmic_753581,-0.4438708847101801,753581
cosmic_907317,-0.44389544044413803,907317
cosmic_908457,-0.4439049126987148,908457
cosmic_946367,-0.44403978222143653,946367
cosmic_908136,-0.44415112682297936,908136
cosmic_1298355,-0.44426785064391866,1298355
cosmic_909770,-0.4442716854001522,909770
cosmic_1240123,-0.4442941403244674,1240123
cosmic_1331034,-0.44435069142603967,1331034
cosmic_687807,-0.4443664135435491,687807
cosmic_907041,-0.4445900752146223,907041
cosmic_907280,-0.4446303019524723,907280
cosmic_1298531,-0.4446539165019076,1298531
cosmic_1240139,-0.4447938014904539,1240139
cosmic_906826,-0.44486862601463006,906826
cosmic_1298136,-0.4448889809941741,1298136
cosmic_1298362,-0.4449372421433557,1298362
cosmic_909746,-0.4449926614996979,909746
cosmic_1298353,-0.445134050654523,1298353
cosmic_753531,-0.44516502331811214,753531
cosmic_910705,-0.44517601294428083,910705
cosmic_906803,-0.445194964616544,906803
cosmic_924108,-0.4452505771631154,924108
cosmic_909729,-0.44527244277293,909729
cosmic_910926,-0.44542851355918955,910926
cosmic_906823,-0.4454506029778476,906823
cosmic_910706,-0.44548444077907395,910706
cosmic_907000,-0.445487736698298,907000
cosmic_1330985,-0.44550120216220046,1330985
cosmic_910779,-0.44559011419514993,910779
cosmic_687457,-0.4455947537173017,687457
cosmic_924151,-0.4457975983167832,924151
cosmic_908122,-0.44583347157676717,908122
cosmic_906832,-0.4458447559722589,906832
cosmic_1240215,-0.4460789509713976,1240215
cosmic_905940,-0.44610067010027055,905940
cosmic_1240153,-0.44613735944818617,1240153
cosmic_905973,-0.44617436099599267,905973
cosmic_1298365,-0.44637605404279346,1298365
cosmic_909974,-0.4464159115132709,909974
cosmic_924247,-0.4464523992915847,924247
cosmic_905977,-0.4466332795029364,905977
cosmic_1479993,-0.44679073198765545,1479993
cosmic_924105,-0.44692623088481986,924105
cosmic_724866,-0.4469704669616492,724866
cosmic_925346,-0.4469880313003257,925346
cosmic_1287706,-0.44701090343608224,1287706
cosmic_1290808,-0.44716332880867066,1290808
cosmic_925348,-0.4471758941320464,925348
cosmic_749712,-0.44723224645520165,749712
cosmic_909711,-0.44732999327385226,909711
cosmic_907274,-0.4473413001727565,907274
cosmic_749709,-0.4473909702078684,749709
cosmic_909750,-0.44740619722984204,909750
cosmic_907275,-0.44745821571016503,907275
cosmic_907794,-0.4476119303464491,907794
cosmic_1330982,-0.44765218383877853,1330982
cosmic_1299051,-0.44770009080264883,1299051
cosmic_909771,-0.4480209817358955,909771
cosmic_1240138,-0.44823954925177834,1240138
cosmic_908461,-0.44841387344875167,908461
cosmic_907171,-0.44847312998220074,907171
cosmic_753552,-0.4484870048242938,753552
cosmic_1299064,-0.4485598767404107,1299064
cosmic_1240179,-0.44856313729525343,1240179
cosmic_906861,-0.44858119088445236,906861
cosmic_687819,-0.4486697986583613,687819
cosmic_906830,-0.4488398701098277,906830
cosmic_909263,-0.4489692707830286,909263
cosmic_908148,-0.4490066324054719,908148
cosmic_1330942,-0.44905310866380804,1330942
cosmic_908448,-0.449128524215917,908448
cosmic_905939,-0.4492387666722284,905939
cosmic_753608,-0.4493752694389381,753608
cosmic_1303912,-0.44946684030980777,1303912
cosmic_908128,-0.4497594748607981,908128
cosmic_910936,-0.44981706363983587,910936
cosmic_753574,-0.4498369073431739,753574
cosmic_753584,-0.45003513828969627,753584
cosmic_909773,-0.45023876376562605,909773
cosmic_753596,-0.45031383598098995,753596
cosmic_753569,-0.4504407553679648,753569
cosmic_909698,-0.4505780194090088,909698
cosmic_930298,-0.45062484493197996,930298
cosmic_907289,-0.45062778861803804,907289
cosmic_909262,-0.4507521204937536,909262
cosmic_908470,-0.4508006049185507,908470
cosmic_1240161,-0.45087814311901586,1240161
cosmic_907290,-0.45095037646819525,907290
cosmic_1290806,-0.4510558931664659,1290806
cosmic_907169,-0.4511721650147912,907169
cosmic_908132,-0.4512956632238132,908132
cosmic_909749,-0.45134399834916133,909749
cosmic_722045,-0.4513703946638619,722045
cosmic_924240,-0.4513897521565446,924240
cosmic_909747,-0.45161363853381836,909747
cosmic_909713,-0.4516728075723451,909713
cosmic_905955,-0.45174528028771993,905955
cosmic_1298157,-0.4518077046333101,1298157
cosmic_910704,-0.4518875450375231,910704
cosmic_907051,-0.4522879878202386,907051
cosmic_1290906,-0.45253780277964584,1290906
cosmic_1290922,-0.4526222830310655,1290922
cosmic_1240130,-0.45273604734357037,1240130
cosmic_1298348,-0.4528540636666536,1298348
cosmic_905957,-0.45287851906950966,905957
cosmic_908446,-0.4529588185668215,908446
cosmic_917486,-0.45317248930415965,917486
cosmic_753621,-0.4532384775043299,753621
cosmic_924107,-0.453295185718604,924107
cosmic_1240121,-0.45357647421128344,1240121
cosmic_905975,-0.45364101365839093,905975
cosmic_906851,-0.4537883092104292,906851
cosmic_949153,-0.4538008735051228,949153
cosmic_753532,-0.4538295189310309,753532
cosmic_687506,-0.4538381751683782,687506
cosmic_687455,-0.4538648352320255,687455
cosmic_1297446,-0.4539093558268117,1297446
cosmic_908158,-0.45395263037194955,908158
cosmic_946382,-0.45399498571842245,946382
cosmic_1298151,-0.45404927486321917,1298151
cosmic_930083,-0.4540612051995615,930083
cosmic_910784,-0.4540986442208352,910784
cosmic_687586,-0.4543392907213729,687586
cosmic_1479994,-0.4543511363431782,1479994
cosmic_1240147,-0.45439203398590317,1240147
cosmic_910710,-0.45466605631128576,910710
cosmic_1240207,-0.4546873191827968,1240207
cosmic_909699,-0.4547264604828188,909699
cosmic_908482,-0.45481782582624825,908482
cosmic_906814,-0.45522472205998066,906814
cosmic_909754,-0.45527552031545604,909754
cosmic_1330933,-0.45547236839137334,1330933
cosmic_907311,-0.45550441331185076,907311
cosmic_910703,-0.4556151322810855,910703
cosmic_753583,-0.4558744163286053,753583
cosmic_753578,-0.4559414208898837,753578
cosmic_906872,-0.4560168661311179,906872
cosmic_1240159,-0.4560653095503192,1240159
cosmic_930082,-0.4561504523916702,930082
cosmic_908124,-0.4562112248638139,908124
cosmic_753575,-0.4563621759304853,753575
cosmic_907045,-0.45672449127995235,907045
cosmic_910924,-0.45681234845514684,910924
cosmic_908141,-0.45683638690220835,908141
cosmic_1331038,-0.4569458681445046,1331038
cosmic_909697,-0.4570051419255191,909697
cosmic_1331045,-0.4574176846061019,1331045
cosmic_905981,-0.45756421417568827,905981
cosmic_998189,-0.4575814425108513,998189
cosmic_687812,-0.4575988341478403,687812
cosmic_688121,-0.4579834123906486,688121
cosmic_907056,-0.4581177721183911,907056
cosmic_909748,-0.45842052736415484,909748
cosmic_909751,-0.4585503271344831,909751
cosmic_909715,-0.458567912178512,909715
cosmic_907788,-0.458699085675932,907788
cosmic_946356,-0.45880743539749946,946356
cosmic_1659823,-0.45886128424264955,1659823
cosmic_1240184,-0.45886711449361417,1240184
cosmic_1323913,-0.4590568160905828,1323913
cosmic_1240183,-0.4593280719632194,1240183
cosmic_749714,-0.4593370541623117,749714
cosmic_910549,-0.45941128883842275,910549
cosmic_1240208,-0.4594848289010653,1240208
cosmic_753622,-0.4595057071560242,753622
cosmic_909757,-0.4598655308579722,909757
cosmic_909726,-0.45990248209839996,909726
cosmic_1480371,-0.460101711765703,1480371
cosmic_907061,-0.4601232641289012,907061
cosmic_1240154,-0.4602133020183703,1240154
cosmic_1240145,-0.4602945775065911,1240145
cosmic_1330948,-0.46052954885063124,1330948
cosmic_1298216,-0.46063532666914003,1298216
cosmic_908460,-0.46069218595590794,908460
cosmic_905938,-0.4607262617761966,905938
cosmic_905954,-0.4608583596433723,905954
cosmic_909778,-0.4608962305276776,909778
cosmic_1330984,-0.4610632539987942,1330984
cosmic_906864,-0.46106566582011216,906864
cosmic_1503370,-0.4611112538799932,1503370
cosmic_1298351,-0.4611909572981984,1298351
cosmic_1240155,-0.46146058971295945,1240155
cosmic_909735,-0.4617793683321383,909735
cosmic_906813,-0.46181895312725674,906813
cosmic_753562,-0.4618457659039659,753562
cosmic_906862,-0.4618571468009434,906862
cosmic_907276,-0.46195481843071606,907276
cosmic_906838,-0.46200917262782104,906838
cosmic_906790,-0.46217229554517286,906790
cosmic_909774,-0.4622216742503239,909774
cosmic_905980,-0.46224192162494715,905980
cosmic_1298168,-0.46224529316971097,1298168
cosmic_753538,-0.46235740062237374,753538
cosmic_924244,-0.4628815811235598,924244
cosmic_910554,-0.46291079304478183,910554
cosmic_1290769,-0.4637049880689074,1290769
cosmic_1240124,-0.4639433359824094,1240124
cosmic_1298218,-0.4640975663400558,1298218
cosmic_905947,-0.4643072287214417,905947
cosmic_908123,-0.464456843021976,908123
cosmic_906801,-0.46448594471596216,906801
cosmic_724834,-0.4647707972833871,724834
cosmic_924111,-0.46477477687937185,924111
cosmic_1330991,-0.46489862647771335,1330991
cosmic_907272,-0.4649930098418744,907272
cosmic_909785,-0.465060854007893,909785
cosmic_1290908,-0.4651390110829129,1290908
cosmic_907048,-0.46565887995894933,907048
cosmic_1298141,-0.4662163877349204,1298141
cosmic_910932,-0.46630383881916565,910932
cosmic_907792,-0.4668936274910526,907792
cosmic_1330935,-0.4669853691062741,1330935
cosmic_907065,-0.4671787612072107,907065
cosmic_1503369,-0.46721684258360985,1503369
cosmic_909761,-0.4673361168470617,909761
cosmic_910952,-0.4678011434809646,910952
cosmic_753540,-0.46842283863547407,753540
cosmic_910910,-0.46876374239020524,910910
cosmic_946359,-0.46919073803574973,946359
cosmic_907284,-0.4692085802656715,907284
cosmic_1524416,-0.46921243755516834,1524416
cosmic_1240222,-0.46938847484536034,1240222
cosmic_910905,-0.4699697002660958,910905
cosmic_908465,-0.47024542719870305,908465
cosmic_907795,-0.47033987933324983,907795
cosmic_1240202,-0.47044675391872903,1240202
cosmic_1240151,-0.47046554973727034,1240151
cosmic_906817,-0.4705502774794972,906817
cosmic_909709,-0.4708315089801693,909709
cosmic_910947,-0.4712586755162803,910947
cosmic_1290771,-0.4713710672828527,1290771
cosmic_906856,-0.4715747142039878,906856
cosmic_925347,-0.471863642591594,925347
cosmic_910915,-0.4719025555425454,910915
cosmic_909904,-0.47194187808121957,909904
cosmic_907175,-0.47217778415936085,907175
cosmic_907273,-0.4723015351949612,907273
cosmic_753561,-0.4726638273775879,753561
cosmic_724869,-0.47299645439013727,724869
cosmic_910850,-0.47299717675706004,910850
cosmic_905967,-0.47330704293774856,905967
cosmic_1503364,-0.47338888834871773,1503364
cosmic_1240223,-0.47349781812265307,1240223
cosmic_1290725,-0.47387186277745647,1290725
cosmic_907285,-0.4742660482126062,907285
cosmic_1298347,-0.47479623155080897,1298347
cosmic_753614,-0.47520195155065703,753614
cosmic_909706,-0.47570885399945706,909706
cosmic_1660035,-0.47593054640900256,1660035
cosmic_1297449,-0.4761204014830292,1297449
cosmic_909753,-0.47622937648011854,909753
cosmic_910697,-0.47652888462766785,910697
cosmic_753604,-0.47788729398925045,753604
cosmic_910700,-0.47907803238051194,910700
cosmic_1503368,-0.48029152410742787,1503368
cosmic_906877,-0.48040925089391256,906877
cosmic_1479991,-0.48091488072005667,1479991
cosmic_907066,-0.48104860487055723,907066
cosmic_910852,-0.4812470012102946,910852
cosmic_908156,-0.48155719153029314,908156
cosmic_946361,-0.481909363471339,946361
cosmic_1298537,-0.4819195452788808,1298537
cosmic_907278,-0.48221914483960254,907278
cosmic_909738,-0.48309425610928924,909738
cosmic_906853,-0.4832094478964776,906853
cosmic_907279,-0.4832303441966122,907279
cosmic_908139,-0.4839360153648631,908139
cosmic_753570,-0.48413942690305434,753570
cosmic_907069,-0.4854778452544147,907069
cosmic_1479992,-0.4858420099285348,1479992
cosmic_910689,-0.48769327477093133,910689
cosmic_907281,-0.4884917188583743,907281
cosmic_907300,-0.4888242612107758,907300
cosmic_1331037,-0.4902018301506478,1331037
cosmic_1674021,-0.49212305965716735,1674021
cosmic_1298526,-0.4928868260822124,1298526
cosmic_1298357,-0.49749663475813577,1298357
cosmic_1298476,-0.49811738531351607,1298476
cosmic_1330947,-0.5052511456376303,1330947
