,ICB1299
HCC44,0.03681238751852403
GAMG,0.03671258654926457
SUPM2,0.0363711020542197
NCIH1573,0.03628788559033385
T24,0.036272355956201895
UACC62,0.036201223457644975
OVTOKO,0.036020709097989816
HCC1569,0.03591188608326232
HS852T,0.03590690320475952
BCPAP,0.03583954047680579
TCCSUP,0.03560608658344313
SW780,0.035458257532820545
MELHO,0.034891867516824895
KHM1B,0.03466934714994657
L33,0.03458836033418657
OPM2,0.03384948866059983
OV90,0.03379833690515912
LCLC103H,0.03366773335900559
HS944T,0.03349719016592044
A2058,0.033481068498880794
SF295,0.03316535640470514
LOXIMVI,0.032996595848420934
PC3,0.032962987702900425
BXPC3,0.03266840014513324
HS294T,0.032664706676019756
NCO2,0.03204015022039886
RVH421,0.031646103665800465
NCIH322,0.031199636275225758
HS739T,0.031160427826673585
L428,0.031066767324998714
NCIH1355,0.030766448384805235
COLO741,0.030480130423528862
HS229T,0.0300888420807694
T98G,0.03008267220274568
RERFLCAI,0.029986544108446547
SKMM2,0.029922921986801118
GCIY,0.02991168999005095
MDAMB453,0.029898845792584474
SKMEL30,0.02895833696177492
786O,0.028502388996462853
HT1080,0.02830861329325057
UACC812,0.028170656341540937
NCIH2030,0.028147175022689028
BFTC909,0.028099576388535975
DEL,0.027943435442498592
OVMANA,0.027822528063209204
AMO1,0.02713379647201475
J82,0.027077528298348696
NCIH1568,0.027064689437209324
KNS42,0.026758449303281202
HEPG2,0.0264256526076939
JURKAT,0.026010481322408224
NCIH1869,0.025363512822874006
HEC251,0.025309738637530103
HS746T,0.025221877957964156
KE97,0.025085933142786312
HSC2,0.024910134941370208
RL952,0.024816475515147606
U118MG,0.02470933286074903
SNU16,0.02466083204166973
EFO21,0.024470601846604115
NCIH2172,0.0241174123364523
UACC257,0.023863166523776742
KALS1,0.023325193215380124
TE11,0.023180210026030244
MJ,0.02226248916026193
HS895T,0.02221611151847551
JHUEM2,0.021516884985704313
SNUC2A,0.02121965238560717
GI1,0.02077949062727117
NCIH28,0.020754722088671056
LUDLU1,0.020508740959109033
MESSA,0.02007417123755628
SCABER,0.02002155938431328
NCIH1793,0.019653409159132853
SKLMS1,0.01947820130325025
NCIH2085,0.018845465838176294
HS578T,0.01832985103821451
HEP3B217,0.01820741992462677
SUDHL6,0.018121740033523546
EFO27,0.018069994668191418
SW1990,0.01765057157761521
NCIH226,0.01741056680462057
MDAMB415,0.017401509507768902
NCIH1339,0.01674812299018247
769P,0.016338032452576784
PFEIFFER,0.015552894085881112
MC116,0.015300293642549753
NUGC4,0.014954703994148779
JHH6,0.014920282722354298
C32,0.014916979416532796
SW1417,0.01462973442791781
JVM3,0.014575144791232113
KNS81,0.01430605892638466
CAL851,0.01385173769934602
CAMA1,0.01348695652969938
LOUNH91,0.01329943047627453
G402,0.013042288072307204
HEC59,0.0125467869339018
CAL12T,0.012529359145588637
K029AX,0.012327800236731027
NUGC3,0.012046858421562012
PSN1,0.011479600556856305
IGROV1,0.011478490236992817
DV90,0.011326114014815848
HUPT4,0.011162241419442876
SUDHL10,0.00882063266598032
MALME3M,0.008814348617890804
RT4,0.00856802273897492
HPAC,0.008520461436679774
HT1197,0.008015211654125068
T47D,0.007977385654217996
KP2,0.007808645531344784
MDAMB175VII,0.007778581602500296
BL41,0.007558273950315441
HUCCT1,0.0072761399495721545
CORL105,0.006702957775286344
HCC1187,0.006566163846597473
HCC827,0.00628871166704662
MEWO,0.0060630483022883494
PLCPRF5,0.005629775534648723
SUDHL4,0.005598074406504085
RAJI,0.005316710585536567
HS840T,0.005131553455597931
SKBR3,0.004772264858046704
NCIH1648,0.004435246168267757
MCF7,0.004309534452013222
HCC56,0.003831632635804346
GRANTA519,0.003419489989720061
HS766T,0.003222832747611214
IALM,0.0030520145422888705
TE1,0.0030137226643678796
SW620,0.002662819897411064
MORCPR,0.002281960388233906
SUPT1,0.0022231148479335367
EBC1,0.0016539752655412717
L363,-0.0006115551955536422
JHH5,-0.0009139450028342344
AU565,-0.0010954663312839434
WM1799,-0.001194962570236962
SIGM5,-0.0012799319224177247
CAPAN2,-0.0013769005562067303
DOHH2,-0.0018497667496592484
MDAMB468,-0.0019566538330292207
NCIH2009,-0.0020107522940213322
KMS12BM,-0.002355266623739619
CORL23,-0.002897773312193595
PK45H,-0.0034054642767614393
AN3CA,-0.004385518735864641
SNU449,-0.004640702344013042
KASUMI2,-0.004660956472834266
HEC1B,-0.00534245023872004
JHH4,-0.005427514954743992
KYSE510,-0.005886097079114085
HUPT3,-0.005969971615479101
CI1,-0.006140259765347953
HT,-0.006194117801421836
RT112,-0.007391882542255891
TOV21G,-0.007675135481395328
NCIH2452,-0.008724928344631832
P3HR1,-0.009027421268606655
BDCM,-0.009188444703094068
SNGM,-0.009578081677555372
KP3,-0.009637194072002517
SUDHL8,-0.009957866512784446
EFM19,-0.01008233002982466
KCL22,-0.010904754213580163
U937,-0.011660532271061518
PANC0203,-0.012945717812221775
NCIH1915,-0.013418862802319614
TE15,-0.013805120161052656
HT29,-0.013920865365572082
SQ1,-0.014119833603560155
OCIAML5,-0.014210358511082748
LS411N,-0.015310453497773982
PC14,-0.01578160207881295
PANC1005,-0.01579782302337317
HCC70,-0.015937884795581767
697,-0.01624923771936159
HDQP1,-0.016317063436825204
HUH1,-0.017008564478966894
CCK81,-0.01757181982402853
KARPAS299,-0.01810425230745381
KMBC2,-0.01816916262244483
NCIH1944,-0.018192983093107754
TEN,-0.01852167954954845
ZR7530,-0.018549595252397695
TOLEDO,-0.01857711814019105
COLO678,-0.019025003057703355
NCIH2087,-0.019444461470461305
KARPAS422,-0.019739600265045006
ASPC1,-0.019910868627909823
MCAS,-0.01994170063423118
NCIH3255,-0.020677381145035333
TE5,-0.021102378599475675
JM1,-0.021220759534180806
TE9,-0.021918434119433564
LS123,-0.021950020266952797
HUT78,-0.02238436789753113
MDAMB435S,-0.022661216135892163
COLO201,-0.023029171719147982
NCIH1373,-0.023069701235875935
HEC1A,-0.023858502107957202
NCIH1975,-0.023961380714250528
KYM1,-0.024134265470923285
OE33,-0.02587148554600839
SNU1,-0.026685656303687636
MOLT16,-0.0270953983712837
HCC2935,-0.02897354076862851
PANC0403,-0.029423709715096294
OCIAML2,-0.029845975303808496
KYSE140,-0.029882540800294836
HT1376,-0.030321839425524605
PK1,-0.03072488770903865
HPAFII,-0.03086585167195781
TYKNU,-0.030991059840799685
KO52,-0.031012621148825116
ALLSIL,-0.03138147721061756
HEC6,-0.03231313859315459
HEC265,-0.03239550833396369
OCUM1,-0.03341702429615528
KYSE150,-0.033522158101490694
BT20,-0.03534888439182279
MINO,-0.036258239005738026
HH,-0.03838438810242022
PATU8902,-0.038696548166935234
EB1,-0.03948026403764248
NCIH358,-0.04050194178990842
LS513,-0.040900910354695674
KE39,-0.0409559287019912
F36P,-0.04400773639996069
IM95,-0.044867080022785444
P31FUJ,-0.04543438644328083
KU812,-0.04584572065511792
SCC9,-0.047106784726828874
HCC78,-0.04942291285829147
PK59,-0.0503470265186775
KYSE30,-0.05037312111980077
RKO,-0.05098253845738019
HEC151,-0.05302449127996629
MONOMAC1,-0.05341932108410489
T84,-0.055537234553653024
SKCO1,-0.05687033675572847
NCIH441,-0.057353164352094366
KG1,-0.06252964078720821
NCIN87,-0.11171561135454033
