,ICB1299
SNU119,0.07469279064565584
LU99,0.07453279594017881
SNU685,0.07437872334257872
RKN,0.07432511800580073
HOS,0.07420946163903121
SNB75,0.07368240696419094
MELJUSO,0.07354782348248481
RH30,0.07348975491315182
HELA,0.07344942521037562
SNU423,0.07337700604126113
BC3C,0.07294607499664996
OVSAHO,0.07282820478294355
HCC1438,0.07272609124794642
HCC2279,0.07193082527465548
HS934T,0.071859307693364
MPP89,0.07170647242013792
HS683,0.07150780784282887
SW1353,0.07125592048573606
WM2664,0.0707572864092428
SNU216,0.0700589238403851
SKNAS,0.06999921983161299
ACHN,0.06951256698991932
EKVX,0.0693136554875132
KG1C,0.0687538576128814
SNU46,0.06858620018875285
IGR39,0.06849967204241107
OC314,0.06849843542073457
NCIH747,0.06839452538878239
HS729,0.0683108017369391
SNU201,0.06792840525396183
SNU489,0.06784711953987661
MFE296,0.06748169993738638
EN,0.06720668886793084
RCC10RGB,0.0670465602536531
SKMEL24,0.06638840539797715
NCIH1703,0.0663756121093216
OE21,0.06595751823565846
8MGBA,0.06545140141735128
A204,0.0649702417287636
NCIH1693,0.06445865546842815
NMCG1,0.06439218330182228
RPMI7951,0.06378058934216103
A253,0.06338716426468813
YKG1,0.06336401508637668
COV644,0.06316692140090845
NCIH647,0.06223024821537372
SKMEL28,0.062182463991775606
HT144,0.061720095829053905
BT474,0.06163793161723297
G401,0.0614291781597275
8505C,0.061386734910762596
KYSE70,0.06095469024328942
NCIH2023,0.06094278793800415
YD10B,0.06083846737569413
KMRC3,0.06011716690059614
SNU738,0.06005962724554559
SF539,0.05980448732485134
PECAPJ49,0.059799102420310196
ONCODG1,0.05946203484613765
JHUEM3,0.059216253802678046
HCT15,0.059004019532823235
SF126,0.05892441660190987
HCC15,0.05852874548903987
SJSA1,0.05799520000125431
SNU81,0.057955791809798866
SKMEL31,0.0579016032974266
COLO792,0.057154981209090946
SKHEP1,0.05676340748103185
C2BBE1,0.05650964788124109
KMRC2,0.056435360201618934
VMRCRCZ,0.05576678209545746
CALU1,0.055720240352996005
HOP62,0.05549351335374795
NCIH2405,0.05545435027583623
SKLU1,0.054747686734813804
GMS10,0.05453504259327039
SKOV3,0.054388776738046846
MDAMB157,0.05425894212246451
ONS76,0.05384805620911069
MFE319,0.05361660646934684
BICR31,0.053301877214808856
JHH2,0.05326844846423061
CAKI1,0.05326462092271502
OVCAR4,0.05324026087585106
KMRC1,0.05322228099152073
SW1783,0.053122844956219266
KYSE410,0.05286394358384836
GCT,0.05255680597470573
IPC298,0.05239820587028978
SNU387,0.051880701882167805
NCIH2228,0.0513772366378029
JHOM1,0.05118777126835872
KNS60,0.05116200801511887
CHAGOK1,0.05047977434758311
SU8686,0.050286558085390495
EFM192A,0.05011803914077779
NCIH1395,0.0499662714820703
COLO829,0.04920546472291661
CAL54,0.04900732610658772
MKN7,0.04899132428133591
FTC238,0.04885785246960562
IGR1,0.04875020083836766
LN18,0.04871148254465346
FU97,0.0485509899297275
HCC4006,0.048385282452284926
WM88,0.04826795750071884
NCIH2122,0.04815600723292966
WM983B,0.048039922648625305
HMC18,0.04757407913814268
TUHR10TKB,0.04751640306731455
RERFLCMS,0.04727504024774154
NCIH1563,0.04721727087988885
SNU1077,0.04673235474586403
SW48,0.046556478938977394
A375,0.04631028389612244
KMH2,0.04616747959572419
CAL120,0.04609160512122058
CAKI2,0.046053447737250855
HCC366,0.045887378772685665
ML1,0.045874764487753676
HCT116,0.04585221882726872
CAL51,0.04584022274203402
HS822T,0.04576850274769289
PANC0327,0.045756298477028515
SNU466,0.04566076750084931
MIAPACA2,0.04538389072068556
SNU1214,0.0453619890007191
GB1,0.04523493811615582
MKN74,0.0446526890382835
FADU,0.04434244862401201
CALU6,0.04428563451720023
HLF,0.0437555145659929
JHUEM7,0.04362084271162556
LNCAPCLONEFGC,0.043564777165327466
UMUC3,0.04342980210547016
HCC1143,0.043424945257727214
PATU8988T,0.04341450642960636
SNU1105,0.04298821961084998
DETROIT562,0.042885145138994815
PATU8988S,0.042680437349642754
SW1271,0.04259037712341521
COV318,0.04258776690162143
LN229,0.04246351286576341
SNU1272,0.04236742132014187
TM31,0.04221890156860844
NCIH1623,0.04198641523389734
NCIH1650,0.04144040851168345
YAPC,0.04139285559655161
NCIH1666,0.04125302376898637
HCC1395,0.04090279244254024
BICR6,0.0407902988971113
CALU3,0.04059068441622247
HS936T,0.040319015260150956
M059K,0.04019896141928627
SKMES1,0.03987097195095412
SH10TC,0.03970254820839011
HDMYZ,0.038974770109698666
HS839T,0.038468393240592307
U87MG,0.03832751578261115
HCC1195,0.038032272556043356
KYSE520,0.037704421113417146
SNU626,0.03770335075770677
LI7,0.037661795062503244
OV56,0.037481650143553154
SNU8,0.03713820793010644
RMGI,0.036934859203320014
639V,0.03686902958242629
HCC44,0.03681238751852403
GAMG,0.03671258654926457
TUHR14TKB,0.036689793880154205
NCIH1573,0.03628788559033385
T24,0.036272355956201895
UACC62,0.036201223457644975
OVTOKO,0.036020709097989816
HCC1569,0.03591188608326232
HS852T,0.03590690320475952
BCPAP,0.03583954047680579
EPLC272H,0.035835719429038626
NCIH1734,0.03577886453121532
TCCSUP,0.03560608658344313
SNUC4,0.03493306144110077
MELHO,0.034891867516824895
HCC2108,0.03484152377647308
253J,0.03479959993545216
L33,0.03458836033418657
SW1116,0.03423071270824353
PECAPJ41CLONED2,0.03415304289201609
KPL1,0.033901624281362966
OV90,0.03379833690515912
LCLC103H,0.03366773335900559
HS944T,0.03349719016592044
A2058,0.033481068498880794
647V,0.03335485797813524
SF295,0.03316535640470514
KU1919,0.03314512099028415
LOXIMVI,0.032996595848420934
PC3,0.032962987702900425
BXPC3,0.03266840014513324
HS294T,0.032664706676019756
CMLT1,0.03236674684387763
HS888T,0.032209394972874034
LMSU,0.03159420733327592
NCIH322,0.031199636275225758
U251MG,0.031175332602372798
YD8,0.030845078550360953
SNU410,0.030822873005337512
NCIH1355,0.030766448384805235
JHOC5,0.030709513867146907
SNU668,0.030592763235895114
COLO741,0.030480130423528862
NB1,0.03030947856083908
T98G,0.03008267220274568
RERFLCAI,0.029986544108446547
MDAMB453,0.029898845792584474
GOS3,0.029294842921806105
ECGI10,0.029132198828134996
SKMEL30,0.02895833696177492
HCC38,0.0285156536947625
786O,0.028502388996462853
HT1080,0.02830861329325057
PANC0504,0.028187005937572823
NCIH2030,0.028147175022689028
HCC1588,0.028133997805589478
BFTC909,0.028099576388535975
HSC3,0.0278658203442731
COLO800,0.02750411439868592
NCIH1568,0.027064689437209324
SKUT1,0.02698028511252649
KNS42,0.026758449303281202
SW1710,0.026631598595127464
HUH6,0.026521316260164324
HEPG2,0.0264256526076939
JURKAT,0.026010481322408224
A498,0.02595615671733048
NCIH1869,0.025363512822874006
HEC251,0.025309738637530103
HS746T,0.025221877957964156
HSC2,0.024910134941370208
RL952,0.024816475515147606
U118MG,0.02470933286074903
EFO21,0.024470601846604115
LXF289,0.02434300910515571
NCIH2172,0.0241174123364523
UACC257,0.023863166523776742
DANG,0.02370586343154875
KALS1,0.023325193215380124
TE11,0.023180210026030244
CW2,0.022937875252435146
MDAMB231,0.022419252480201324
HS895T,0.02221611151847551
NCIH2291,0.021545804548891486
JHUEM2,0.021516884985704313
SNUC2A,0.02121965238560717
CFPAC1,0.020965474873118284
GI1,0.02077949062727117
NCIH28,0.020754722088671056
HT55,0.020579944872366026
LUDLU1,0.020508740959109033
MESSA,0.02007417123755628
SCABER,0.02002155938431328
NCIH1793,0.019653409159132853
SKLMS1,0.01947820130325025
KMRC20,0.018908581214791303
NCIH2085,0.018845465838176294
SNU840,0.018619545204923274
PECAPJ15,0.018560584402284044
HS578T,0.01832985103821451
HEP3B217,0.01820741992462677
EFO27,0.018069994668191418
SW1990,0.01765057157761521
NCIH226,0.01741056680462057
MDAMB415,0.017401509507768902
NCIH1339,0.01674812299018247
HOP92,0.01669871483028114
AGS,0.01634074211039296
769P,0.016338032452576784
C32,0.014916979416532796
HSC4,0.014846046491531695
SW1417,0.01462973442791781
SNU899,0.014621434369359561
SNU886,0.014604588291329056
SNU1066,0.014573595371907805
KNS81,0.01430605892638466
CAL851,0.01385173769934602
CAL62,0.013751457832056588
JHH1,0.013581817210598398
CAMA1,0.01348695652969938
BFTC905,0.013384235295618219
LOUNH91,0.01329943047627453
G402,0.013042288072307204
HEC59,0.0125467869339018
CAL12T,0.012529359145588637
K029AX,0.012327800236731027
NUGC3,0.012046858421562012
SNU761,0.011921982826955764
ACCMESO1,0.011771584064233334
PSN1,0.011479600556856305
IGROV1,0.011478490236992817
DV90,0.011326114014815848
BICR56,0.01131258573799543
HEL,0.011308140749812004
HUPT4,0.011162241419442876
OE19,0.01103953627856437
OVISE,0.010182786617001682
OUMS23,0.010064803780509411
HCC1500,0.009974414172176017
BHY,0.009391820546422886
MALME3M,0.008814348617890804
2313287,0.008700241141889635
RT4,0.00856802273897492
HPAC,0.008520461436679774
HT1197,0.008015211654125068
T47D,0.007977385654217996
SH4,0.007896955845586223
KP2,0.007808645531344784
HUCCT1,0.0072761399495721545
LCLC97TM1,0.00711522119988726
CORL105,0.006702957775286344
HCC827,0.00628871166704662
MEWO,0.0060630483022883494
BHT101,0.005730046197795731
PANC1,0.0056934870345298465
PLCPRF5,0.005629775534648723
CAL29,0.005069309086037632
SKBR3,0.004772264858046704
A101D,0.004399279667671893
MCF7,0.004309534452013222
RERFLCAD1,0.003869712019480873
HCC56,0.003831632635804346
SNUC5,0.003474392672022828
HS766T,0.003222832747611214
IALM,0.0030520145422888705
TE1,0.0030137226643678796
SW620,0.002662819897411064
MORCPR,0.002281960388233906
BICR22,0.00220225747582454
OSRC2,0.002023702634586942
HCC202,0.001998574114488615
CJM,0.001729453478810866
EBC1,0.0016539752655412717
SNU478,-0.00013591867535608365
CAL33,-0.00031516845751479043
JHH5,-0.0009139450028342344
AU565,-0.0010954663312839434
WM1799,-0.001194962570236962
CAPAN2,-0.0013769005562067303
CAPAN1,-0.0017793125721842422
MDAMB468,-0.0019566538330292207
SNU1033,-0.0020051469335803573
NCIH2009,-0.0020107522940213322
PK45H,-0.0034054642767614393
253JBV,-0.0041608129195553605
AN3CA,-0.004385518735864641
SNU449,-0.004640702344013042
KASUMI2,-0.004660956472834266
SNU869,-0.004715010348725401
SNU1041,-0.005094739105157053
HEC1B,-0.00534245023872004
JHH4,-0.005427514954743992
NCIH508,-0.005485436322208334
KYSE510,-0.005886097079114085
HUPT3,-0.005969971615479101
SW948,-0.006453399690088136
SCC4,-0.006839164934165129
SNU1076,-0.007111953712832316
RT112,-0.007391882542255891
TOV21G,-0.007675135481395328
SNU1079,-0.007963556320466374
HCC1428,-0.008414551013282267
NCIH2452,-0.008724928344631832
AM38,-0.008900830412528976
PANC0813,-0.009267682855715829
HEC50B,-0.009460487123685845
SNGM,-0.009578081677555372
KP3,-0.009637194072002517
SNU245,-0.01030124268236271
JVM2,-0.010652799368009858
KCL22,-0.010904754213580163
NCIH1838,-0.011819135796788513
SNU213,-0.01188646068027207
NCIH838,-0.012872277307100343
PANC0203,-0.012945717812221775
NCIH1915,-0.013418862802319614
TE15,-0.013805120161052656
HT29,-0.013920865365572082
LOVO,-0.014021787874083126
SQ1,-0.014119833603560155
LS411N,-0.015310453497773982
PC14,-0.01578160207881295
PANC1005,-0.01579782302337317
HDQP1,-0.016317063436825204
RERFLCAD2,-0.01667159441458781
DLD1,-0.016855494078523374
LAMA84,-0.016977118003244304
HUH1,-0.017008564478966894
SNU1196,-0.017116737471653997
CCK81,-0.01757181982402853
KMBC2,-0.01816916262244483
NCIH1944,-0.018192983093107754
LS1034,-0.0182205898136
ZR7530,-0.018549595252397695
NCIH2110,-0.018756320382565375
COLO678,-0.019025003057703355
NCIH2087,-0.019444461470461305
COLO680N,-0.01963402422890704
ASPC1,-0.019910868627909823
MCAS,-0.01994170063423118
CL34,-0.020429075537349736
TE5,-0.021102378599475675
SNU719,-0.021170538487940704
TE9,-0.021918434119433564
LS123,-0.021950020266952797
HT115,-0.021956341955445515
MDAMB435S,-0.022661216135892163
COLO201,-0.023029171719147982
NCIH1373,-0.023069701235875935
HEC1A,-0.023858502107957202
KYM1,-0.024134265470923285
OE33,-0.02587148554600839
SNU61,-0.026166273034079472
CL11,-0.027705749078247528
LS180,-0.027936236073329273
HCC2935,-0.02897354076862851
PANC0403,-0.029423709715096294
NCIH1435,-0.02948287293289265
HS611T,-0.029790443777138707
KYSE140,-0.029882540800294836
HT1376,-0.030321839425524605
PK1,-0.03072488770903865
HPAFII,-0.03086585167195781
SNU407,-0.03088407797372534
TYKNU,-0.030991059840799685
HCC1419,-0.03126928270834369
ALLSIL,-0.03138147721061756
HEC6,-0.03231313859315459
HEC265,-0.03239550833396369
OCUM1,-0.03341702429615528
KYSE150,-0.033522158101490694
SNU601,-0.03382699579748661
BT20,-0.03534888439182279
NCIH2126,-0.03581918536822984
SNU308,-0.03853548416052864
PATU8902,-0.038696548166935234
NCIH358,-0.04050194178990842
JHUEM1,-0.04088854539558613
LS513,-0.040900910354695674
KE39,-0.0409559287019912
HCC1937,-0.040962965574137575
IM95,-0.044867080022785444
SCC9,-0.047106784726828874
HCC78,-0.04942291285829147
RCM1,-0.04991613425248323
NCIH2342,-0.04992317903735259
PK59,-0.0503470265186775
KYSE30,-0.05037312111980077
RKO,-0.05098253845738019
KM12,-0.052516177593950435
HEC151,-0.05302449127996629
T84,-0.055537234553653024
SKCO1,-0.05687033675572847
GSU,-0.05692727122517373
NCIH441,-0.057353164352094366
HEC108,-0.07108130445692355
NCIN87,-0.11171561135454033
