G4_alpha,0.2114
G3_gamma,0.1422
G3_beta,0.1187
SHH_alpha,0.1003
G3_alpha,0.0857
G4_gamma,0.077
G4_beta,0.0682
WNT_beta,0.0487
SHH_gamma,0.0444
WNT_alpha,0.0406
SHH_delta,0.0365
SHH_beta,0.0263
