,ICB1487
CAL12T,-0.0016108964559328836
U118MG,-0.0016408947215043536
LN18,-0.0030904980915039365
KYSE520,-0.0031313842015287963
UMUC3,-0.0036061601177886384
HS229T,-0.003792965980046395
SU8686,-0.00426440607395245
FU97,-0.004461068929529384
HCC4006,-0.005772211612387046
SUDHL4,-0.006200655168578976
NCIH28,-0.006265626453321503
MEC1,-0.006319018287884396
HCT15,-0.00633168800826398
TE9,-0.0069378960393157
OVMANA,-0.007421817999760092
MALME3M,-0.007550228018819076
HS895T,-0.008922981588556703
NUGC4,-0.009200076444462758
MDAMB175VII,-0.009385585518275065
BL70,-0.009410884221598128
HDQP1,-0.010260405018599098
NCIH2009,-0.010379621319841449
MOLP8,-0.010587757466626602
HS840T,-0.010675954494269913
HCC827,-0.011098236061429694
HEP3B217,-0.011799681936139459
PSN1,-0.011863119210409273
EFO21,-0.013537360268478972
MESSA,-0.013638001867930438
IGROV1,-0.013854102848143913
LS123,-0.014127654798507151
NCIH1339,-0.01431650099750246
NCIH1944,-0.014799976437517586
TEN,-0.015233425131950135
BT20,-0.015390554704000966
CI1,-0.01556984458751813
MOLT16,-0.01611601335963925
CORL105,-0.016800148136883245
EFM19,-0.017010646164188088
L428,-0.01741249443375291
TE5,-0.0175027839177429
MORCPR,-0.017771706367694182
HCC70,-0.01822812846553976
SIGM5,-0.019079917729997987
SKMM2,-0.01918223116068408
KP3,-0.020067153696911397
CAPAN2,-0.02018589347792823
RT4,-0.020317942899039754
REH,-0.02109507828980427
SH10TC,-0.021528819494716345
AU565,-0.02273368216080076
AMO1,-0.022936295027304952
HS766T,-0.023737984190301653
HT1080,-0.024265339095113178
HEC1B,-0.02444851847093388
TOLEDO,-0.024519944007254612
TE15,-0.02489301032937776
COLO678,-0.024936330630169
HCC56,-0.025213875104450216
SNU16,-0.025487866652820407
HEC59,-0.02599656335221613
BL41,-0.026207620680948642
SKBR3,-0.026463612069396236
OCIAML2,-0.026540442718125376
MJ,-0.02711346649597494
KMBC2,-0.027457743627395132
EFO27,-0.027730933535142534
NUGC3,-0.028265519119390427
PK45H,-0.028316540015857764
RT112,-0.02873152173550056
ASPC1,-0.028844474938562077
HUT78,-0.029082094432137516
P3HR1,-0.029123074906017645
NCIH1915,-0.030153452758008736
MDAMB415,-0.030575375608522814
RAJI,-0.03155696585677529
LOUNH91,-0.031579707362203294
HPAC,-0.03250389234318653
U937,-0.03263155563163089
JHH5,-0.032840028283144494
MCAS,-0.032958395119938054
HUPT3,-0.033203865436182575
HUH1,-0.033295704028568046
ALLSIL,-0.03365871155809406
KYSE510,-0.03370138388330119
NCIH2087,-0.0337145407926039
PANC0203,-0.033940128987375966
L363,-0.034403263587370184
TYKNU,-0.03492730867208921
KHM1B,-0.036081119597418394
SQ1,-0.036146923815741666
SW620,-0.036221402356294084
HPAFII,-0.03631180931066178
NCIH2452,-0.03661924230998364
HT29,-0.036715849385001546
DOHH2,-0.03717773720601519
PANC0403,-0.03730386861240995
G402,-0.037891497513943696
BFTC909,-0.037933767751085
MC116,-0.03924577188167594
PK59,-0.040123529139227294
KARPAS422,-0.04037014895780971
EBC1,-0.0404100817609728
LS411N,-0.04056342207864093
KYM1,-0.04070385409411365
NCIH358,-0.04109735593348527
HEC1A,-0.04123841172228704
KCL22,-0.04144442817901047
GCIY,-0.04157448457861149
KASUMI2,-0.04182167617129082
P31FUJ,-0.042149554002374474
TOV21G,-0.04219380024881788
DV90,-0.04272036498732075
PC14,-0.0429729627656806
HT1376,-0.043268717389006485
MDAMB435S,-0.043465683096613014
PK1,-0.04394384720844969
SCC9,-0.043979104260951134
HCC78,-0.04429174817801998
JHH4,-0.044629212549484785
GRANTA519,-0.045316840699956444
JM1,-0.04534858168647777
PATU8902,-0.04549774229577624
BDCM,-0.045768860942690476
KMS12BM,-0.04586544022209075
RKO,-0.046239778861166175
PANC1005,-0.04653045078076194
COLO201,-0.046645539458329235
SNU1,-0.04684678783847593
SNGM,-0.047007858966189885
KU812,-0.04787782718265841
KE97,-0.04835302260851085
HH,-0.04956240896357771
NCIH3255,-0.050547322540677654
NCIH1373,-0.051742800594557006
HCC2935,-0.05266729697317862
MONOMAC1,-0.05316983103345049
JVM3,-0.053449208376377774
OCUM1,-0.055682225131000254
697,-0.055798033313313636
IALM,-0.05633397558442229
ZR7530,-0.05641941084433239
KYSE30,-0.05658741204045228
CORL23,-0.057164687849216654
HEC6,-0.05908780278467397
HEC265,-0.0599924176628428
AN3CA,-0.06018546303270448
NCIN87,-0.06038608057270314
HT,-0.06154327391720044
OCIAML5,-0.06295522837583284
EB1,-0.06325646094254989
SKCO1,-0.0634547107597405
KYSE150,-0.06400042269614967
T84,-0.06481114899393485
MINO,-0.06512733080601092
F36P,-0.06630516058038746
KARPAS299,-0.0676497357295185
OE33,-0.06771025443806589
CCK81,-0.06815530851899433
NCIH441,-0.0689153878113262
HEC151,-0.0694679928804994
SUDHL8,-0.06983685553776965
NCIH1975,-0.07008865326481079
KG1,-0.07012586077910243
IM95,-0.07162271099070226
KO52,-0.07502141045938718
KE39,-0.07724394026120468
T47D,-0.07742058283516347
LS513,-0.07915145717229667
