G4_gamma,0.2129
G4_alpha,0.2058
G3_alpha,0.1006
G3_beta,0.0955
G4_beta,0.0894
G3_gamma,0.0724
SHH_alpha,0.0545
WNT_alpha,0.0451
WNT_beta,0.0407
SHH_gamma,0.0348
SHH_delta,0.025
SHH_beta,0.0233
