,RCMB32,COSMIC ID
cosmic_908150,-0.3230447950357124,908150
cosmic_910569,-0.3235907460645569,910569
cosmic_906849,-0.3236267755987436,906849
cosmic_949160,-0.3248494928322127,949160
cosmic_684057,-0.3256299231848749,684057
cosmic_909717,-0.3258277700165345,909717
cosmic_971773,-0.3260384592545176,971773
cosmic_684062,-0.3265380425630897,684062
cosmic_1240205,-0.3274864195635476,1240205
cosmic_1240216,-0.32763706873331566,1240216
cosmic_907796,-0.32788414057889287,907796
cosmic_1240149,-0.32809583483947696,1240149
cosmic_906835,-0.32889337757616727,906835
cosmic_1240178,-0.32997323620048274,1240178
cosmic_1240174,-0.33033516501152355,1240174
cosmic_753577,-0.33073605517156257,753577
cosmic_910920,-0.33090035333093465,910920
cosmic_1240134,-0.33101862022392947,1240134
cosmic_1299061,-0.33145745480363,1299061
cosmic_908131,-0.3317138157653678,908131
cosmic_1480362,-0.3329119748764482,1480362
cosmic_753556,-0.33324420967735546,753556
cosmic_907790,-0.33331529705973306,907790
cosmic_949162,-0.33372320731316674,949162
cosmic_687452,-0.33375675926146,687452
cosmic_753586,-0.33387475702213254,753586
cosmic_909716,-0.33438177449025136,909716
cosmic_907060,-0.33473719939829394,907060
cosmic_910904,-0.33556927395969116,910904
cosmic_925345,-0.3357168682380063,925345
cosmic_907320,-0.335935018454818,907320
cosmic_924100,-0.3372957164771497,924100
cosmic_1480359,-0.3380569771212839,1480359
cosmic_910900,-0.3381329076240802,910900
cosmic_909248,-0.3381872386477967,909248
cosmic_908443,-0.3383278162387792,908443
cosmic_1240217,-0.3384988952736647,1240217
cosmic_910698,-0.3386865218000712,910698
cosmic_687983,-0.3387609253910175,687983
cosmic_909975,-0.33881812876035877,909975
cosmic_684052,-0.3390645472711542,684052
cosmic_1480358,-0.3391691249130078,1480358
cosmic_949165,-0.33963887048738933,949165
cosmic_1299070,-0.3398412520877492,1299070
cosmic_1298538,-0.3399795976113667,1298538
cosmic_1240132,-0.3402125426373308,1240132
cosmic_908152,-0.34029816261422513,908152
cosmic_1479988,-0.3408694276336693,1479988
cosmic_905982,-0.3408721838187092,905982
cosmic_910566,-0.3410254957150373,910566
cosmic_906823,-0.34108129440259816,906823
cosmic_1298223,-0.341166269920248,1298223
cosmic_1287381,-0.3412036337719891,1287381
cosmic_687561,-0.3414140465398379,687561
cosmic_910931,-0.3417590498346428,910931
cosmic_753573,-0.34233552677729623,753573
cosmic_749713,-0.342773477698169,749713
cosmic_724879,-0.34306919067297503,724879
cosmic_1524417,-0.34325307677389794,1524417
cosmic_1240150,-0.34343189339435976,1240150
cosmic_1290768,-0.3434987377029854,1290768
cosmic_906795,-0.34380645462920095,906795
cosmic_1290797,-0.3440349730317468,1290797
cosmic_905941,-0.3452809844908914,905941
cosmic_1298350,-0.34535728014319483,1298350
cosmic_907271,-0.3454716227115987,907271
cosmic_909712,-0.34582931591352783,909712
cosmic_1327765,-0.34594365155949425,1327765
cosmic_905968,-0.34596177308774956,905968
cosmic_1298156,-0.3459618136033507,1298156
cosmic_1240136,-0.34601815949485065,1240136
cosmic_1240200,-0.3460927093009696,1240200
cosmic_924248,-0.34622475891952625,924248
cosmic_1240172,-0.34662377989100107,1240172
cosmic_971774,-0.3469392748242147,971774
cosmic_949156,-0.34699556645795915,949156
cosmic_949176,-0.34723327240438717,949176
cosmic_724828,-0.347414993429952,724828
cosmic_924187,-0.34744906418551524,924187
cosmic_909769,-0.34754483817110704,909769
cosmic_909256,-0.34757447166441074,909256
cosmic_1479987,-0.34761242932740727,1479987
cosmic_687798,-0.34781498351338036,687798
cosmic_687586,-0.34805282112040437,687586
cosmic_910927,-0.3481610384005234,910927
cosmic_909776,-0.3482055434450927,909776
cosmic_753565,-0.3483760746948005,753565
cosmic_924186,-0.3484516152554853,924186
cosmic_998184,-0.34871015587679144,998184
cosmic_687568,-0.3498327128882085,687568
cosmic_907055,-0.3498519811888489,907055
cosmic_906798,-0.3499321062698224,906798
cosmic_908459,-0.3502577843889009,908459
cosmic_1240209,-0.3510007159928715,1240209
cosmic_908149,-0.3511989381007536,908149
cosmic_905936,-0.3512474912974799,905936
cosmic_924238,-0.35137799913545803,924238
cosmic_687459,-0.35142948037034905,687459
cosmic_1290807,-0.3516499670571599,1290807
cosmic_930082,-0.35177583535209517,930082
cosmic_910911,-0.3518324519388501,910911
cosmic_1299081,-0.35213967658931766,1299081
cosmic_753559,-0.3521661734813965,753559
cosmic_925338,-0.35223080997581896,925338
cosmic_907072,-0.352479187134505,907072
cosmic_688058,-0.3526702676119221,688058
cosmic_1509073,-0.3527872228550152,1509073
cosmic_909257,-0.35288594897181563,909257
cosmic_753533,-0.35304366245974755,753533
cosmic_907058,-0.35314936829305105,907058
cosmic_749712,-0.3532898147931761,749712
cosmic_1503371,-0.35337053461814283,1503371
cosmic_1298154,-0.35343716272956394,1298154
cosmic_905991,-0.35360075494013976,905991
cosmic_905965,-0.35380851049600603,905965
cosmic_1240141,-0.3538753574680207,1240141
cosmic_906828,-0.35392194000151306,906828
cosmic_909729,-0.3539525418689132,909729
cosmic_1509074,-0.3540090523854572,1509074
cosmic_905942,-0.3541105012059146,905942
cosmic_687562,-0.3541543152485037,687562
cosmic_1298359,-0.35421992873799685,1298359
cosmic_906841,-0.35427081174714314,906841
cosmic_946372,-0.3542746918381947,946372
cosmic_749711,-0.3545105381535869,749711
cosmic_724868,-0.35456956267118533,724868
cosmic_946354,-0.35468678423643735,946354
cosmic_687514,-0.354765602402303,687514
cosmic_906869,-0.35484541798718766,906869
cosmic_905983,-0.3549094093321233,905983
cosmic_1240201,-0.35499540948697716,1240201
cosmic_949161,-0.3550433788144345,949161
cosmic_1240156,-0.3550858794384442,1240156
cosmic_905952,-0.35519468796201903,905952
cosmic_1298539,-0.355254199110438,1298539
cosmic_909723,-0.35539176728580324,909723
cosmic_949090,-0.35548399633441424,949090
cosmic_907173,-0.35570265694420244,907173
cosmic_910921,-0.35574493274411406,910921
cosmic_906824,-0.35583073788372366,906824
cosmic_1240192,-0.35597567628912496,1240192
cosmic_683667,-0.35601116105115316,683667
cosmic_909784,-0.356062399656228,909784
cosmic_1659817,-0.35606360907859846,1659817
cosmic_909756,-0.35611217489659563,909756
cosmic_910943,-0.35618383790633773,910943
cosmic_724878,-0.3563055337803331,724878
cosmic_1298215,-0.3563371464758105,1298215
cosmic_1290765,-0.3563730402533616,1290765
cosmic_905950,-0.35661267264722296,905950
cosmic_909759,-0.3569604348026361,909759
cosmic_1240190,-0.3569697203659554,1240190
cosmic_684072,-0.3570043526247417,684072
cosmic_906826,-0.357190650112657,906826
cosmic_905934,-0.357373008732897,905934
cosmic_905978,-0.3578075162005029,905978
cosmic_946369,-0.3579294796429656,946369
cosmic_906827,-0.3582390759991196,906827
cosmic_909737,-0.35838512564205094,909737
cosmic_910853,-0.3584461812855834,910853
cosmic_909907,-0.3587690807386099,909907
cosmic_910903,-0.35934621563829816,910903
cosmic_905960,-0.35945068588810847,905960
cosmic_1330993,-0.35947548620305525,1330993
cosmic_1298355,-0.3595645119719542,1298355
cosmic_724812,-0.3595701555790448,724812
cosmic_924105,-0.35959870895644375,924105
cosmic_905948,-0.35998982881673514,905948
cosmic_753572,-0.3603894722396889,753572
cosmic_1524419,-0.36065448040320464,1524419
cosmic_909719,-0.3607460356113054,909719
cosmic_1327771,-0.3607978423193589,1327771
cosmic_905933,-0.3608670871828863,905933
cosmic_906696,-0.36093550631649823,906696
cosmic_946353,-0.36107360549984535,946353
cosmic_909255,-0.3611173819622,909255
cosmic_687816,-0.36113750040038634,687816
cosmic_1290905,-0.3611810786281681,1290905
cosmic_1287706,-0.3612023338782485,1287706
cosmic_907277,-0.36130604737278604,907277
cosmic_724839,-0.3613928999744883,724839
cosmic_949163,-0.3614315809236477,949163
cosmic_909698,-0.36155137167210977,909698
cosmic_946355,-0.3615930586559647,946355
cosmic_909703,-0.36194602400489984,909703
cosmic_908144,-0.3624056022490713,908144
cosmic_1240160,-0.3624146965486724,1240160
cosmic_909739,-0.3624157869036728,909739
cosmic_1331039,-0.3626224619686395,1331039
cosmic_753621,-0.3627177660927233,753621
cosmic_687800,-0.36280082850139717,687800
cosmic_910922,-0.36304098417600755,910922
cosmic_1327775,-0.36327122294016745,1327775
cosmic_1298134,-0.3632942168303873,1298134
cosmic_908125,-0.3634674510361193,908125
cosmic_722066,-0.3634924116163691,722066
cosmic_753555,-0.3634954667762993,753555
cosmic_907000,-0.3635120184520165,907000
cosmic_906852,-0.36351861002939495,906852
cosmic_907047,-0.3635932041850473,907047
cosmic_908470,-0.36363275947741913,908470
cosmic_753566,-0.3637379921779153,753566
cosmic_905954,-0.36374493083863635,905954
cosmic_906839,-0.3637674181031247,906839
cosmic_1240128,-0.3638298180176479,1240128
cosmic_909781,-0.3638384549425133,909781
cosmic_907791,-0.3639259693937806,907791
cosmic_907323,-0.3640640438137713,907323
cosmic_1240196,-0.3640673683030263,1240196
cosmic_1240189,-0.36445974052626545,1240189
cosmic_907312,-0.3645599580485599,907312
cosmic_905944,-0.36496712488331357,905944
cosmic_924110,-0.3651638504424316,924110
cosmic_949157,-0.3652919010277339,949157
cosmic_713880,-0.3655225552378287,713880
cosmic_1295740,-0.36553411331665375,1295740
cosmic_1290810,-0.3655789448745073,1290810
cosmic_910706,-0.3655943324385938,910706
cosmic_911905,-0.365733338713874,911905
cosmic_907043,-0.36576993954826637,907043
cosmic_907785,-0.3658906720605966,907785
cosmic_908122,-0.36600100850436307,908122
cosmic_907053,-0.36600510681953424,907053
cosmic_753623,-0.36612353013066745,753623
cosmic_1298169,-0.36619297057440886,1298169
cosmic_909721,-0.366217973519136,909721
cosmic_908126,-0.36641024723735816,908126
cosmic_1480372,-0.3665496781642465,1480372
cosmic_906820,-0.3666191478720979,906820
cosmic_910694,-0.3666376107712445,910694
cosmic_908119,-0.36667532495580674,908119
cosmic_908463,-0.36676371872301783,908463
cosmic_909727,-0.36700958184313726,909727
cosmic_924188,-0.3671959438043213,924188
cosmic_909740,-0.3672048140857976,909740
cosmic_905949,-0.3673711981162951,905949
cosmic_924106,-0.36745083884085156,924106
cosmic_906861,-0.3675964088083543,906861
cosmic_946356,-0.36774385746757066,946356
cosmic_909724,-0.3677503752202861,909724
cosmic_905972,-0.3677615820863999,905972
cosmic_1298356,-0.36780232891775416,1298356
cosmic_905963,-0.3680648087365341,905963
cosmic_906838,-0.3683011565849601,906838
cosmic_908130,-0.36832089012649466,908130
cosmic_1330931,-0.36839535268490736,1330931
cosmic_908143,-0.3685096789049964,908143
cosmic_946377,-0.36851860049470586,946377
cosmic_753531,-0.36860512324679556,753531
cosmic_1290907,-0.3686077569497143,1290907
cosmic_910701,-0.3686652873049154,910701
cosmic_1480361,-0.3686895997027991,1480361
cosmic_905939,-0.3689354322858653,905939
cosmic_905985,-0.3690357012284013,905985
cosmic_687592,-0.369036400594441,687592
cosmic_753549,-0.3690404450020103,753549
cosmic_906847,-0.3690957555405499,906847
cosmic_687563,-0.36922271143995067,687563
cosmic_924102,-0.36930869227653756,924102
cosmic_910209,-0.369408756532145,910209
cosmic_906837,-0.36964462926700165,906837
cosmic_910944,-0.3697439107093374,910944
cosmic_905935,-0.3698232629303886,905935
cosmic_687596,-0.36985999607855924,687596
cosmic_1290922,-0.36989799427576564,1290922
cosmic_909718,-0.36991605791371757,909718
cosmic_906814,-0.3701465248859235,906814
cosmic_909744,-0.3701713925356857,909744
cosmic_753578,-0.3703180257703932,753578
cosmic_906856,-0.3705007133793388,906856
cosmic_907169,-0.37051020428807874,907169
cosmic_1290767,-0.37056782243357284,1290767
cosmic_908472,-0.3706783503384266,908472
cosmic_1240138,-0.3707005975182412,1240138
cosmic_946359,-0.37075941230212717,946359
cosmic_906865,-0.37077129871415165,906865
cosmic_1240127,-0.37081634413868836,1240127
cosmic_946358,-0.3708960209665286,946358
cosmic_1240186,-0.3710132583071649,1240186
cosmic_1524414,-0.3711914891504879,1524414
cosmic_1299050,-0.37129940615219537,1299050
cosmic_905969,-0.37136793257914513,905969
cosmic_910948,-0.37139536369242504,910948
cosmic_1240168,-0.37141372648014637,1240168
cosmic_687590,-0.37147118394882844,687590
cosmic_1330950,-0.37158039422672995,1330950
cosmic_909725,-0.37158099503021297,909725
cosmic_909722,-0.37166243742308924,909722
cosmic_907787,-0.37166927909103337,907787
cosmic_908148,-0.3716996870726457,908148
cosmic_1240199,-0.3717205592949105,1240199
cosmic_753575,-0.3718802810056408,753575
cosmic_1480364,-0.3718848662734236,1480364
cosmic_949174,-0.37191405977368486,949174
cosmic_906803,-0.3719352891331908,906803
cosmic_1290814,-0.3720909529683778,1290814
cosmic_1330941,-0.37213298618316615,1330941
cosmic_906793,-0.37224079935206933,906793
cosmic_910851,-0.3723617238197104,910851
cosmic_724834,-0.3724461636872212,724834
cosmic_1290809,-0.37258342292969354,1290809
cosmic_924104,-0.3726019746174395,924104
cosmic_1240207,-0.3726437858362558,1240207
cosmic_909732,-0.37280445856293287,909732
cosmic_905956,-0.3728422021895757,905956
cosmic_749714,-0.373038593782331,749714
cosmic_906832,-0.3731539820315481,906832
cosmic_946373,-0.37320842633543,946373
cosmic_907073,-0.3732997466643292,907073
cosmic_909745,-0.37333766280017044,909745
cosmic_1330948,-0.37347396818853024,1330948
cosmic_1299062,-0.37351462545705144,1299062
cosmic_1290724,-0.3735738258116863,1290724
cosmic_925347,-0.37366307269049565,925347
cosmic_930083,-0.3738170673321609,930083
cosmic_905947,-0.3738972883286134,905947
cosmic_908449,-0.3740513653551904,908449
cosmic_909750,-0.37436473090617656,909750
cosmic_907045,-0.37439838399570535,907045
cosmic_1503361,-0.37454613258805086,1503361
cosmic_909780,-0.37464759352827764,909780
cosmic_910951,-0.37464802491687765,910951
cosmic_910916,-0.3746817631985151,910916
cosmic_907062,-0.3747499407991795,907062
cosmic_906871,-0.3748099218663334,906871
cosmic_924240,-0.37481145536305277,924240
cosmic_906863,-0.37487078955700076,906863
cosmic_909708,-0.37489855810407213,909708
cosmic_1240145,-0.3749113832925395,1240145
cosmic_909976,-0.3749368899533955,909976
cosmic_905937,-0.3750001913548561,905937
cosmic_1298219,-0.3750792903306891,1298219
cosmic_724831,-0.37515589538256006,724831
cosmic_1479995,-0.3753999123133536,1479995
cosmic_1298226,-0.37543781566940554,1298226
cosmic_687821,-0.3755822617882612,687821
cosmic_1240153,-0.37561270044118455,1240153
cosmic_749717,-0.375826843726595,749717
cosmic_907794,-0.37629543355854456,907794
cosmic_1330985,-0.3765075575378363,1330985
cosmic_925340,-0.3765366375913954,925340
cosmic_724874,-0.37662614379522785,724874
cosmic_908121,-0.3766294123554466,908121
cosmic_907280,-0.37665159105886975,907280
cosmic_910401,-0.3767772066206446,910401
cosmic_1479994,-0.3768297839385253,1479994
cosmic_910936,-0.3768378974327078,910936
cosmic_907313,-0.37686902510103865,907313
cosmic_905957,-0.3769481987004631,905957
cosmic_908151,-0.37701465483050456,908151
cosmic_909977,-0.3770365671671991,909977
cosmic_1240169,-0.37712381999727734,1240169
cosmic_906842,-0.377257232697052,906842
cosmic_906815,-0.37733725212034824,906815
cosmic_910934,-0.3774914565285964,910934
cosmic_1299052,-0.3776261976716052,1299052
cosmic_1240158,-0.37764878481295283,1240158
cosmic_907786,-0.3777053654151131,907786
cosmic_907064,-0.3777672432539861,907064
cosmic_1298353,-0.37778542439249846,1298353
cosmic_753536,-0.3778266210362979,753536
cosmic_909720,-0.3781063245015791,909720
cosmic_749709,-0.3781399265216985,749709
cosmic_907291,-0.3782526039345042,907291
cosmic_753548,-0.37828954532272596,753548
cosmic_1240142,-0.3783056823952407,1240142
cosmic_1290813,-0.3785607753856686,1290813
cosmic_1240135,-0.37859862334674027,1240135
cosmic_1240197,-0.37861595966272843,1240197
cosmic_905946,-0.37865108388670765,905946
cosmic_909773,-0.3787882567073881,909773
cosmic_909697,-0.37881127324893554,909697
cosmic_1331048,-0.37882478339119247,1331048
cosmic_753585,-0.37883014662732,753585
cosmic_1240144,-0.37883781324668825,1240144
cosmic_1240125,-0.37907523178614744,1240125
cosmic_1240198,-0.3790938972364143,1240198
cosmic_753554,-0.37920428315884835,753554
cosmic_909249,-0.3793125541026417,909249
cosmic_905959,-0.37945785343618954,905959
cosmic_907799,-0.37948956618970076,907799
cosmic_949093,-0.37960355581943384,949093
cosmic_1290798,-0.37963241928635283,1290798
cosmic_1290812,-0.379779293991702,1290812
cosmic_753546,-0.3797887903194936,753546
cosmic_908141,-0.3799438354424406,908141
cosmic_907321,-0.3799679596929365,907321
cosmic_753600,-0.3801355874441337,753600
cosmic_905964,-0.3801693516126137,905964
cosmic_907067,-0.3801929536770485,907067
cosmic_908462,-0.3802115685791296,908462
cosmic_687455,-0.38033715443962834,687455
cosmic_905990,-0.3803796052492987,905990
cosmic_1298141,-0.3804784792521451,1298141
cosmic_1331037,-0.38052431854553737,1331037
cosmic_1290722,-0.3806304622009118,1290722
cosmic_908474,-0.38064093623898565,908474
cosmic_909777,-0.3806881321457927,909777
cosmic_753558,-0.38073103868474717,753558
cosmic_687588,-0.38081306257559144,687588
cosmic_906853,-0.38088803242711455,906853
cosmic_908455,-0.3809301437884513,908455
cosmic_1240137,-0.3809487547699716,1240137
cosmic_925346,-0.38095292828962213,925346
cosmic_910925,-0.3810081317612473,910925
cosmic_906797,-0.3810295220787529,906797
cosmic_910546,-0.3810743152832682,910546
cosmic_724873,-0.3811649053781411,724873
cosmic_908147,-0.38116928860267024,908147
cosmic_1524418,-0.38136734460118865,1524418
cosmic_925339,-0.3815687911950402,925339
cosmic_910926,-0.3817333351606466,910926
cosmic_908136,-0.38195330399719635,908136
cosmic_906846,-0.38197839468788014,906846
cosmic_1240218,-0.38201292228741185,1240218
cosmic_1330943,-0.382055037883016,1330943
cosmic_905977,-0.38215910410161785,905977
cosmic_909905,-0.38224996217749385,909905
cosmic_1298362,-0.38226758013503,1298362
cosmic_1298145,-0.38235199600356484,1298145
cosmic_1298168,-0.3823763923252076,1298168
cosmic_1479991,-0.3825104356959312,1479991
cosmic_724838,-0.38254756591694344,724838
cosmic_924107,-0.38255994750907624,924107
cosmic_908450,-0.3827245456393412,908450
cosmic_907391,-0.3828919398720398,907391
cosmic_1327766,-0.38290497933662293,1327766
cosmic_749710,-0.38290531136951694,749710
cosmic_749716,-0.3829112701743717,749716
cosmic_910704,-0.38308824308709233,910704
cosmic_910907,-0.3830902014538362,910907
cosmic_1240139,-0.38310061601986967,1240139
cosmic_753583,-0.38317415840905134,753583
cosmic_906868,-0.38338578678460244,906868
cosmic_907317,-0.3834958551418487,907317
cosmic_687448,-0.3835927003038693,687448
cosmic_906873,-0.383664209788898,906873
cosmic_908465,-0.38370485343862304,908465
cosmic_1659928,-0.38375915924997483,1659928
cosmic_949088,-0.3837937145175829,949088
cosmic_1240167,-0.38401705737385144,1240167
cosmic_908473,-0.38414137876433346,908473
cosmic_1503362,-0.38416063356108837,1503362
cosmic_1240215,-0.3841999184011412,1240215
cosmic_1331045,-0.3842093474211543,1331045
cosmic_910930,-0.38424193405992285,910930
cosmic_906999,-0.38424677535342644,906999
cosmic_906836,-0.38434872314798385,906836
cosmic_1331040,-0.38439410751962744,1331040
cosmic_1299051,-0.3844541125911214,1299051
cosmic_1303900,-0.38448629010088486,1303900
cosmic_905958,-0.3845027013129542,905958
cosmic_909735,-0.38466506082653595,909735
cosmic_1659819,-0.3847785130258758,1659819
cosmic_905980,-0.3849230764995713,905980
cosmic_924247,-0.38494677563542407,924247
cosmic_753535,-0.3849801031564218,753535
cosmic_907282,-0.38501968143818743,907282
cosmic_905981,-0.3850272394715575,905981
cosmic_949094,-0.3850818356664337,949094
cosmic_908145,-0.38514088582573447,908145
cosmic_906855,-0.38518652806813813,906855
cosmic_907068,-0.3852448538534717,907068
cosmic_1503367,-0.3852596087004346,1503367
cosmic_908146,-0.3852959530011344,908146
cosmic_753562,-0.38531201669056303,753562
cosmic_910933,-0.3853577528391921,910933
cosmic_906830,-0.3855170826704475,906830
cosmic_907270,-0.38557830068977483,907270
cosmic_687802,-0.38577422182531373,687802
cosmic_909774,-0.38578887078447405,909774
cosmic_905984,-0.3858198093399547,905984
cosmic_1240170,-0.38588111117993423,1240170
cosmic_722058,-0.38591265736236774,722058
cosmic_683665,-0.38592799887880225,683665
cosmic_1298533,-0.38593361862554787,1298533
cosmic_924108,-0.38602203534329577,924108
cosmic_910079,-0.3861885178952511,910079
cosmic_753579,-0.3863692795857073,753579
cosmic_908159,-0.3864109447253275,908159
cosmic_910544,-0.3864723031657406,910544
cosmic_749715,-0.38655956948864995,749715
cosmic_1327773,-0.38664958571170366,1327773
cosmic_1240159,-0.3867440819740539,1240159
cosmic_905955,-0.38680408824894447,905955
cosmic_1331035,-0.3869574897789647,1331035
cosmic_906800,-0.3869680488654447,906800
cosmic_949153,-0.38696907316028784,949153
cosmic_908123,-0.3870275125194232,908123
cosmic_908127,-0.3870797222525454,908127
cosmic_906843,-0.38708308355569465,906843
cosmic_909253,-0.3870912782255193,909253
cosmic_1480374,-0.38713156215089867,1480374
cosmic_907789,-0.3871753263858378,907789
cosmic_724825,-0.3872618266327786,724825
cosmic_909754,-0.3872748279974036,909754
cosmic_907273,-0.38728258380704134,907273
cosmic_906818,-0.38756560759302217,906818
cosmic_1240220,-0.38768353096167324,1240220
cosmic_909702,-0.3878265993963688,909702
cosmic_1240140,-0.38797310600982277,1240140
cosmic_905970,-0.38801417339678845,905970
cosmic_946367,-0.3880487416808551,946367
cosmic_1240130,-0.3880533338526567,1240130
cosmic_1240123,-0.38805944089542416,1240123
cosmic_909758,-0.3881830635072508,909758
cosmic_753569,-0.3882012305401453,753569
cosmic_1480371,-0.3882032620114425,1480371
cosmic_909755,-0.38830082320595244,909755
cosmic_1330935,-0.38839919612523083,1330935
cosmic_907044,-0.38842075232258144,907044
cosmic_1240219,-0.3884443851925101,1240219
cosmic_909974,-0.3885743759085382,909974
cosmic_906821,-0.3889155383154047,906821
cosmic_1240221,-0.38893709762667555,1240221
cosmic_909771,-0.38896673336312854,909771
