,MED211
HS739T,0.057560154510760984
OVMANA,0.05747576763760572
SKNAS,0.057365413921574966
SW1353,0.05679115725538527
UACC257,0.05664922352334569
KMRC1,0.05653585509756575
BL41,0.056018305032510346
NCIH1648,0.05596638311204778
HCC827,0.055493503298130714
HCC1395,0.05547898142382304
UMUC3,0.05543425666337531
CALU1,0.054924491083407634
L428,0.0546365792996531
HCC1187,0.05440091313264315
NCIH1339,0.054237544355627394
NCIH1793,0.05418909325724567
NCIH2122,0.05411538649968246
GCIY,0.053554663104681995
COV318,0.053480769311297506
CAKI2,0.05344300833839244
OVCAR4,0.05342416222737975
NCIH2085,0.05326342214840448
RERFLCMS,0.053077433346810914
SKHEP1,0.05294520311721821
JHOS4,0.052883304150489974
KHM1B,0.05241367502836729
SJSA1,0.05237561601189966
TE11,0.05234030649015337
SKLU1,0.05213829628089202
SNUC2A,0.052060927032145106
BCPAP,0.05187044909456452
GI1,0.05135682359810179
LOXIMVI,0.05126342115126531
HEC1B,0.0507958303395774
HUPT4,0.050599571120717265
HEC59,0.04986995278686709
NUGC4,0.04955936875354278
TCCSUP,0.04930611939256306
FADU,0.04920326379946514
HS944T,0.04898594020697101
GCT,0.04859289991083149
G401,0.048443353716807094
NCIH2172,0.04828427723640071
FU97,0.04805144967421985
HS936T,0.047897242745832194
KYSE520,0.04785090879441419
SUDHL4,0.04777508318807046
MKN74,0.047764485719870194
IGROV1,0.04770137347668742
HS939T,0.04764435409438819
639V,0.047154407122422255
CAS1,0.047143738460246026
SW1990,0.04668714695448847
MDAMB468,0.045710637334110446
NCIH1650,0.04565005464391015
HDMYZ,0.04561367002259794
SKLMS1,0.045377162565130885
JHUEM2,0.045374366441508406
NCIH1563,0.04530078569458932
J82,0.045060939854973475
MEG01,0.04495170153806985
MG63,0.04470826626415709
COLO320,0.044359187043671776
VMRCRCZ,0.044342343234971465
LCLC103H,0.04428800369004555
T98G,0.044217332449852466
IALM,0.04404233426247926
LUDLU1,0.04381530894115071
MC116,0.043512419725162704
HCC1569,0.043150412730281945
SKMEL5,0.043095198767853886
SNU16,0.042982849323194655
SCABER,0.04275427010193305
NCIH1573,0.042549212757722825
K029AX,0.042517098204091684
HT1080,0.04223320525129891
KNS81,0.04212427480310344
NCIH1355,0.042032902417269
BFTC909,0.04199690347187611
T24,0.04175333535554293
SKMES1,0.04159166060512416
UACC62,0.040726763528423665
NCIH3255,0.040606592089642825
AU565,0.04058793842102656
KMS12BM,0.040519473497389165
L363,0.04043480571755332
SW780,0.04021850071529834
P3HR1,0.03992630916347141
SIGM5,0.03943186078590951
PLCPRF5,0.039367678277968284
SUDHL10,0.03924118278937981
JHH7,0.03897387150712442
RL952,0.03894828079638744
AN3CA,0.038926546099402416
MHHES1,0.038895822342280194
NCO2,0.03883503765914651
WM983B,0.03881821891935821
DEL,0.03844571762314571
SKMEL30,0.038310397216441104
PFEIFFER,0.03812635927455696
AMO1,0.03793017350324306
NCIH226,0.03792384090814891
HLF,0.037318457074748436
ASPC1,0.03717425766109216
C32,0.03715251743492451
SF295,0.03691214590061997
SKOV3,0.03664927119224939
NCIH2228,0.03650779413516771
CAMA1,0.035928285200778065
RPMI7951,0.035541595309362746
HDQP1,0.03545348080934719
HMCB,0.035045349199486084
HS766T,0.03397390486604358
MEC1,0.03390901775535344
769P,0.03382588204570716
SNU387,0.03378308223303971
OPM2,0.033779667166583136
SKMM2,0.03347963403888804
HS895T,0.03327839078087851
HSC2,0.033142319743311874
TE1,0.03308327228603191
HS229T,0.032626543324002874
NUGC3,0.03239420046598082
PSN1,0.03215390285677002
DV90,0.03213944670152754
HT144,0.03172654128083869
MDAMB157,0.03108326994566555
MJ,0.030431371796298238
NCIH358,0.030371896592508
JHH2,0.030338197270699953
SW1417,0.030159392540680806
TOV21G,0.029960692575407222
P12ICHIKAWA,0.029860981258010916
TE9,0.02948414743060008
HS294T,0.029083529075850566
KNS42,0.028614260456731506
HS840T,0.028194379622376444
TYKNU,0.02816593988230997
CAPAN2,0.0281428897868899
MEWO,0.02801972954687175
EFO21,0.027890481570490146
TEN,0.027698822365022333
RVH421,0.027303286159604527
CAL12T,0.026810250634523778
PANC0203,0.026448271410664016
HPAFII,0.026327292659080483
SKMEL31,0.026270442362722288
RERFLCAI,0.02624865353202428
SUPT1,0.026153794207887184
KYSE510,0.025930442506425587
KP3,0.025924647294581056
TOLEDO,0.025833253659701096
KASUMI2,0.025422684025552155
HUPT3,0.02536060876936926
KARPAS422,0.025159602043659125
ZR7530,0.024800020258839088
EBC1,0.024754589944101738
PATU8902,0.02431952798291288
HT1197,0.024102220123041137
HEC1A,0.023968016210106365
HS852T,0.02368176357551626
MCAS,0.02311763134066906
NCIH2087,0.02304297227834513
RKO,0.022994972184667912
IGR39,0.022993115738553508
RT112,0.021793827075825653
OE33,0.021675962034853113
PC14,0.021640727558346347
MDAMB175VII,0.021545002304262234
RPMI8402,0.021527942243568902
CORL23,0.021297178075370467
REH,0.02113507482273636
A2058,0.021117344892484343
MDAMB453,0.020981986538382937
COLO741,0.02096634146167283
KP2,0.020710016523477443
SUPM2,0.020633287180794366
HS578T,0.020552058941250152
HH,0.020485529897785616
HS746T,0.01987884207087468
NCIH2009,0.019811302571924847
SNU449,0.01976160278672448
L33,0.019747208580093732
NCIH28,0.019709837212862076
SNGM,0.01969326452603058
SW620,0.01929497463897308
SCC9,0.01921366634550106
NCIH1915,0.018965045592706016
HUH1,0.018913787513482605
CI1,0.018451958666047763
HCC70,0.017932767781563233
DOHH2,0.01761013814145352
MALME3M,0.017366364443243135
PANC0403,0.01736342385049321
WM1799,0.017359567680079884
JHH6,0.017224464976059423
JURKAT,0.017164487140742292
PANC1005,0.016633100019207904
OCUM1,0.016426847086083225
U937,0.016101952771543946
A375,0.01576289361456572
MCF7,0.015152630573229334
LN229,0.014975405834186236
HEC265,0.014911975928597231
KYSE140,0.014734809908285016
EFO27,0.014434529111114747
RT4,0.014292147096626259
LOUNH91,0.013892818896728467
GRANTA519,0.01362168244998577
SH10TC,0.013609543346559345
COLO678,0.012296907951467477
HCC2935,0.012038168098587551
KYM1,0.010804550559268739
CORL105,0.010668697798252655
HT1376,0.010484951563802464
MDAMB415,0.009597318217980582
EFM19,0.009194655124240239
MORCPR,0.008682738892673398
PK1,0.008656126583737083
G402,0.008621939840594497
LS123,0.00803677668768816
KE97,0.007978936226778793
HPAC,0.007681950371344023
RAJI,0.007535598418458863
SKBR3,0.00741660206592764
TE5,0.007309873920582242
NCIH1373,0.006826153473936708
JHH4,0.005289108234578933
JHH5,0.005282433847814244
SNU1,0.0049319370858746025
KMBC2,0.003704931346635299
NCIH1944,0.0033676305760254014
697,0.003198504857055488
OCIAML2,0.003175180566432379
JM1,0.003110464061834031
HT29,0.002834912954433313
SQ1,0.0017430358981494357
U118MG,0.0013839051892988819
GAMG,0.0012138934681543644
TE15,0.00037566968881527925
BDCM,0.00011947309308598064
SUDHL8,-0.00043866165903579883
HEP3B217,-0.000530391745720688
MOLT16,-0.0008973797127233515
NCIH2452,-0.001057832685526561
EB1,-0.0027860078021854817
PK45H,-0.003414849807538892
HCC56,-0.004341404911838993
COLO201,-0.0045760485182018825
KYSE30,-0.00510204912783883
KCL22,-0.0057596317384141765
SKCO1,-0.0060611145636204735
LS411N,-0.006088252560754182
T47D,-0.006646481469783157
BT20,-0.006934289895092877
LS513,-0.007114405588862386
JVM3,-0.0071811806690688425
KARPAS299,-0.007778908933062193
HEC151,-0.007964335316987335
HT,-0.009931830139446861
HUT78,-0.0103502783996431
PK59,-0.010787038711595268
HEC6,-0.013560109518536052
T84,-0.014482777564767887
MONOMAC1,-0.015635536253556487
CCK81,-0.016543148610164714
NCIH1975,-0.016839362453479625
KU812,-0.018675682813044756
OCIAML5,-0.01923442744599857
KYSE150,-0.020781501908281503
MINO,-0.021292005381228087
KE39,-0.02224069202611803
ALLSIL,-0.023930949398768785
KO52,-0.024054470718172488
HCC78,-0.02492728555570503
MDAMB435S,-0.025822096355228655
NCIH441,-0.028484282496256143
P31FUJ,-0.03525222518865839
F36P,-0.037794047665888085
IM95,-0.0417352839068645
KG1,-0.04925314252662906
NCIN87,-0.051810988533767914
