,MED211
NCIH1734,0.07905843060234628
OVSAHO,0.07899685855635702
BFTC905,0.07884548260372426
A172,0.07879976239972726
HOS,0.07864929354411519
SF126,0.07836921606148459
BICR6,0.0781246568158843
NCIH647,0.07786515823886667
SW579,0.07779360106885307
SCC25,0.07778415430832826
G361,0.07772244884438166
U2OS,0.07760099213780801
DKMG,0.07746907936287793
A253,0.07693013203531969
SNU503,0.07691871411791412
EFM192A,0.07689425885359973
42MGBA,0.07665631124357983
NCIH1666,0.07651963441831891
NCIH2030,0.07624447008029557
NCIH650,0.07589263791097675
PC3,0.07579027965929583
BC3C,0.07570792287689447
HCT116,0.07567543086670958
SNU423,0.07563245397548814
ZR751,0.07548259894247329
KNS60,0.07527988399316358
HCC1438,0.07519387552353035
TE6,0.07516925213887432
YKG1,0.07513763411781214
A204,0.07479028903508929
KP4,0.07469768763283048
EPLC272H,0.07466289190075996
TE617T,0.07409525251685188
CALU3,0.07402138703355164
HS940T,0.07391695565600159
HSC3,0.07367368087112619
SKMEL3,0.07350033215473974
HS729,0.07328942171819817
BICR22,0.07315854191373959
CALU6,0.07259466523354102
NCIH520,0.07256956216071105
NCIH1703,0.07249737229773835
HCC1588,0.07241874851683834
SW48,0.07240335926130899
CAL120,0.07221434764258325
KURAMOCHI,0.07180476019186553
JHOM1,0.07165285516119926
ECGI10,0.07116565031453327
PECAPJ49,0.07110501535102759
IPC298,0.0709737722333723
U87MG,0.07081483117946301
HUH28,0.07074262694717451
LU99,0.07049503440597574
RMGI,0.07035399093074954
VCAP,0.07034683011663796
PATU8988S,0.07002114293404968
C2BBE1,0.06995542049608888
SNU489,0.06982203944746405
SW1088,0.06981034959489534
RKN,0.0697376498197084
ONS76,0.06961344560078583
MESSA,0.06928188256474971
CAL51,0.06919150942796447
HCC44,0.06917146827891009
HS683,0.0690550695433609
SNU738,0.06901965009212944
A549,0.06889347226975225
HCC2279,0.06886469801008155
HS822T,0.06870397900890132
SNU8,0.06869407836171774
CAL78,0.06865683148974033
KALS1,0.06817796283976824
JIMT1,0.0678670329224868
SKMEL28,0.06698405117466814
MDST8,0.06684677123507092
A673,0.06631631289884694
OC314,0.06629031740057421
CCFSTTG1,0.0662711773009469
BT474,0.06606120363155411
PECAPJ41CLONED2,0.06599086143599193
WM88,0.06586335983752854
LN18,0.06585995286334322
MOLP8,0.06542504972638077
NB1,0.06507753475482453
NCIH1869,0.06487691238819665
ACHN,0.06462256526134255
YD8,0.06440680465161464
SW1271,0.06408372359441446
SNUC4,0.06406240666994195
ONCODG1,0.06381499014239754
MKN7,0.06367621706682595
OV90,0.0635974730229766
HCC1195,0.06334235973806718
HCC4006,0.06320935335153599
CHAGOK1,0.06309761982196044
MELHO,0.06302429620957556
HCC1143,0.06296576168983663
NMCG1,0.062918305717074
MPP89,0.06265291963629051
SKMEL24,0.06247704358668943
HELA,0.06246516701239508
BICR31,0.06221604939450284
SNU840,0.06207075595064022
MIAPACA2,0.06196804665370571
NCIH322,0.06187659773296248
OVTOKO,0.06124737951048317
TUHR14TKB,0.06087440771158163
NCIH2023,0.06084631969045457
HEL,0.060476357109331864
HMC18,0.06043928703436623
EKVX,0.060158519173326035
KYSE70,0.06006219574723114
ML1,0.060021815234157436
HCC15,0.059878345766025604
PANC0327,0.059825279993661405
MFE296,0.05982148304385735
JHOC5,0.05979910654464663
NCIH460,0.05962615710122974
SNU81,0.05947356897403676
YAPC,0.05933894744689425
NCIH1568,0.05932918193184754
SU8686,0.05892589045205431
WM115,0.058632734757134715
NCIH1395,0.05863038104405678
HEPG2,0.05844578015454257
CAL851,0.05844542164694648
EN,0.05836873189106128
SNU216,0.05824096478785118
HEC251,0.05820568531356542
786O,0.05778485188206535
HCC366,0.057577830410985624
SKNAS,0.057365413921574966
SW1353,0.05679115725538527
CAL148,0.05667920774958078
UACC257,0.05664922352334569
KMRC1,0.05653585509756575
KU1919,0.05606393949936775
LI7,0.05598246224057961
HCC827,0.055493503298130714
SW1116,0.0554916307345758
HCC1395,0.05547898142382304
UMUC3,0.05543425666337531
TM31,0.05524908959304553
COV644,0.05508507404333478
OV56,0.05503967978501858
MELJUSO,0.05502097672630886
CALU1,0.054924491083407634
KMRC3,0.05479816919128068
COLO829,0.054428252783810936
SNUC5,0.05439205590126342
NCIH1339,0.054237544355627394
NCIH1793,0.05418909325724567
HOP62,0.05413874664413717
NCIH2122,0.05411538649968246
SNU1214,0.05384867105587936
SNU668,0.053591480705989056
RCC10RGB,0.05351729348825766
COV318,0.053480769311297506
CAKI2,0.05344300833839244
OVCAR4,0.05342416222737975
LMSU,0.053396540641488834
NCIH2085,0.05326342214840448
RERFLCMS,0.053077433346810914
SKHEP1,0.05294520311721821
NCIH2291,0.05286723837852069
CFPAC1,0.052450011594985614
SJSA1,0.05237561601189966
TE11,0.05234030649015337
SKLU1,0.05213829628089202
SNUC2A,0.052060927032145106
BCPAP,0.05187044909456452
SNU201,0.05173019218560521
SNU46,0.05167698650520886
647V,0.05160026915175785
GI1,0.05135682359810179
SNU1272,0.051315852533667085
SW1783,0.05128834942795101
LOXIMVI,0.05126342115126531
HEC1B,0.0507958303395774
CAL54,0.05067754117638197
HUPT4,0.050599571120717265
FTC238,0.04987709098140021
HEC59,0.04986995278686709
HCC38,0.04961536777586698
TCCSUP,0.04930611939256306
FADU,0.04920326379946514
HS944T,0.04898594020697101
SNU1105,0.04864549494073619
GCT,0.04859289991083149
HS888T,0.04851287509461274
G401,0.048443353716807094
NCIH2172,0.04828427723640071
2313287,0.04808339733836985
FU97,0.04805144967421985
HS936T,0.047897242745832194
KYSE520,0.04785090879441419
MKN74,0.047764485719870194
IGROV1,0.04770137347668742
HUH6,0.047432622251929984
639V,0.047154407122422255
CAS1,0.047143738460246026
SW1990,0.04668714695448847
BICR56,0.046670180731415364
MDAMB468,0.045710637334110446
NCIH1650,0.04565005464391015
GOS3,0.04561996887363216
HDMYZ,0.04561367002259794
SKLMS1,0.045377162565130885
JHUEM2,0.045374366441508406
NCIH1563,0.04530078569458932
SNU466,0.04517805403342596
PECAPJ15,0.04488687278146531
MG63,0.04470826626415709
SNB75,0.04457703755194239
CW2,0.04448852399869526
VMRCRCZ,0.044342343234971465
LCLC103H,0.04428800369004555
T98G,0.044217332449852466
CAL29,0.04413906653779517
IALM,0.04404233426247926
PANC0504,0.04403239575519049
LUDLU1,0.04381530894115071
KG1C,0.04339387007134253
HCC1569,0.043150412730281945
SKMEL5,0.043095198767853886
SCC4,0.04281730018965094
SCABER,0.04275427010193305
253J,0.04261325338998162
NCIH1573,0.042549212757722825
K029AX,0.042517098204091684
TUHR10TKB,0.04232798413001639
NCIH2405,0.04232608252245438
HT1080,0.04223320525129891
KNS81,0.04212427480310344
PATU8988T,0.04208391567670619
CAL62,0.04204301907381732
NCIH1355,0.042032902417269
BFTC909,0.04199690347187611
T24,0.04175333535554293
SKMES1,0.04159166060512416
HS934T,0.04098271133578367
UACC62,0.040726763528423665
AU565,0.04058793842102656
SNU899,0.0404626694742939
PLCPRF5,0.039367678277968284
RL952,0.03894828079638744
AN3CA,0.038926546099402416
MHHES1,0.038895822342280194
WM983B,0.03881821891935821
LOVO,0.0383217043495071
SKMEL30,0.038310397216441104
KPL1,0.03814253026710857
NCIH226,0.03792384090814891
SW1710,0.03782838035429773
HT55,0.037816698618305375
SNU1041,0.03755848161208527
HLF,0.037318457074748436
ASPC1,0.03717425766109216
C32,0.03715251743492451
SNU308,0.03709234263484755
AGS,0.036991156194232995
SF295,0.03691214590061997
NCIH1623,0.03686064797429709
COLO800,0.03670625465232381
SKOV3,0.03664927119224939
NCIH2228,0.03650779413516771
MDAMB231,0.03612391881204295
IGR1,0.03602521763357858
SNU478,0.03597037037637606
CAMA1,0.035928285200778065
RERFLCAD2,0.035765001014861623
RPMI7951,0.035541595309362746
HDQP1,0.03545348080934719
SNU1066,0.03544732336419188
HMCB,0.035045349199486084
U251MG,0.03490259905653174
BHY,0.03474431962570101
HS766T,0.03397390486604358
SNU886,0.03384400882619979
769P,0.03382588204570716
CAPAN1,0.033812346510042585
SNU387,0.03378308223303971
SKUT1,0.03338736845968498
SNU626,0.033334184252754896
HS895T,0.03327839078087851
HSC2,0.033142319743311874
TE1,0.03308327228603191
SNU1033,0.03266450781937784
NUGC3,0.03239420046598082
HS839T,0.03232634310465034
PSN1,0.03215390285677002
DV90,0.03213944670152754
HT144,0.03172654128083869
MDAMB157,0.03108326994566555
NCIH358,0.030371896592508
JHH2,0.030338197270699953
SW1417,0.030159392540680806
TOV21G,0.029960692575407222
SNU1076,0.02980359061239834
TE9,0.02948414743060008
HS294T,0.029083529075850566
A498,0.02883469826281243
KNS42,0.028614260456731506
DANG,0.02824171885920026
TYKNU,0.02816593988230997
CMLT1,0.028150633731581828
CAPAN2,0.0281428897868899
OUMS23,0.028112339647439567
MEWO,0.02801972954687175
EFO21,0.027890481570490146
A101D,0.027230662341419763
RERFLCAD1,0.02722541391198001
HCC1428,0.027206007415710096
SNU761,0.02710227742348949
KMH2,0.02694777619384577
CAL12T,0.026810250634523778
PANC0203,0.026448271410664016
HOP92,0.02644818600901406
HPAFII,0.026327292659080483
SKMEL31,0.026270442362722288
RERFLCAI,0.02624865353202428
SNU410,0.026020624770308816
SH4,0.025997151978920545
KYSE510,0.025930442506425587
KP3,0.025924647294581056
LCLC97TM1,0.025458188701939135
KASUMI2,0.025422684025552155
HUPT3,0.02536060876936926
M059K,0.025049591540749056
ZR7530,0.024800020258839088
EBC1,0.024754589944101738
ACCMESO1,0.024638384556444418
PANC1,0.024494352596805817
AM38,0.024324527140624726
PATU8902,0.02431952798291288
HT1197,0.024102220123041137
HEC1A,0.023968016210106365
HS852T,0.02368176357551626
MCAS,0.02311763134066906
NCIH2087,0.02304297227834513
RKO,0.022994972184667912
IGR39,0.022993115738553508
KMRC20,0.022343106601545072
OVISE,0.02191852706590114
RT112,0.021793827075825653
OE33,0.021675962034853113
PC14,0.021640727558346347
HCC2108,0.02160033014329519
A2058,0.021117344892484343
MDAMB453,0.020981986538382937
COLO741,0.02096634146167283
PANC0813,0.020935885578087975
KP2,0.020710016523477443
HS578T,0.020552058941250152
HS746T,0.01987884207087468
NCIH2009,0.019811302571924847
SNU449,0.01976160278672448
L33,0.019747208580093732
NCIH28,0.019709837212862076
SNGM,0.01969326452603058
SW620,0.01929497463897308
SCC9,0.01921366634550106
NCIH1915,0.018965045592706016
HCC1500,0.018951179441132494
HUH1,0.018913787513482605
NCIH2126,0.017425193476505976
MALME3M,0.017366364443243135
PANC0403,0.01736342385049321
WM1799,0.017359567680079884
JURKAT,0.017164487140742292
SNU213,0.01667381581599907
PANC1005,0.016633100019207904
OCUM1,0.016426847086083225
A375,0.01576289361456572
JHH1,0.01551046286272765
253JBV,0.01548466583472667
MCF7,0.015152630573229334
LN229,0.014975405834186236
HEC265,0.014911975928597231
NCIH508,0.014735795484450191
KYSE140,0.014734809908285016
EFO27,0.014434529111114747
RT4,0.014292147096626259
SNU245,0.014264365402376415
SNU1196,0.014189221005298496
LOUNH91,0.013892818896728467
SH10TC,0.013609543346559345
CJM,0.013540910845097027
HEC50B,0.01353976989265208
HCC1937,0.012573342591866595
COLO678,0.012296907951467477
HCC2935,0.012038168098587551
KM12,0.011976138046821162
KYM1,0.010804550559268739
CORL105,0.010668697798252655
HT1376,0.010484951563802464
MDAMB415,0.009597318217980582
LXF289,0.009562761773812612
SNU1079,0.009182221726022843
MORCPR,0.008682738892673398
PK1,0.008656126583737083
G402,0.008621939840594497
SNU869,0.008408553856701065
LS123,0.00803677668768816
HPAC,0.007681950371344023
SKBR3,0.00741660206592764
TE5,0.007309873920582242
HEC108,0.007265173754234479
CAL33,0.007228621250274476
NCIH1373,0.006826153473936708
COLO680N,0.005814777216584171
NCIH2110,0.0057684226316980294
HSC4,0.005634618561993684
JHH4,0.005289108234578933
JHH5,0.005282433847814244
BHT101,0.004702177859295054
RCM1,0.0038392649017546993
KMBC2,0.003704931346635299
JVM2,0.003665517120342111
NCIH1944,0.0033676305760254014
HCC202,0.002878450229894124
HT29,0.002834912954433313
HT115,0.0025831986467262876
SNU61,0.0017899043616388742
SQ1,0.0017430358981494357
LS1034,0.001436037633394931
U118MG,0.0013839051892988819
GAMG,0.0012138934681543644
SW948,0.0010788691415761652
TE15,0.00037566968881527925
HEP3B217,-0.000530391745720688
NCIH2452,-0.001057832685526561
CL11,-0.001582389118238005
OE19,-0.0017607442082302053
PK45H,-0.003414849807538892
HCC56,-0.004341404911838993
COLO201,-0.0045760485182018825
NCIH1838,-0.004971072617650688
KYSE30,-0.00510204912783883
NCIH1435,-0.0057097321265691765
KCL22,-0.0057596317384141765
SKCO1,-0.0060611145636204735
LS411N,-0.006088252560754182
LAMA84,-0.00621278767273062
T47D,-0.006646481469783157
LS180,-0.006668556406066571
LNCAPCLONEFGC,-0.006674648744306468
SNU719,-0.006831500112449295
BT20,-0.006934289895092877
OSRC2,-0.0070746465239215125
LS513,-0.007114405588862386
HEC151,-0.007964335316987335
SNU601,-0.009602077062184678
DLD1,-0.010342179530403011
PK59,-0.010787038711595268
HEC6,-0.013560109518536052
T84,-0.014482777564767887
HCC1419,-0.01484831161155408
CL34,-0.015734215832533864
CCK81,-0.016543148610164714
NCIH838,-0.017160694956391394
NCIH2342,-0.01805360461331803
SNU407,-0.019041115887568592
JHUEM1,-0.019797137152869973
KYSE150,-0.020781501908281503
GSU,-0.02214671005784145
KE39,-0.02224069202611803
ALLSIL,-0.023930949398768785
HCC78,-0.02492728555570503
MDAMB435S,-0.025822096355228655
NCIH441,-0.028484282496256143
HS611T,-0.032974228181442494
IM95,-0.0417352839068645
NCIN87,-0.051810988533767914
