G3_gamma,0.2554
G3_beta,0.1326
G3_alpha,0.1299
G4_alpha,0.0846
WNT_alpha,0.083
SHH_alpha,0.0778
WNT_beta,0.0699
G4_gamma,0.0519
SHH_gamma,0.0349
G4_beta,0.0329
SHH_delta,0.0307
SHH_beta,0.0164
