,RCMB40
K029AX,0.07552270114251344
TUHR10TKB,0.07535477311794156
HCC1806,0.07534573444498467
LN229,0.07530699647169524
NCIH520,0.07523405269966775
ZR751,0.07475446097664488
SNU423,0.07457127069796383
CHAGOK1,0.07431551648546011
HSC3,0.07415176692407657
YD10B,0.0740128447833216
CALU1,0.07367739764541094
SCC25,0.07334256123034351
HS940T,0.07318082703783496
SNU46,0.0731302722968024
MHHES1,0.07291772065317009
KYSE410,0.07261156644421309
G401,0.07241171125440743
CMLT1,0.07238520320771902
GOS3,0.07227129504012926
NCIH460,0.07188047559201129
NCIH650,0.07179976753109306
YKG1,0.07164829854051176
COV644,0.0716371028208578
ONCODG1,0.0715368021319901
SW48,0.07152465691180851
A253,0.07130061367950126
IGR39,0.07126551793010978
BICR6,0.07111051882673614
A549,0.07086836031580837
42MGBA,0.07072957211532455
HCC1588,0.07050890332826021
SNB75,0.06945124914621112
SW1116,0.0693316019612093
EFM192A,0.0692079387338747
EN,0.06914161629008483
VMRCRCZ,0.06854644961533911
SNU216,0.0675667065825332
NCIH1650,0.06751882233916204
A172,0.06743686835881638
KMRC1,0.06723818300541032
OC314,0.06699907032711887
OAW28,0.0667654815322269
KMRC3,0.06673610269070696
SKNAS,0.06618993119898839
A375,0.0661351880008473
CAMA1,0.06611992243267244
HCC1143,0.0656428349634674
HCC1195,0.06559784213584378
HEYA8,0.0655098048458993
MEWO,0.06524507798153256
NCIH2023,0.06513293708580987
CAL120,0.06503985319767489
UMUC1,0.06494766935938898
BC3C,0.06474916238428377
HT144,0.06460913108910199
NCIH322,0.06454782308094355
KNS60,0.06397359853939508
EFE184,0.06386421559469033
HCC2279,0.0635914883538154
CAL148,0.06356309907630517
SF539,0.06349687244299376
UACC62,0.06343725108548974
HOP62,0.06343691500264702
FADU,0.06325835749965397
KPL1,0.06305346162916026
RERFLCMS,0.06264225000308932
SNU201,0.06251943256694795
KNS42,0.06213898269007294
HCC38,0.062076211172577916
HCC44,0.06206923708204134
TM31,0.06196856879627409
HS683,0.06196605519836431
SKMEL28,0.06158478877145778
CAL78,0.06151682090434214
HS746T,0.06136746766121268
NCIH1623,0.061270505645729
DKMG,0.061117577705946106
COV318,0.06096242341729792
HLF,0.060565415514066405
CAS1,0.06055444642421373
MPP89,0.06008878154509808
NCIH2405,0.059956136382702405
786O,0.05983065383684233
SNU489,0.059784643201831834
EKVX,0.05957593269545238
SKMES1,0.05925787836262676
WM115,0.058983963639186926
PECAPJ49,0.05873035427204165
HCC2108,0.058637067726496954
SNU81,0.058634804068205836
CW2,0.05847541759344988
8MGBA,0.05832104641976489
CAKI2,0.05793690830087436
MORCPR,0.057450673694739336
GI1,0.05743386995661374
HS934T,0.05734849691925375
NCIH1703,0.05712291957009178
SNU899,0.05705362127856535
HOS,0.05652350779336013
647V,0.05632736190114153
NCIH1563,0.055866588585919995
C2BBE1,0.055463431068845166
NMCG1,0.0554163444644571
NCIH2291,0.055052771344849226
JHOC5,0.055010565111372554
COLO741,0.05499714353380451
MKN7,0.054938711481731704
SNU668,0.05479540309610588
SKHEP1,0.05469179122812424
CAKI1,0.053912339637540115
MG63,0.05336183719550434
PLCPRF5,0.05317431935643707
JHUEM7,0.05289038283961208
8505C,0.052852176892857365
NCIH28,0.05257068742245249
ONS76,0.0523008442296854
SNUC2A,0.05188378174412124
SKBR3,0.05179634450779737
DETROIT562,0.05142047207559346
LMSU,0.051391253885173016
BICR31,0.05125984006741622
HS729,0.05117484101056808
253JBV,0.05114952131569743
PSN1,0.05110256381687544
JHH2,0.050637704736267664
LI7,0.050347585861387975
BT474,0.0500475331069099
GB1,0.05003869775454247
G402,0.0498640574301468
YD8,0.04979366576566814
MKN1,0.04941001456219288
PATU8988S,0.04931860283076203
SW1783,0.04910456423610378
LCLC103H,0.048977954607949174
COLO800,0.04896910203761798
HS888T,0.048925842842686265
ECGI10,0.04882399782190642
NCIH2122,0.04867118591873806
BCPAP,0.04851098380513685
IGR1,0.04843617222143978
GCT,0.048338286101270285
NCIH1734,0.04827350724981292
HS822T,0.048249870600239435
AGS,0.048217516661277306
SW1417,0.04815287779506702
