,RCMB40
MPP89,0.06008878154509808
786O,0.05983065383684233
HCC1187,0.05949423637840346
SKMES1,0.05925787836262676
WM115,0.058983963639186926
SUDHL6,0.05870545868574561
8MGBA,0.05832104641976489
CAKI2,0.05793690830087436
MORCPR,0.057450673694739336
GI1,0.05743386995661374
NCIH1703,0.05712291957009178
HOS,0.05652350779336013
NCIH1563,0.055866588585919995
C2BBE1,0.055463431068845166
JHH7,0.0554450761585923
COLO741,0.05499714353380451
MKN7,0.054938711481731704
SKHEP1,0.05469179122812424
MG63,0.05336183719550434
PLCPRF5,0.05317431935643707
8505C,0.052852176892857365
NCIH28,0.05257068742245249
SW780,0.0524300013523965
ONS76,0.0523008442296854
KHM1B,0.05227186396207366
SNUC2A,0.05188378174412124
SKBR3,0.05179634450779737
DETROIT562,0.05142047207559346
HS729,0.05117484101056808
PSN1,0.05110256381687544
KMS34,0.051098479892181026
JHH2,0.050637704736267664
MEC1,0.0503306031994531
BT474,0.0500475331069099
GB1,0.05003869775454247
G402,0.0498640574301468
MEG01,0.049662073317679405
MDAMB175VII,0.04948473828641205
SUDHL4,0.04934273013804335
DEL,0.049317992446262525
LCLC103H,0.048977954607949174
NCIH2122,0.04867118591873806
BCPAP,0.04851098380513685
COLO679,0.04849310952208444
GCT,0.048338286101270285
SW1417,0.04815287779506702
CI1,0.04809643706859175
COV504,0.04800219168190059
NCIH2030,0.047950438761806706
PANC0327,0.047655317830683955
NCIH1693,0.04753627606408859
SF126,0.04748752783355065
CALU3,0.047464972589812984
MKN74,0.04683859221727122
HS939T,0.04682633861511098
PC3,0.04592072235543232
MCF7,0.04587986223415144
NCIH2228,0.04555635941177857
MFE296,0.044874278522048616
HS852T,0.04476008854236596
KMM1,0.044754428467156555
HUPT4,0.04428470849208359
OVTOKO,0.04406383932858341
SNU16,0.04403698531599811
HCC4006,0.04388391188308808
SUDHL10,0.04375140352080974
HMC18,0.043494454811912296
IPC298,0.04322018581089446
NCIH1339,0.04302697141926986
LOXIMVI,0.04284557758600904
HEPG2,0.04280814621416866
NCIH1573,0.04278466462274293
NCIH226,0.04276814592645272
LN18,0.04262048825801662
CAL12T,0.04243113559922033
GMS10,0.042417183807037635
HS739T,0.04230172662960715
SW1271,0.042257509917521086
NCIH2172,0.04223312987564896
LOUNH91,0.04162517269407664
639V,0.04139679885553216
MC116,0.041333845004818924
KALS1,0.041000876214391996
NCIH1869,0.04037634105627595
MDAMB468,0.04036150184334635
SCABER,0.040016667627684264
OVMANA,0.03982830767345966
MOLP8,0.03934315157346782
SUPT1,0.03920420352722506
BXPC3,0.0391015036921604
EBC1,0.03878755001565983
SNU387,0.0385725030266542
NUGC4,0.03855059272344163
HDQP1,0.03848192597734238
RL952,0.03847732017272436
WM983B,0.03844752260156774
TCCSUP,0.03828392503571294
HT1080,0.038252026416259466
HEC251,0.03821733695736052
KMS26,0.03776413998044547
HEL9217,0.03771213629192846
KNS81,0.03752695498076354
T24,0.03740716225675066
MDAMB453,0.03733125659760042
LUDLU1,0.03680419918335727
MOLT16,0.036594761579549676
AMO1,0.036498002409351894
P12ICHIKAWA,0.035683444800143085
NCIH2085,0.03539478996364077
RERFLCAI,0.035265118811368706
JURKAT,0.03526291849055233
769P,0.034601607100109386
SF295,0.03438585818921332
U87MG,0.033975426052535215
NCIH647,0.033899712033053
AU565,0.03354973395565694
RVH421,0.03330785525796539
SKMEL24,0.03327658555192807
CAL851,0.033112619303915174
KE97,0.032936649246685365
TE11,0.0329094872072837
NCIH1568,0.032737351626820725
MFE319,0.03238070798247781
SKLMS1,0.03087055136104151
NUGC3,0.030650710386517014
MALME3M,0.030370001711549004
MDAMB415,0.030307195081191538
HCC827,0.030229857570746914
SUPM2,0.03006114449666166
IALM,0.030019636746100562
HS895T,0.02968436478890938
HCC70,0.0294634676954868
UACC257,0.029441495551193717
SKLU1,0.02911845113772813
L363,0.02892099464940045
U118MG,0.02871109200650834
EFM19,0.028535916752333124
GAMG,0.02778253204232486
FU97,0.02768834854680632
U937,0.027312699859116836
MESSA,0.02718994067391467
JHH6,0.0271758162534516
RPMI8402,0.026979745850790285
BFTC909,0.026671037456636015
NCIH1355,0.02666683474497738
J82,0.0266112051725746
HS229T,0.026567849886982093
HS578T,0.026478578599221533
COLO320,0.02618788533209855
SW1990,0.025439629065681403
ASPC1,0.02472916134175955
JM1,0.024630419588986315
A2058,0.024123369553349337
HSC2,0.024089782434712617
EFO27,0.024052082298763273
KMS12BM,0.023664046580821326
HS840T,0.02348395412851914
SJSA1,0.023475260195803014
KYSE140,0.023087101754859864
NCIH2009,0.023010823387368054
TEN,0.02267953473804137
MJ,0.022543480713235812
HUCCT1,0.021870722775569985
CORL105,0.021429977131371666
OPM2,0.02107494312613086
TE1,0.021027374523480007
HS944T,0.02055832466527272
KYSE520,0.020422405493036942
COLO201,0.020172780476004012
NCIH1793,0.01986041057348822
COLO678,0.01890322310152773
NCO2,0.018897945758111517
HEP3B217,0.01883807462253888
GRANTA519,0.018073694313972953
JVM3,0.01749115453246159
TOLEDO,0.017142808683823375
TYKNU,0.01671585357139737
SKMEL30,0.016682066210184913
GCIY,0.016219609566903166
SU8686,0.016210757831965423
SKMM2,0.01604040604737692
C32,0.01596264826120979
HS294T,0.015106095673327703
LS411N,0.014924750518252535
DOHH2,0.014883312579841408
HT1197,0.014318471062823315
SW620,0.014250128458557772
HUT78,0.013874870374312702
JHH4,0.012869856097303985
NCIH2452,0.012616740446366124
HCC56,0.012062655637969339
SKMEL31,0.012004926206138312
SUDHL8,0.011232809297371402
T47D,0.010469491221128785
OV90,0.010384361029244253
NCIH2087,0.010319811403166386
JHH5,0.010313095065405958
TE15,0.010157287410066555
NCIH1975,0.010028987962787518
DV90,0.009706375169943372
TOV21G,0.00949421046202242
REH,0.009332751911861599
PK45H,0.008840153596454898
WM1799,0.00873295573181201
PANC0403,0.008426460223761046
KP3,0.008283901031410594
KYSE150,0.007952712093602871
CAPAN2,0.007361603971798318
NCIH1915,0.007083329279461255
KP2,0.00674608277061367
KARPAS422,0.0066317353139362335
IGROV1,0.006073351119351769
KYSE510,0.005688080545648768
NCIH358,0.005374793665052173
PFEIFFER,0.004996751165306088
BT20,0.004683469893855894
KYM1,0.004581296210438297
PANC1005,0.003983131528507379
RT112,0.0038341234908026533
NCIH1648,0.0034279763344184297
HEC59,0.0033477118613537194
RAJI,0.0029869268367909373
SNU1,0.002932395375292559
L33,0.002160818620596273
SKCO1,0.0016973198823876734
CORL23,0.001526520317507684
KASUMI2,0.000935174394614654
RPMI7951,0.0008965649805134136
P3HR1,0.0004127184292673246
HT,3.1177948474390793e-05
JHUEM2,-0.0005101386662464784
HT1376,-0.0008320746200692852
LS123,-0.0014899270372662626
HUPT3,-0.0014983756374023615
EB1,-0.0017186466683374669
OE33,-0.002136338235145037
NCIH1373,-0.0022659285217476056
KE39,-0.002444078013787334
SIGM5,-0.0030906966386385158
PANC0203,-0.004133738416966985
PC14,-0.004511751691480957
HEC1A,-0.004673567831498655
SNU449,-0.005534251340350019
HH,-0.005849100686448521
HPAC,-0.0058807184653751005
HPAFII,-0.006896057911317798
NCIH1944,-0.007325752529546492
HS766T,-0.007819121898269027
AN3CA,-0.008045061237782411
TE9,-0.009748694724244517
KARPAS299,-0.009962021490250716
HT29,-0.010062500733898758
SQ1,-0.010281140885564187
EFO21,-0.01093617353532249
PATU8902,-0.011420412466533402
KCL22,-0.011929783805796158
HEC1B,-0.012077402556803217
697,-0.014764342568436306
HCC2935,-0.015126000402844708
MCAS,-0.015578330725274434
RKO,-0.015593572240902385
KMBC2,-0.016012723488861794
HUH1,-0.016366017925552968
OCIAML2,-0.017398954827240916
PK1,-0.017726449273751565
ALLSIL,-0.01832130511359431
ZR7530,-0.018425419586441064
HCC78,-0.01886673245995317
HEC6,-0.01913472695752667
CCK81,-0.019538565025457925
HEC265,-0.020554266793552115
TE5,-0.02074221191036084
KG1,-0.020942639481530665
OCIAML5,-0.0224200614601653
SNGM,-0.023240900433607114
OCUM1,-0.023387122163960508
MINO,-0.02362259221944603
MDAMB435S,-0.023903434152179832
NCIH441,-0.024453625212558804
BDCM,-0.024673923885635843
KO52,-0.024828198390756277
RT4,-0.02615983497032173
P31FUJ,-0.027202520386265007
KU812,-0.027849819365036037
MONOMAC1,-0.027886857722464242
LS513,-0.02884836615883467
T84,-0.029600265080841712
KYSE30,-0.02961068011688216
F36P,-0.030211247979288113
HEC151,-0.030727916029499928
NCIH3255,-0.03570566871175976
IM95,-0.04196664390200092
SCC9,-0.050571864111356446
PK59,-0.05355701948458796
NCIN87,-0.0554590801666345
