,RCMB40,COSMIC ID
cosmic_684057,-0.2988792920986921,684057
cosmic_907295,-0.30025397547025967,907295
cosmic_949176,-0.30030595560231693,949176
cosmic_906847,-0.3015627985925124,906847
cosmic_949155,-0.30230430517237034,949155
cosmic_753534,-0.30323933061478475,753534
cosmic_910780,-0.3033616638759148,910780
cosmic_925342,-0.30438067071638747,925342
cosmic_1240210,-0.3050851980311372,1240210
cosmic_1297439,-0.305515289934538,1297439
cosmic_1240182,-0.30721105561619055,1240182
cosmic_946357,-0.31232819754316243,946357
cosmic_908125,-0.3134524650022106,908125
cosmic_909779,-0.3142285053569365,909779
cosmic_908454,-0.3157029344769231,908454
cosmic_1298534,-0.3176880684267966,1298534
cosmic_908458,-0.3189820667370492,908458
cosmic_753539,-0.31926479799270313,753539
cosmic_949161,-0.32067244398350137,949161
cosmic_906875,-0.3236614166529344,906875
cosmic_687995,-0.32542713628380987,687995
cosmic_949163,-0.32605491911658396,949163
cosmic_907055,-0.3273337699468323,907055
cosmic_906850,-0.327632749514164,906850
cosmic_909730,-0.3284898332978329,909730
cosmic_909716,-0.32934065599840695,909716
cosmic_949158,-0.32990750276465725,949158
cosmic_949165,-0.3319355355401527,949165
cosmic_909976,-0.33200698087171987,909976
cosmic_1298538,-0.3321014414197671,1298538
cosmic_684052,-0.3327362557510679,684052
cosmic_908471,-0.33282277988523734,908471
cosmic_908129,-0.3340132847416986,908129
cosmic_1299070,-0.33408736467407874,1299070
cosmic_684072,-0.33430707861379266,684072
cosmic_724855,-0.33553048093837046,724855
cosmic_910569,-0.33682926653440953,910569
cosmic_1327765,-0.33708564576293276,1327765
cosmic_1298349,-0.33724061552733786,1298349
cosmic_1240192,-0.33732731807316496,1240192
cosmic_949172,-0.3374392847203979,949172
cosmic_684059,-0.33784309036989185,684059
cosmic_1330973,-0.33857831948619266,1330973
cosmic_909264,-0.3394960950935096,909264
cosmic_907319,-0.3396547082186289,907319
cosmic_910687,-0.3397313244606245,910687
cosmic_1240217,-0.3402814981205542,1240217
cosmic_906849,-0.3409002957294853,906849
cosmic_1480359,-0.3415462443435345,1480359
cosmic_713880,-0.34329960836886747,713880
cosmic_906848,-0.3442063595078648,906848
cosmic_946360,-0.34587232000562673,946360
cosmic_1240205,-0.3468800932632046,1240205
cosmic_949162,-0.3472306774051297,949162
cosmic_749713,-0.3479381554396158,749713
cosmic_909776,-0.3490634500183595,909776
cosmic_1240189,-0.34906912667811824,1240189
cosmic_906844,-0.3501688399779617,906844
cosmic_1240129,-0.35032869289731705,1240129
cosmic_753573,-0.35056750509371165,753573
cosmic_907785,-0.3509044034011938,907785
cosmic_949171,-0.35157918187666665,949171
cosmic_909707,-0.35197011814176565,909707
cosmic_1298223,-0.35234776507002935,1298223
cosmic_906812,-0.3525667991704431,906812
cosmic_910931,-0.35412827777678696,910931
cosmic_907790,-0.35486752575036357,907790
cosmic_1240191,-0.35546848354345706,1240191
cosmic_724828,-0.3571478852811594,724828
cosmic_753565,-0.35746425944777377,753565
cosmic_905942,-0.35799960220859706,905942
cosmic_998184,-0.3581539565812908,998184
cosmic_1298222,-0.3581711738242333,1298222
cosmic_949090,-0.35818362409374666,949090
cosmic_1240206,-0.35845996142270287,1240206
cosmic_910853,-0.3592886537937649,910853
cosmic_925338,-0.36024423367303804,925338
cosmic_1240199,-0.3606440048318695,1240199
cosmic_1331039,-0.3606564317374815,1331039
cosmic_909257,-0.3609102855963793,909257
cosmic_946355,-0.36096066553278044,946355
cosmic_949174,-0.36137424251868194,949174
cosmic_910942,-0.36155439656555005,910942
cosmic_908159,-0.3616199636016956,908159
cosmic_905933,-0.3618451436785781,905933
cosmic_907073,-0.36220137327447677,907073
cosmic_924186,-0.36244220260816096,924186
cosmic_907060,-0.36283001722950403,907060
cosmic_910851,-0.36333347721254494,910851
cosmic_1298350,-0.3643353693939769,1298350
cosmic_1299067,-0.3646665996827761,1299067
cosmic_749715,-0.3648305913896697,749715
cosmic_949156,-0.36502423455433247,949156
cosmic_910209,-0.36506155242810306,910209
cosmic_749711,-0.3653148084046201,749711
cosmic_753576,-0.36536930810112744,753576
cosmic_753556,-0.36569339643640264,753556
cosmic_687798,-0.3657472301716559,687798
cosmic_724859,-0.3660919844807801,724859
cosmic_1480358,-0.36632843989461494,1480358
cosmic_909256,-0.3663512421985001,909256
cosmic_907791,-0.3667136902684766,907791
cosmic_1240178,-0.3668328299674582,1240178
cosmic_1240216,-0.36702206574434393,1240216
cosmic_1331040,-0.368250429330271,1331040
cosmic_1240149,-0.3684636376658513,1240149
cosmic_1331035,-0.3684996934851868,1331035
cosmic_724868,-0.36860394800673263,724868
cosmic_687983,-0.36864516857041113,687983
cosmic_687505,-0.3691470278456827,687505
cosmic_910695,-0.369525728093459,910695
cosmic_1659817,-0.36961676949235356,1659817
cosmic_909739,-0.3700537180905101,909739
cosmic_925340,-0.37060845557523425,925340
cosmic_909744,-0.3708568642136928,909744
cosmic_907282,-0.371267429690474,907282
cosmic_925345,-0.3716447417433346,925345
cosmic_724831,-0.37182584973247357,724831
cosmic_946370,-0.37264249550847556,946370
cosmic_924100,-0.3730705368948796,924100
cosmic_684681,-0.37316882597832124,684681
cosmic_905990,-0.37336919133350893,905990
cosmic_905944,-0.37423245989076026,905944
cosmic_908151,-0.37445914014069187,908151
cosmic_724879,-0.37453813526552476,724879
cosmic_906846,-0.37470271350328405,906846
cosmic_909251,-0.3747730693640183,909251
cosmic_908131,-0.37496706155176485,908131
cosmic_908443,-0.375047863061915,908443
cosmic_910566,-0.3754514973340066,910566
cosmic_1299059,-0.3760575431780048,1299059
cosmic_905946,-0.37665538525696884,905946
cosmic_910545,-0.37737714733784306,910545
cosmic_905971,-0.37758563398995293,905971
cosmic_905962,-0.37765658618606396,905962
cosmic_724838,-0.3776908742744049,724838
cosmic_753600,-0.3782038445782955,753600
cosmic_924248,-0.37842024172067973,924248
cosmic_1240158,-0.3786649659495567,1240158
cosmic_910906,-0.3789421550348851,910906
cosmic_910544,-0.37903027108962306,910544
cosmic_1240142,-0.3790809558394011,1240142
cosmic_722058,-0.37911436561198103,722058
cosmic_907072,-0.37940520025238406,907072
cosmic_753559,-0.3795360139910656,753559
cosmic_908138,-0.37954337096404883,908138
cosmic_905983,-0.3800595808588337,905983
cosmic_905956,-0.3800790768856372,905956
cosmic_1240131,-0.38061924341860603,1240131
cosmic_683665,-0.3806598226008073,683665
cosmic_909740,-0.38075336984862956,909740
cosmic_1240141,-0.38078176149533494,1240141
cosmic_910934,-0.38103809012721457,910934
cosmic_907799,-0.38111862188230444,907799
cosmic_905959,-0.3813168564181865,905959
cosmic_1240172,-0.38173516603633123,1240172
cosmic_906794,-0.3817890100437384,906794
cosmic_1240200,-0.38194483157546216,1240200
cosmic_1240125,-0.3820126751224497,1240125
cosmic_753577,-0.38211606043075375,753577
cosmic_909742,-0.3821222836710519,909742
cosmic_910920,-0.38212680144258243,910920
cosmic_687829,-0.38215050930836836,687829
cosmic_905948,-0.38274293423071354,905948
cosmic_905965,-0.38277192992770637,905965
cosmic_909756,-0.38292661095804703,909756
cosmic_906831,-0.38313036918536164,906831
cosmic_1240209,-0.38325626799071705,1240209
cosmic_909724,-0.38326720908225864,909724
cosmic_949157,-0.38329194607484207,949157
cosmic_1299052,-0.38353164996287903,1299052
cosmic_1330987,-0.38363401978032574,1330987
cosmic_1480361,-0.3836548766023138,1480361
cosmic_907787,-0.383906851917729,907787
cosmic_908150,-0.38395954838814084,908150
cosmic_907280,-0.3840527755804302,907280
cosmic_905950,-0.3841134943239472,905950
cosmic_907323,-0.38415463053863164,907323
cosmic_1290807,-0.3842564229326696,1290807
cosmic_1659819,-0.3845918239077903,1659819
cosmic_910703,-0.3848371233245728,910703
cosmic_687802,-0.38488437719611307,687802
cosmic_753572,-0.38500908402000644,753572
cosmic_907059,-0.38506062984101086,907059
cosmic_910401,-0.3851168819184333,910401
cosmic_905991,-0.3856909569382544,905991
cosmic_907053,-0.3857586642724206,907053
cosmic_687787,-0.38577735210101455,687787
cosmic_905972,-0.3860174149444039,905972
cosmic_930083,-0.3860746192626993,930083
cosmic_908463,-0.3861411211198687,908463
cosmic_906820,-0.3862665693162534,906820
cosmic_908476,-0.38641810669114857,908476
cosmic_908472,-0.386998379719236,908472
cosmic_1330995,-0.3873582876162304,1330995
cosmic_946358,-0.38762498972779175,946358
cosmic_924110,-0.38765995405041886,924110
cosmic_906793,-0.3876643491931887,906793
cosmic_906804,-0.3876951771870257,906804
cosmic_1298356,-0.38789389657526896,1298356
cosmic_908455,-0.38798961303852586,908455
cosmic_910946,-0.38834894998952146,910946
cosmic_1327775,-0.3883920866430634,1327775
cosmic_905952,-0.38839858713945846,905952
cosmic_909737,-0.3888864721234923,909737
cosmic_906827,-0.38899500576123425,906827
cosmic_753546,-0.389019866048404,753546
cosmic_907271,-0.3891805934032494,907271
cosmic_722066,-0.38922386719450486,722066
cosmic_1503363,-0.38929880461989746,1503363
cosmic_907067,-0.38958434958278837,907067
cosmic_1299080,-0.3896983625400179,1299080
cosmic_907046,-0.38982760498707597,907046
cosmic_749710,-0.3900860797032276,749710
cosmic_910930,-0.3901754005955699,910930
cosmic_1295741,-0.3903276371336838,1295741
cosmic_1298539,-0.39069118912719597,1298539
cosmic_907068,-0.39094735519390245,907068
cosmic_724874,-0.39107016450927606,724874
cosmic_1303900,-0.391204549581099,1303900
cosmic_910704,-0.39135312045600396,910704
cosmic_946354,-0.39149185612096277,946354
cosmic_1331025,-0.39196411690700567,1331025
cosmic_910900,-0.39206691171106267,910900
cosmic_910904,-0.3921923745950305,910904
cosmic_724873,-0.3924472725720076,724873
cosmic_687592,-0.39248024218570965,687592
cosmic_1524417,-0.3925575579396436,1524417
cosmic_909704,-0.39262314863553344,909704
cosmic_1240166,-0.39267283976058254,1240166
cosmic_907322,-0.3926982572161126,907322
cosmic_753610,-0.39275697030121076,753610
cosmic_1290907,-0.3928378576698314,1290907
cosmic_1290767,-0.3931963160649643,1290767
cosmic_906795,-0.39320439856254547,906795
cosmic_753624,-0.3932047922492036,753624
cosmic_1327768,-0.3933394817750862,1327768
cosmic_907318,-0.3933769147549004,907318
cosmic_909732,-0.3935777737103652,909732
cosmic_909255,-0.393598625990174,909255
cosmic_1290730,-0.39363563384827494,1290730
cosmic_1240204,-0.3938039576149068,1240204
cosmic_1240221,-0.3939454207632502,1240221
cosmic_909253,-0.3940648962372578,909253
cosmic_907173,-0.39422593636494524,907173
cosmic_1327773,-0.39427577218096616,1327773
cosmic_910705,-0.3943538617431938,910705
cosmic_1287706,-0.39450597967687195,1287706
cosmic_1503364,-0.39454313562506615,1503364
cosmic_1330950,-0.39456198127411646,1330950
cosmic_909977,-0.39460783300469315,909977
cosmic_905955,-0.39463418865187244,905955
cosmic_909702,-0.39482238747139814,909702
cosmic_910706,-0.3948535502950996,910706
cosmic_1327771,-0.3950582785180575,1327771
cosmic_909718,-0.3951572895663358,909718
cosmic_908126,-0.3954941980421373,908126
cosmic_907050,-0.39555680091887174,907050
cosmic_909907,-0.3955674148985772,909907
cosmic_908119,-0.39563317274791976,908119
cosmic_1327766,-0.3958155984102904,1327766
cosmic_910919,-0.3958781302105821,910919
cosmic_908474,-0.3959151515412673,908474
cosmic_1240185,-0.39615342428814315,1240185
cosmic_905949,-0.3961660152214764,905949
cosmic_905982,-0.3963440584649736,905982
cosmic_907796,-0.396428118616246,907796
cosmic_753586,-0.3964396836890017,753586
cosmic_1330985,-0.3964586862160887,1330985
cosmic_753615,-0.39650955105313307,753615
cosmic_724870,-0.3966306469649159,724870
cosmic_946372,-0.39664842746408624,946372
cosmic_909777,-0.3966868018308035,909777
cosmic_753555,-0.39676706814211476,753555
cosmic_1240170,-0.3968065465988181,1240170
cosmic_924106,-0.3968586150256969,924106
cosmic_1240136,-0.3970213462713546,1240136
cosmic_907047,-0.3970497955494088,907047
cosmic_1660034,-0.39720279936498226,1660034
cosmic_909975,-0.39722597898553696,909975
cosmic_909248,-0.3974708712397956,909248
cosmic_753578,-0.397534105556711,753578
cosmic_907057,-0.39756128551389996,907057
cosmic_910944,-0.39768631971543544,910944
cosmic_907391,-0.39778096645489847,907391
cosmic_1331031,-0.39793568462909784,1331031
cosmic_909725,-0.39803827068320047,909725
cosmic_908147,-0.3980510306798995,908147
cosmic_908121,-0.39816269575603197,908121
cosmic_908459,-0.3984419359680577,908459
cosmic_1290768,-0.39848030770456305,1290768
cosmic_949088,-0.39850938727427626,949088
cosmic_908444,-0.3985176750138882,908444
cosmic_687586,-0.3985550939393831,687586
cosmic_924104,-0.39893488404998023,924104
cosmic_1287381,-0.3989413206308725,1287381
cosmic_909769,-0.3989854859099432,909769
cosmic_909727,-0.3990565017383857,909727
cosmic_909260,-0.3993087456664583,909260
cosmic_906841,-0.3993402453574986,906841
cosmic_905958,-0.3995582935884142,905958
cosmic_909759,-0.3996304692072449,909759
cosmic_1331048,-0.39975635117559094,1331048
cosmic_908128,-0.39980610077873036,908128
cosmic_1290905,-0.399878526255874,1290905
cosmic_1331033,-0.3999410325430894,1331033
cosmic_687800,-0.39994116998119517,687800
cosmic_910861,-0.3999434719664368,910861
cosmic_1290722,-0.39997153666813196,1290722
cosmic_1240127,-0.40003181328375725,1240127
cosmic_908145,-0.40012400225085576,908145
cosmic_907277,-0.40014910933375075,907277
cosmic_905954,-0.4002225896357024,905954
cosmic_909761,-0.40022428704600543,909761
cosmic_1331049,-0.40045837243749316,1331049
cosmic_907320,-0.4005108471942167,907320
cosmic_687588,-0.40051804230294025,687588
cosmic_1503371,-0.4006099609269396,1503371
cosmic_687452,-0.40062986177391413,687452
cosmic_907043,-0.4006330470272606,907043
cosmic_1331038,-0.40070475592017357,1331038
cosmic_1240174,-0.40082501891991734,1240174
cosmic_1331050,-0.4008514531963111,1331050
cosmic_907042,-0.40091101259250145,907042
cosmic_910546,-0.4009848053253939,910546
cosmic_1290795,-0.4009886703084357,1290795
cosmic_946353,-0.4010871845610298,946353
cosmic_905964,-0.4010892539511223,905964
cosmic_909252,-0.40115370590483973,909252
cosmic_1240168,-0.40120920699153895,1240168
cosmic_910921,-0.4013048122639331,910921
cosmic_687459,-0.40133380456759177,687459
cosmic_949093,-0.40134503799804305,949093
cosmic_753623,-0.40161834756929193,753623
cosmic_749717,-0.40166979325318675,749717
cosmic_1240190,-0.4017742276842548,1240190
cosmic_905934,-0.4017930416246934,905934
cosmic_907000,-0.4018652182145882,907000
cosmic_924239,-0.4018973330630185,924239
cosmic_1479995,-0.40199364578849434,1479995
cosmic_906791,-0.40203038351507014,906791
cosmic_1240128,-0.40204661935316044,1240128
cosmic_908144,-0.40214214294389083,908144
cosmic_905986,-0.4022195341314373,905986
cosmic_909262,-0.402323771651583,909262
cosmic_687596,-0.40236283480202956,687596
cosmic_1240143,-0.40242277626615763,1240143
cosmic_753621,-0.4024566869301703,753621
cosmic_924187,-0.40249033071162005,924187
cosmic_908149,-0.4025443746317308,908149
cosmic_907171,-0.4026125275256187,907171
cosmic_1480374,-0.4026437743990035,1480374
cosmic_971777,-0.40280714399529977,971777
cosmic_908143,-0.4030153346850154,908143
cosmic_905951,-0.4031079025082914,905951
cosmic_909700,-0.40317684778366264,909700
cosmic_905957,-0.40318648377183863,905957
cosmic_971774,-0.4032071481611512,971774
cosmic_1298475,-0.40322726578442963,1298475
cosmic_1503361,-0.40345932586766026,1503361
cosmic_907783,-0.4034944597023254,907783
cosmic_1298347,-0.40349536244477435,1298347
cosmic_1297449,-0.40352434356531486,1297449
cosmic_906865,-0.40356609875262717,906865
cosmic_906862,-0.4036507565874722,906862
cosmic_909701,-0.40379971058590275,909701
cosmic_753569,-0.40391105495632834,753569
cosmic_1330935,-0.40401604289670784,1330935
cosmic_905974,-0.40423761981527945,905974
cosmic_753563,-0.4043288483988394,753563
cosmic_924244,-0.4043651497055835,924244
cosmic_910925,-0.40441821481204054,910925
cosmic_930082,-0.4046090176942449,930082
cosmic_1659818,-0.4046899640100488,1659818
cosmic_908141,-0.40481647854073916,908141
cosmic_908122,-0.404988436856782,908122
cosmic_908148,-0.4049983553967823,908148
cosmic_906765,-0.4051260531968554,906765
cosmic_1298154,-0.405149323189933,1298154
cosmic_687514,-0.40515822662784884,687514
cosmic_907058,-0.40523925517735315,907058
cosmic_1298359,-0.40545218764636104,1298359
cosmic_905968,-0.40550874661648456,905968
cosmic_906832,-0.4055135809060171,906832
cosmic_906818,-0.4055956113434619,906818
cosmic_735784,-0.40568111588005906,735784
cosmic_925339,-0.40569711867566854,925339
cosmic_909719,-0.4058303623984291,909719
cosmic_1503366,-0.40583298861706935,1503366
cosmic_724839,-0.40594564137385064,724839
cosmic_906863,-0.40595230552423456,906863
cosmic_1240169,-0.4060488562192346,1240169
cosmic_909905,-0.40612221225998724,909905
cosmic_924247,-0.40632672834685873,924247
cosmic_687563,-0.4064222686660645,687563
cosmic_753585,-0.40643001411002133,753585
cosmic_1524414,-0.4065628964066239,1524414
cosmic_909743,-0.4065832865480138,909743
cosmic_905940,-0.40659869627446327,905940
cosmic_910948,-0.4066698569874083,910948
cosmic_687821,-0.40672448142754525,687821
cosmic_908152,-0.4067896128793201,908152
cosmic_1298352,-0.4068077061922374,1298352
cosmic_1299078,-0.40703736926914974,1299078
cosmic_905976,-0.40706861013975665,905976
cosmic_749716,-0.40720567063324914,749716
cosmic_1331036,-0.40721611579595857,1331036
cosmic_910849,-0.4073309199207369,910849
cosmic_909708,-0.40735713358418923,909708
cosmic_687819,-0.4073744288164812,687819
cosmic_1240151,-0.4074387409628852,1240151
cosmic_909751,-0.40755441137358595,909751
cosmic_909758,-0.40780119636118245,909758
cosmic_909974,-0.40786278100393597,909974
cosmic_1322224,-0.4078728389202022,1322224
cosmic_753612,-0.40796471357206426,753612
cosmic_1480362,-0.4079742540447739,1480362
cosmic_908473,-0.40803345699604077,908473
cosmic_753581,-0.4081159315539593,753581
cosmic_910933,-0.4081918719593462,910933
cosmic_908136,-0.40819730089856565,908136
cosmic_749709,-0.40822262808008336,749709
cosmic_909723,-0.4082868326613777,909723
cosmic_687568,-0.40829767617288365,687568
cosmic_906823,-0.40832711449002096,906823
cosmic_1240139,-0.40836991685228646,1240139
cosmic_907298,-0.408567406956764,907298
cosmic_910548,-0.4086399149863083,910548
cosmic_909263,-0.40883436901160786,909263
cosmic_749712,-0.409035538799433,749712
cosmic_1480360,-0.40932604686367147,1480360
cosmic_1298533,-0.40934395775956406,1298533
cosmic_906807,-0.4093486720273458,906807
cosmic_909697,-0.4093856173101128,909697
cosmic_1290922,-0.40944261014123223,1290922
cosmic_1240153,-0.4095123364482148,1240153
cosmic_908130,-0.40953921377802827,908130
cosmic_722045,-0.40955745553614403,722045
cosmic_907056,-0.40970607398985925,907056
cosmic_722046,-0.40990458125057716,722046
cosmic_1240132,-0.4099371407091985,1240132
cosmic_1297447,-0.4100503625571985,1297447
cosmic_905939,-0.41008520071998883,905939
cosmic_908146,-0.4100904460661501,908146
cosmic_907299,-0.41010356960061933,907299
cosmic_1240173,-0.4102275836239459,1240173
cosmic_906839,-0.41032230243973344,906839
cosmic_753548,-0.4103720620452514,753548
cosmic_687814,-0.41045335003375033,687814
cosmic_753595,-0.4105471453913787,753595
cosmic_906746,-0.4106218393447583,906746
cosmic_907048,-0.41064803896634133,907048
cosmic_724863,-0.4106736601485091,724863
cosmic_909726,-0.41072713224736507,909726
cosmic_687561,-0.41076457515994236,687561
cosmic_906843,-0.4107986280793696,906843
cosmic_909736,-0.41085527374831127,909736
cosmic_908449,-0.41089573818792446,908449
cosmic_910784,-0.41089992678307213,910784
cosmic_908452,-0.4109071974998247,908452
cosmic_1330943,-0.4109142313675226,1330943
cosmic_910927,-0.41092822969774995,910927
cosmic_907287,-0.411072827001422,907287
cosmic_753549,-0.41132547917827755,753549
cosmic_909703,-0.4113406620037879,909703
cosmic_909249,-0.4114747402287983,909249
cosmic_909728,-0.4117989232198427,909728
cosmic_905970,-0.41199224206766605,905970
cosmic_924238,-0.4119991806926001,924238
cosmic_1479987,-0.41204044345658664,1479987
cosmic_909717,-0.41208584607195664,909717
cosmic_1240167,-0.41219862608090946,1240167
cosmic_905989,-0.4122118002738768,905989
cosmic_1479988,-0.41224806142384895,1479988
cosmic_1331032,-0.4123597773638842,1331032
cosmic_753536,-0.4123617864938062,753536
cosmic_907290,-0.41262285378618935,907290
cosmic_907275,-0.41270913928485364,907275
cosmic_909721,-0.41271646165600945,909721
cosmic_687777,-0.41290692333528917,687777
cosmic_909780,-0.4129321736606025,909780
cosmic_910694,-0.41306241492763124,910694
cosmic_1299081,-0.4131012079701853,1299081
cosmic_753596,-0.4131213205925885,753596
cosmic_724878,-0.4131784140165396,724878
cosmic_906800,-0.4134517909734665,906800
cosmic_753533,-0.4137017141196313,753533
cosmic_1298146,-0.413800907538388,1298146
cosmic_907064,-0.41403396628794203,907064
cosmic_906696,-0.4141234967017681,906696
cosmic_917486,-0.41418396369199534,917486
cosmic_905936,-0.41426899816298524,905936
cosmic_1330933,-0.4142704389835252,1330933
cosmic_906842,-0.4142892744602837,906842
cosmic_906838,-0.41434065759032024,906838
cosmic_1240220,-0.4143441339939467,1240220
cosmic_1659928,-0.41434836214655285,1659928
cosmic_905975,-0.4144112452417171,905975
cosmic_907273,-0.41449870194150623,907273
cosmic_905985,-0.41452708530818844,905985
cosmic_1240197,-0.4146480277740755,1240197
cosmic_910926,-0.41469679751996297,910926
cosmic_909757,-0.4150305708508,909757
cosmic_925348,-0.41514493408422504,925348
cosmic_1330983,-0.4152150868305584,1330983
cosmic_908127,-0.4153331084425482,908127
cosmic_924240,-0.41534119652364687,924240
cosmic_905945,-0.41535097462058096,905945
cosmic_687448,-0.41537171953444846,687448
cosmic_1240135,-0.4153746092595922,1240135
cosmic_906821,-0.41537924943690574,906821
cosmic_907313,-0.4154054844388721,907313
cosmic_910951,-0.4154910547816675,910951
cosmic_1298353,-0.41549300926347243,1298353
cosmic_1240187,-0.4155112222908211,1240187
cosmic_910079,-0.4155906653239326,910079
cosmic_1290813,-0.4155959817960928,1290813
cosmic_1298358,-0.4157061208942712,1298358
cosmic_1290771,-0.4157367733739604,1290771
cosmic_753592,-0.4158111245617721,753592
cosmic_910781,-0.4158390188430904,910781
cosmic_924102,-0.4159127552399219,924102
cosmic_687815,-0.41591294287881236,687815
cosmic_687562,-0.41591435157815365,687562
cosmic_1240160,-0.4160115897720355,1240160
cosmic_905977,-0.4160222750765961,905977
cosmic_1298348,-0.41605415880024205,1298348
cosmic_909771,-0.4160917974872367,909771
cosmic_1240150,-0.41614936440687084,1240150
cosmic_687820,-0.41615540970838705,687820
cosmic_906830,-0.41617579803989996,906830
cosmic_1240179,-0.41618564840533406,1240179
cosmic_1240212,-0.4164123055211052,1240212
cosmic_1240157,-0.41661979722181625,1240157
cosmic_907272,-0.4166602903343378,907272
cosmic_1240201,-0.41668528201606087,1240201
cosmic_924151,-0.4167198943877544,924151
cosmic_905941,-0.41672390911708007,905941
cosmic_909722,-0.416739062797763,909722
cosmic_1480364,-0.4168385004965141,1480364
cosmic_924108,-0.41714682560543415,924108
cosmic_924107,-0.4171754895842422,924107
cosmic_906852,-0.4172338202221678,906852
cosmic_907172,-0.4172952813685815,907172
cosmic_1240156,-0.41734630713727916,1240156
cosmic_1240122,-0.4174216828785948,1240122
cosmic_908451,-0.4175563964240396,908451
cosmic_906824,-0.4176768392258112,906824
cosmic_1240134,-0.417718791492114,1240134
cosmic_908465,-0.4178136389764693,908465
cosmic_909729,-0.41781602568017867,909729
cosmic_753608,-0.4178336685709542,753608
cosmic_1299061,-0.4178674969316448,1299061
cosmic_906856,-0.41792538192984213,906856
cosmic_907041,-0.4180293489611538,907041
cosmic_911905,-0.4180483139553138,911905
cosmic_1290797,-0.41806232215262035,1290797
cosmic_910399,-0.4180781965271771,910399
cosmic_1503367,-0.4181608278949297,1503367
cosmic_1240218,-0.41818591208328093,1240218
cosmic_1298156,-0.41819419798111046,1298156
cosmic_1290769,-0.4182061429789308,1290769
cosmic_906851,-0.4182424618001532,906851
