,ICB1572
CAL27,0.049335965953067634
MDAMB361,0.04932241188995659
NCIH2170,0.049027931738550315
COV644,0.04882438080966058
NCIH1581,0.04881148181701385
HARA,0.048397198354237225
TT2609C02,0.04833817224047629
JL1,0.04762177136881651
RD,0.04720269431117509
DAOY,0.04718477908199451
KURAMOCHI,0.04704758487782045
5637,0.04546845300213268
BICR16,0.04533783846195308
CAL78,0.045287174509594116
WM793,0.045044114099735605
ESS1,0.04431970124028646
NCIH747,0.04404212472844053
BICR56,0.04272658753577715
OV7,0.04272334330389342
NCIH211,0.04210560670529125
NCIH1755,0.04191272608749277
HCC1833,0.04143989582373452
SNU8,0.041371735442643345
SW48,0.04129430969740785
G361,0.04095628518423975
RH18,0.03993075456865266
TOV112D,0.039728016441603814
SF126,0.03972487767469031
SIMA,0.038734235671125314
HCC1806,0.03872668899344051
VMRCRCW,0.03853547676401465
G292CLONEA141B1,0.037642817802134076
KMS11,0.037414223268232995
TE6,0.03735598878697498
SF268,0.03730791559107977
HEYA8,0.03625024936089485
DKMG,0.03608685117079271
HSC3,0.03550166257547202
CAL851,0.03544087891800069
DBTRG05MG,0.0353603748037413
C2BBE1,0.035063391153123166
COV318,0.034636211540969866
HCC1954,0.03457586807497465
SW1116,0.03448884767175867
MKN45,0.03437248910618405
SNU119,0.03433293337468125
CALU6,0.033805486732358274
QGP1,0.03361258753304065
OAW42,0.03311575632932119
NCIH1693,0.03305087728461131
NCIH1792,0.03297052544478156
OE21,0.03295789564185962
BICR6,0.032908081436835816
JHOM1,0.03290364998348699
NCIH23,0.032788801641169846
MKN7,0.03266825970050789
KYSE410,0.032579597791593216
HCC1438,0.03180432794549755
PECAPJ41CLONED2,0.03180118775730812
BT549,0.031746129720256276
JIMT1,0.03130325625968729
A549,0.030806754733612742
RMGI,0.03018048958186118
BXPC3,0.030087909830525856
SNUC4,0.03008011560504616
SCC25,0.029936075788517
COV362,0.029763636347819374
A204,0.02896180813304826
TCCPAN2,0.02890870168735764
GB1,0.02874119319999527
KYSE180,0.02868462058930832
IGR37,0.028547001976535993
8MGBA,0.028540322042906158
NCIH2196,0.027939350388074213
YAPC,0.027797480064376413
SAOS2,0.02747371841053978
ZR751,0.027351833389937234
GI1,0.027343470518221374
OVCAR4,0.026599613690801483
SNU182,0.026435343348670596
FUOV1,0.02632368202045564
NCIH1666,0.026260205114052238
SBC5,0.026041206987597206
MKN74,0.025968768412419047
HUCCT1,0.02585843700448316
ONCODG1,0.02558183106738198
WM115,0.02522921840575673
OVK18,0.02511587555785112
HCC2279,0.024970970153655087
NCIH520,0.02481655334995546
SW579,0.02469542288332396
RPMI7951,0.024635456975981063
HCT116,0.024591158498860195
GSS,0.024410420472424577
SNU1077,0.024367073223290982
HCT15,0.02410945810422753
CHP212,0.023555416109264038
SNU398,0.023463834750365203
YD10B,0.023448292598875705
SNU668,0.0231595821820908
A172,0.022708799775155743
A673,0.022703012012619216
HCC1588,0.022069240512649534
NCIH727,0.022038254932933557
SF539,0.02203393168116605
BICR22,0.021992178904381744
EKVX,0.021801765820937624
WM983B,0.021690448082013803
SNU489,0.021625526227755862
OAW28,0.021343720438639194
EPLC272H,0.02077390730401876
8505C,0.020632048521661332
HS688AT,0.02037681584940779
HS839T,0.020163641037591017
NCIH1869,0.019910506089005495
HMCB,0.0198202998503895
KP4,0.019452797300552577
ONS76,0.01939837051965203
HT144,0.018875474884872696
CALU1,0.01880863570473807
LI7,0.01818171024165114
U2OS,0.018082130647194404
MKN1,0.017900706502774064
ISTMES1,0.01788907120059194
HT1197,0.017773107170546018
BICR31,0.01754701916953778
RERFLCMS,0.017441975268995297
NCIH2023,0.01743573287506438
MELHO,0.017113261484105476
TM31,0.016870493132200393
SW1353,0.016636219071225273
CCFSTTG1,0.016625233746557378
HEP3B217,0.016578574994100686
YKG1,0.01637611741408612
HCC366,0.016206881237316475
MESSA,0.016133866257577276
MIAPACA2,0.01591526001018412
SNU685,0.015846393917927207
LN229,0.015773145299442737
SKMEL5,0.015737056470525763
2313287,0.01562714789340235
JHOS2,0.015597567722579662
MELJUSO,0.015379558154776755
ISHIKAWAHERAKLIO02ER,0.014921053424007444
HCC95,0.014914982245023474
SW1990,0.014847737043322415
SKMEL28,0.014440125901870165
HCC1171,0.014257631683636683
HS940T,0.014126046636112772
BC3C,0.014035389395541912
BCPAP,0.01385198413554293
MEWO,0.013610002420640746
MSTO211H,0.013458580055937525
SNU503,0.013341224107593863
SNU423,0.013333068069123186
SNU81,0.012987484128912746
LN18,0.01297107923756009
CALU3,0.012657573599817711
SCABER,0.012578113790189423
SNUC5,0.012209987817683206
NCIH1734,0.011940244779583789
HCC44,0.011786596293264902
SNU626,0.01174681814048575
KNS81,0.0116578790162242
NCIH841,0.011467848611003268
KYSE520,0.011075305534647872
PLCPRF5,0.01103372740052086
TE617T,0.010610308164094476
DETROIT562,0.01053760724427411
UACC62,0.010453319311712516
TE11,0.010405695717833119
HUH6,0.01035298687507552
SNU840,0.010311444236536012
SKMEL3,0.0102380326366859
HS822T,0.010152648310665438
NCIH650,0.009774823755323209
HS683,0.009484955548256513
KG1C,0.009425114709102072
TUHR10TKB,0.009394105428883739
HS944T,0.009092609767321633
SNU899,0.009070268404332777
HCC1195,0.009024561939867965
PC3,0.008988434078113347
EN,0.008742412251126565
SKHEP1,0.008575527928455983
M059K,0.008447077215431763
PECAPJ49,0.008385561993223878
KMRC2,0.008370075315786218
769P,0.00836240602917588
HCC15,0.00829178951094257
SW1417,0.007896796197149955
MHHES1,0.007833413350608429
HEPG2,0.007689402402425465
VCAP,0.007398757481955227
KMRC1,0.007201681587761269
SKMEL24,0.006781138387201887
KYSE70,0.0065535358867828955
BT474,0.006228816951446334
K029AX,0.006163782561252634
SNU216,0.005736642824522734
PANC0327,0.00561829003446389
MDAMB231,0.005553698633734441
MFE319,0.0055248102239960125
SKES1,0.0054532553099800206
T24,0.004979405099162029
HCC1569,0.004900493700371109
SNU466,0.004494414170628386
647V,0.00447703630654708
LOXIMVI,0.004474556289372963
NCIH2444,0.004207685497071786
SNB75,0.003939264791552738
HS578T,0.003853591513167777
BFTC909,0.003830816978410235
T98G,0.003739190067238456
CAS1,0.003723153562906695
G401,0.0035965104941493085
UACC257,0.00355062896709343
KMH2,0.0032669494428845987
NCIH1650,0.003185911655933663
CW2,0.0031683419091313204
HUPT3,0.002852023496298205
CHAGOK1,0.0026892998134337535
SW1783,0.002455485487352278
SNU1214,0.0024525300983971707
TUHR14TKB,0.002026156141466423
PATU8988S,0.0019680588085884063
GOS3,0.0015017241006198
HS729,0.0014292326835454094
EFE184,0.0009111943615693781
HELA,0.0008892771990734317
PECAPJ34CLONEC12,0.0008785089915887574
SNU387,0.0008586551386914146
TCCSUP,0.0004503418582267618
KALS1,0.00042584482302981356
SNU201,0.0003628994451479569
SKMES1,9.348725616456347e-05
SNU46,-0.0001352895378131358
CAL12T,-0.000183607795694761
BHY,-0.00023679763187177906
SU8686,-0.00033961365465223303
CFPAC1,-0.000399498229520927
VMRCRCZ,-0.00041411022230440663
SKMEL30,-0.0004315999208669818
BICR18,-0.0004765453090904091
CAL148,-0.0004920488845253912
MOLP8,-0.0006044214964344561
SNUC2A,-0.0006484112553403909
GMS10,-0.0009141746193094783
OVCAR8,-0.0010578648093344859
COLO829,-0.0011020995338294787
HS766T,-0.0011869116389580648
CAPAN2,-0.001380389730081797
GCT,-0.0019260730805982223
LMSU,-0.002295791281886902
DV90,-0.0023012389609318373
EFM192A,-0.0023111341602754147
COLO678,-0.002595138747326401
HGC27,-0.0026952724839169324
AU565,-0.0027196058348951174
KNS60,-0.002854688172060687
KPNYN,-0.0029322219475175796
A2058,-0.0034979815274802247
HCC1143,-0.0037009505997745947
HUPT4,-0.0038793511890763276
SW1271,-0.004058227594954537
HS934T,-0.004065007848234585
HCC4006,-0.004293101820938316
HS888T,-0.004484866297661002
ML1,-0.004593159923524729
SKNAS,-0.004790371373928243
MDAMB468,-0.00480265417466109
SJSA1,-0.005111148583303764
A498,-0.005262001783113107
IGROV1,-0.005544594885259404
ACHN,-0.006168931649552655
ECGI10,-0.006184105986667406
U87MG,-0.0062948310359171485
786O,-0.006296820787271495
YD8,-0.006568685843820379
HOP92,-0.006702622659237529
SH10TC,-0.0067641081830080545
LU99,-0.006809754849161994
HT55,-0.006876784743789218
HDMYZ,-0.006954141963363784
COLO800,-0.007437832487452526
HSC4,-0.007890750594287673
639V,-0.007907012871658601
SKMEL31,-0.008270691387036207
BFTC905,-0.008779874884401215
HLF,-0.009038607178757332
DANG,-0.009047960682241164
JHUEM7,-0.009397065795269121
OUMS23,-0.009738528581267983
PANC0813,-0.01019066778410667
AGS,-0.010226459542124096
SW1710,-0.010467331070180894
FADU,-0.010742033655739594
HCC1395,-0.011160113494378891
PANC1005,-0.011493790347714248
SKBR3,-0.011580020321051886
HEC251,-0.011587557648767625
HCC1500,-0.012113570473338343
KASUMI2,-0.012132835646269324
NCIH322,-0.012517916442580343
NCIH460,-0.012683488903925195
NUGC3,-0.012924363903124037
LCLC97TM1,-0.01306296573296231
ZR7530,-0.013268476149298566
A253,-0.013286058634490294
ACCMESO1,-0.013487354952530497
KYSE150,-0.01362132019650089
NCIH2085,-0.013718262985095129
HCC38,-0.014080228499396094
KNS42,-0.014138984634140803
NCIH2172,-0.014229247157328494
CAL51,-0.014292332714444817
RKN,-0.01467846132094636
SKNMC,-0.014683285766515434
UMUC3,-0.014760674228971314
SNU410,-0.014924929773311061
HMC18,-0.015129949934634884
KU1919,-0.015161978164940108
KCL22,-0.015364577794101929
SKOV3,-0.015392352979732436
JHUEM3,-0.015564737175509833
HCC202,-0.015627789241061077
SNU1066,-0.015772282731040806
NCIH1563,-0.015832526382485793
JHOC5,-0.015940209907034517
G402,-0.01604124897395542
42MGBA,-0.016077542400750013
HOS,-0.016190710389566307
OE19,-0.017436964529081566
SNU761,-0.017510016023914842
CAMA1,-0.017530294026113592
OV56,-0.017633903567191477
HPAC,-0.017877012630671468
A101D,-0.017919174914258467
NCIH508,-0.018036488656745835
HS746T,-0.018059785273798475
OCUM1,-0.018065261617188584
IPC298,-0.018335940806867845
LS180,-0.018867677486771553
NCIH2009,-0.018940022422496705
ASPC1,-0.01918359970107649
NCIH2405,-0.019256521068764743
NCIH1568,-0.01942177948353663
CAKI1,-0.019428386347192832
HUH1,-0.019608335151573997
SF295,-0.019614795212830008
253J,-0.019833683387314414
SNU1105,-0.019908109198566806
HT1376,-0.020062039166057487
JHH2,-0.020084009669513438
KYSE510,-0.020153487128113812
NCIH2291,-0.02017709800426955
HS936T,-0.020191412862347678
NCIH647,-0.020249793590641874
NCIH1623,-0.020265858329630626
NCIH1703,-0.020574911096952715
EFO21,-0.020619102824201343
BHT101,-0.020652647188525768
NMCG1,-0.020763968915616382
EFO27,-0.020827402187296406
L33,-0.020834302610029814
OE33,-0.020837920245450184
IALM,-0.020839116867443205
C32,-0.020991499586742523
PSN1,-0.021125091907950942
RERFLCAD2,-0.021187785141185092
SNU61,-0.021274943134751527
RT112,-0.021374867847988036
EBC1,-0.02150747937104656
MFE296,-0.02170733298082264
RT4,-0.02225269432353536
SW620,-0.02228947573891202
HS895T,-0.022472041951520885
NCIH2122,-0.022528571990015477
MG63,-0.022718562957639764
LUDLU1,-0.022897005754844425
KP2,-0.022898962239867
NCIH1339,-0.022900112485682137
SNU886,-0.023274354604756197
COLO201,-0.023437815801984126
PC14,-0.023693975688890062
LOVO,-0.023916458113098907
PATU8902,-0.023931744300806274
JVM2,-0.02416390021942189
HCC827,-0.024215067146618502
PK1,-0.02429967429302622
NCIH1355,-0.024340936646853648
JURKAT,-0.024372102859614588
HS294T,-0.0243928663128825
RL952,-0.024759557856868158
SKUT1,-0.024784060797195744
IGR1,-0.02482410703681525
LOUNH91,-0.024861390779047487
ALLSIL,-0.024960739054178012
JHUEM2,-0.025126736308880373
HPAFII,-0.02528148479550513
SNU478,-0.02543386057743184
A375,-0.02553335675099359
NB1,-0.026344342310846654
MDAMB157,-0.026360102455462463
PATU8988T,-0.02678135906778413
NCIH1395,-0.0269282898501051
OVTOKO,-0.027039981261443684
LCLC103H,-0.02732232549666481
IGR39,-0.0275573312931463
HSC2,-0.02775821062642989
MPP89,-0.027817051079733587
CL11,-0.02795308037888865
NCIH1573,-0.028002596717158688
HOP62,-0.028045088442449587
U251MG,-0.0280602048111222
JHH1,-0.02815452602442578
AN3CA,-0.028240781220048968
MDAMB415,-0.02863600850585792
CCK81,-0.02864652756693514
SNU1076,-0.028671634151287286
KMRC3,-0.028833785689447406
PANC1,-0.028841079767957346
U118MG,-0.0288681255838326
SNU213,-0.028970146275764535
HEL,-0.02918012573174267
GSU,-0.029260243016417994
LAMA84,-0.029384732913938148
SCC4,-0.02957746860761055
LS123,-0.02989089283599233
SNU1041,-0.03001950898471673
SW948,-0.030059497963537116
CAL29,-0.03047335339207959
SNU1272,-0.03064096835853153
TYKNU,-0.03077953804581029
HT1080,-0.031110421156608066
NCIH2228,-0.031186268388113142
PK45H,-0.031570993140298625
MCAS,-0.032007924223696894
LXF289,-0.03216559040816618
CJM,-0.032209610441211234
HT29,-0.03237293184618627
KMRC20,-0.032443458328318166
CAL62,-0.03246463155637417
SKLU1,-0.03292301329578329
MALME3M,-0.03299457466391685
CAL54,-0.033092745154597605
RCC10RGB,-0.03348224316196323
COLO741,-0.03363053609018216
RKO,-0.03406518839896274
CORL105,-0.03520946679021516
NCIH2030,-0.03523027699125606
SNU1033,-0.035676121883052477
HEC6,-0.03581792283755994
CAL33,-0.03607461514066179
HT115,-0.036110873425002375
LNCAPCLONEFGC,-0.03642376397408986
TE1,-0.03683474749720778
HEC59,-0.037102297294241256
SNU601,-0.03732486436319064
HDQP1,-0.03760898704170955
NCIH2452,-0.03780115309352421
CAPAN1,-0.037852196811448614
CMLT1,-0.038578343243215324
RERFLCAI,-0.03871535510423257
NCIH1793,-0.03881762204445647
253JBV,-0.03888219842054572
COLO680N,-0.03929970844874713
TE15,-0.039753161857216966
SH4,-0.03977788480767694
NCIH226,-0.03979148929299129
SCC9,-0.04013607225240026
PANC0403,-0.040947539448311074
TE9,-0.041545915674650845
KMBC2,-0.04185438154978098
HCC78,-0.04196188259424573
NCIH838,-0.0424628061575939
CL34,-0.04256479484816306
KP3,-0.0427270320841596
MCF7,-0.042758529174620516
NCIH1373,-0.042902973063088524
SKCO1,-0.04348503113627426
SQ1,-0.04351764915235624
HCC1937,-0.04355732711520276
KYSE140,-0.04423503548249785
SKLMS1,-0.044415507202253006
HS852T,-0.04520725725313215
CAKI2,-0.045249798526502794
HCC1428,-0.045400940479392166
NCIH2342,-0.04564813205630625
JHH5,-0.04639387962934005
NCIH2126,-0.046652503109495036
SNU1079,-0.04675458998727363
NCIH1435,-0.04694341852787609
MDAMB453,-0.04737175047139282
NCIH2110,-0.04747084939605201
OC314,-0.04759930952536442
NCIH28,-0.04773206760722765
SNU869,-0.04779612185570345
JHH4,-0.04822506522704234
AM38,-0.04825710401044429
LS411N,-0.050441349323594516
RERFLCAD1,-0.05051807627690763
NCIH1944,-0.05060424627433567
OVISE,-0.05062869702206583
LS1034,-0.0508312725006131
WM1799,-0.05135119091402937
PANC0504,-0.05149803260781134
SNU245,-0.05164059198324824
KYSE30,-0.051649933953028436
SNU719,-0.05168935589459666
HCC2108,-0.0517752138620583
NCIH1915,-0.05268201606772498
HCC56,-0.05424028275980231
NCIH1838,-0.05424845953101263
PANC0203,-0.05475481427674208
BT20,-0.05497583632487207
HEC265,-0.05504389069429448
PECAPJ15,-0.05570369042649329
HCC1419,-0.05628617720507439
T47D,-0.056639912461927885
IM95,-0.058582243332888
TE5,-0.058672483289795754
SNU308,-0.05870651928589943
NCIH2087,-0.05900846729462155
SNU1196,-0.059641479500314315
HEC151,-0.06034450193902115
TOV21G,-0.060477678552101954
NCIH358,-0.0607346646703091
SNU407,-0.06103618590580528
KE39,-0.06112112234772679
MORCPR,-0.06234487219531498
KYM1,-0.06431345705493485
KPL1,-0.06454313729929262
HEC1A,-0.0645866533048863
NCIH441,-0.06468238007374975
GAMG,-0.06528329056760959
SNGM,-0.0653067865127486
DLD1,-0.06692306895721414
RCM1,-0.06777752760637747
HS611T,-0.06782775205054488
HEC1B,-0.06817802931789439
LS513,-0.06891188560344706
OSRC2,-0.06995933022728329
KM12,-0.07375331379902043
HCC2935,-0.07791494225252919
MDAMB435S,-0.08061006051544997
SNU449,-0.08074944699888198
T84,-0.09130047116751887
HEC50B,-0.09206657273813136
JHUEM1,-0.09534556817903987
PK59,-0.09662851825586313
HEC108,-0.09927875814356577
NCIN87,-0.1153113206501839
