,ICB1572,COSMIC ID
cosmic_949167,-0.4472038784823472,949167
cosmic_1480361,-0.4473005625506947,1480361
cosmic_1240218,-0.4476957782725799,1240218
cosmic_949161,-0.4479160672857848,949161
cosmic_946357,-0.44792245132561853,946357
cosmic_909976,-0.4481892335119806,909976
cosmic_949176,-0.4485675943740821,949176
cosmic_949164,-0.4487403626888133,949164
cosmic_908150,-0.4488737844298502,908150
cosmic_906861,-0.44905924231278127,906861
cosmic_909730,-0.4495685702662543,909730
cosmic_749717,-0.4495762330172057,749717
cosmic_907047,-0.4496844085143666,907047
cosmic_909739,-0.4504051982502761,909739
cosmic_909756,-0.45046114025677575,909756
cosmic_949157,-0.45102931310406635,949157
cosmic_1298223,-0.45104159606945565,1298223
cosmic_910935,-0.45113595809594653,910935
cosmic_946355,-0.4511407676544843,946355
cosmic_906864,-0.451236150864062,906864
cosmic_907059,-0.4515110173225051,907059
cosmic_1240162,-0.45200435660771965,1240162
cosmic_684072,-0.45205366743259146,684072
cosmic_949172,-0.4522779456257134,949172
cosmic_930082,-0.45238228420307336,930082
cosmic_905974,-0.4527826425341595,905974
cosmic_1327765,-0.45295051872748443,1327765
cosmic_1327775,-0.45308792066675097,1327775
cosmic_910569,-0.45318341455288597,910569
cosmic_1240192,-0.4533300066077647,1240192
cosmic_908126,-0.4540040404609133,908126
cosmic_909707,-0.45440878572747345,909707
cosmic_949174,-0.4546061773248941,949174
cosmic_724859,-0.4546288878108759,724859
cosmic_684055,-0.4546549150941874,684055
cosmic_1298215,-0.4556238286159068,1298215
cosmic_906865,-0.4569990592199196,906865
cosmic_910566,-0.45703789564365155,910566
cosmic_1299075,-0.4570764794535249,1299075
cosmic_907073,-0.4576427973519826,907073
cosmic_722066,-0.4577554603253465,722066
cosmic_724831,-0.4581135896677285,724831
cosmic_907176,-0.45814396980905087,907176
cosmic_924238,-0.4584117822746491,924238
cosmic_910687,-0.45842200356144147,910687
cosmic_1330950,-0.45862563434389103,1330950
cosmic_906847,-0.4590103679492341,906847
cosmic_946372,-0.4593147868367647,946372
cosmic_1240209,-0.4598424137877307,1240209
cosmic_1240186,-0.4604482574555468,1240186
cosmic_907060,-0.4609265512263947,907060
cosmic_1503371,-0.46140464029491424,1503371
cosmic_1240199,-0.46157896245497365,1240199
cosmic_722058,-0.4617556428672249,722058
cosmic_1298349,-0.4618829991947331,1298349
cosmic_1290814,-0.4618833075650836,1290814
cosmic_909728,-0.46191988211831225,909728
cosmic_1247873,-0.461978411330348,1247873
cosmic_749711,-0.4620338538653278,749711
cosmic_1298534,-0.4622750014543757,1298534
cosmic_907055,-0.46255787641418483,907055
cosmic_753585,-0.4625867815117574,753585
cosmic_924187,-0.4626599371839858,924187
cosmic_687815,-0.46287781594521576,687815
cosmic_905990,-0.4629569508929642,905990
cosmic_909776,-0.46374004070203606,909776
cosmic_906693,-0.4637870087301994,906693
cosmic_908129,-0.46411046833979425,908129
cosmic_753539,-0.46434065620297554,753539
cosmic_1297447,-0.4646423688707916,1297447
cosmic_909771,-0.46468517392155595,909771
cosmic_907058,-0.46516903343991955,907058
cosmic_1240134,-0.46553811303995396,1240134
cosmic_909975,-0.46576213488492263,909975
cosmic_908451,-0.4659151966342674,908451
cosmic_909769,-0.4660113562946897,909769
cosmic_908472,-0.46601589137568866,908472
cosmic_949162,-0.46635757103689507,949162
cosmic_1240221,-0.46644281712722185,1240221
cosmic_753577,-0.46663294039998937,753577
cosmic_1240168,-0.46667389551029725,1240168
cosmic_911905,-0.46671271374823264,911905
cosmic_909255,-0.46684892132558414,909255
cosmic_910942,-0.4668607335092446,910942
cosmic_687505,-0.4668757095700852,687505
cosmic_910853,-0.4671594691426343,910853
cosmic_946369,-0.4672425686681112,946369
cosmic_906804,-0.46761018680417726,906804
cosmic_753573,-0.4678340359328707,753573
cosmic_907275,-0.46790760833552764,907275
cosmic_907783,-0.4682664942567932,907783
cosmic_907785,-0.4683251604983321,907785
cosmic_724870,-0.4684082024495206,724870
cosmic_908151,-0.4686260025631807,908151
cosmic_687983,-0.46869414642920465,687983
cosmic_906872,-0.46879215792096246,906872
cosmic_909727,-0.4688257055736378,909727
cosmic_946353,-0.46885078172900213,946353
cosmic_907319,-0.46891545815834496,907319
cosmic_753555,-0.4690248801397475,753555
cosmic_905933,-0.46946600974333746,905933
cosmic_1240187,-0.4695283450803718,1240187
cosmic_1298134,-0.469737484282495,1298134
cosmic_908452,-0.4697480589968845,908452
cosmic_910209,-0.4697680321243088,910209
cosmic_910925,-0.4697797203864139,910925
cosmic_925338,-0.47017646046118955,925338
cosmic_1480374,-0.4702784071782435,1480374
cosmic_683667,-0.47064481036583317,683667
cosmic_907790,-0.47065233367192755,907790
cosmic_924248,-0.47111442731838443,924248
cosmic_908138,-0.47116319864417006,908138
cosmic_1327771,-0.4712098764766441,1327771
cosmic_1240160,-0.4712620417358435,1240160
cosmic_910399,-0.47162651877053385,910399
cosmic_907318,-0.4718009720539064,907318
cosmic_753615,-0.47193969078850745,753615
cosmic_930083,-0.47194106600845703,930083
cosmic_906820,-0.4721006295497045,906820
cosmic_684059,-0.4721059807639703,684059
cosmic_713880,-0.4721428167996161,713880
cosmic_905944,-0.47216381097002075,905944
cosmic_1298529,-0.4721942752952059,1298529
cosmic_1330985,-0.47235644468744337,1330985
cosmic_687995,-0.47239591116375124,687995
cosmic_906827,-0.47252347246333226,906827
cosmic_949171,-0.4727937284993953,949171
cosmic_753586,-0.4731708015390223,753586
cosmic_1240189,-0.4733962762879874,1240189
cosmic_910704,-0.47351312801940154,910704
cosmic_909724,-0.47355328869983737,909724
cosmic_687819,-0.47361839255466176,687819
cosmic_909777,-0.4739693367351516,909777
cosmic_1298355,-0.4740798396604405,1298355
cosmic_907050,-0.47408318807667954,907050
cosmic_905942,-0.47415558445329553,905942
cosmic_1240149,-0.4741932264886843,1240149
cosmic_687780,-0.4741941683318153,687780
cosmic_909249,-0.4742013516758351,909249
cosmic_753575,-0.47420893922941276,753575
cosmic_907065,-0.47421795239425557,907065
cosmic_908475,-0.47432808410844046,908475
cosmic_949088,-0.47452328399772176,949088
cosmic_908143,-0.4745607773002712,908143
cosmic_684681,-0.4746305081084707,684681
cosmic_908455,-0.4746315800048215,908455
cosmic_906794,-0.47470171637709163,906794
cosmic_1298157,-0.47575313006104386,1298157
cosmic_910545,-0.4757570386587249,910545
cosmic_909729,-0.47623524052453187,909729
cosmic_924239,-0.4762749285054131,924239
cosmic_910934,-0.476290594655074,910934
cosmic_1240185,-0.4763351529275055,1240185
cosmic_1240141,-0.47656439385707255,1240141
cosmic_1298362,-0.47671522761303436,1298362
cosmic_905964,-0.47678229021878177,905964
cosmic_924151,-0.4767981928272235,924151
cosmic_908136,-0.4769026828977248,908136
cosmic_908463,-0.47708277227455403,908463
cosmic_749715,-0.4773670312987106,749715
cosmic_908124,-0.4774261864223883,908124
cosmic_1331033,-0.47751512092559667,1331033
cosmic_907072,-0.47751571753831556,907072
cosmic_1303896,-0.47760385751509515,1303896
cosmic_908459,-0.4776423954300227,908459
cosmic_687829,-0.4776810548811136,687829
cosmic_910919,-0.47770466495370023,910919
cosmic_1240217,-0.4777488274928305,1240217
cosmic_1295741,-0.4779305858423019,1295741
cosmic_1240169,-0.4780548804691431,1240169
cosmic_753595,-0.47827460932942867,753595
cosmic_949153,-0.47839193711280775,949153
cosmic_724874,-0.4787715321013784,724874
cosmic_1299051,-0.47887160469319123,1299051
cosmic_906795,-0.4788857940817771,906795
cosmic_906831,-0.47895193755241317,906831
cosmic_1290797,-0.4790398499663531,1290797
cosmic_910861,-0.4791227628929808,910861
cosmic_907175,-0.4791350766622328,907175
cosmic_905940,-0.47918277251333397,905940
cosmic_753556,-0.47925991686870417,753556
cosmic_1299059,-0.47930749701748565,1299059
cosmic_1240157,-0.4793808300968521,1240157
cosmic_1322212,-0.4794274109572002,1322212
cosmic_905970,-0.47954725578721064,905970
cosmic_909721,-0.47962518357436185,909721
cosmic_907320,-0.4796399400602606,907320
cosmic_907071,-0.4799048585436634,907071
cosmic_687800,-0.4800460843679698,687800
cosmic_907042,-0.48005608127839994,907042
cosmic_906871,-0.4806232930521483,906871
cosmic_1331040,-0.4806237608931842,1331040
cosmic_1503365,-0.4806608229058367,1503365
cosmic_908148,-0.4807688312877373,908148
cosmic_1331035,-0.4808378956907026,1331035
cosmic_907299,-0.4808809699237179,907299
cosmic_1330931,-0.48089559137510957,1330931
cosmic_906832,-0.48091377256659795,906832
cosmic_753583,-0.4810071190786232,753583
cosmic_909718,-0.48107345374635685,909718
cosmic_1299061,-0.4811585071285961,1299061
cosmic_910906,-0.4811605135843738,910906
cosmic_949165,-0.481206146718131,949165
cosmic_1299052,-0.4814048281427446,1299052
cosmic_906828,-0.48171438427847235,906828
cosmic_909759,-0.48171707032845235,909759
cosmic_907323,-0.4818352848089537,907323
cosmic_687820,-0.4822201711153573,687820
cosmic_749713,-0.4822429836943309,749713
cosmic_906850,-0.4822965326491547,906850
cosmic_930298,-0.4825352468582503,930298
cosmic_1299064,-0.48256922158866006,1299064
cosmic_1298222,-0.48261084374184854,1298222
cosmic_906869,-0.48277042830703276,906869
cosmic_1240122,-0.48284198803280026,1240122
cosmic_909737,-0.4828493495555235,909737
cosmic_1240130,-0.4828590231951101,1240130
cosmic_1240147,-0.48288479481315394,1240147
cosmic_1287381,-0.4829109657160543,1287381
cosmic_908131,-0.4829241804403307,908131
cosmic_905956,-0.4831519573221141,905956
cosmic_749710,-0.4831967096481403,749710
cosmic_1247871,-0.4832006268038492,1247871
cosmic_906696,-0.4833591547119646,906696
cosmic_910849,-0.48346860948038395,910849
cosmic_908159,-0.48368640333850965,908159
cosmic_1240135,-0.4837698169467184,1240135
cosmic_906844,-0.483777507089126,906844
cosmic_906818,-0.48391441553699155,906818
cosmic_949094,-0.4839330038590823,949094
cosmic_753572,-0.4840494485987757,753572
cosmic_722046,-0.4841631523452948,722046
cosmic_906843,-0.4841771158935704,906843
cosmic_910927,-0.48418071566747484,910927
cosmic_907044,-0.4842765684369805,907044
cosmic_910920,-0.48428284728824367,910920
cosmic_1240158,-0.48447237610104377,1240158
cosmic_905959,-0.4846904952248507,905959
cosmic_687568,-0.48471285145859505,687568
cosmic_910695,-0.48486450862095615,910695
cosmic_907317,-0.48493113637160407,907317
cosmic_908149,-0.48503438719136677,908149
cosmic_907066,-0.48505286319366775,907066
cosmic_910904,-0.4850859718469172,910904
cosmic_724873,-0.4853348556187577,724873
cosmic_753541,-0.4853625901519656,753541
cosmic_910779,-0.48536303817132614,910779
cosmic_905962,-0.48538908690119187,905962
cosmic_907057,-0.485461402446315,907057
cosmic_1331038,-0.4855400300733289,1331038
cosmic_1503361,-0.4857361255064601,1503361
cosmic_1240206,-0.48575745168498846,1240206
cosmic_1290806,-0.4857784681149221,1290806
cosmic_910706,-0.485949722377592,910706
cosmic_687798,-0.48605573939356844,687798
cosmic_906837,-0.48614540099355247,906837
cosmic_908476,-0.4862052887560788,908476
cosmic_1298353,-0.4863190462521197,1298353
cosmic_724825,-0.48646772335803956,724825
cosmic_909703,-0.48662224441214946,909703
cosmic_1480358,-0.4867280720403025,1480358
cosmic_1290765,-0.4868544432831937,1290765
cosmic_1327773,-0.48694634792060176,1327773
cosmic_1240131,-0.4870828522222292,1240131
cosmic_907280,-0.48719267134695393,907280
cosmic_1331039,-0.48730416074155625,1331039
cosmic_1240127,-0.48734127420082934,1240127
cosmic_753536,-0.48736219808323533,753536
cosmic_1290807,-0.48750706212571243,1290807
cosmic_906826,-0.4877978537251433,906826
cosmic_687590,-0.4879011965201824,687590
cosmic_907173,-0.4879134112498498,907173
cosmic_907067,-0.4879301499047196,907067
cosmic_1298146,-0.4879409774327808,1298146
cosmic_909253,-0.4880495209902056,909253
cosmic_753600,-0.48805661092333863,753600
cosmic_907062,-0.4881358404438826,907062
cosmic_907064,-0.48818817239006657,907064
cosmic_908119,-0.4881966322778076,908119
cosmic_1323913,-0.48842415016593,1323913
cosmic_910931,-0.4885078201055109,910931
cosmic_1327768,-0.48852087599230887,1327768
cosmic_946354,-0.4887323256287628,946354
cosmic_1240155,-0.4887517103359186,1240155
cosmic_910851,-0.4887521395886254,910851
cosmic_907000,-0.4887742712845453,907000
cosmic_908125,-0.48888152152143977,908125
cosmic_924102,-0.4888867182735423,924102
cosmic_907068,-0.48889631965825525,907068
cosmic_1298347,-0.48909468752625274,1298347
cosmic_753576,-0.4891366992044556,753576
cosmic_1298359,-0.4891537628858966,1298359
cosmic_908448,-0.48915898210447434,908448
cosmic_910903,-0.48922126172709607,910903
cosmic_1290455,-0.4892427173064341,1290455
cosmic_907172,-0.4892651416310743,907172
cosmic_908457,-0.489322300901012,908457
cosmic_724863,-0.48933940599067705,724863
cosmic_949156,-0.48942574485634116,949156
cosmic_1240136,-0.48961845367492707,1240136
cosmic_905963,-0.489848512118309,905963
cosmic_910546,-0.4899371028987887,910546
cosmic_1299067,-0.4899707167826077,1299067
cosmic_1240205,-0.490185319367535,1240205
cosmic_687562,-0.49026917429644307,687562
cosmic_1327766,-0.4903443730907498,1327766
cosmic_1524414,-0.4903448982161878,1524414
cosmic_910907,-0.49066110137565433,910907
cosmic_1290922,-0.4907431039438975,1290922
cosmic_724879,-0.4907764326432125,724879
cosmic_1303900,-0.49096039675370456,1303900
cosmic_1240167,-0.49102755127935227,1240167
cosmic_909248,-0.4910373855368876,909248
cosmic_906999,-0.4910777222541248,906999
cosmic_924105,-0.4911054049164864,924105
cosmic_1331049,-0.49117031430273617,1331049
cosmic_905977,-0.4912919045718942,905977
cosmic_1240178,-0.4913787360534546,1240178
cosmic_687448,-0.49141581431245346,687448
cosmic_909781,-0.49141992440974236,909781
cosmic_908130,-0.49142377693924016,908130
cosmic_924186,-0.491444358001361,924186
cosmic_946358,-0.49176828584423815,946358
cosmic_907272,-0.49185564985684055,907272
cosmic_906812,-0.4919977543000125,906812
cosmic_924250,-0.49217305138713197,924250
cosmic_907298,-0.4921874752801311,907298
cosmic_753623,-0.49226226347194446,753623
cosmic_909712,-0.4924281378034013,909712
cosmic_1659819,-0.4924577265192609,1659819
cosmic_905955,-0.49255487766235706,905955
cosmic_910916,-0.49256281323873025,910916
cosmic_753610,-0.492698952201845,753610
cosmic_753562,-0.4926990746205551,753562
cosmic_905954,-0.49271463538170734,905954
cosmic_1240150,-0.49283932816040954,1240150
cosmic_909715,-0.49290487353122703,909715
cosmic_908473,-0.49297699215780577,908473
cosmic_1524417,-0.4930197332061383,1524417
cosmic_687592,-0.4931299403024024,687592
cosmic_1240196,-0.4931871718607158,1240196
cosmic_906863,-0.49320658762338615,906863
cosmic_1298350,-0.4932385201500657,1298350
cosmic_906846,-0.4933049191783529,906846
cosmic_687821,-0.493329386350957,687821
cosmic_1298365,-0.49334424946211697,1298365
cosmic_1303897,-0.4933766174036927,1303897
cosmic_909740,-0.49341250454988783,909740
cosmic_909708,-0.4934470855813831,909708
cosmic_753569,-0.4934718471645151,753569
cosmic_925340,-0.4935175668337143,925340
cosmic_1240179,-0.49373371176363984,1240179
cosmic_1479988,-0.49377296136902804,1479988
cosmic_905957,-0.4939377898339935,905957
cosmic_906870,-0.4940177955269942,906870
cosmic_753549,-0.4940382676902197,753549
cosmic_909977,-0.49411310875192077,909977
cosmic_907322,-0.4942420177818125,907322
cosmic_906793,-0.4942672789467416,906793
cosmic_909744,-0.4944056901238736,909744
cosmic_905938,-0.49452999142661386,905938
cosmic_1299070,-0.4946368062117334,1299070
cosmic_753566,-0.4947364906195518,753566
cosmic_753561,-0.4949607134521665,753561
cosmic_946359,-0.49496295925954714,946359
cosmic_907791,-0.49522533884270553,907791
cosmic_924104,-0.4952413432136755,924104
cosmic_1480372,-0.49524765486621375,1480372
cosmic_1290813,-0.4953364243169703,1290813
cosmic_907321,-0.4954170383153243,907321
cosmic_1330993,-0.49559171252059725,1330993
cosmic_998184,-0.49561765719310985,998184
cosmic_1299078,-0.49564859354588275,1299078
cosmic_1290768,-0.495738383727881,1290768
cosmic_910933,-0.4961071328019321,910933
cosmic_753612,-0.49623557356103354,753612
cosmic_905979,-0.49629310833946155,905979
cosmic_687596,-0.4963579016178554,687596
cosmic_753624,-0.49640484817499514,753624
cosmic_909780,-0.49645089962648453,909780
cosmic_905941,-0.49651583330876875,905941
cosmic_909726,-0.49681602790322354,909726
cosmic_1479995,-0.49691225840336806,1479995
cosmic_906815,-0.49710631772179426,906815
cosmic_907311,-0.49717863214612734,907311
cosmic_1240202,-0.4972045523994451,1240202
cosmic_1299062,-0.4972187585590557,1299062
cosmic_907282,-0.497218934376898,907282
cosmic_1331025,-0.4972725168927841,1331025
cosmic_910703,-0.4973231013144166,910703
cosmic_908144,-0.49744735615960406,908144
cosmic_1240200,-0.4974504312352921,1240200
cosmic_1509074,-0.4975088932563351,1509074
cosmic_1479994,-0.4976444534507364,1479994
cosmic_753535,-0.4976948669108556,753535
cosmic_1290906,-0.49773157461150574,1290906
cosmic_908152,-0.49776577633714747,908152
cosmic_1299081,-0.4978094504352432,1299081
cosmic_1480362,-0.49795647348401084,1480362
cosmic_753552,-0.497974631013373,753552
cosmic_906838,-0.49801371720320975,906838
cosmic_905982,-0.4980907448157763,905982
cosmic_1330984,-0.49816158058100923,1330984
cosmic_906824,-0.4981986146945846,906824
cosmic_908147,-0.4982329780461832,908147
cosmic_905968,-0.49826469632146014,905968
cosmic_907171,-0.49829645095264635,907171
cosmic_1290795,-0.4983600602687666,1290795
cosmic_1298160,-0.49838933981876515,1298160
cosmic_908474,-0.4985052222009307,908474
cosmic_1240172,-0.49854939158091627,1240172
cosmic_907312,-0.4985518518638417,907312
cosmic_687459,-0.4985934247782024,687459
cosmic_1330987,-0.49867249974688854,1330987
cosmic_1331031,-0.4988131127348283,1331031
cosmic_735784,-0.4988397174066262,735784
cosmic_907046,-0.49888988691660435,907046
cosmic_907792,-0.4990208653779522,907792
cosmic_907786,-0.4990465580005666,907786
cosmic_1240161,-0.49909406986810023,1240161
cosmic_1503364,-0.49910696143979266,1503364
cosmic_906792,-0.4996337306106987,906792
cosmic_1480364,-0.4996471432359314,1480364
cosmic_909696,-0.499791742054178,909696
cosmic_909736,-0.499864211255441,909736
cosmic_908128,-0.49992555679165357,908128
cosmic_724838,-0.4999754842446182,724838
cosmic_687777,-0.5001222412633122,687777
cosmic_1298219,-0.500141970679497,1298219
cosmic_906855,-0.5001853270919828,906855
cosmic_753563,-0.5001971093250057,753563
cosmic_906765,-0.5002540771537114,906765
cosmic_1330942,-0.5003449995304395,1330942
cosmic_1240125,-0.5003806898649886,1240125
cosmic_946370,-0.5004360855297249,946370
cosmic_753608,-0.500467567975461,753608
cosmic_910947,-0.500575660724082,910947
cosmic_906805,-0.5006636979418242,906805
cosmic_1240140,-0.5006674292039317,1240140
cosmic_1503363,-0.5007255064922931,1503363
cosmic_910924,-0.5007346847675747,910924
cosmic_905976,-0.5009019954995665,905976
cosmic_1331048,-0.5009301733010386,1331048
cosmic_1290730,-0.5009488299649426,1290730
cosmic_1240145,-0.5009788091287724,1240145
cosmic_910852,-0.5009867948694469,910852
cosmic_687506,-0.5010516057014429,687506
cosmic_1290771,-0.5010600608593953,1290771
cosmic_1240219,-0.5011430342668615,1240219
cosmic_906862,-0.5011499399333225,906862
cosmic_753621,-0.5012347856078333,753621
cosmic_905936,-0.501291670229878,905936
cosmic_905965,-0.5013170050827839,905965
cosmic_910944,-0.5014936591115544,910944
cosmic_907045,-0.501498373324326,907045
cosmic_910930,-0.5015626786853202,910930
cosmic_910946,-0.5015680746240697,910946
cosmic_1330948,-0.5015798410761517,1330948
cosmic_906877,-0.5016562550298531,906877
cosmic_753546,-0.501743487368309,753546
cosmic_1298533,-0.5017958593493742,1298533
cosmic_1659818,-0.5018363168849833,1659818
cosmic_909723,-0.5019199152285605,909723
cosmic_910688,-0.5019249795619114,910688
cosmic_924110,-0.5019904086454978,924110
cosmic_1298136,-0.5020696062460958,1298136
cosmic_1240151,-0.5021230098359633,1240151
cosmic_753592,-0.5021705339750568,753592
cosmic_687563,-0.5022054405294115,687563
cosmic_905937,-0.5023111021700339,905937
cosmic_1240128,-0.5023509520457754,1240128
cosmic_688058,-0.5024463550448851,688058
cosmic_753581,-0.5025254948701262,753581
cosmic_1298358,-0.502551388024546,1298358
cosmic_1659817,-0.5026058174427007,1659817
cosmic_907796,-0.5026064986102192,907796
cosmic_910544,-0.5026133752255106,910544
cosmic_1290810,-0.502633959949564,1290810
cosmic_924240,-0.5027229976692691,924240
cosmic_910554,-0.5027764157956549,910554
cosmic_1290767,-0.5031327806743513,1290767
cosmic_1327774,-0.503496698548215,1327774
cosmic_905973,-0.5034986093295178,905973
cosmic_909725,-0.5035756641948759,909725
cosmic_905945,-0.5036011121019061,905945
cosmic_1240121,-0.5037310086787249,1240121
cosmic_906856,-0.5039614057044919,906856
cosmic_907169,-0.5039667356208514,907169
cosmic_905934,-0.5039863452666825,905934
cosmic_907290,-0.5040237378480111,907290
cosmic_1240132,-0.5042030767288317,1240132
cosmic_909750,-0.5044197007584816,909750
cosmic_753596,-0.5044877369931866,753596
cosmic_1290905,-0.5045264718789471,1290905
cosmic_909256,-0.5045684957011751,909256
cosmic_909700,-0.5046078828104629,909700
cosmic_907056,-0.5046916543977917,907056
cosmic_1298352,-0.5047398748580306,1298352
cosmic_909252,-0.5047839103099737,909252
cosmic_1659928,-0.5048033289269931,1659928
cosmic_909746,-0.5048447863748812,909746
cosmic_905946,-0.5048463664256877,905946
cosmic_905983,-0.5048895454757941,905983
cosmic_907276,-0.5049602180718512,907276
cosmic_909784,-0.5049912062891789,909784
cosmic_907048,-0.5049933318395252,907048
cosmic_1503369,-0.505010864983714,1503369
cosmic_924188,-0.5050455411873641,924188
cosmic_906823,-0.5050894145646487,906823
cosmic_1240207,-0.5051669771305534,1240207
cosmic_1524416,-0.5052149685916341,1524416
cosmic_910781,-0.5052474855186541,910781
cosmic_1240137,-0.5054420821127107,1240137
cosmic_1298216,-0.5054438602924384,1298216
cosmic_753554,-0.50545879223131,753554
cosmic_908482,-0.5054723890131515,908482
cosmic_749709,-0.5056148325915262,749709
cosmic_687787,-0.5056592680782791,687787
cosmic_687452,-0.5058270846042996,687452
cosmic_909774,-0.5060787788402527,909774
cosmic_1240154,-0.5061964857281084,1240154
cosmic_907271,-0.5062149007492313,907271
cosmic_1480360,-0.5062487205406793,1480360
cosmic_1295740,-0.5063202578591259,1295740
